subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_charge_inr,subscription_status
S0008828,C0008828,PL011,23-08-2019,,Annual,583.0,Active
S0008829,C0008829,PL024,14-06-2014,,Monthly,499.0,Active
S0008830,C0008830,PL003,18-09-2019,,Monthly,399.0,Active
S0008831,C0008831,PL017,17-06-2016,,Monthly,1499.0,Active
S0008832,C0008832,PL001,23-12-2018,,Monthly,199.0,Active
S0008833,C0008833,PL021,01-01-2014,,Annual,4166.0,Active
S0008834,C0008834,PL007,02-01-2019,,Monthly,499.0,Active
S0008835,C0008835,PL018,06-01-2017,,Annual,1000.0,Active
S0008836,C0008836,PL012,02-09-2022,01-04-2025,Monthly,599.0,Terminated
S0008837,C0008837,PL001,11-03-2022,02-07-2025,Monthly,199.0,Terminated
S0008838,C0008838,PL014,20-02-2025,25-08-2025,Monthly,1199.0,UNKNOWN_STATE
S0008839,C0008839,PL024,24-03-2022,,Monthly,499.0,Active
S0008840,C0008840,PL004,20-03-2020,,Monthly,449.0,Active
S0008841,C0008841,PL022,08-08-2022,,Annual,8333.0,Active
S0008842,C0008842,PL022,01-01-2014,,Annual,8333.0,Active
S0008843,C0008843,PL004,09-06-2024,16-02-2025,Monthly,449.0,Terminated
S0008844,C0008844,PL024,12-03-2022,,Monthly,499.0,Active
S0008845,C0008845,PL023,23-09-2019,,Monthly,99.0,Active
S0008846,C0008846,PL001,12-05-2015,,Monthly,199.0,Active
S0008847,C0008847,PL014,08-02-2021,,Monthly,1199.0,Active
S0008848,C0008848,PL023,07-11-2018,,Monthly,99.0,Active
S0008849,C0008849,PL001,05-01-2023,,Monthly,199.0,Active
S0008850,C0008850,PL003,25-05-2018,18-02-2023,Monthly,399.0,UNKNOWN_STATE
S0008851,C0008851,PL016,01-01-2014,,Monthly,999.0,Active
S0008852,C0008852,PL009,02-01-2020,,Monthly,999.0,Active
S0008853,C0008853,PL006,22-03-2015,,Annual,300.0,Active
S0008854,C0008854,PL002,10-08-2017,,Monthly,299.0,Active
S0008855,C0008855,PL003,28-10-2022,,Monthly,399.0,Active
S0008856,C0008856,PL011,18-09-2020,,Annual,583.0,Active
S0008857,C0008857,PL004,10-01-2025,,Monthly,449.0,Active
S0008858,C0008858,PL004,08-10-2016,,Monthly,449.0,Active
S0008859,C0008859,PL014,23-05-2017,05-03-2024,Monthly,1199.0,Terminated
S0008860,C0008860,PL005,25-01-2015,,Annual,250.0,Active
S0008861,C0008861,PL008,04-04-2022,,Monthly,699.0,Active
S0008862,C0008862,PL024,20-03-2017,,Monthly,499.0,Active
S0008863,C0008863,PL005,05-12-2018,,Annual,250.0,Active
S0008864,C0008864,PL004,09-06-2015,,Monthly,449.0,Active
S0008865,C0008865,PL012,05-02-2019,,Monthly,599.0,Active
S0008866,C0008866,PL004,22-08-2025,10-02-2026,Monthly,449.0,Terminated
S0008867,C0008867,PL016,01-01-2014,,Monthly,999.0,Active
S0008868,C0008868,PL006,16-12-2024,23-01-2026,Annual,300.0,Terminated
S0008869,C0008869,PL001,15-10-2014,,Monthly,199.0,Active
S0008870,C0008870,PL016,18-12-2016,,Monthly,999.0,Active
S0008871,C0008871,PL004,04-04-2018,08-11-2020,Monthly,449.0,Terminated
S0008872,C0008872,PL007,23-06-2018,,Monthly,499.0,Active
S0008873,C0008873,PL025,12-03-2016,,Monthly,799.0,Active
S0008874,C0008874,PL001,04-07-2025,04-09-2025,Monthly,199.0,Terminated
S0008875,C0008875,PL007,07-06-2018,,Monthly,499.0,Active
S0008876,C0008876,PL009,21-11-2020,,Monthly,999.0,Active
S0008877,C0008877,PL003,24-03-2017,,Monthly,399.0,Active
S0008878,C0008878,PL007,27-01-2019,,Monthly,499.0,Active
S0008879,C0008879,PL008,08-07-2014,,Monthly,699.0,Active
S0008880,C0008880,PL003,15-01-2022,,Monthly,399.0,Active
S0008881,C0008881,PL005,01-01-2014,,Annual,250.0,Active
S0008882,C0008882,PL001,20-01-2018,,Monthly,199.0,Active
S0008883,C0008883,PL004,06-09-2025,04-03-2026,Monthly,449.0,Terminated
S0008884,C0008884,PL006,22-04-2020,,Annual,300.0,Active
S0008885,C0008885,PL024,26-06-2024,,Monthly,499.0,Active
S0008886,C0008886,PL006,01-10-2023,,Annual,300.0,Active
S0008887,C0008887,PL005,14-07-2017,,Annual,250.0,Active
S0008888,C0008888,PL008,04-07-2022,,Monthly,699.0,Active
S0008889,C0008889,PL005,26-08-2015,,Annual,250.0,Active
S0008890,C0008890,PL006,15-06-2024,,Annual,300.0,Active
S0008891,C0008891,PL003,04-06-2017,,Monthly,399.0,Active
S0008892,C0008892,PL011,02-12-2018,,Annual,583.0,Active
S0008893,C0008893,PL004,27-01-2021,,Monthly,449.0,Active
S0008894,C0008894,PL003,24-10-2018,,Monthly,399.0,Active
S0008895,C0008895,PL019,23-12-2014,02-01-2023,Monthly,349.0,Terminated
S0008896,C0008896,PL002,19-11-2014,,Monthly,299.0,Active
S0008897,C0008897,PL011,01-01-2014,,Annual,583.0,Active
S0008898,C0008898,PL002,09-09-2020,,Monthly,299.0,Active
S0008899,C0008899,PL004,22-05-2024,,Monthly,449.0,Active
S0008900,C0008900,PL014,11-06-2024,30-11-2024,Monthly,1199.0,Terminated
S0008901,C0008901,PL007,26-03-2017,,Monthly,499.0,Active
S0008902,C0008902,PL003,28-01-2016,,Monthly,399.0,Active
S0008903,C0008903,PL006,01-01-2014,,Annual,300.0,Active
S0008904,C0008904,PL005,01-01-2014,,Annual,250.0,Active
S0008905,C0008905,PL001,10-11-2025,,Monthly,199.0,Active
S0008906,C0008906,PL005,01-01-2014,,Annual,250.0,Active
S0008907,C0008907,PL025,16-06-2018,,Monthly,799.0,Active
S0008908,C0008908,PL009,01-05-2020,,Monthly,999.0,Active
S0008909,C0008909,PL005,27-07-2015,,Annual,250.0,Active
S0008910,C0008910,PL005,01-01-2014,,Annual,250.0,Active
S0008911,C0008911,PL024,23-04-2014,,Monthly,499.0,Active
S0008912,C0008912,PL014,10-11-2019,,Monthly,1199.0,Active
S0008913,C0008913,PL003,21-05-2016,,Monthly,399.0,Active
S0008914,C0008914,PL011,05-09-2020,,Annual,583.0,Active
S0008915,C0008915,PL005,01-01-2014,,Annual,250.0,Active
S0008916,C0008916,PL001,01-12-2021,,Monthly,199.0,Active
S0008917,C0008917,PL017,01-01-2014,,Monthly,1499.0,Active
S0008918,C0008918,PL011,09-02-2015,,Annual,583.0,Active
S0008919,C0008919,PL005,01-05-2019,,Annual,250.0,Active
S0008920,C0008920,PL017,31-08-2018,,Monthly,1499.0,Active
S0008921,C0008921,PL017,04-02-2025,,Monthly,1499.0,Active
S0008922,C0008922,PL015,25-07-2023,15-10-2025,Monthly,699.0,Terminated
S0008923,C0008923,PL008,29-09-2017,,Monthly,699.0,Active
S0008924,C0008924,PL002,14-07-2014,,Monthly,299.0,Active
S0008925,C0008925,PL020,19-04-2014,,Monthly,599.0,Active
S0008926,C0008926,PL002,31-05-2016,,Monthly,299.0,Active
S0008927,C0008927,PL025,16-02-2018,,Monthly,799.0,Active
S0008928,C0008928,PL014,30-05-2022,,Monthly,1199.0,Active
S0008929,C0008929,PL011,23-10-2015,,Annual,583.0,Active
S0008930,C0008930,PL003,14-11-2018,,Monthly,399.0,Active
S0008931,C0008931,PL004,06-01-2026,28-02-2026,Monthly,449.0,Terminated
S0008932,C0008932,PL012,23-12-2023,,Monthly,599.0,Active
S0008933,C0008933,PL010,29-10-2014,,Monthly,1299.0,Active
S0008934,C0008934,PL010,29-11-2017,,Monthly,1299.0,Active
S0008935,C0008935,PL002,25-01-2025,,Monthly,299.0,Active
S0008936,C0008936,PL010,21-11-2019,,Monthly,1299.0,Active
S0008937,C0008937,PL004,30-05-2019,,Monthly,449.0,Active
S0008938,C0008938,PL013,07-07-2016,,Monthly,899.0,Active
S0008939,C0008939,PL010,10-08-2018,24-03-2021,Monthly,1299.0,Terminated
S0008940,C0008940,PL014,10-03-2014,,Monthly,1199.0,Active
S0008941,C0008941,PL018,01-01-2014,,Annual,1000.0,Active
S0008942,C0008942,PL009,03-11-2017,,Monthly,999.0,Active
S0008943,C0008943,PL021,01-01-2014,,Annual,4166.0,Active
S0008944,C0008944,PL004,12-05-2022,,Monthly,449.0,Active
S0008945,C0008945,PL006,01-01-2014,,Annual,300.0,Active
S0008946,C0008946,PL008,01-08-2023,18-04-2025,Monthly,699.0,Terminated
S0008947,C0008947,PL005,10-12-2015,,Annual,250.0,Active
S0008948,C0008948,PL001,14-05-2024,,Monthly,199.0,Active
S0008949,C0008949,PL003,02-02-2019,,Monthly,399.0,Active
S0008950,C0008950,PL018,01-01-2014,,Annual,1000.0,Active
S0008951,C0008951,PL002,25-12-2022,,Monthly,299.0,Active
S0008952,C0008952,PL012,27-02-2014,,Monthly,599.0,Active
S0008953,C0008953,PL014,24-06-2020,,Monthly,1199.0,Active
S0008954,C0008954,PL020,18-05-2024,,Monthly,599.0,Active
S0008955,C0008955,PL015,01-01-2014,,Monthly,699.0,Active
S0008956,C0008956,PL003,23-07-2018,,Monthly,399.0,Active
S0008957,C0008957,PL005,02-04-2025,,Annual,250.0,Active
S0008958,C0008958,PL002,13-12-2020,,Monthly,299.0,Active
S0008959,C0008959,PL013,21-11-2017,24-01-2025,Monthly,899.0,Terminated
S0008960,C0008960,PL006,28-04-2020,,Annual,300.0,Active
S0008961,C0008961,PL006,01-01-2014,,Annual,300.0,Active
S0008962,C0008962,PL007,07-01-2025,,Monthly,499.0,Active
S0008963,C0008963,PL013,15-05-2020,,Monthly,899.0,Active
S0008964,C0008964,PL001,22-02-2017,,Monthly,199.0,Active
S0008965,C0008965,PL006,08-09-2020,,Annual,300.0,Active
S0008966,C0008966,PL001,14-10-2016,23-12-2017,Monthly,199.0,Terminated
S0008967,C0008967,PL010,19-07-2017,,Monthly,1299.0,Active
S0008968,C0008968,PL015,20-08-2015,,Monthly,699.0,Active
S0008969,C0008969,PL020,03-11-2017,,Monthly,599.0,Active
S0008970,C0008970,PL018,01-01-2014,,Annual,1000.0,Active
S0008971,C0008971,PL006,21-10-2023,,Annual,300.0,Active
S0008972,C0008972,PL003,18-04-2014,03-11-2016,Monthly,399.0,Terminated
S0008973,C0008973,PL006,02-02-2018,,Annual,300.0,Active
S0008974,C0008974,PL006,01-01-2014,,Annual,300.0,Active
S0008975,C0008975,PL003,20-08-2025,19-03-2026,Monthly,399.0,Terminated
S0008976,C0008976,PL004,09-06-2022,28-09-2022,Monthly,449.0,Terminated
S0008977,C0008977,PL002,27-01-2021,,Monthly,299.0,Active
S0008978,C0008978,PL001,14-08-2017,,Monthly,199.0,Active
S0008979,C0008979,PL003,26-02-2015,,Monthly,399.0,Active
S0008980,C0008980,PL005,29-01-2024,,Annual,250.0,Active
S0008981,C0008981,PL022,10-05-2016,,Annual,8333.0,Active
S0008982,C0008982,PL005,01-01-2014,,Annual,250.0,Active
S0008983,C0008983,PL014,08-03-2018,,Monthly,1199.0,Active
S0008984,C0008984,PL011,01-01-2014,,Annual,583.0,Active
S0008985,C0008985,PL007,13-03-2018,06-09-2023,Monthly,499.0,Terminated
S0008986,C0008986,PL016,20-11-2024,26-05-2025,Monthly,999.0,Terminated
S0008987,C0008987,PL009,06-04-2024,,Monthly,999.0,Active
S0008988,C0008988,PL021,05-11-2016,22-05-2021,Annual,4166.0,Terminated
S0008989,C0008989,PL008,31-03-2020,,Monthly,699.0,Active
S0008990,C0008990,PL010,01-09-2022,,Monthly,1299.0,Active
S0008991,C0008991,PL023,28-07-2020,,Monthly,99.0,Active
S0008992,C0008992,PL005,11-03-2025,,Annual,250.0,Active
S0008993,C0008993,PL013,04-01-2025,,Monthly,899.0,Active
S0008994,C0008994,PL006,01-01-2014,,Annual,300.0,Active
S0008995,C0008995,PL017,01-01-2014,,Monthly,1499.0,Active
S0008996,C0008996,PL016,06-12-2023,,Monthly,999.0,Active
S0008997,C0008997,PL024,06-02-2024,,Monthly,499.0,Active
S0008998,C0008998,PL007,19-09-2025,,Monthly,499.0,Active
S0008999,C0008999,PL007,22-06-2016,,Monthly,499.0,Active
S0009000,C0009000,PL001,12-04-2018,,Monthly,199.0,Active
S0009001,C0009001,PL017,01-01-2014,,Monthly,1499.0,Active
S0009002,C0009002,PL008,27-05-2017,,Monthly,699.0,Active
S0009003,C0009003,PL006,05-10-2014,,Annual,300.0,Active
S0009004,C0009004,PL001,16-01-2023,,Monthly,199.0,Active
S0009005,C0009005,PL006,03-02-2026,,Annual,300.0,Active
S0009006,C0009006,PL002,22-03-2022,,Monthly,299.0,Active
S0009007,C0009007,PL011,01-01-2014,,Annual,583.0,Active
S0009008,C0009008,PL004,03-04-2022,,Monthly,449.0,Active
S0009009,C0009009,PL013,19-11-2017,,Monthly,899.0,Active
S0009010,C0009010,PL007,19-12-2025,,Monthly,499.0,Active
S0009011,C0009011,PL022,04-07-2022,,Annual,8333.0,Active
S0009012,C0009012,PL016,09-01-2014,,Monthly,999.0,Active
S0009013,C0009013,PL009,02-10-2022,,Monthly,999.0,Active
S0009014,C0009014,PL018,01-01-2014,,Annual,1000.0,Active
S0009015,C0009015,PL011,26-06-2018,,Annual,583.0,Active
S0009016,C0009016,PL005,01-01-2014,,Annual,250.0,Active
S0009017,C0009017,PL005,25-05-2015,,Annual,250.0,Active
S0009018,C0009018,PL010,03-04-2018,,Monthly,1299.0,Active
S0009019,C0009019,PL017,01-01-2014,,Monthly,1499.0,Active
S0009020,C0009020,PL007,09-04-2020,,Monthly,499.0,Active
S0009021,C0009021,PL001,20-03-2017,08-09-2019,Monthly,199.0,Terminated
S0009022,C0009022,PL006,16-03-2021,,Annual,300.0,Active
S0009023,C0009023,PL010,09-04-2020,,Monthly,1299.0,Active
S0009024,C0009024,PL011,27-09-2025,,Annual,583.0,Active
S0009025,C0009025,PL012,05-01-2014,08-09-2014,Monthly,599.0,Terminated
S0009026,C0009026,PL004,25-03-2016,,Monthly,449.0,Active
S0009027,C0009027,PL016,24-05-2024,,Monthly,999.0,Active
S0009028,C0009028,PL008,30-04-2024,14-09-2025,Monthly,699.0,Terminated
S0009029,C0009029,PL024,23-10-2017,26-10-2021,Monthly,499.0,Terminated
S0009030,C0009030,PL003,20-10-2017,,Monthly,399.0,Active
S0009031,C0009031,PL020,20-09-2024,,Monthly,599.0,Active
S0009032,C0009032,PL020,27-11-2015,,Monthly,599.0,Active
S0009033,C0009033,PL005,23-10-2018,03-01-2022,Annual,250.0,Terminated
S0009034,C0009034,PL006,01-01-2014,,Annual,300.0,Active
S0009035,C0009035,PL002,08-10-2024,,Monthly,299.0,Active
S0009036,C0009036,PL018,24-09-2019,,Annual,1000.0,Active
S0009037,C0009037,PL008,15-09-2019,,Monthly,699.0,Active
S0009038,C0009038,PL006,01-01-2014,,Annual,300.0,Active
S0009039,C0009039,PL020,28-02-2025,,Monthly,599.0,Active
S0009040,C0009040,PL004,17-10-2022,,Monthly,449.0,Active
S0009041,C0009041,PL001,26-01-2020,25-07-2024,Monthly,199.0,Terminated
S0009042,C0009042,PL007,07-10-2024,,Monthly,499.0,Active
S0009043,C0009043,PL023,31-07-2014,,Monthly,99.0,Active
S0009044,C0009044,PL008,12-06-2025,27-01-2026,Monthly,699.0,Terminated
S0009045,C0009045,PL025,28-07-2015,,Monthly,799.0,Active
S0009046,C0009046,PL009,29-04-2019,,Monthly,999.0,Active
S0009047,C0009047,PL004,10-02-2021,,Monthly,449.0,Active
S0009048,C0009048,PL020,25-05-2020,,Monthly,599.0,Active
S0009049,C0009049,PL004,08-01-2020,,Monthly,449.0,Active
S0009050,C0009050,PL012,22-04-2023,,Monthly,599.0,Active
S0009051,C0009051,PL006,01-01-2014,,Annual,300.0,Active
S0009052,C0009052,PL001,17-06-2019,,Monthly,199.0,Active
S0009053,C0009053,PL014,27-12-2015,,Monthly,1199.0,Active
S0009054,C0009054,PL018,01-01-2014,,Annual,1000.0,Active
S0009055,C0009055,PL002,11-12-2017,,Monthly,299.0,Active
S0009056,C0009056,PL015,13-08-2015,,Monthly,699.0,Active
S0009057,C0009057,PL021,20-10-2020,,Annual,4166.0,Active
S0009058,C0009058,PL005,31-07-2019,08-09-2020,Annual,250.0,Terminated
S0009059,C0009059,PL002,16-04-2022,,Monthly,299.0,Active
S0009060,C0009060,PL003,23-12-2018,,Monthly,399.0,Active
S0009061,C0009061,PL006,01-01-2014,,Annual,300.0,Active
S0009062,C0009062,PL002,10-09-2014,,Monthly,299.0,Active
S0009063,C0009063,PL002,17-12-2017,,Monthly,299.0,Active
S0009064,C0009064,PL009,04-08-2020,,Monthly,999.0,Active
S0009065,C0009065,PL010,24-05-2021,,Monthly,1299.0,Active
S0009066,C0009066,PL002,11-04-2021,07-04-2022,Monthly,299.0,Terminated
S0009067,C0009067,PL003,31-08-2019,25-05-2022,Monthly,399.0,Terminated
S0009068,C0009068,PL004,30-01-2016,,Monthly,449.0,Active
S0009069,C0009069,PL011,23-10-2014,,Annual,583.0,Active
S0009070,C0009070,PL009,22-10-2018,04-10-2020,Monthly,999.0,Terminated
S0009071,C0009071,PL007,21-06-2025,,Monthly,499.0,Active
S0009072,C0009072,PL015,19-05-2017,27-12-2023,Monthly,699.0,Terminated
S0009073,C0009073,PL010,24-12-2015,28-04-2023,Monthly,1299.0,Terminated
S0009074,C0009074,PL013,17-10-2016,13-05-2023,Monthly,899.0,Terminated
S0009075,C0009075,PL005,01-01-2014,,Annual,250.0,Active
S0009076,C0009076,PL004,01-02-2025,,Monthly,449.0,Active
S0009077,C0009077,PL020,01-06-2023,,Monthly,599.0,Active
S0009078,C0009078,PL001,27-02-2025,02-04-2025,Monthly,199.0,Terminated
S0009079,C0009079,PL020,16-10-2024,,Monthly,599.0,Active
S0009080,C0009080,PL001,04-04-2015,,Monthly,199.0,Active
S0009081,C0009081,PL005,20-02-2018,,Annual,250.0,Active
S0009082,C0009082,PL004,16-10-2017,,Monthly,449.0,Active
S0009083,C0009083,PL001,22-09-2024,,Monthly,199.0,Active
S0009084,C0009084,PL020,15-09-2024,,Monthly,599.0,Active
S0009085,C0009085,PL006,01-01-2014,,Annual,300.0,Active
S0009086,C0009086,PL021,13-08-2024,,Annual,4166.0,Active
S0009087,C0009087,PL016,01-01-2014,,Monthly,999.0,Active
S0009088,C0009088,PL002,16-05-2017,,Monthly,299.0,Active
S0009089,C0009089,PL025,09-01-2024,,Monthly,799.0,Active
S0009090,C0009090,PL008,11-01-2021,,Monthly,699.0,Active
S0009091,C0009091,PL017,01-01-2014,,Monthly,1499.0,Active
S0009092,C0009092,PL017,01-01-2014,,Monthly,1499.0,Active
S0009093,C0009093,PL003,29-09-2024,08-02-2025,Monthly,399.0,Terminated
S0009094,C0009094,PL001,15-07-2025,26-01-2026,Monthly,199.0,Terminated
S0009095,C0009095,PL022,30-11-2025,,Annual,8333.0,Active
S0009096,C0009096,PL009,22-11-2016,,Monthly,999.0,Active
S0009097,C0009097,PL017,15-11-2025,17-11-2025,Monthly,1499.0,Terminated
S0009098,C0009098,PL019,01-03-2015,,Monthly,349.0,Active
S0009099,C0009099,PL014,14-01-2016,,Monthly,1199.0,Active
S0009100,C0009100,PL003,31-07-2014,07-11-2024,Monthly,399.0,Terminated
S0009101,C0009101,PL014,29-11-2015,,Monthly,1199.0,Active
S0009102,C0009102,PL012,11-02-2021,,Monthly,599.0,Active
S0009103,C0009103,PL010,06-01-2025,25-12-2025,Monthly,1299.0,Terminated
S0009104,C0009104,PL019,06-10-2016,03-07-2018,Monthly,349.0,Terminated
S0009105,C0009105,PL005,06-08-2023,,Annual,250.0,Active
S0009106,C0009106,PL013,27-03-2022,,Monthly,899.0,Active
S0009107,C0009107,PL008,30-09-2019,,Monthly,699.0,Active
S0009108,C0009108,PL005,01-01-2014,,Annual,250.0,Active
S0009109,C0009109,PL007,20-08-2024,02-03-2025,Monthly,499.0,Terminated
S0009110,C0009110,PL006,01-01-2014,,Annual,300.0,Active
S0009111,C0009111,PL011,01-01-2014,,Annual,583.0,Active
S0009112,C0009112,PL005,01-05-2017,,Annual,250.0,Active
S0009113,C0009113,PL002,16-11-2021,28-10-2022,Monthly,299.0,Terminated
S0009114,C0009114,PL023,02-07-2024,13-01-2026,Monthly,99.0,Terminated
S0009115,C0009115,PL019,07-09-2015,18-12-2018,Monthly,349.0,Terminated
S0009116,C0009116,PL002,16-05-2024,,Monthly,299.0,Active
S0009117,C0009117,PL006,01-01-2014,,Annual,300.0,Active
S0009118,C0009118,PL003,20-10-2014,,Monthly,399.0,Active
S0009119,C0009119,PL022,21-02-2019,,Annual,8333.0,Active
S0009120,C0009120,PL003,31-07-2023,18-12-2023,Monthly,399.0,Terminated
S0009121,C0009121,PL021,01-01-2014,,Annual,4166.0,Active
S0009122,C0009122,PL016,29-08-2024,,Monthly,999.0,Active
S0009123,C0009123,PL009,01-07-2023,,Monthly,999.0,Active
S0009124,C0009124,PL002,18-06-2016,,Monthly,299.0,Active
S0009125,C0009125,PL018,25-09-2022,,Annual,1000.0,Active
S0009126,C0009126,PL005,21-02-2021,,Annual,250.0,Active
S0009127,C0009127,PL023,30-09-2022,,Monthly,99.0,Active
S0009128,C0009128,PL007,26-12-2015,,Monthly,499.0,Active
S0009129,C0009129,PL016,08-02-2023,,Monthly,999.0,Active
S0009130,C0009130,PL008,24-11-2015,,Monthly,699.0,Active
S0009131,C0009131,PL021,25-08-2016,,Annual,4166.0,Active
S0009132,C0009132,PL006,01-01-2014,,Annual,300.0,Active
S0009133,C0009133,PL014,27-08-2025,,Monthly,1199.0,Active
S0009134,C0009134,PL002,17-12-2020,26-04-2022,Monthly,299.0,Terminated
S0009135,C0009135,PL003,08-04-2016,08-07-2020,Monthly,399.0,Terminated
S0009136,C0009136,PL014,31-08-2017,,Monthly,1199.0,Active
S0009137,C0009137,PL013,20-02-2018,,Monthly,899.0,UNKNOWN_STATE
S0009138,C0009138,PL018,01-01-2014,,Annual,1000.0,Active
S0009139,C0009139,PL010,23-03-2023,,Monthly,1299.0,Active
S0009140,C0009140,PL003,25-12-2021,,Monthly,399.0,Active
S0009141,C0009141,PL023,27-09-2024,,Monthly,99.0,Active
S0009142,C0009142,PL011,01-01-2014,,Annual,583.0,Active
S0009143,C0009143,PL010,29-06-2022,,Monthly,1299.0,Active
S0009144,C0009144,PL013,09-05-2023,,Monthly,899.0,Active
S0009145,C0009145,PL002,15-06-2019,,Monthly,299.0,Active
S0009146,C0009146,PL006,01-01-2014,03-05-2023,Annual,300.0,Terminated
S0009147,C0009147,PL014,10-05-2014,18-05-2021,Monthly,1199.0,Terminated
S0009148,C0009148,PL004,16-05-2017,21-11-2020,Monthly,449.0,Terminated
S0009149,C0009149,PL001,05-01-2025,04-07-2025,Monthly,199.0,Terminated
S0009150,C0009150,PL011,08-05-2016,,Annual,583.0,Active
S0009151,C0009151,PL002,14-04-2022,,Monthly,299.0,Active
S0009152,C0009152,PL006,01-01-2014,,Annual,300.0,Active
S0009153,C0009153,PL024,28-02-2014,,Monthly,499.0,Active
S0009154,C0009154,PL006,10-04-2022,,Annual,300.0,Active
S0009155,C0009155,PL016,01-01-2014,,Monthly,999.0,Active
S0009156,C0009156,PL002,04-09-2025,,Monthly,299.0,Active
S0009157,C0009157,PL016,01-01-2014,06-05-2024,Monthly,999.0,Terminated
S0009158,C0009158,PL003,02-11-2016,07-05-2018,Monthly,399.0,Terminated
S0009159,C0009159,PL001,23-01-2019,,Monthly,199.0,Active
S0009160,C0009160,PL004,30-05-2024,,Monthly,449.0,Active
S0009161,C0009161,PL003,07-03-2021,,Monthly,399.0,Active
S0009162,C0009162,PL021,20-10-2016,,Annual,4166.0,Active
S0009163,C0009163,PL002,22-09-2014,,Monthly,299.0,Active
S0009164,C0009164,PL020,11-09-2024,,Monthly,599.0,Active
S0009165,C0009165,PL001,02-07-2017,18-07-2025,Monthly,199.0,Terminated
S0009166,C0009166,PL001,13-05-2025,27-11-2025,Monthly,199.0,Terminated
S0009167,C0009167,PL001,02-08-2017,,Monthly,199.0,Active
S0009168,C0009168,PL002,15-11-2015,,Monthly,299.0,Active
S0009169,C0009169,PL001,19-07-2017,,Monthly,199.0,Active
S0009170,C0009170,PL008,16-04-2015,,Monthly,699.0,Active
S0009171,C0009171,PL024,28-07-2022,,Monthly,499.0,Active
S0009172,C0009172,PL006,01-01-2014,,Annual,300.0,Active
S0009173,C0009173,PL008,19-08-2025,23-02-2026,Monthly,699.0,Terminated
S0009174,C0009174,PL013,08-07-2020,,Monthly,899.0,Active
S0009175,C0009175,PL013,06-02-2017,,Monthly,899.0,Active
S0009176,C0009176,PL022,01-01-2020,,Annual,8333.0,Active
S0009177,C0009177,PL004,04-11-2014,05-08-2024,Monthly,449.0,Terminated
S0009178,C0009178,PL009,29-04-2016,,Monthly,999.0,Active
S0009179,C0009179,PL014,29-07-2024,,Monthly,1199.0,Active
S0009180,C0009180,PL005,21-10-2019,,Annual,250.0,Active
S0009181,C0009181,PL005,21-08-2024,09-12-2025,Annual,250.0,Terminated
S0009182,C0009182,PL023,21-05-2025,,Monthly,99.0,Active
S0009183,C0009183,PL016,23-06-2014,,Monthly,999.0,Active
S0009184,C0009184,PL001,15-05-2019,27-09-2020,Monthly,199.0,Terminated
S0009185,C0009185,PL004,17-05-2019,,Monthly,449.0,Active
S0009186,C0009186,PL008,06-05-2024,08-08-2025,Monthly,699.0,Terminated
S0009187,C0009187,PL001,27-02-2022,21-12-2025,Monthly,199.0,Terminated
S0009188,C0009188,PL004,10-09-2015,,Monthly,449.0,Active
S0009189,C0009189,PL007,13-09-2025,,Monthly,499.0,Active
S0009190,C0009190,PL013,19-09-2021,,Monthly,899.0,Active
