history_id,customer_id,old_plan_id,new_plan_id,change_date,change_reason
PH0010994,C0010962,PL005,PL018,20-07-2022,Offer Migration
PH0010995,C0010962,PL018,PL009,01-01-2024,Customer Request
PH0010996,C0010962,PL009,PL003,05-06-2025,Offer Migration
PH0010997,C0010963,PL002,PL015,06-11-2025,Offer Migration
PH0010998,C0010963,PL015,PL021,20-01-2025,Downgrade
PH0010999,C0010963,PL021,PL003,31-01-2025,Offer Migration
PH0011000,C0010964,PL008,PL023,07-09-2024,Offer Migration
PH0011001,C0010964,PL023,PL024,03-02-2025,Downgrade
PH0011002,C0010964,PL024,PL021,13-07-2024,Offer Migration
PH0011003,C0010965,PL023,PL013,02-02-2015,Downgrade
PH0011004,C0010966,PL001,PL022,29-03-2020,Upgrade
PH0011005,C0010966,PL022,PL008,21-06-2019,Customer Request
PH0011006,C0010966,PL008,PL010,26-03-2022,Offer Migration
PH0011007,C0010969,PL013,PL004,22-09-2024,Offer Migration
PH0011008,C0010969,PL004,PL011,21-05-2023,Offer Migration
PH0011009,C0010971,PL022,PL001,18-09-2019,Upgrade
PH0011010,C0010971,PL001,PL020,16-10-2017,Downgrade
PH0011011,C0010971,PL020,PL011,31-10-2019,Customer Request
PH0011012,C0010976,PL020,PL021,28-03-2023,Upgrade
PH0011013,C0010976,PL021,PL010,23-05-2022,Offer Migration
PH0011014,C0010977,PL007,PL014,15-03-2024,Upgrade
PH0011015,C0010977,PL014,PL002,16-02-2022,Upgrade
PH0011016,C0010978,PL001,PL025,02-10-2022,Downgrade
PH0011017,C0010978,PL025,PL020,29-09-2023,Upgrade
PH0011018,C0010978,PL020,PL024,31-08-2018,Downgrade
PH0011019,C0010980,PL003,PL006,22-12-2023,Upgrade
PH0011020,C0010980,PL006,PL001,08-01-2024,Downgrade
PH0011021,C0010981,PL006,PL020,22-07-2025,Upgrade
PH0011022,C0010981,PL020,PL018,11-11-2024,Downgrade
PH0011023,C0010981,PL018,PL008,28-05-2023,Offer Migration
PH0011024,C0010982,PL010,PL009,07-09-2022,Customer Request
PH0011025,C0010983,PL002,PL008,23-07-2023,Upgrade
PH0011026,C0010983,PL008,PL005,12-04-2022,Customer Request
PH0011027,C0010984,PL004,PL006,11-08-2019,Customer Request
PH0011028,C0010985,PL005,PL011,15-01-2025,Customer Request
PH0011029,C0010988,PL011,PL016,13-12-2017,Upgrade
PH0011030,C0010990,PL006,PL001,27-12-2020,Upgrade
PH0011031,C0010990,PL001,PL009,25-12-2021,Offer Migration
PH0011032,C0010990,PL009,PL002,24-10-2021,Downgrade
PH0011033,C0010991,PL013,PL004,01-10-2022,Offer Migration
PH0011034,C0010992,PL003,PL013,02-11-2021,Offer Migration
PH0011035,C0010992,PL013,PL002,20-12-2019,Upgrade
PH0011036,C0010994,PL007,PL011,20-08-2023,Offer Migration
PH0011037,C0010994,PL011,PL001,03-05-2024,Downgrade
PH0011038,C0010995,PL017,PL001,12-12-2014,Upgrade
PH0011039,C0010995,PL001,PL012,14-10-2019,Offer Migration
PH0011040,C0010996,PL009,PL006,27-05-2019,Upgrade
PH0011041,C0010996,PL006,PL024,13-03-2019,Downgrade
PH0011042,C0010998,PL005,PL014,17-01-2018,Upgrade
PH0011043,C0011004,PL006,PL010,15-03-2022,Upgrade
PH0011044,C0011004,PL010,PL010,02-10-2021,Downgrade
PH0011045,C0011004,PL010,PL002,14-02-2020,Offer Migration
PH0011046,C0011005,PL007,PL022,02-09-2021,Offer Migration
PH0011047,C0011005,PL022,PL019,07-09-2023,Offer Migration
PH0011048,C0011006,PL001,PL003,17-01-2022,Downgrade
PH0011049,C0011007,PL003,PL023,30-05-2024,Downgrade
PH0011050,C0011007,PL023,PL019,18-04-2024,Upgrade
PH0011051,C0011009,PL006,PL025,21-12-2020,Offer Migration
PH0011052,C0011011,PL009,PL010,30-10-2019,Downgrade
PH0011053,C0011011,PL010,PL010,14-12-2022,Upgrade
PH0011054,C0011012,PL003,PL024,17-06-2019,Downgrade
PH0011055,C0011012,PL024,PL004,31-08-2018,Upgrade
PH0011056,C0011012,PL004,PL013,02-10-2023,Upgrade
PH0011057,C0011013,PL025,PL012,18-05-2025,Offer Migration
PH0011058,C0011016,PL022,PL016,22-03-2020,Upgrade
PH0011059,C0011016,PL016,PL023,16-06-2017,Offer Migration
PH0011060,C0011019,PL003,PL013,21-07-2023,Upgrade
PH0011061,C0011019,PL013,PL023,16-11-2017,Customer Request
PH0011062,C0011019,PL023,PL002,19-11-2023,Offer Migration
PH0011063,C0011021,PL003,PL023,26-03-2024,Downgrade
PH0011064,C0011021,PL023,PL012,26-06-2018,Upgrade
PH0011065,C0011022,PL006,PL007,07-02-2022,Downgrade
PH0011066,C0011022,PL007,PL003,27-09-2023,Customer Request
PH0011067,C0011022,PL003,PL003,07-08-2016,Upgrade
PH0011068,C0011024,PL014,PL025,14-10-2025,Downgrade
PH0011069,C0011024,PL025,PL007,21-11-2025,Downgrade
PH0011070,C0011024,PL007,PL005,24-09-2025,Offer Migration
PH0011071,C0011025,PL019,PL014,01-09-2020,Downgrade
PH0011072,C0011025,PL014,PL012,27-01-2022,Offer Migration
PH0011073,C0011025,PL012,PL004,22-10-2024,Customer Request
PH0011074,C0011027,PL004,PL002,15-10-2022,Downgrade
PH0011075,C0011027,PL002,PL018,22-04-2022,Customer Request
PH0011076,C0011028,PL016,PL024,06-10-2023,Offer Migration
PH0011077,C0011028,PL024,PL001,15-08-2017,Upgrade
PH0011078,C0011029,PL005,PL002,28-12-2015,Offer Migration
PH0011079,C0011029,PL002,PL005,17-07-2020,Downgrade
PH0011080,C0011029,PL005,PL002,15-03-2015,Customer Request
PH0011081,C0011031,PL020,PL012,23-01-2025,Offer Migration
PH0011082,C0011031,PL012,PL022,02-10-2024,Downgrade
PH0011083,C0011031,PL022,PL009,06-09-2024,Customer Request
PH0011084,C0011035,PL004,PL011,22-09-2024,Upgrade
PH0011085,C0011035,PL011,PL019,29-01-2024,Customer Request
PH0011086,C0011037,PL002,PL005,17-09-2022,Downgrade
PH0011087,C0011037,PL005,PL004,29-05-2025,Downgrade
PH0011088,C0011038,PL022,PL011,15-04-2018,Downgrade
PH0011089,C0011040,PL003,PL014,29-12-2022,Downgrade
PH0011090,C0011041,PL002,PL016,25-07-2019,Customer Request
PH0011091,C0011045,PL013,PL004,28-02-2024,Upgrade
PH0011092,C0011048,PL012,PL022,02-05-2024,Downgrade
PH0011093,C0011048,PL022,PL023,21-10-2024,Customer Request
PH0011094,C0011050,PL014,PL011,16-11-2021,Upgrade
PH0011095,C0011050,PL011,PL012,26-03-2018,Offer Migration
PH0011096,C0011052,PL012,PL015,21-12-2022,Upgrade
PH0011097,C0011052,PL015,PL022,15-05-2021,Upgrade
PH0011098,C0011052,PL022,PL019,18-02-2020,Offer Migration
PH0011099,C0011053,PL001,PL017,01-03-2020,Downgrade
PH0011100,C0011056,PL010,PL009,14-01-2024,Customer Request
PH0011101,C0011058,PL006,PL007,23-08-2017,Offer Migration
PH0011102,C0011060,PL005,PL014,03-01-2019,Offer Migration
PH0011103,C0011060,PL014,PL010,23-10-2015,Upgrade
PH0011104,C0011060,PL010,PL013,13-07-2015,Downgrade
PH0011105,C0011061,PL020,PL025,05-01-2019,Downgrade
PH0011106,C0011061,PL025,PL007,02-04-2023,Upgrade
PH0011107,C0011063,PL010,PL019,17-07-2024,Offer Migration
PH0011108,C0011065,PL002,PL025,19-12-2023,Offer Migration
PH0011109,C0011065,PL025,PL010,29-05-2015,Offer Migration
PH0011110,C0011065,PL010,PL018,16-09-2015,Upgrade
PH0011111,C0011067,PL004,PL016,07-06-2023,Offer Migration
PH0011112,C0011067,PL016,PL017,10-07-2020,Offer Migration
PH0011113,C0011068,PL021,PL021,20-10-2023,Customer Request
PH0011114,C0011068,PL021,PL025,29-04-2023,Offer Migration
PH0011115,C0011068,PL025,PL021,02-10-2017,Downgrade
PH0011116,C0011072,PL014,PL003,05-06-2024,Downgrade
PH0011117,C0011072,PL003,PL006,19-12-2024,Offer Migration
PH0011118,C0011072,PL006,PL020,08-05-2022,Customer Request
PH0011119,C0011074,PL005,PL004,06-10-2024,Offer Migration
PH0011120,C0011074,PL004,PL022,17-10-2022,Offer Migration
PH0011121,C0011077,PL023,PL019,06-11-2021,Customer Request
PH0011122,C0011077,PL019,PL016,16-11-2022,Offer Migration
PH0011123,C0011077,PL016,PL002,09-12-2022,Upgrade
PH0011124,C0011078,PL002,PL005,24-10-2021,Offer Migration
PH0011125,C0011078,PL005,PL010,01-02-2024,Upgrade
PH0011126,C0011078,PL010,PL001,24-03-2024,Offer Migration
PH0011127,C0011079,PL010,PL017,03-10-2024,Upgrade
PH0011128,C0011079,PL017,PL015,07-11-2024,Upgrade
PH0011129,C0011081,PL011,PL011,21-08-2020,Customer Request
PH0011130,C0011081,PL011,PL024,28-06-2016,Upgrade
PH0011131,C0011083,PL018,PL004,26-03-2017,Downgrade
PH0011132,C0011085,PL022,PL004,29-03-2023,Upgrade
PH0011133,C0011089,PL018,PL017,05-03-2022,Customer Request
PH0011134,C0011089,PL017,PL016,05-08-2021,Customer Request
PH0011135,C0011092,PL003,PL006,14-07-2023,Offer Migration
PH0011136,C0011092,PL006,PL009,23-08-2023,Upgrade
PH0011137,C0011096,PL005,PL011,20-11-2022,Upgrade
PH0011138,C0011096,PL011,PL015,25-12-2023,Upgrade
PH0011139,C0011096,PL015,PL013,30-08-2022,Upgrade
PH0011140,C0011100,PL012,PL025,27-08-2020,Upgrade
PH0011141,C0011100,PL025,PL013,18-11-2019,Upgrade
PH0011142,C0011101,PL024,PL021,21-01-2025,Downgrade
PH0011143,C0011102,PL004,PL018,18-05-2023,Downgrade
PH0011144,C0011103,PL003,PL019,08-02-2023,Downgrade
PH0011145,C0011105,PL002,PL002,07-03-2025,Downgrade
PH0011146,C0011108,PL017,PL023,15-10-2019,Downgrade
PH0011147,C0011108,PL023,PL009,27-08-2022,Customer Request
PH0011148,C0011109,PL004,PL023,25-11-2017,Customer Request
PH0011149,C0011109,PL023,PL021,07-09-2018,Upgrade
PH0011150,C0011109,PL021,PL009,08-01-2018,Customer Request
PH0011151,C0011110,PL020,PL020,11-06-2023,Customer Request
PH0011152,C0011110,PL020,PL009,04-01-2023,Upgrade
PH0011153,C0011110,PL009,PL007,24-01-2023,Customer Request
PH0011154,C0011111,PL014,PL001,02-12-2020,Customer Request
PH0011155,C0011112,PL020,PL022,24-08-2023,Offer Migration
PH0011156,C0011112,PL022,PL001,15-05-2023,Upgrade
PH0011157,C0011112,PL001,PL020,24-06-2023,Offer Migration
PH0011158,C0011113,PL010,PL001,06-12-2021,Downgrade
PH0011159,C0011114,PL021,PL012,05-03-2021,Customer Request
PH0011160,C0011116,PL025,PL024,19-08-2021,Offer Migration
PH0011161,C0011117,PL009,PL019,25-07-2021,Downgrade
PH0011162,C0011117,PL019,PL021,14-09-2021,Offer Migration
PH0011163,C0011121,PL007,PL017,04-09-2021,Customer Request
PH0011164,C0011122,PL008,PL005,29-04-2017,Offer Migration
PH0011165,C0011123,PL014,PL017,01-02-2022,Upgrade
PH0011166,C0011123,PL017,PL014,01-10-2023,Downgrade
PH0011167,C0011124,PL006,PL022,21-09-2019,Upgrade
PH0011168,C0011124,PL022,PL007,20-02-2021,Downgrade
PH0011169,C0011124,PL007,PL005,03-08-2024,Offer Migration
PH0011170,C0011131,PL005,PL001,03-05-2018,Customer Request
PH0011171,C0011131,PL001,PL006,21-08-2018,Upgrade
PH0011172,C0011132,PL009,PL013,03-07-2016,Downgrade
PH0011173,C0011132,PL013,PL011,10-07-2015,Upgrade
PH0011174,C0011134,PL007,PL016,17-12-2025,Offer Migration
PH0011175,C0011134,PL016,PL017,11-08-2025,Downgrade
PH0011176,C0011137,PL004,PL008,08-03-2020,Downgrade
PH0011177,C0011139,PL001,PL011,17-05-2021,Offer Migration
PH0011178,C0011139,PL011,PL013,02-04-2023,Downgrade
PH0011179,C0011140,PL001,PL011,10-08-2023,Upgrade
PH0011180,C0011140,PL011,PL010,22-06-2023,Downgrade
PH0011181,C0011142,PL017,PL004,06-11-2019,Upgrade
PH0011182,C0011144,PL011,PL009,10-03-2022,Upgrade
PH0011183,C0011144,PL009,PL021,15-03-2020,Customer Request
PH0011184,C0011144,PL021,PL021,26-02-2018,Customer Request
PH0011185,C0011148,PL009,PL016,13-06-2022,Offer Migration
PH0011186,C0011148,PL016,PL024,31-01-2021,Downgrade
PH0011187,C0011150,PL020,PL015,12-09-2024,Upgrade
PH0011188,C0011150,PL015,PL019,26-01-2024,Offer Migration
PH0011189,C0011154,PL008,PL011,18-05-2018,Customer Request
PH0011190,C0011154,PL011,PL019,30-06-2024,Upgrade
PH0011191,C0011154,PL019,PL023,31-03-2020,Downgrade
PH0011192,C0011155,PL002,PL010,21-08-2025,Customer Request
PH0011193,C0011157,PL008,PL010,05-03-2024,Upgrade
PH0011194,C0011157,PL010,PL009,27-11-2023,Offer Migration
PH0011195,C0011162,PL003,PL019,15-05-2023,Upgrade
PH0011196,C0011162,PL019,PL001,27-05-2022,Upgrade
PH0011197,C0011163,PL005,PL024,13-01-2019,Offer Migration
PH0011198,C0011164,PL002,PL013,28-06-2020,Offer Migration
PH0011199,C0011164,PL013,PL013,12-08-2019,Customer Request
PH0011200,C0011164,PL013,PL002,17-04-2020,Customer Request
PH0011201,C0011168,PL003,PL023,21-12-2019,Upgrade
PH0011202,C0011168,PL023,PL018,17-04-2018,Offer Migration
PH0011203,C0011168,PL018,PL022,13-05-2018,Upgrade
PH0011204,C0011169,PL007,PL023,03-03-2019,Customer Request
PH0011205,C0011169,PL023,PL023,02-03-2022,Customer Request
PH0011206,C0011169,PL023,PL006,16-11-2018,Customer Request
PH0011207,C0011174,PL005,PL008,07-09-2014,Offer Migration
PH0011208,C0011174,PL008,PL003,28-02-2016,Offer Migration
PH0011209,C0011175,PL005,PL018,09-04-2017,Downgrade
PH0011210,C0011175,PL018,PL008,30-03-2014,Offer Migration
PH0011211,C0011178,PL010,PL023,07-12-2020,Upgrade
PH0011212,C0011179,PL016,PL007,08-04-2017,Customer Request
PH0011213,C0011179,PL007,PL018,25-07-2018,Offer Migration
PH0011214,C0011179,PL018,PL018,24-07-2015,Offer Migration
PH0011215,C0011180,PL016,PL012,17-04-2022,Offer Migration
PH0011216,C0011182,PL009,PL016,26-09-2024,Offer Migration
PH0011217,C0011182,PL016,PL016,09-03-2024,Upgrade
PH0011218,C0011182,PL016,PL008,04-10-2023,Offer Migration
PH0011219,C0011183,PL003,PL013,05-02-2020,Downgrade
PH0011220,C0011183,PL013,PL004,27-12-2021,Upgrade
PH0011221,C0011185,PL003,PL016,25-12-2023,Offer Migration
PH0011222,C0011187,PL003,PL007,28-02-2024,Offer Migration
PH0011223,C0011187,PL007,PL003,23-08-2023,Customer Request
PH0011224,C0011188,PL019,PL006,07-07-2015,Customer Request
PH0011225,C0011190,PL002,PL021,04-01-2023,Upgrade
PH0011226,C0011190,PL021,PL022,05-06-2024,Downgrade
PH0011227,C0011191,PL006,PL013,02-08-2023,Customer Request
PH0011228,C0011191,PL013,PL022,22-05-2014,Downgrade
PH0011229,C0011194,PL002,PL021,04-11-2024,Downgrade
PH0011230,C0011194,PL021,PL001,17-12-2020,Downgrade
PH0011231,C0011194,PL001,PL010,29-12-2022,Customer Request
PH0011232,C0011196,PL022,PL007,10-12-2016,Downgrade
PH0011233,C0011196,PL007,PL002,07-10-2023,Upgrade
PH0011234,C0011197,PL014,PL007,22-06-2025,Upgrade
PH0011235,C0011197,PL007,PL006,24-08-2024,Customer Request
PH0011236,C0011197,PL006,PL005,25-01-2025,Upgrade
PH0011237,C0011198,PL025,PL016,23-02-2021,Downgrade
PH0011238,C0011199,PL005,PL002,23-06-2021,Offer Migration
PH0011239,C0011200,PL003,PL012,31-07-2021,Upgrade
PH0011240,C0011200,PL012,PL003,29-04-2016,Downgrade
PH0011241,C0011200,PL003,PL015,05-11-2023,Offer Migration
PH0011242,C0011201,PL009,PL020,20-06-2022,Customer Request
PH0011243,C0011201,PL020,PL011,01-04-2022,Offer Migration
PH0011244,C0011202,PL014,PL024,21-02-2015,Customer Request
PH0011245,C0011202,PL024,PL003,20-09-2019,Customer Request
PH0011246,C0011202,PL003,PL004,09-12-2014,Upgrade
PH0011247,C0011205,PL001,PL011,27-01-2019,Customer Request
PH0011248,C0011207,PL018,PL013,27-04-2021,Customer Request
PH0011249,C0011207,PL013,PL004,13-09-2015,Upgrade
PH0011250,C0011207,PL004,PL024,14-12-2020,Upgrade
PH0011251,C0011209,PL014,PL015,20-01-2024,Offer Migration
PH0011252,C0011209,PL015,PL010,15-02-2024,Offer Migration
PH0011253,C0011210,PL004,PL005,07-04-2023,Downgrade
PH0011254,C0011210,PL005,PL008,08-12-2020,Downgrade
PH0011255,C0011210,PL008,PL001,07-06-2022,Upgrade
PH0011256,C0011211,PL002,PL015,26-12-2023,Upgrade
PH0011257,C0011211,PL015,PL025,28-01-2024,Customer Request
PH0011258,C0011211,PL025,PL014,04-06-2021,Customer Request
PH0011259,C0011212,PL001,PL006,11-08-2020,Upgrade
PH0011260,C0011212,PL006,PL002,04-04-2020,Customer Request
PH0011261,C0011214,PL010,PL002,27-07-2021,Customer Request
PH0011262,C0011217,PL005,PL007,31-01-2023,Downgrade
PH0011263,C0011218,PL006,PL018,07-07-2022,Downgrade
PH0011264,C0011218,PL018,PL015,17-03-2021,Customer Request
PH0011265,C0011219,PL022,PL008,23-07-2021,Downgrade
PH0011266,C0011221,PL005,PL009,03-07-2014,Downgrade
PH0011267,C0011221,PL009,PL013,22-02-2015,Offer Migration
PH0011268,C0011226,PL022,PL014,01-01-2025,Customer Request
PH0011269,C0011226,PL014,PL016,03-06-2025,Customer Request
PH0011270,C0011229,PL016,PL020,18-10-2015,Customer Request
PH0011271,C0011229,PL020,PL020,11-01-2016,Offer Migration
PH0011272,C0011229,PL020,PL025,05-03-2015,Downgrade
PH0011273,C0011231,PL019,PL018,17-05-2020,Customer Request
PH0011274,C0011234,PL011,PL023,12-04-2021,Customer Request
PH0011275,C0011234,PL023,PL009,25-05-2023,Customer Request
PH0011276,C0011234,PL009,PL019,22-04-2021,Upgrade
PH0011277,C0011235,PL010,PL014,08-06-2021,Offer Migration
PH0011278,C0011235,PL014,PL001,02-01-2017,Customer Request
PH0011279,C0011235,PL001,PL004,27-01-2022,Downgrade
PH0011280,C0011242,PL009,PL009,06-02-2025,Offer Migration
PH0011281,C0011242,PL009,PL021,30-11-2024,Customer Request
PH0011282,C0011242,PL021,PL020,29-01-2025,Customer Request
PH0011283,C0011244,PL004,PL001,18-01-2024,Downgrade
PH0011284,C0011244,PL001,PL005,11-06-2018,Customer Request
PH0011285,C0011244,PL005,PL018,27-01-2020,Customer Request
PH0011286,C0011245,PL005,PL013,25-01-2025,Downgrade
PH0011287,C0011245,PL013,PL018,23-05-2025,Upgrade
PH0011288,C0011246,PL012,PL006,19-11-2021,Customer Request
PH0011289,C0011246,PL006,PL001,13-05-2024,Offer Migration
PH0011290,C0011248,PL005,PL006,21-01-2021,Offer Migration
PH0011291,C0011248,PL006,PL012,13-03-2021,Downgrade
PH0011292,C0011248,PL012,PL003,26-05-2022,Downgrade
PH0011293,C0011250,PL007,PL002,25-05-2016,Upgrade
PH0011294,C0011250,PL002,PL020,31-08-2017,Downgrade
PH0011295,C0011250,PL020,PL002,01-06-2019,Customer Request
PH0011296,C0011252,PL003,PL004,11-07-2022,Offer Migration
PH0011297,C0011252,PL004,PL024,11-03-2019,Customer Request
PH0011298,C0011252,PL024,PL004,11-06-2021,Customer Request
PH0011299,C0011254,PL004,PL021,15-05-2019,Downgrade
PH0011300,C0011254,PL021,PL005,14-04-2020,Customer Request
PH0011301,C0011257,PL020,PL021,09-10-2019,Upgrade
PH0011302,C0011257,PL021,PL024,08-08-2022,Customer Request
PH0011303,C0011262,PL003,PL020,11-01-2021,Upgrade
PH0011304,C0011262,PL020,PL005,15-04-2022,Offer Migration
PH0011305,C0011262,PL005,PL021,09-05-2020,Customer Request
PH0011306,C0011263,PL004,PL025,17-02-2018,Upgrade
PH0011307,C0011263,PL025,PL017,30-04-2023,Upgrade
PH0011308,C0011263,PL017,PL010,28-07-2023,Upgrade
PH0011309,C0011266,PL006,PL017,06-12-2023,Downgrade
PH0011310,C0011268,PL011,PL005,03-06-2021,Downgrade
PH0011311,C0011268,PL005,PL023,21-07-2024,Customer Request
PH0011312,C0011268,PL023,PL024,20-07-2021,Upgrade
PH0011313,C0011269,PL012,PL021,22-04-2023,Customer Request
PH0011314,C0011271,PL005,PL021,06-11-2024,Offer Migration
PH0011315,C0011271,PL021,PL005,24-02-2025,Upgrade
PH0011316,C0011271,PL005,PL013,15-02-2025,Downgrade
PH0011317,C0011274,PL016,PL019,14-06-2017,Offer Migration
PH0011318,C0011276,PL006,PL023,18-03-2025,Downgrade
PH0011319,C0011276,PL023,PL008,20-02-2025,Customer Request
PH0011320,C0011276,PL008,PL025,09-08-2025,Downgrade
PH0011321,C0011281,PL019,PL009,26-01-2019,Downgrade
PH0011322,C0011281,PL009,PL012,19-07-2021,Offer Migration
PH0011323,C0011282,PL003,PL016,19-11-2024,Upgrade
PH0011324,C0011292,PL023,PL007,08-01-2023,Upgrade
PH0011325,C0011292,PL007,PL014,21-08-2020,Downgrade
PH0011326,C0011292,PL014,PL014,11-10-2020,Offer Migration
PH0011327,C0011293,PL003,PL014,04-03-2025,Customer Request
PH0011328,C0011294,PL008,PL010,27-07-2023,Upgrade
PH0011329,C0011294,PL010,PL024,07-10-2023,Offer Migration
PH0011330,C0011296,PL005,PL016,24-08-2017,Customer Request
PH0011331,C0011298,PL006,PL008,05-10-2023,Offer Migration
PH0011332,C0011298,PL008,PL005,13-05-2023,Upgrade
PH0011333,C0011299,PL014,PL003,03-06-2024,Downgrade
PH0011334,C0011299,PL003,PL018,24-06-2021,Upgrade
PH0011335,C0011300,PL005,PL011,27-11-2022,Customer Request
PH0011336,C0011303,PL003,PL004,15-04-2018,Downgrade
PH0011337,C0011303,PL004,PL010,20-07-2018,Downgrade
PH0011338,C0011303,PL010,PL003,28-04-2022,Downgrade
PH0011339,C0011304,PL008,PL010,23-07-2017,Upgrade
PH0011340,C0011304,PL010,PL014,26-02-2017,Offer Migration
PH0011341,C0011304,PL014,PL009,13-03-2018,Customer Request
PH0011342,C0011307,PL011,PL011,16-03-2022,Upgrade
PH0011343,C0011307,PL011,PL021,27-07-2021,Upgrade
PH0011344,C0011307,PL021,PL023,28-04-2023,Offer Migration
PH0011345,C0011308,PL010,PL018,11-12-2024,Downgrade
PH0011346,C0011308,PL018,PL013,01-09-2024,Customer Request
PH0011347,C0011308,PL013,PL025,23-08-2024,Upgrade
PH0011348,C0011310,PL009,PL001,07-04-2022,Customer Request
PH0011349,C0011313,PL006,PL002,13-05-2015,Offer Migration
PH0011350,C0011313,PL002,PL009,18-08-2021,Upgrade
PH0011351,C0011315,PL005,PL010,24-06-2018,Customer Request
PH0011352,C0011315,PL010,PL018,29-01-2017,Offer Migration
PH0011353,C0011316,PL015,PL006,04-08-2023,Offer Migration
PH0011354,C0011320,PL001,PL005,30-05-2022,Offer Migration
PH0011355,C0011320,PL005,PL013,14-04-2022,Customer Request
PH0011356,C0011323,PL019,PL017,30-11-2025,Downgrade
PH0011357,C0011323,PL017,PL003,21-10-2025,Upgrade
PH0011358,C0011325,PL013,PL002,30-04-2021,Offer Migration
PH0011359,C0011327,PL019,PL015,10-10-2024,Upgrade
PH0011360,C0011327,PL015,PL025,16-12-2023,Offer Migration
PH0011361,C0011328,PL013,PL009,09-07-2024,Downgrade
PH0011362,C0011328,PL009,PL023,19-03-2024,Upgrade
PH0011363,C0011330,PL002,PL024,29-07-2021,Customer Request
PH0011364,C0011330,PL024,PL023,25-06-2024,Downgrade
PH0011365,C0011334,PL006,PL025,14-08-2022,Downgrade
PH0011366,C0011341,PL012,PL011,14-08-2021,Downgrade
PH0011367,C0011341,PL011,PL010,10-02-2024,Downgrade
PH0011368,C0011342,PL009,PL004,14-12-2024,Customer Request
PH0011369,C0011342,PL004,PL018,03-12-2023,Customer Request
PH0011370,C0011342,PL018,PL003,06-05-2024,Upgrade
PH0011371,C0011343,PL001,PL006,01-04-2020,Upgrade
PH0011372,C0011349,PL015,PL011,06-02-2020,Offer Migration
PH0011373,C0011349,PL011,PL016,27-02-2022,Customer Request
PH0011374,C0011349,PL016,PL025,04-12-2022,Offer Migration
PH0011375,C0011350,PL003,PL008,03-03-2020,Offer Migration
PH0011376,C0011350,PL008,PL003,05-07-2020,Downgrade
PH0011377,C0011350,PL003,PL016,03-11-2018,Customer Request
PH0011378,C0011351,PL022,PL012,20-10-2019,Offer Migration
PH0011379,C0011352,PL020,PL012,03-02-2024,Customer Request
PH0011380,C0011353,PL014,PL011,18-11-2023,Downgrade
PH0011381,C0011353,PL011,PL003,29-12-2024,Customer Request
