invoice_id,customer_id,billing_date,billing_period_month,base_amount_inr,gst_amount_inr,total_amount_inr,due_date,payment_status
INV00049037,C0008188,02-09-2025,09-2025,9182.74,1652.89,10835.63,17-09-2025,Paid
INV00049038,C0008188,03-08-2025,08-2025,8924.46,1606.4,10530.86,18-08-2025,Paid
INV00049039,C0008188,04-07-2025,07-2025,9127.29,1642.91,10770.2,19-07-2025,Paid
INV00049040,C0008188,04-06-2025,06-2025,8103.88,1458.7,9562.58,19-06-2025,Unpaid
INV00049041,C0008188,05-05-2025,05-2025,8263.09,1487.36,9750.45,20-05-2025,Unpaid
INV00049042,C0008192,31-03-2026,03-2026,8701.06,1566.19,10267.25,15-04-2026,Overdue
INV00049043,C0008192,01-03-2026,03-2026,9279.83,1670.37,10950.2,16-03-2026,Overdue
INV00049044,C0008192,30-01-2026,01-2026,7856.77,1414.22,9270.99,14-02-2026,Overdue
INV00049045,C0008192,31-12-2025,12-2025,8604.7,1548.85,10153.55,15-01-2026,Unpaid
INV00049046,C0008192,01-12-2025,12-2025,8000.62,1440.11,9440.73,16-12-2025,Paid
INV00049047,C0008192,01-11-2025,11-2025,9358.57,1684.54,11043.11,16-11-2025,Paid
INV00049048,C0008192,02-10-2025,10-2025,8226.34,1480.74,9707.08,17-10-2025,Paid
INV00049049,C0008192,02-09-2025,09-2025,8144.11,1465.94,9610.05,17-09-2025,Overdue
INV00049050,C0008192,03-08-2025,08-2025,8032.96,1445.93,9478.89,18-08-2025,Unpaid
INV00049051,C0008192,04-07-2025,07-2025,8195.45,1475.18,9670.63,19-07-2025,Paid
INV00049052,C0008192,04-06-2025,06-2025,8710.71,1567.93,10278.64,19-06-2025,Paid
INV00049053,C0008192,05-05-2025,05-2025,7960.38,1432.87,9393.25,20-05-2025,Paid
INV00049054,C0008196,31-03-2026,03-2026,1294.85,233.07,1527.92,15-04-2026,Unpaid
INV00049055,C0008196,01-03-2026,03-2026,1431.56,257.68,1689.24,16-03-2026,Overdue
INV00049056,C0008196,30-01-2026,01-2026,1298.26,233.69,1531.95,14-02-2026,Unpaid
INV00049057,C0008196,31-12-2025,12-2025,1249.06,224.83,1473.89,15-01-2026,Unpaid
INV00049058,C0008196,01-12-2025,12-2025,1289.1,232.04,1521.14,16-12-2025,Paid
INV00049059,C0008196,01-11-2025,11-2025,1282.59,230.87,1513.46,16-11-2025,Paid
INV00049060,C0008196,02-10-2025,10-2025,1275.58,229.6,1505.18,17-10-2025,Paid
INV00049061,C0008196,02-09-2025,09-2025,1388.27,249.89,1638.16,17-09-2025,Paid
INV00049062,C0008196,03-08-2025,08-2025,1330.98,239.58,1570.56,18-08-2025,Paid
INV00049063,C0008196,04-07-2025,07-2025,1208.45,217.52,1425.97,19-07-2025,Paid
INV00049064,C0008196,04-06-2025,06-2025,1336.45,240.56,1577.01,19-06-2025,Paid
INV00049065,C0008196,05-05-2025,05-2025,1277.64,229.98,1507.62,20-05-2025,Paid
INV00049066,C0008198,31-03-2026,03-2026,903.38,162.61,1065.99,15-04-2026,Paid
INV00049067,C0008198,01-03-2026,03-2026,871.34,156.84,1028.18,16-03-2026,Paid
INV00049068,C0008198,30-01-2026,01-2026,869.14,242.27,1025.59,14-02-2026,Paid
INV00049069,C0008198,31-12-2025,12-2025,937.5,168.75,1106.25,15-01-2026,Paid
INV00049070,C0008198,01-12-2025,12-2025,972.98,175.14,1148.12,16-12-2025,Paid
INV00049071,C0008198,01-11-2025,11-2025,822.64,148.08,970.72,16-11-2025,Unpaid
INV00049072,C0008198,02-10-2025,10-2025,868.36,156.3,1024.66,17-10-2025,Paid
INV00049073,C0008198,02-09-2025,09-2025,786.51,141.57,928.08,17-09-2025,Paid
INV00049074,C0008198,03-08-2025,08-2025,982.31,176.82,1159.13,18-08-2025,Unpaid
INV00049075,C0008198,04-07-2025,07-2025,907.37,163.33,1070.7,19-07-2025,Paid
INV00049076,C0008198,04-06-2025,06-2025,838.58,150.94,989.52,19-06-2025,Paid
INV00049077,C0008198,05-05-2025,05-2025,936.45,168.56,1105.01,20-05-2025,Unpaid
INV00049078,C0008202,31-03-2026,03-2026,501.91,90.34,592.25,15-04-2026,Paid
INV00049079,C0008202,01-03-2026,03-2026,525.58,94.6,620.18,16-03-2026,Paid
INV00049080,C0008202,30-01-2026,01-2026,491.06,88.39,579.45,14-02-2026,Paid
INV00049081,C0008202,31-12-2025,12-2025,499.18,89.85,589.03,15-01-2026,Unpaid
INV00049082,C0008202,01-12-2025,12-2025,525.78,94.64,620.42,16-12-2025,Paid
INV00049083,C0008202,01-11-2025,11-2025,507.53,91.36,598.89,16-11-2025,Unpaid
INV00049084,C0008202,02-10-2025,10-2025,475.28,85.55,560.83,17-10-2025,Paid
INV00049085,C0008202,02-09-2025,09-2025,484.08,87.13,571.21,17-09-2025,Overdue
INV00049086,C0008202,03-08-2025,08-2025,458.77,82.58,541.35,18-08-2025,Overdue
INV00049087,C0008202,04-07-2025,07-2025,479.06,86.23,565.29,19-07-2025,Unpaid
INV00049088,C0008202,04-06-2025,06-2025,470.1,84.62,554.72,19-06-2025,Paid
INV00049089,C0008202,05-05-2025,05-2025,499.51,89.91,589.42,20-05-2025,Paid
INV00049090,C0008203,31-03-2026,03-2026,4207.03,757.27,4964.3,15-04-2026,Overdue
INV00049091,C0008203,01-03-2026,03-2026,4193.92,754.91,4948.83,16-03-2026,Paid
INV00049092,C0008203,30-01-2026,01-2026,4305.45,774.98,5080.43,14-02-2026,Unpaid
INV00049093,C0008203,31-12-2025,12-2025,4266.27,767.93,5034.2,15-01-2026,Paid
INV00049094,C0008203,01-12-2025,12-2025,3836.22,690.52,4526.74,16-12-2025,Paid
INV00049095,C0008203,01-11-2025,11-2025,4203.49,756.63,4960.12,16-11-2025,Paid
INV00049096,C0008203,02-10-2025,10-2025,4209.94,757.79,4967.73,17-10-2025,Overdue
INV00049097,C0008203,02-09-2025,09-2025,4129.6,743.33,4872.93,17-09-2025,Paid
INV00049098,C0008203,03-08-2025,08-2025,4062.34,731.22,4793.56,18-08-2025,Paid
INV00049099,C0008203,04-07-2025,07-2025,4560.18,820.83,5381.01,19-07-2025,Unpaid
INV00049100,C0008203,04-06-2025,06-2025,4595.39,827.17,5422.56,19-06-2025,Paid
INV00049101,C0008203,05-05-2025,05-2025,4287.05,771.67,5058.72,20-05-2025,Paid
INV00049102,C0008204,31-03-2026,03-2026,736.79,132.62,869.41,15-04-2026,Unpaid
INV00049103,C0008204,01-03-2026,03-2026,734.38,132.19,866.57,16-03-2026,Paid
INV00049104,C0008204,30-01-2026,01-2026,740.36,133.26,873.62,14-02-2026,Paid
INV00049105,C0008204,31-12-2025,12-2025,678.06,122.05,800.11,15-01-2026,Paid
INV00049106,C0008204,01-12-2025,12-2025,741.02,133.38,874.4,16-12-2025,Unpaid
INV00049107,C0008204,01-11-2025,11-2025,645.81,116.25,762.06,16-11-2025,Paid
INV00049108,C0008204,02-10-2025,10-2025,798.36,143.7,942.06,17-10-2025,Paid
INV00049109,C0008204,02-09-2025,09-2025,741.39,133.45,874.84,17-09-2025,Paid
INV00049110,C0008204,03-08-2025,08-2025,690.0,124.2,814.2,18-08-2025,Unpaid
INV00049111,C0008204,04-07-2025,07-2025,800.56,144.1,944.66,19-07-2025,Overdue
INV00049112,C0008204,04-06-2025,06-2025,760.17,136.83,897.0,19-06-2025,Paid
INV00049113,C0008204,05-05-2025,05-2025,725.24,130.54,855.78,20-05-2025,Paid
INV00049114,C0008205,31-03-2026,03-2026,976.93,175.85,1152.78,15-04-2026,Paid
INV00049115,C0008205,01-03-2026,03-2026,1108.67,199.56,1308.23,16-03-2026,Overdue
INV00049116,C0008205,30-01-2026,01-2026,973.63,175.25,1148.88,14-02-2026,Overdue
INV00049117,C0008205,31-12-2025,12-2025,1120.84,201.75,1322.59,15-01-2026,Paid
INV00049118,C0008205,01-12-2025,12-2025,1169.72,210.55,1380.27,16-12-2025,Overdue
INV00049119,C0008205,01-11-2025,11-2025,1001.09,180.2,1181.29,16-11-2025,Paid
INV00049120,C0008205,02-10-2025,10-2025,960.47,172.88,1133.35,17-10-2025,Paid
INV00049121,C0008205,02-09-2025,09-2025,865.47,155.78,1021.25,17-09-2025,Paid
INV00049122,C0008205,03-08-2025,08-2025,1139.29,205.07,1344.36,18-08-2025,Paid
INV00049123,C0008205,04-07-2025,07-2025,968.74,174.37,1143.11,19-07-2025,Overdue
INV00049124,C0008205,04-06-2025,06-2025,1160.6,208.91,1369.51,19-06-2025,Unpaid
INV00049125,C0008205,05-05-2025,05-2025,994.93,179.09,1174.02,20-05-2025,Overdue
INV00049126,C0008206,31-03-2026,03-2026,522.67,94.08,616.75,15-04-2026,Paid
INV00049127,C0008206,01-03-2026,03-2026,515.94,92.87,608.81,16-03-2026,Paid
INV00049128,C0008206,30-01-2026,01-2026,511.83,92.13,603.96,14-02-2026,Unpaid
INV00049129,C0008206,31-12-2025,12-2025,476.6,85.79,562.39,15-01-2026,Paid
INV00049130,C0008206,01-12-2025,12-2025,482.72,86.89,569.61,16-12-2025,Paid
INV00049131,C0008206,01-11-2025,11-2025,460.89,82.96,543.85,16-11-2025,Paid
INV00049132,C0008206,02-10-2025,10-2025,498.72,89.77,588.49,17-10-2025,Overdue
INV00049133,C0008206,02-09-2025,09-2025,507.32,91.32,598.64,17-09-2025,Overdue
INV00049134,C0008206,03-08-2025,08-2025,506.03,91.09,597.12,18-08-2025,Paid
INV00049135,C0008206,04-07-2025,07-2025,462.12,83.18,545.3,19-07-2025,Paid
INV00049136,C0008206,04-06-2025,06-2025,524.08,94.33,618.41,19-06-2025,Overdue
INV00049137,C0008206,05-05-2025,05-2025,501.15,90.21,591.36,20-05-2025,Paid
INV00049138,C0008208,31-03-2026,03-2026,840.74,151.33,992.07,15-04-2026,Paid
INV00049139,C0008208,01-03-2026,03-2026,842.09,151.58,993.67,16-03-2026,Paid
INV00049140,C0008208,30-01-2026,01-2026,844.99,152.1,997.09,14-02-2026,Paid
INV00049141,C0008208,31-12-2025,12-2025,798.65,143.76,942.41,15-01-2026,Paid
INV00049142,C0008208,01-12-2025,12-2025,717.2,129.1,846.3,16-12-2025,Paid
INV00049143,C0008208,01-11-2025,11-2025,753.36,135.6,888.96,16-11-2025,Paid
INV00049144,C0008210,31-03-2026,03-2026,540.09,97.22,637.31,15-04-2026,Unpaid
INV00049145,C0008210,01-03-2026,03-2026,601.36,108.24,709.6,16-03-2026,Unpaid
INV00049146,C0008210,30-01-2026,01-2026,555.92,100.07,655.99,14-02-2026,Overdue
INV00049147,C0008210,31-12-2025,12-2025,588.36,105.9,694.26,15-01-2026,Paid
INV00049148,C0008210,01-12-2025,12-2025,634.29,114.17,748.46,16-12-2025,Unpaid
INV00049149,C0008210,01-11-2025,11-2025,600.65,108.12,708.77,16-11-2025,Unpaid
INV00049150,C0008210,02-10-2025,10-2025,646.89,116.44,763.33,17-10-2025,Overdue
INV00049151,C0008210,02-09-2025,09-2025,684.19,123.15,807.34,17-09-2025,Paid
INV00049152,C0008210,03-08-2025,08-2025,567.02,102.06,669.08,18-08-2025,Unpaid
INV00049153,C0008210,04-07-2025,07-2025,603.14,108.57,711.71,19-07-2025,Paid
INV00049154,C0008210,04-06-2025,06-2025,607.86,109.41,717.27,19-06-2025,Paid
INV00049155,C0008210,05-05-2025,05-2025,579.3,104.27,683.57,20-05-2025,Unpaid
INV00049156,C0008214,31-03-2026,03-2026,8850.71,1593.13,10443.84,15-04-2026,Paid
INV00049157,C0008214,01-03-2026,03-2026,8178.55,1472.14,9650.69,16-03-2026,Paid
INV00049158,C0008214,30-01-2026,01-2026,7438.94,1339.01,8777.95,14-02-2026,Paid
INV00049159,C0008214,31-12-2025,12-2025,9517.09,1713.08,11230.17,15-01-2026,Unpaid
INV00049160,C0008214,01-12-2025,12-2025,7800.99,1404.18,9205.17,16-12-2025,Paid
INV00049161,C0008214,01-11-2025,11-2025,8005.94,1441.07,9447.01,16-11-2025,Unpaid
INV00049162,C0008214,02-10-2025,10-2025,8193.68,1474.86,9668.54,17-10-2025,Overdue
INV00049163,C0008214,02-09-2025,09-2025,8215.12,1478.72,9693.84,17-09-2025,Unpaid
INV00049164,C0008214,03-08-2025,08-2025,7914.46,1424.6,9339.06,18-08-2025,Overdue
INV00049165,C0008214,04-07-2025,07-2025,8096.44,1457.36,9553.8,19-07-2025,Paid
INV00049166,C0008214,04-06-2025,06-2025,8703.65,1147.57,10270.31,19-06-2025,Unpaid
INV00049167,C0008214,05-05-2025,05-2025,8238.25,1482.88,9721.13,20-05-2025,Unpaid
INV00049168,C0008215,31-03-2026,03-2026,715.8,128.84,844.64,15-04-2026,Paid
INV00049169,C0008215,01-03-2026,03-2026,670.88,120.76,791.64,16-03-2026,Paid
INV00049170,C0008215,30-01-2026,01-2026,661.91,119.14,781.05,14-02-2026,Overdue
INV00049171,C0008215,31-12-2025,12-2025,580.51,104.49,685.0,15-01-2026,Paid
INV00049172,C0008215,01-12-2025,12-2025,693.25,124.78,818.03,16-12-2025,Paid
INV00049173,C0008215,01-11-2025,11-2025,733.73,132.07,865.8,16-11-2025,Paid
INV00049174,C0008215,02-10-2025,10-2025,634.62,114.23,748.85,17-10-2025,Paid
INV00049175,C0008215,02-09-2025,09-2025,691.52,124.47,815.99,17-09-2025,Paid
INV00049176,C0008215,03-08-2025,08-2025,675.79,121.64,797.43,18-08-2025,Paid
INV00049177,C0008215,04-07-2025,07-2025,697.82,125.61,823.43,19-07-2025,Paid
INV00049178,C0008215,04-06-2025,06-2025,635.58,114.4,749.98,19-06-2025,Paid
INV00049179,C0008215,05-05-2025,05-2025,723.06,130.15,853.21,20-05-2025,Overdue
INV00049180,C0008216,31-03-2026,03-2026,710.54,127.9,838.44,15-04-2026,Paid
INV00049181,C0008216,01-03-2026,03-2026,763.2,137.38,900.58,16-03-2026,Unpaid
INV00049182,C0008216,30-01-2026,01-2026,710.45,127.88,838.33,14-02-2026,Paid
INV00049183,C0008216,31-12-2025,12-2025,654.59,117.83,772.42,15-01-2026,Paid
INV00049184,C0008216,01-12-2025,12-2025,697.22,125.5,822.72,16-12-2025,Paid
INV00049185,C0008216,01-11-2025,11-2025,692.87,124.72,817.59,16-11-2025,Unpaid
INV00049186,C0008216,02-10-2025,10-2025,629.32,113.28,742.6,17-10-2025,Unpaid
INV00049187,C0008216,02-09-2025,09-2025,733.47,132.02,865.49,17-09-2025,Overdue
INV00049188,C0008216,03-08-2025,08-2025,747.99,134.64,882.63,18-08-2025,Unpaid
INV00049189,C0008216,04-07-2025,07-2025,723.13,130.16,853.29,19-07-2025,Paid
INV00049190,C0008216,04-06-2025,06-2025,703.51,126.63,830.14,19-06-2025,Paid
INV00049191,C0008216,05-05-2025,05-2025,662.12,119.18,781.3,20-05-2025,Overdue
INV00049192,C0008217,31-03-2026,03-2026,931.02,167.58,1098.6,15-04-2026,Paid
INV00049193,C0008217,01-03-2026,03-2026,959.26,172.67,1131.93,16-03-2026,Overdue
INV00049194,C0008217,30-01-2026,01-2026,951.42,171.26,1122.68,14-02-2026,Paid
INV00049195,C0008217,31-12-2025,12-2025,1103.81,198.69,1302.5,15-01-2026,Paid
INV00049196,C0008217,01-12-2025,12-2025,931.27,167.63,1098.9,16-12-2025,Paid
INV00049197,C0008217,01-11-2025,11-2025,1050.57,189.1,1239.67,16-11-2025,Paid
INV00049198,C0008217,02-10-2025,10-2025,962.46,173.24,1135.7,17-10-2025,Unpaid
INV00049199,C0008217,02-09-2025,09-2025,1009.96,181.79,1191.75,17-09-2025,Paid
INV00049200,C0008217,03-08-2025,08-2025,1013.51,182.43,1195.94,18-08-2025,Unpaid
INV00049201,C0008217,04-07-2025,07-2025,1027.8,185.0,1212.8,19-07-2025,Paid
INV00049202,C0008217,04-06-2025,06-2025,1094.25,196.96,1291.21,19-06-2025,Unpaid
INV00049203,C0008217,05-05-2025,05-2025,1029.16,185.25,1214.41,20-05-2025,Overdue
INV00049204,C0008218,31-03-2026,03-2026,1031.8,185.72,1217.52,15-04-2026,Paid
INV00049205,C0008218,01-03-2026,03-2026,1026.68,184.8,1211.48,16-03-2026,Paid
INV00049206,C0008218,30-01-2026,01-2026,1007.3,181.31,1188.61,14-02-2026,Paid
INV00049207,C0008218,31-12-2025,12-2025,940.95,169.37,1110.32,15-01-2026,Unpaid
INV00049208,C0008218,01-12-2025,12-2025,1031.04,185.59,1216.63,16-12-2025,Unpaid
INV00049209,C0008218,01-11-2025,11-2025,1087.75,195.8,1283.55,16-11-2025,Unpaid
INV00049210,C0008218,02-10-2025,10-2025,884.17,159.15,1043.32,17-10-2025,Paid
INV00049211,C0008218,02-09-2025,09-2025,1026.9,184.84,1211.74,17-09-2025,Unpaid
INV00049212,C0008218,03-08-2025,08-2025,1079.61,194.33,1273.94,18-08-2025,Paid
INV00049213,C0008218,04-07-2025,07-2025,983.78,177.08,1160.86,19-07-2025,Unpaid
INV00049214,C0008218,04-06-2025,06-2025,1074.7,193.45,1268.15,19-06-2025,Paid
INV00049215,C0008218,05-05-2025,05-2025,1075.35,193.56,1268.91,20-05-2025,Paid
INV00049216,C0008219,31-03-2026,03-2026,8841.55,825.45,10433.03,15-04-2026,Paid
INV00049217,C0008219,01-03-2026,03-2026,7924.94,1426.49,9351.43,16-03-2026,Paid
INV00049218,C0008219,30-01-2026,01-2026,8881.48,1598.67,10480.15,14-02-2026,Unpaid
INV00049219,C0008219,31-12-2025,12-2025,8673.28,1561.19,10234.47,15-01-2026,Overdue
INV00049220,C0008219,01-12-2025,12-2025,8182.71,1472.89,9655.6,16-12-2025,Paid
INV00049221,C0008219,01-11-2025,11-2025,8285.15,1491.33,9776.48,16-11-2025,Overdue
INV00049222,C0008219,02-10-2025,10-2025,7916.86,1425.03,9341.89,17-10-2025,Paid
INV00049223,C0008219,02-09-2025,09-2025,8277.9,1490.02,9767.92,17-09-2025,Unpaid
INV00049224,C0008219,03-08-2025,08-2025,8331.92,1499.75,9831.67,18-08-2025,Unpaid
INV00049225,C0008219,04-07-2025,07-2025,8640.91,1555.36,10196.27,19-07-2025,Unpaid
INV00049226,C0008219,04-06-2025,06-2025,8553.68,1539.66,10093.34,19-06-2025,Paid
INV00049227,C0008219,05-05-2025,05-2025,7746.75,1394.42,9141.17,20-05-2025,Paid
INV00049228,C0008223,31-03-2026,03-2026,844.95,152.09,997.04,15-04-2026,Overdue
INV00049229,C0008223,01-03-2026,03-2026,873.67,157.26,1030.93,16-03-2026,Paid
INV00049230,C0008223,30-01-2026,01-2026,888.62,159.95,1048.57,14-02-2026,Paid
INV00049231,C0008223,31-12-2025,12-2025,912.54,164.26,1076.8,15-01-2026,Unpaid
INV00049232,C0008223,01-12-2025,12-2025,920.95,165.77,1086.72,16-12-2025,Unpaid
INV00049233,C0008223,01-11-2025,11-2025,824.52,148.41,972.93,16-11-2025,Overdue
INV00049234,C0008223,02-10-2025,10-2025,947.75,170.6,1118.35,17-10-2025,Paid
INV00049235,C0008223,02-09-2025,09-2025,804.29,144.77,949.06,17-09-2025,Paid
INV00049236,C0008223,03-08-2025,08-2025,889.52,160.11,1049.63,18-08-2025,Paid
INV00049237,C0008223,04-07-2025,07-2025,931.77,167.72,1099.49,19-07-2025,Paid
INV00049238,C0008223,04-06-2025,06-2025,908.54,163.54,1072.08,19-06-2025,Overdue
INV00049239,C0008223,05-05-2025,05-2025,929.58,167.32,1096.9,20-05-2025,Overdue
INV00049240,C0008224,18-03-2015,03-2015,711.89,128.14,840.03,02-04-2015,Paid
INV00049241,C0008224,16-02-2015,02-2015,688.14,123.87,812.01,03-03-2015,Paid
INV00049242,C0008224,17-01-2015,01-2015,729.49,131.31,860.8,01-02-2015,Paid
INV00049243,C0008224,18-12-2014,12-2014,720.09,129.62,849.71,02-01-2015,Paid
INV00049244,C0008224,18-11-2014,11-2014,684.94,123.29,808.23,03-12-2014,Paid
INV00049245,C0008224,19-10-2014,10-2014,749.75,134.95,884.7,03-11-2014,Paid
INV00049246,C0008224,19-09-2014,09-2014,680.73,122.53,803.26,04-10-2014,Unpaid
INV00049247,C0008224,20-08-2014,08-2014,712.04,128.17,840.21,04-09-2014,Paid
INV00049248,C0008224,21-07-2014,07-2014,652.18,117.39,769.57,05-08-2014,Paid
INV00049249,C0008224,21-06-2014,06-2014,678.4,122.11,800.51,06-07-2014,Paid
INV00049250,C0008224,22-05-2014,05-2014,706.43,127.16,833.59,06-06-2014,Paid
INV00049251,C0008224,22-04-2014,04-2014,702.43,126.44,828.87,07-05-2014,Paid
INV00049252,C0008225,31-03-2026,03-2026,104.81,18.87,123.68,15-04-2026,Paid
INV00049253,C0008225,01-03-2026,03-2026,97.18,17.49,114.67,16-03-2026,Paid
INV00049254,C0008225,30-01-2026,01-2026,102.29,18.41,120.7,14-02-2026,Paid
INV00049255,C0008225,31-12-2025,12-2025,112.29,20.21,132.5,15-01-2026,Paid
INV00049256,C0008225,01-12-2025,12-2025,107.35,19.32,126.67,16-12-2025,Paid
INV00049257,C0008225,01-11-2025,11-2025,104.25,18.76,123.01,16-11-2025,Paid
INV00049258,C0008225,02-10-2025,10-2025,101.72,18.31,120.03,17-10-2025,Unpaid
INV00049259,C0008225,02-09-2025,09-2025,101.99,18.36,120.35,17-09-2025,Paid
INV00049260,C0008225,03-08-2025,08-2025,100.39,18.07,118.46,18-08-2025,Paid
INV00049261,C0008225,04-07-2025,07-2025,94.85,17.07,111.92,19-07-2025,Paid
INV00049262,C0008225,04-06-2025,06-2025,104.91,18.88,123.79,19-06-2025,Paid
INV00049263,C0008225,05-05-2025,05-2025,95.39,17.17,112.56,20-05-2025,Paid
INV00049264,C0008227,07-03-2026,03-2026,1095.09,197.12,1292.21,22-03-2026,Paid
INV00049265,C0008228,31-03-2026,03-2026,980.0,176.4,1156.4,15-04-2026,Unpaid
INV00049266,C0008228,01-03-2026,03-2026,996.36,179.34,1175.7,16-03-2026,Unpaid
INV00049267,C0008228,30-01-2026,01-2026,950.25,171.04,1121.29,14-02-2026,Paid
INV00049268,C0008228,31-12-2025,12-2025,866.63,155.99,1022.62,15-01-2026,Paid
INV00049269,C0008228,01-12-2025,12-2025,939.88,169.18,1109.06,16-12-2025,Paid
INV00049270,C0008228,01-11-2025,11-2025,963.23,173.38,1136.61,16-11-2025,Paid
INV00049271,C0008228,02-10-2025,10-2025,1067.6,192.17,1259.77,17-10-2025,Paid
INV00049272,C0008228,02-09-2025,09-2025,1010.7,181.93,1192.63,17-09-2025,Unpaid
INV00049273,C0008228,03-08-2025,08-2025,927.41,166.93,1094.34,18-08-2025,Paid
INV00049274,C0008228,04-07-2025,07-2025,918.56,165.34,1083.9,19-07-2025,Paid
INV00049275,C0008228,04-06-2025,06-2025,1021.52,183.87,1205.39,19-06-2025,Paid
INV00049276,C0008228,05-05-2025,05-2025,1007.07,181.27,1188.34,20-05-2025,Paid
INV00049277,C0008229,12-02-2024,02-2024,718.73,129.37,848.1,27-02-2024,Unpaid
INV00049278,C0008229,13-01-2024,01-2024,676.78,121.82,798.6,28-01-2024,Unpaid
INV00049279,C0008229,14-12-2023,12-2023,656.06,118.09,774.15,29-12-2023,Unpaid
INV00049280,C0008229,14-11-2023,11-2023,661.05,118.99,780.04,29-11-2023,Paid
INV00049281,C0008229,15-10-2023,10-2023,603.54,108.64,712.18,30-10-2023,Paid
INV00049282,C0008229,15-09-2023,09-2023,688.6,123.95,812.55,30-09-2023,Overdue
INV00049283,C0008229,16-08-2023,08-2023,702.54,126.46,829.0,31-08-2023,Paid
INV00049284,C0008230,25-12-2019,12-2019,1320.09,237.62,1557.71,09-01-2020,Paid
INV00049285,C0008230,25-11-2019,11-2019,1257.81,226.41,1484.22,10-12-2019,Paid
INV00049286,C0008230,26-10-2019,10-2019,1393.32,250.8,1644.12,10-11-2019,Overdue
INV00049287,C0008230,26-09-2019,09-2019,1267.11,228.08,1495.19,11-10-2019,Paid
INV00049288,C0008230,27-08-2019,08-2019,1346.28,242.33,1588.61,11-09-2019,Paid
INV00049289,C0008230,28-07-2019,07-2019,1290.79,232.34,1523.13,12-08-2019,Unpaid
INV00049290,C0008230,28-06-2019,06-2019,1386.93,249.65,1636.58,13-07-2019,Overdue
INV00049291,C0008230,29-05-2019,05-2019,1335.97,240.47,1576.44,13-06-2019,Paid
INV00049292,C0008230,29-04-2019,04-2019,1155.58,208.0,1363.58,14-05-2019,Overdue
INV00049293,C0008230,30-03-2019,03-2019,1279.14,230.25,1509.39,14-04-2019,Overdue
INV00049294,C0008230,28-02-2019,02-2019,1329.38,239.29,-1568.67,15-03-2019,Overdue
INV00049295,C0008230,29-01-2019,01-2019,1302.12,234.38,1536.5,13-02-2019,Paid
INV00049296,C0008231,26-10-2015,10-2015,645.31,116.16,761.47,10-11-2015,Overdue
INV00049297,C0008231,26-09-2015,09-2015,674.62,121.43,796.05,11-10-2015,Unpaid
INV00049298,C0008231,27-08-2015,08-2015,584.67,105.24,689.91,11-09-2015,Unpaid
INV00049299,C0008231,28-07-2015,07-2015,634.73,114.25,748.98,12-08-2015,Paid
INV00049300,C0008231,28-06-2015,06-2015,793.54,142.84,936.38,13-07-2015,Overdue
INV00049301,C0008231,29-05-2015,05-2015,664.44,119.6,784.04,13-06-2015,Paid
INV00049302,C0008231,29-04-2015,04-2015,764.94,187.26,902.63,14-05-2015,Paid
INV00049303,C0008231,30-03-2015,03-2015,687.52,123.75,811.27,14-04-2015,Paid
INV00049304,C0008231,28-02-2015,02-2015,733.71,132.07,865.78,15-03-2015,Paid
INV00049305,C0008231,29-01-2015,01-2015,667.24,120.1,787.34,13-02-2015,Paid
INV00049306,C0008231,30-12-2014,12-2014,719.43,129.5,848.93,14-01-2015,Unpaid
INV00049307,C0008231,30-11-2014,11-2014,697.34,125.52,822.86,15-12-2014,Paid
INV00049308,C0008234,10-08-2023,08-2023,685.1,123.32,808.42,25-08-2023,Paid
INV00049309,C0008234,11-07-2023,07-2023,644.11,115.94,760.05,26-07-2023,Unpaid
INV00049310,C0008234,11-06-2023,06-2023,650.21,117.04,767.25,26-06-2023,Unpaid
INV00049311,C0008234,12-05-2023,05-2023,751.37,135.25,886.62,27-05-2023,Overdue
INV00049312,C0008234,12-04-2023,04-2023,724.59,130.43,855.02,27-04-2023,Paid
INV00049313,C0008234,13-03-2023,03-2023,649.0,116.82,765.82,28-03-2023,Unpaid
INV00049314,C0008234,11-02-2023,02-2023,694.29,124.97,819.26,26-02-2023,Overdue
INV00049315,C0008234,12-01-2023,01-2023,704.96,126.89,831.85,27-01-2023,Paid
INV00049316,C0008234,13-12-2022,12-2022,662.2,119.2,781.4,28-12-2022,Unpaid
INV00049317,C0008234,13-11-2022,11-2022,721.84,129.93,851.77,28-11-2022,Paid
