device_id,customer_id,brand,model,device_type,device_price_inr,purchase_date,imei
DEV0009806,C0009806,Lumen,L Mini,Smartphone,8499,02-07-2018,864859668495149
DEV0009807,C0009807,Nexus,Aura Pro,Smartphone,32999,20-10-2022,464404767930652
DEV0009808,C0009808,NexaTel,Smart Sensor,IoT Device,899,10-01-2014,106375659809068
DEV0009809,C0009809,Lumen,L Max,Smartphone,41999,28-04-2025,548509907328552
DEV0009810,C0009810,Orbit,O7,Smartphone,15999,11-10-2022,699217269940567
DEV0009811,C0009811,Zenith,Z Flip,Smartphone,54999,11-07-2023,047408635473923
DEV0009812,C0009812,Voltic,V30 5G,Smartphone,21999,09-09-2019,634040709074675
DEV0009813,C0009813,NexaTel,Fiber Gateway,Router,3499,25-02-2015,034419440413424
DEV0009814,C0009814,NexaTel,IoT Hub,IoT Device,1999,22-01-2014,579031865073258
DEV0009815,C0009815,NexaTel,IoT Hub,IoT Device,1999,05-10-2022,219477543951865
DEV0009816,C0009816,NexaTel,Fiber Gateway,Router,3499,30-06-2023,611696395913316
DEV0009817,C0009817,Zenith,Z Flip,Smartphone,54999,07-01-2014,692621653907646
DEV0009818,C0009818,NexaTel,Smart Sensor,IoT Device,899,04-05-2017,902554753999700
DEV0009819,C0009819,Voltic,V30 5G,Smartphone,21999,10-01-2014,837575489307837
DEV0009820,C0009820,Lumen,L Max,Smartphone,41999,25-01-2020,928957470769702
DEV0009821,C0009821,Orbit,O9 Pro,Smartphone,27999,24-08-2016,570439719253769
DEV0009822,C0009822,Zenith,Z Flip,Smartphone,54999,01-09-2023,481984239844962
DEV0009823,C0009823,Zenith,Z Flip,Smartphone,54999,03-08-2023,359883333884667
DEV0009824,C0009824,Lumen,L Mini,Smartphone,8499,27-01-2025,864032303744010
DEV0009825,C0009825,Orbit,O7,Smartphone,15999,24-03-2017,647913092994730
DEV0009826,C0009826,Nexus,Aura 5G,Smartphone,18999,08-01-2014,933729860067467
DEV0009827,C0009827,Lumen,L Max,Smartphone,41999,12-05-2024,292320731442114
DEV0009828,C0009828,Lumen,L Max,Smartphone,41999,01-12-2018,903222035503021
DEV0009829,C0009829,Zenith,Z Lite,Smartphone,9999,08-01-2014,297335230134765
DEV0009830,C0009830,Zenith,Z Lite,Smartphone,9999,30-01-2026,936972023473268
DEV0009831,C0009831,Lumen,L Max,Smartphone,41999,27-04-2015,148910011443996
DEV0009832,C0009832,Voltic,V20,Smartphone,12999,25-01-2014,563001468514244
DEV0009833,C0009833,Orbit,O9 Pro,Smartphone,27999,14-02-2022,899208461747924
DEV0009834,C0009834,Voltic,V20,Smartphone,12999,11-10-2018,001327806836585
DEV0009835,C0009835,Lumen,L Mini,Smartphone,8499,05-02-2024,785639012450689
DEV0009836,C0009836,NexaTel,Smart Cam,IoT Device,2999,07-05-2022,608195640654545
DEV0009837,C0009837,NexaTel,Fiber Gateway,Router,3499,06-04-2019,339625412848318
DEV0009838,C0009838,Orbit,O7,Smartphone,15999,15-07-2017,214618353823853
DEV0009839,C0009839,NexaTel,Smart Sensor,IoT Device,899,08-12-2014,201165556719748
DEV0009840,C0009840,NexaTel,IoT Hub,IoT Device,1999,15-07-2025,175143821950589
DEV0009841,C0009841,Orbit,O7,Smartphone,15999,27-01-2023,982572953890868
DEV0009842,C0009842,Voltic,V30 5G,Smartphone,21999,18-11-2023,395635441636453
DEV0009843,C0009843,Zenith,Z Flip,Smartphone,54999,22-10-2018,653875127650333
DEV0009844,C0009844,Voltic,V20,Smartphone,12999,13-01-2014,522143997416020
DEV0009845,C0009845,Orbit,O7,Smartphone,15999,26-05-2015,829243677891238
DEV0009846,C0009846,Nexus,Aura 5G,Smartphone,18999,05-08-2020,108008984473813
DEV0009847,C0009847,NexaTel,Smart Cam,IoT Device,2999,05-01-2014,378609471556148
DEV0009848,C0009848,Zenith,Z Flip,Smartphone,54999,23-03-2015,746793648764997
DEV0009849,C0009849,Zenith,Z Flip,Smartphone,54999,23-11-2019,466447477864284
DEV0009850,C0009850,Nexus,Aura Pro,Smartphone,32999,05-07-2023,165542651213068
DEV0009851,C0009851,Lumen,L Mini,Smartphone,8499,26-01-2018,844018809051602
DEV0009852,C0009852,Nexus,Aura Pro,Smartphone,32999,18-05-2021,786834903035028
DEV0009853,C0009853,Nexus,Aura 5G,Smartphone,18999,26-10-2022,512959192181253
DEV0009854,C0009854,Orbit,O7,Smartphone,15999,17-09-2023,470985874897589
DEV0009855,C0009855,Voltic,V20,Smartphone,12999,06-03-2023,586010043426551
DEV0009856,C0009856,Orbit,O7,Smartphone,15999,04-09-2014,680006367684378
DEV0009857,C0009857,Zenith,Z Flip,Smartphone,54999,23-04-2025,294190104236100
DEV0009858,C0009858,NexaTel,Fiber Gateway,Router,3499,15-02-2019,062249855239986
DEV0009859,C0009859,Zenith,Z Lite,Smartphone,9999,10-02-2025,146168838893015
DEV0009860,C0009860,Zenith,Z Flip,Smartphone,54999,16-05-2018,449383136712606
DEV0009861,C0009861,NexaTel,Home Router AX,Router,2499,07-10-2023,824936889981165
DEV0009862,C0009862,Nexus,Aura Pro,Smartphone,32999,02-04-2023,250847967824923
DEV0009863,C0009863,Lumen,L Mini,Smartphone,8499,30-05-2016,631724226960014
DEV0009864,C0009864,Lumen,L Max,Smartphone,41999,12-05-2023,937371594164816
DEV0009865,C0009865,Voltic,V20,Smartphone,12999,23-04-2014,826473563749220
DEV0009866,C0009866,Lumen,L Max,Smartphone,41999,14-09-2022,456627531696335
DEV0009867,C0009867,Nexus,Aura Pro,Smartphone,32999,15-04-2014,547759103271031
DEV0009868,C0009868,NexaTel,Fiber Gateway,Router,3499,12-01-2014,118119319727295
DEV0009869,C0009869,Lumen,L Max,Smartphone,41999,08-05-2020,980491316044847
DEV0009870,C0009870,Lumen,L Mini,Smartphone,8499,28-12-2021,769749089127973
DEV0009871,C0009871,Orbit,O7,Smartphone,15999,18-11-2020,164814934510884
DEV0009872,C0009872,Voltic,V20,Smartphone,12999,07-03-2018,703436441775307
DEV0009873,C0009873,Orbit,O7,Smartphone,15999,18-08-2023,193521565467165
DEV0009874,C0009874,Lumen,L Max,Smartphone,41999,02-11-2016,793414093896367
DEV0009875,C0009875,Orbit,O9 Pro,Smartphone,27999,21-05-2018,429399854732603
DEV0009876,C0009876,NexaTel,Smart Sensor,IoT Device,899,20-01-2014,857062468416907
DEV0009877,C0009877,Nexus,Aura 5G,Smartphone,18999,04-01-2014,257784043184727
DEV0009878,C0009878,Zenith,Z Flip,Smartphone,54999,28-10-2019,041522225229822
DEV0009879,C0009879,Orbit,O9 Pro,Smartphone,27999,09-07-2017,677544333311131
DEV0009880,C0009880,Voltic,V30 5G,Smartphone,21999,21-09-2024,029499571394554
DEV0009881,C0009881,Lumen,L Mini,Smartphone,8499,05-05-2025,755066203301610
DEV0009882,C0009882,Nexus,Aura Pro,Smartphone,32999,25-04-2014,538024811107521
DEV0009883,C0009883,Zenith,Z Flip,Smartphone,54999,12-03-2025,685183213911845
DEV0009884,C0009884,Nexus,Aura 5G,Smartphone,18999,14-07-2016,401827759984590
DEV0009885,C0009885,Lumen,L Max,Smartphone,41999,25-07-2015,457071848830436
DEV0009886,C0009886,NexaTel,Home Router AX,Router,2499,14-12-2017,367028836920813
DEV0009887,C0009887,Voltic,V30 5G,Smartphone,21999,20-01-2014,313594021650957
DEV0009888,C0009888,Lumen,L Mini,Smartphone,8499,03-02-2025,951744297473571
DEV0009889,C0009889,Voltic,V20,Smartphone,12999,01-05-2019,619474168256569
DEV0009890,C0009890,Orbit,O9 Pro,Smartphone,27999,27-03-2022,760462312863688
DEV0009891,C0009891,NexaTel,Smart Cam,IoT Device,2999,26-11-2019,854111845540681
DEV0009892,C0009892,Nexus,Aura Pro,Smartphone,32999,21-04-2020,250942353481688
DEV0009893,C0009893,NexaTel,Home Router AX,Router,2499,03-01-2014,612111654366641
DEV0009894,C0009894,NexaTel,Smart Cam,IoT Device,2999,11-08-2020,653850164558004
DEV0009895,C0009895,Zenith,Z Lite,Smartphone,9999,13-05-2020,789437774583182
DEV0009896,C0009896,Orbit,O7,Smartphone,15999,31-03-2022,729482179901433
DEV0009897,C0009897,Orbit,O9 Pro,Smartphone,27999,28-10-2021,590834190643727
DEV0009898,C0009898,NexaTel,Home Router AX,Router,2499,15-01-2014,209508168662517
DEV0009899,C0009899,Orbit,O9 Pro,Smartphone,27999,26-09-2022,508755070538738
DEV0009900,C0009900,Nexus,Aura Pro,Smartphone,32999,18-05-2016,584611562127831
DEV0009901,C0009901,Zenith,Z Lite,Smartphone,9999,06-01-2014,987476107618355
DEV0009902,C0009902,Zenith,Z Lite,Smartphone,9999,02-10-2022,015972706605969
DEV0009903,C0009903,Orbit,O7,Smartphone,15999,29-11-2021,615122734878922
DEV0009904,C0009904,Orbit,O7,Smartphone,15999,08-01-2022,791331576312001
DEV0009905,C0009905,Voltic,V20,Smartphone,12999,18-01-2020,445958683391538
DEV0009906,C0009906,NexaTel,Fiber Gateway,Router,3499,26-06-2022,317580927066377
DEV0009907,C0009907,Voltic,V30 5G,Smartphone,21999,18-01-2018,762646655408832
DEV0009908,C0009908,Nexus,Aura Pro,Smartphone,32999,31-01-2023,347711471444858
DEV0009909,C0009909,Zenith,Z Lite,Smartphone,9999,13-10-2020,790985725745005
DEV0009910,C0009910,Voltic,V30 5G,Smartphone,21999,04-07-2023,673729841710549
DEV0009911,C0009911,Voltic,V20,Smartphone,12999,08-02-2019,022796322003211
DEV0009912,C0009912,Nexus,Aura Pro,Smartphone,32999,11-06-2022,488156931424848
DEV0009913,C0009913,Nexus,Aura 5G,Smartphone,18999,23-06-2025,657678862958348
DEV0009914,C0009914,Orbit,O7,Smartphone,15999,24-12-2019,823529935390541
DEV0009915,C0009915,NexaTel,IoT Hub,IoT Device,1999,25-02-2025,153662551241631
DEV0009916,C0009916,NexaTel,Smart Cam,IoT Device,2999,14-07-2023,385498516359602
DEV0009917,C0009917,Nexus,Aura 5G,Smartphone,18999,20-03-2021,595710203159851
DEV0009918,C0009918,Lumen,L Mini,Smartphone,8499,25-01-2014,499844193903197
DEV0009919,C0009919,Zenith,Z Flip,Smartphone,54999,28-11-2014,686146419712000
DEV0009920,C0009920,Zenith,Z Lite,Smartphone,9999,30-04-2017,913077314453997
DEV0009921,C0009921,Voltic,V30 5G,Smartphone,21999,13-12-2020,598120340141850
DEV0009922,C0009922,Nexus,Aura 5G,Smartphone,18999,22-03-2020,484003038196951
DEV0009923,C0009923,NexaTel,Smart Cam,IoT Device,2999,28-04-2020,442608726856718
DEV0009924,C0009924,Zenith,Z Flip,Smartphone,54999,06-11-2024,518881246545492
DEV0009925,C0009925,Orbit,O7,Smartphone,15999,31-07-2025,370202350718142
DEV0009926,C0009926,Zenith,Z Lite,Smartphone,9999,08-08-2018,899128332628025
DEV0009927,C0009927,Lumen,L Mini,Smartphone,8499,17-01-2014,843642107592164
DEV0009928,C0009928,Orbit,O9 Pro,Smartphone,27999,28-02-2026,844496033860050
DEV0009929,C0009929,Zenith,Z Lite,Smartphone,9999,17-10-2021,038016307078037
DEV0009930,C0009930,Nexus,Aura Pro,Smartphone,32999,19-03-2019,969339521009787
DEV0009931,C0009931,Nexus,Aura Pro,Smartphone,32999,20-06-2015,246529609736052
DEV0009932,C0009932,Voltic,V20,Smartphone,12999,01-03-2018,083117216282145
DEV0009933,C0009933,Voltic,V20,Smartphone,12999,02-01-2014,595098568182735
DEV0009934,C0009934,NexaTel,Smart Sensor,IoT Device,899,10-04-2025,779943346422018
DEV0009935,C0009935,Voltic,V30 5G,Smartphone,21999,14-02-2018,085742385109445
DEV0009936,C0009936,Orbit,O7,Smartphone,15999,22-11-2022,718268474243398
DEV0009937,C0009937,Lumen,L Max,Smartphone,41999,16-07-2015,354673750124635
DEV0009938,C0009938,NexaTel,Home Router AX,Router,2499,14-01-2014,244946585129595
DEV0009939,C0009939,Nexus,Aura Pro,Smartphone,32999,11-09-2018,583240537456390
DEV0009940,C0009940,Zenith,Z Lite,Smartphone,9999,20-02-2023,466853809148798
DEV0009941,C0009941,Zenith,Z Flip,Smartphone,54999,21-06-2017,530328169202603
DEV0009942,C0009942,Voltic,V30 5G,Smartphone,21999,04-02-2017,872922139518984
DEV0009943,C0009943,Zenith,Z Flip,Smartphone,54999,30-12-2022,265268169668311
DEV0009944,C0009944,Orbit,O9 Pro,Smartphone,27999,23-02-2021,106835179144268
DEV0009945,C0009945,Nexus,Aura Pro,Smartphone,32999,07-02-2019,410961953024906
DEV0009946,C0009946,NexaTel,Home Router AX,Router,2499,28-07-2018,533131698454765
DEV0009947,C0009947,Voltic,V20,Smartphone,12999,17-08-2019,149917631063448
DEV0009948,C0009948,Orbit,O9 Pro,Smartphone,27999,15-04-2018,108406597707638
DEV0009949,C0009949,Voltic,V30 5G,Smartphone,21999,12-11-2015,212917216515134
DEV0009950,C0009950,Zenith,Z Flip,Smartphone,54999,05-12-2016,976847220842891
DEV0009951,C0009951,NexaTel,Home Router AX,Router,2499,19-01-2014,880171963165355
DEV0009952,C0009952,Lumen,L Mini,Smartphone,8499,29-10-2016,378293558348367
DEV0009953,C0009953,NexaTel,Fiber Gateway,Router,3499,31-05-2015,227203176272057
DEV0009954,C0009954,Voltic,V20,Smartphone,12999,28-05-2024,182326725385392
DEV0009955,C0009955,Lumen,L Max,Smartphone,41999,28-02-2026,213009714573246
DEV0009956,C0009956,Lumen,L Mini,Smartphone,8499,17-03-2017,603842229996358
DEV0009957,C0009957,Orbit,O9 Pro,Smartphone,27999,29-07-2017,052659189402432
DEV0009958,C0009958,Orbit,O7,Smartphone,15999,04-01-2018,032796755516357
DEV0009959,C0009959,Zenith,Z Lite,Smartphone,9999,04-06-2019,874175654475462
DEV0009960,C0009960,Nexus,Aura Pro,Smartphone,32999,28-01-2014,009202564760552
DEV0009961,C0009961,Nexus,Aura Pro,Smartphone,32999,08-01-2014,046318272167219
DEV0009962,C0009962,Lumen,L Max,Smartphone,41999,29-05-2016,499124202008945
DEV0009963,C0009963,Zenith,Z Flip,Smartphone,54999,05-07-2015,507247371426559
DEV0009964,C0009964,NexaTel,Smart Sensor,IoT Device,899,21-09-2014,796272548902086
DEV0009965,C0009965,Orbit,O7,Smartphone,15999,15-01-2014,472481335844323
DEV0009966,C0009966,Orbit,O7,Smartphone,15999,07-06-2019,807342693631661
DEV0009967,C0009967,Voltic,V30 5G,Smartphone,21999,04-06-2018,309164399553102
DEV0009968,C0009968,Lumen,L Max,Smartphone,41999,11-11-2020,892850541619949
DEV0009969,C0009969,Voltic,V20,Smartphone,12999,17-05-2022,006054730115415
DEV0009970,C0009970,Nexus,Aura Pro,Smartphone,32999,03-01-2026,402607750029528
DEV0009971,C0009971,Nexus,Aura 5G,Smartphone,18999,25-05-2024,195428830853715
DEV0009972,C0009972,Nexus,Aura Pro,Smartphone,32999,15-10-2024,291102054899375
DEV0009973,C0009973,Orbit,O7,Smartphone,15999,02-01-2014,438501581811603
DEV0009974,C0009974,NexaTel,Fiber Gateway,Router,3499,01-09-2018,860233986947234
DEV0009975,C0009975,Orbit,O9 Pro,Smartphone,27999,18-11-2014,018409105253770
DEV0009976,C0009976,Orbit,O7,Smartphone,15999,23-01-2019,280733810095532
DEV0009977,C0009977,Zenith,Z Flip,Smartphone,54999,17-11-2025,737241108124123
DEV0009978,C0009978,Zenith,Z Lite,Smartphone,9999,11-03-2020,628044565211072
DEV0009979,C0009979,Zenith,Z Lite,Smartphone,9999,10-06-2020,286849064045624
DEV0009980,C0009980,Orbit,O7,Smartphone,15999,03-12-2024,936480739115868
DEV0009981,C0009981,NexaTel,IoT Hub,IoT Device,1999,15-04-2019,723489413918093
DEV0009982,C0009982,Zenith,Z Lite,Smartphone,9999,31-03-2021,640721211198990
DEV0009983,C0009983,Orbit,O9 Pro,Smartphone,27999,11-09-2016,950918117868898
DEV0009984,C0009984,NexaTel,Fiber Gateway,Router,3499,06-08-2023,877450839141215
DEV0009985,C0009985,Nexus,Aura 5G,Smartphone,18999,14-03-2014,850656555555752
DEV0009986,C0009986,Voltic,V30 5G,Smartphone,21999,14-10-2017,575122657334276
DEV0009987,C0009987,NexaTel,Smart Sensor,IoT Device,899,29-11-2017,301665376041901
DEV0009988,C0009988,Voltic,V30 5G,Smartphone,21999,21-04-2019,593628322047821
DEV0009989,C0009989,Lumen,L Mini,Smartphone,8499,24-12-2025,311802793249717
DEV0009990,C0009990,Voltic,V30 5G,Smartphone,21999,28-02-2026,366008969938901
DEV0009991,C0009991,Lumen,L Max,Smartphone,41999,08-10-2017,676474978428346
DEV0009992,C0009992,Orbit,O7,Smartphone,15999,12-01-2014,301255378332616
DEV0009993,C0009993,Orbit,O9 Pro,Smartphone,27999,08-02-2026,806524918616702
DEV0009994,C0009994,Lumen,L Max,Smartphone,41999,14-10-2014,276501473087742
DEV0009995,C0009995,Zenith,Z Lite,Smartphone,9999,28-02-2018,797306370128301
DEV0009996,C0009996,Voltic,V20,Smartphone,12999,18-01-2018,075102063396746
DEV0009997,C0009997,Lumen,L Max,Smartphone,41999,12-02-2016,940859414482257
DEV0009998,C0009998,Orbit,O7,Smartphone,15999,18-07-2024,713158841509352
DEV0009999,C0009999,Orbit,O9 Pro,Smartphone,27999,11-07-2021,912302453287238
DEV0010000,C0010000,NexaTel,Fiber Gateway,Router,3499,18-01-2014,229244267483234
DEV0010001,C0010001,Voltic,V20,Smartphone,12999,10-02-2021,716141932447819
DEV0010002,C0010002,NexaTel,Smart Cam,IoT Device,2999,29-12-2024,574060452370722
DEV0010003,C0010003,NexaTel,IoT Hub,IoT Device,1999,01-01-2014,936065598009140
DEV0010004,C0010004,Lumen,L Mini,Smartphone,8499,07-01-2014,512362195482753
DEV0010005,C0010005,NexaTel,Fiber Gateway,Router,3499,25-04-2025,312773310429170
DEV0010006,C0010006,Voltic,V30 5G,Smartphone,21999,10-08-2015,114482277949389
DEV0010007,C0010007,Nexus,Aura Pro,Smartphone,32999,21-12-2022,861942424325164
DEV0010008,C0010008,Zenith,Z Lite,Smartphone,9999,30-06-2019,889045534630724
DEV0010009,C0010009,Nexus,Aura 5G,Smartphone,18999,01-10-2018,425162223660845
DEV0010010,C0010010,Zenith,Z Flip,Smartphone,54999,14-11-2023,887692514638138
DEV0010011,C0010011,Voltic,V20,Smartphone,12999,08-10-2021,366433514630926
DEV0010012,C0010012,Orbit,O7,Smartphone,15999,13-05-2014,386774851369726
DEV0010013,C0010013,Lumen,L Mini,Smartphone,8499,06-05-2014,895066774951660
DEV0010014,C0010014,Voltic,V30 5G,Smartphone,21999,27-04-2024,068261361855221
DEV0010015,C0010015,Lumen,L Mini,Smartphone,8499,14-02-2014,686047880605324
DEV0010016,C0010016,Nexus,Aura Pro,Smartphone,32999,25-07-2016,146883695650156
DEV0010017,C0010017,Orbit,O7,Smartphone,15999,16-11-2024,481629902896368
DEV0010018,C0010018,Nexus,Aura Pro,Smartphone,32999,16-05-2024,515093833800151
DEV0010019,C0010019,Zenith,Z Lite,Smartphone,9999,27-07-2014,639815344847198
DEV0010020,C0010020,NexaTel,IoT Hub,IoT Device,1999,27-03-2015,399395997857245
DEV0010021,C0010021,Voltic,V30 5G,Smartphone,21999,26-03-2019,194211105118859
DEV0010022,C0010022,NexaTel,Fiber Gateway,Router,3499,23-05-2017,033419234985331
DEV0010023,C0010023,Voltic,V30 5G,Smartphone,21999,11-10-2025,321208706433834
DEV0010024,C0010024,NexaTel,Smart Cam,IoT Device,2999,13-01-2014,168826576926608
DEV0010025,C0010025,Nexus,Aura 5G,Smartphone,18999,30-06-2023,785015004398010
DEV0010026,C0010026,Nexus,Aura Pro,Smartphone,32999,17-01-2014,908060640323892
DEV0010027,C0010027,NexaTel,Smart Cam,IoT Device,2999,17-02-2014,530694818863458
DEV0010028,C0010028,Lumen,L Mini,Smartphone,8499,30-12-2024,401500960378624
DEV0010029,C0010029,Zenith,Z Flip,Smartphone,54999,19-01-2014,848046670249444
DEV0010030,C0010030,Zenith,Z Lite,Smartphone,9999,19-01-2014,891181895923360
DEV0010031,C0010031,Lumen,L Mini,Smartphone,8499,05-01-2014,434405827965354
DEV0010032,C0010032,Orbit,O7,Smartphone,15999,31-10-2018,803941857690888
DEV0010033,C0010033,Voltic,V20,Smartphone,12999,16-10-2018,938883817161718
DEV0010034,C0010034,Nexus,Aura Pro,Smartphone,32999,06-01-2014,758802356676273
DEV0010035,C0010035,Nexus,Aura 5G,Smartphone,18999,18-02-2018,929405711333510
DEV0010036,C0010036,Zenith,Z Flip,Smartphone,54999,29-05-2015,543253367256967
DEV0010037,C0010037,Orbit,O9 Pro,Smartphone,27999,21-03-2015,878352150075536
DEV0010038,C0010038,Orbit,O7,Smartphone,15999,27-01-2026,088752363206977
DEV0010039,C0010039,Nexus,Aura Pro,Smartphone,32999,27-01-2015,116544716115562
DEV0010040,C0010040,NexaTel,Smart Sensor,IoT Device,899,06-05-2025,357488376475102
DEV0010041,C0010041,Voltic,V30 5G,Smartphone,21999,23-04-2021,191998450169628
DEV0010042,C0010042,NexaTel,Fiber Gateway,Router,3499,29-08-2019,647843783397257
DEV0010043,C0010043,Lumen,L Max,Smartphone,41999,04-01-2014,974707108901629
DEV0010044,C0010044,Orbit,O9 Pro,Smartphone,27999,08-08-2016,622821116335631
DEV0010045,C0010045,Nexus,Aura Pro,Smartphone,32999,10-01-2020,771270056125397
DEV0010046,C0010046,NexaTel,Smart Sensor,IoT Device,899,08-08-2016,089319955608866
DEV0010047,C0010047,Nexus,Aura 5G,Smartphone,18999,15-05-2017,189380617080344
DEV0010048,C0010048,Zenith,Z Flip,Smartphone,54999,16-04-2018,704010438554509
DEV0010049,C0010049,Nexus,Aura Pro,Smartphone,32999,16-03-2018,696274158645716
DEV0010050,C0010050,Voltic,V30 5G,Smartphone,21999,06-06-2019,813699982405683
DEV0010051,C0010051,Voltic,V20,Smartphone,12999,27-07-2017,568961455204107
DEV0010052,C0010052,NexaTel,Smart Sensor,IoT Device,899,19-01-2014,216832743457101
DEV0010053,C0010053,Voltic,V20,Smartphone,12999,27-09-2019,501119566747638
DEV0010054,C0010054,NexaTel,Smart Sensor,IoT Device,899,21-05-2024,070440652030527
DEV0010055,C0010055,Zenith,Z Flip,Smartphone,54999,22-02-2015,037390367456426
DEV0010056,C0010056,NexaTel,Smart Sensor,IoT Device,899,23-06-2022,635072538946924
DEV0010057,C0010057,NexaTel,Fiber Gateway,Router,3499,27-01-2014,180554118796494
DEV0010058,C0010058,Voltic,V20,Smartphone,12999,12-10-2014,567844518156044
DEV0010059,C0010059,NexaTel,Smart Sensor,IoT Device,899,06-01-2014,769488641089481
DEV0010060,C0010060,Zenith,Z Lite,Smartphone,9999,15-12-2014,493275014744147
DEV0010061,C0010061,Orbit,O7,Smartphone,15999,27-11-2015,854658797346082
DEV0010062,C0010062,NexaTel,IoT Hub,IoT Device,1999,11-07-2018,880394017798088
DEV0010063,C0010063,Voltic,V20,Smartphone,12999,15-12-2020,067765918854659
DEV0010064,C0010064,NexaTel,Smart Cam,IoT Device,2999,04-01-2014,588803140879271
DEV0010065,C0010065,Lumen,L Max,Smartphone,41999,22-10-2018,755990473636844
DEV0010066,C0010066,Voltic,V30 5G,Smartphone,21999,03-01-2019,463535333435489
DEV0010067,C0010067,Nexus,Aura Pro,Smartphone,32999,11-11-2022,257472019996072
DEV0010068,C0010068,Zenith,Z Lite,Smartphone,9999,02-11-2025,909058726323423
DEV0010069,C0010069,Zenith,Z Lite,Smartphone,9999,29-04-2025,769274215837929
DEV0010070,C0010070,Orbit,O9 Pro,Smartphone,27999,28-12-2017,062890216073455
DEV0010071,C0010071,Zenith,Z Flip,Smartphone,54999,23-02-2014,801331806946387
DEV0010072,C0010072,Zenith,Z Flip,Smartphone,54999,20-07-2024,670662609596296
DEV0010073,C0010073,Lumen,L Max,Smartphone,41999,13-11-2018,330595210284527
