usage_id,customer_id,usage_month,voice_minutes_used,outgoing_calls,incoming_calls
UV00024138,C0008046,01-2026,103,489,170
UV00024139,C0008047,03-2026,174,175,91
UV00024140,C0008047,02-2026,211,212,126
UV00024141,C0008047,01-2026,137,63,183
UV00024142,C0008048,03-2026,207,40,672
UV00024143,C0008048,02-2026,57,53,231
UV00024144,C0008048,01-2026,160,438,655
UV00024145,C0008049,03-2026,133,80,416
UV00024146,C0008049,02-2026,104,137,424
UV00024147,C0008049,01-2026,365,393,456
UV00024148,C0008050,03-2026,229,357,470
UV00024149,C0008050,02-2026,700,485,545
UV00024150,C0008050,01-2026,250,271,337
UV00024151,C0008051,03-2026,106,186,264
UV00024152,C0008051,02-2026,123,106,83
UV00024153,C0008051,01-2026,115,389,500
UV00024154,C0008052,03-2026,82,487,220
UV00024155,C0008052,02-2026,262,205,249
UV00024156,C0008052,01-2026,269,499,550
UV00024157,C0008053,03-2026,459,394,638
UV00024158,C0008053,02-2026,292,55,439
UV00024159,C0008053,01-2026,37,294,36
UV00024160,C0008054,03-2026,429,58,532
UV00024161,C0008054,02-2026,478,179,336
UV00024162,C0008054,01-2026,255,560,235
UV00024163,C0008055,03-2026,52,451,583
UV00024164,C0008055,02-2026,140,497,19
UV00024165,C0008055,01-2026,278,337,292
UV00024166,C0008056,03-2026,517,474,598
UV00024167,C0008056,02-2026,345,136,64
UV00024168,C0008056,01-2026,156,487,308
UV00024169,C0008057,03-2026,260,367,686
UV00024170,C0008057,02-2026,390,409,398
UV00024171,C0008057,01-2026,224,126,515
UV00024172,C0008058,03-2026,218,68,219
UV00024173,C0008058,02-2026,461,518,14
UV00024174,C0008058,01-2026,291,589,637
UV00024175,C0008059,03-2026,134,88,15
UV00024176,C0008059,02-2026,46,26,253
UV00024177,C0008059,01-2026,191,265,691
UV00024178,C0008060,03-2026,618,430,335
UV00024179,C0008060,02-2026,44,401,567
UV00024180,C0008060,01-2026,313,317,451
UV00024181,C0008061,03-2026,456,137,27
UV00024182,C0008061,02-2026,321,415,530
UV00024183,C0008061,01-2026,40,447,439
UV00024184,C0008062,03-2026,169,440,509
UV00024185,C0008062,02-2026,158,63,695
UV00024186,C0008062,01-2026,658,392,277
UV00024187,C0008063,03-2026,81,459,64
UV00024188,C0008063,02-2026,290,596,652
UV00024189,C0008063,01-2026,202,422,224
UV00024190,C0008064,03-2026,87,285,112
UV00024191,C0008064,02-2026,310,555,491
UV00024192,C0008064,01-2026,91,583,34
UV00024193,C0008065,03-2026,191,492,223
UV00024194,C0008065,02-2026,143,173,637
UV00024195,C0008065,01-2026,175,388,96
UV00024196,C0008066,03-2026,344,224,633
UV00024197,C0008066,02-2026,118,451,177
UV00024198,C0008066,01-2026,145,136,554
UV00024199,C0008067,03-2026,172,391,82
UV00024200,C0008067,02-2026,128,406,217
UV00024201,C0008067,01-2026,392,322,658
UV00024202,C0008068,03-2026,309,78,473
UV00024203,C0008068,02-2026,419,354,102
UV00024204,C0008068,01-2026,178,170,237
UV00024205,C0008069,03-2026,161,16,600
UV00024206,C0008069,02-2026,267,444,291
UV00024207,C0008069,01-2026,53,32,265
UV00024208,C0008070,03-2026,60,93,627
UV00024209,C0008070,02-2026,495,229,402
UV00024210,C0008070,01-2026,138,95,352
UV00024211,C0008071,03-2026,6,78,362
UV00024212,C0008071,02-2026,59,104,566
UV00024213,C0008071,01-2026,82,457,672
UV00024214,C0008072,03-2026,53,92,516
UV00024215,C0008072,02-2026,57,140,45
UV00024216,C0008072,01-2026,210,498,557
UV00024217,C0008073,03-2026,71,327,79
UV00024218,C0008073,02-2026,180,170,450
UV00024219,C0008073,01-2026,86,106,250
UV00024220,C0008074,03-2026,178,262,481
UV00024221,C0008074,02-2026,491,229,442
UV00024222,C0008074,01-2026,29,55,17
UV00024223,C0008075,03-2026,82,482,73
UV00024224,C0008075,02-2026,251,340,182
UV00024225,C0008075,01-2026,514,340,157
UV00024226,C0008076,03-2026,93,218,557
UV00024227,C0008076,02-2026,449,303,119
UV00024228,C0008076,01-2026,518,23,585
UV00024229,C0008077,03-2026,170,260,680
UV00024230,C0008077,02-2026,495,82,288
UV00024231,C0008077,01-2026,178,50,297
UV00024232,C0008078,03-2026,124,238,684
UV00024233,C0008078,02-2026,115,111,332
UV00024234,C0008078,01-2026,305,554,463
UV00024235,C0008079,03-2026,157,48,483
UV00024236,C0008079,02-2026,53,363,77
UV00024237,C0008079,01-2026,173,307,241
UV00024238,C0008080,03-2026,232,210,665
UV00024239,C0008080,02-2026,81,21,665
UV00024240,C0008080,01-2026,165,302,321
UV00024241,C0008081,03-2026,111,216,242
UV00024242,C0008081,02-2026,59,513,584
UV00024243,C0008081,01-2026,24,238,62
UV00024244,C0008082,03-2026,208,208,255
UV00024245,C0008082,02-2026,393,281,511
UV00024246,C0008082,01-2026,30,412,633
UV00024247,C0008083,03-2026,199,44,259
UV00024248,C0008083,02-2026,208,145,625
UV00024249,C0008083,01-2026,185,222,668
UV00024250,C0008084,03-2026,72,507,294
UV00024251,C0008084,02-2026,673,326,659
UV00024252,C0008084,01-2026,164,533,333
UV00024253,C0008085,03-2026,154,98,189
UV00024254,C0008085,02-2026,91,468,250
UV00024255,C0008085,01-2026,182,433,505
UV00024256,C0008086,03-2026,105,223,445
UV00024257,C0008086,02-2026,569,587,386
UV00024258,C0008086,01-2026,68,260,640
UV00024259,C0008087,03-2026,133,426,36
UV00024260,C0008087,02-2026,107,260,335
UV00024261,C0008087,01-2026,274,534,577
UV00024262,C0008088,03-2026,103,158,104
UV00024263,C0008088,02-2026,80,243,6
UV00024264,C0008088,01-2026,284,384,629
UV00024265,C0008089,03-2026,61,587,504
UV00024266,C0008089,02-2026,582,515,63
UV00024267,C0008089,01-2026,70,429,69
UV00024268,C0008090,03-2026,120,405,51
UV00024269,C0008090,02-2026,64,48,615
UV00024270,C0008090,01-2026,214,131,383
UV00024271,C0008091,03-2026,118,11,320
UV00024272,C0008091,02-2026,317,435,552
UV00024273,C0008091,01-2026,132,84,241
UV00024274,C0008092,03-2026,281,413,271
UV00024275,C0008092,02-2026,62,47,689
UV00024276,C0008092,01-2026,289,174,257
UV00024277,C0008093,03-2026,69,194,162
UV00024278,C0008093,02-2026,193,361,484
UV00024279,C0008093,01-2026,184,246,364
UV00024280,C0008094,03-2026,160,131,269
UV00024281,C0008094,02-2026,285,457,677
UV00024282,C0008094,01-2026,174,453,189
UV00024283,C0008095,03-2026,291,29,69
UV00024284,C0008095,02-2026,125,422,235
UV00024285,C0008095,01-2026,240,69,171
UV00024286,C0008096,03-2026,946,472,471
UV00024287,C0008096,02-2026,107,368,480
UV00024288,C0008096,01-2026,19,170,91
UV00024289,C0008097,03-2026,50,282,206
UV00024290,C0008097,02-2026,91,172,579
UV00024291,C0008097,01-2026,583,187,623
UV00024292,C0008098,03-2026,365,501,427
UV00024293,C0008098,02-2026,158,485,493
UV00024294,C0008098,01-2026,57,127,583
UV00024295,C0008099,03-2026,360,252,346
UV00024296,C0008099,02-2026,23,115,466
UV00024297,C0008099,01-2026,312,446,354
UV00024298,C0008100,03-2026,194,503,35
UV00024299,C0008100,02-2026,48,34,519
UV00024300,C0008100,01-2026,146,93,281
UV00024301,C0008101,03-2026,111,488,545
UV00024302,C0008101,02-2026,157,216,193
UV00024303,C0008101,01-2026,350,161,122
UV00024304,C0008102,03-2026,348,296,88
UV00024305,C0008102,02-2026,303,312,127
UV00024306,C0008102,01-2026,264,107,666
UV00024307,C0008103,03-2026,149,195,540
UV00024308,C0008103,02-2026,236,229,425
UV00024309,C0008103,01-2026,209,490,157
UV00024310,C0008104,03-2026,154,123,644
UV00024311,C0008104,02-2026,103,80,534
UV00024312,C0008104,01-2026,153,352,257
UV00024313,C0008105,03-2026,180,52,260
UV00024314,C0008105,02-2026,207,382,8
UV00024315,C0008105,01-2026,294,224,456
UV00024316,C0008106,03-2026,834,332,631
UV00024317,C0008106,02-2026,170,227,583
UV00024318,C0008106,01-2026,194,360,422
UV00024319,C0008107,03-2026,83,107,604
UV00024320,C0008107,02-2026,334,206,315
UV00024321,C0008107,01-2026,125,263,282
UV00024322,C0008108,03-2026,146,351,335
UV00024323,C0008108,02-2026,433,14,685
UV00024324,C0008108,01-2026,81,574,602
UV00024325,C0008109,03-2026,413,418,602
UV00024326,C0008109,02-2026,73,582,340
UV00024327,C0008109,01-2026,433,366,632
UV00024328,C0008110,03-2026,191,241,636
UV00024329,C0008110,02-2026,392,438,527
UV00024330,C0008110,01-2026,383,493,69
UV00024331,C0008111,03-2026,174,582,489
UV00024332,C0008111,02-2026,100,284,674
UV00024333,C0008111,01-2026,166,363,661
UV00024334,C0008112,03-2026,167,557,439
UV00024335,C0008112,02-2026,314,540,675
UV00024336,C0008112,01-2026,120,47,31
UV00024337,C0008113,03-2026,697,124,9
UV00024338,C0008113,02-2026,132,28,657
UV00024339,C0008113,01-2026,619,475,461
UV00024340,C0008114,03-2026,116,441,529
UV00024341,C0008114,02-2026,440,21,148
UV00024342,C0008114,01-2026,85,33,342
UV00024343,C0008115,03-2026,102,368,367
UV00024344,C0008115,02-2026,154,118,570
UV00024345,C0008115,01-2026,78,8,387
UV00024346,C0008116,03-2026,274,189,181
UV00024347,C0008116,02-2026,116,483,149
UV00024348,C0008116,01-2026,815,550,327
UV00024349,C0008117,03-2026,212,12,637
UV00024350,C0008117,02-2026,247,507,181
UV00024351,C0008117,01-2026,170,282,490
UV00024352,C0008118,03-2026,380,341,445
UV00024353,C0008118,02-2026,446,13,446
UV00024354,C0008118,01-2026,142,362,501
UV00024355,C0008119,03-2026,277,520,139
UV00024356,C0008119,02-2026,394,68,259
UV00024357,C0008119,01-2026,146,546,478
UV00024358,C0008120,03-2026,357,546,171
UV00024359,C0008120,02-2026,877,49,335
UV00024360,C0008120,01-2026,169,305,648
UV00024361,C0008121,03-2026,175,288,476
UV00024362,C0008121,02-2026,53,461,556
UV00024363,C0008121,01-2026,125,463,90
UV00024364,C0008122,03-2026,160,322,358
UV00024365,C0008122,02-2026,666,371,268
UV00024366,C0008122,01-2026,160,155,254
UV00024367,C0008123,03-2026,401,590,139
UV00024368,C0008123,02-2026,56,96,255
UV00024369,C0008123,01-2026,62,461,292
UV00024370,C0008124,03-2026,65,234,359
UV00024371,C0008124,02-2026,275,527,413
UV00024372,C0008124,01-2026,313,86,53
UV00024373,C0008125,03-2026,150,188,74
UV00024374,C0008125,02-2026,446,73,477
UV00024375,C0008125,01-2026,275,482,483
UV00024376,C0008126,03-2026,51,171,244
UV00024377,C0008126,02-2026,436,183,626
UV00024378,C0008126,01-2026,139,331,634
UV00024379,C0008127,03-2026,50,409,391
UV00024380,C0008127,02-2026,169,140,694
UV00024381,C0008127,01-2026,54,295,200
UV00024382,C0008128,03-2026,112,495,123
UV00024383,C0008128,02-2026,135,592,323
UV00024384,C0008128,01-2026,196,236,571
UV00024385,C0008129,03-2026,51,461,491
UV00024386,C0008129,02-2026,232,117,35
UV00024387,C0008129,01-2026,78,317,496
UV00024388,C0008130,03-2026,72,581,428
UV00024389,C0008130,02-2026,181,433,376
UV00024390,C0008130,01-2026,317,156,313
UV00024391,C0008131,03-2026,104,26,664
UV00024392,C0008131,02-2026,618,208,81
UV00024393,C0008131,01-2026,255,572,28
UV00024394,C0008132,03-2026,56,212,603
UV00024395,C0008132,02-2026,558,283,467
UV00024396,C0008132,01-2026,207,430,135
UV00024397,C0008133,03-2026,167,437,667
UV00024398,C0008133,02-2026,210,346,687
UV00024399,C0008133,01-2026,89,146,324
UV00024400,C0008134,03-2026,425,531,243
UV00024401,C0008134,02-2026,162,63,433
UV00024402,C0008134,01-2026,227,545,132
UV00024403,C0008135,03-2026,223,124,477
UV00024404,C0008135,02-2026,374,541,131
UV00024405,C0008135,01-2026,52,353,196
UV00024406,C0008136,03-2026,130,63,397
UV00024407,C0008136,02-2026,434,81,637
UV00024408,C0008136,01-2026,176,397,240
UV00024409,C0008137,03-2026,228,261,201
UV00024410,C0008137,02-2026,50,154,162
UV00024411,C0008137,01-2026,25,345,48
UV00024412,C0008138,03-2026,144,420,405
UV00024413,C0008138,02-2026,311,163,544
UV00024414,C0008138,01-2026,169,490,650
UV00024415,C0008139,03-2026,13,556,640
UV00024416,C0008139,02-2026,72,60,619
UV00024417,C0008139,01-2026,34,51,508
UV00024418,C0008140,03-2026,190,244,655
UV00024419,C0008140,02-2026,449,157,642
UV00024420,C0008140,01-2026,629,154,536
UV00024421,C0008141,03-2026,52,582,626
UV00024422,C0008141,02-2026,157,350,598
UV00024423,C0008141,01-2026,724,22,684
UV00024424,C0008142,03-2026,97,77,694
UV00024425,C0008142,02-2026,183,220,253
UV00024426,C0008142,01-2026,64,497,572
UV00024427,C0008143,03-2026,205,174,122
UV00024428,C0008143,02-2026,181,588,229
UV00024429,C0008143,01-2026,290,540,475
UV00024430,C0008144,03-2026,299,320,421
UV00024431,C0008144,02-2026,225,265,265
UV00024432,C0008144,01-2026,66,512,85
UV00024433,C0008145,03-2026,520,181,546
UV00024434,C0008145,02-2026,419,544,381
UV00024435,C0008145,01-2026,179,493,112
UV00024436,C0008146,03-2026,79,80,590
UV00024437,C0008146,02-2026,118,166,655
UV00024438,C0008146,01-2026,200,372,40
UV00024439,C0008147,03-2026,299,559,389
UV00024440,C0008147,02-2026,32,322,565
UV00024441,C0008147,01-2026,264,192,269
UV00024442,C0008148,03-2026,266,495,164
UV00024443,C0008148,02-2026,70,405,436
UV00024444,C0008148,01-2026,285,27,304
UV00024445,C0008149,03-2026,236,231,118
UV00024446,C0008149,02-2026,188,437,324
UV00024447,C0008149,01-2026,280,189,564
UV00024448,C0008150,03-2026,628,184,444
UV00024449,C0008150,02-2026,162,384,410
UV00024450,C0008150,01-2026,26,162,461
UV00024451,C0008151,03-2026,79,470,233
UV00024452,C0008151,02-2026,173,31,24
UV00024453,C0008151,01-2026,368,23,166
UV00024454,C0008152,03-2026,96,573,678
UV00024455,C0008152,02-2026,268,510,505
UV00024456,C0008152,01-2026,131,330,113
UV00024457,C0008153,03-2026,100,422,601
UV00024458,C0008153,02-2026,115,114,433
UV00024459,C0008153,01-2026,549,177,427
UV00024460,C0008154,03-2026,140,162,489
UV00024461,C0008154,02-2026,328,512,240
UV00024462,C0008154,01-2026,91,531,282
UV00024463,C0008155,03-2026,192,568,380
UV00024464,C0008155,02-2026,119,183,172
UV00024465,C0008155,01-2026,295,175,443
UV00024466,C0008156,03-2026,476,47,580
UV00024467,C0008156,02-2026,205,262,171
UV00024468,C0008156,01-2026,263,370,410
UV00024469,C0008157,03-2026,446,247,200
UV00024470,C0008157,02-2026,340,559,127
UV00024471,C0008157,01-2026,227,121,31
UV00024472,C0008158,03-2026,147,100,217
UV00024473,C0008158,02-2026,167,362,384
UV00024474,C0008158,01-2026,469,524,215
UV00024475,C0008159,03-2026,100,336,419
UV00024476,C0008159,02-2026,204,494,550
UV00024477,C0008159,01-2026,165,169,275
UV00024478,C0008160,03-2026,22,392,87
UV00024479,C0008160,02-2026,105,550,675
UV00024480,C0008160,01-2026,518,411,590
UV00024481,C0008161,03-2026,92,148,136
UV00024482,C0008161,02-2026,76,431,78
UV00024483,C0008161,01-2026,238,40,109
UV00024484,C0008162,03-2026,374,482,494
UV00024485,C0008162,02-2026,319,106,343
UV00024486,C0008162,01-2026,391,331,615
UV00024487,C0008163,03-2026,275,27,504
UV00024488,C0008163,02-2026,91,566,86
UV00024489,C0008163,01-2026,366,257,574
UV00024490,C0008164,03-2026,272,390,113
UV00024491,C0008164,02-2026,65,578,397
UV00024492,C0008164,01-2026,122,79,401
UV00024493,C0008165,03-2026,517,288,481
UV00024494,C0008165,02-2026,74,516,383
UV00024495,C0008165,01-2026,101,242,444
UV00024496,C0008166,03-2026,127,105,393
UV00024497,C0008166,02-2026,131,401,118
UV00024498,C0008166,01-2026,81,67,643
UV00024499,C0008167,03-2026,163,84,73
UV00024500,C0008167,02-2026,32,207,519
UV00024501,C0008167,01-2026,139,131,488
UV00024502,C0008168,03-2026,40,471,497
UV00024503,C0008168,02-2026,113,322,390
UV00024504,C0008168,01-2026,574,302,542
UV00024505,C0008169,03-2026,117,494,383
UV00024506,C0008169,02-2026,213,445,86
UV00024507,C0008169,01-2026,306,416,517
UV00024508,C0008170,03-2026,110,371,358
UV00024509,C0008170,02-2026,194,378,360
UV00024510,C0008170,01-2026,117,405,543
UV00024511,C0008171,03-2026,234,72,263
UV00024512,C0008171,02-2026,345,450,132
UV00024513,C0008171,01-2026,486,567,408
UV00024514,C0008172,03-2026,285,243,556
UV00024515,C0008172,02-2026,250,378,361
UV00024516,C0008172,01-2026,137,284,555
UV00024517,C0008173,03-2026,14,146,624
UV00024518,C0008173,02-2026,58,149,117
UV00024519,C0008173,01-2026,281,195,411
UV00024520,C0008174,03-2026,264,398,626
UV00024521,C0008174,02-2026,289,476,536
UV00024522,C0008174,01-2026,360,340,568
UV00024523,C0008175,03-2026,277,261,112
UV00024524,C0008175,02-2026,309,346,509
UV00024525,C0008175,01-2026,92,9,573
UV00024526,C0008176,03-2026,116,380,398
UV00024527,C0008176,02-2026,203,186,669
UV00024528,C0008176,01-2026,181,259,430
UV00024529,C0008177,03-2026,386,424,593
UV00024530,C0008177,02-2026,14,335,150
UV00024531,C0008177,01-2026,90,151,259
UV00024532,C0008178,03-2026,463,152,120
UV00024533,C0008178,02-2026,160,548,10
UV00024534,C0008178,01-2026,41,495,218
UV00024535,C0008179,03-2026,126,135,59
UV00024536,C0008179,02-2026,216,560,560
UV00024537,C0008179,01-2026,197,342,14
UV00024538,C0008180,03-2026,139,179,43
UV00024539,C0008180,02-2026,207,141,185
UV00024540,C0008180,01-2026,529,269,528
UV00024541,C0008181,03-2026,39,339,665
UV00024542,C0008181,02-2026,436,119,488
UV00024543,C0008181,01-2026,36,547,287
UV00024544,C0008182,03-2026,32,91,685
UV00024545,C0008182,02-2026,282,94,179
UV00024546,C0008182,01-2026,216,336,33
UV00024547,C0008183,03-2026,219,249,98
UV00024548,C0008183,02-2026,510,225,129
UV00024549,C0008183,01-2026,59,434,203
UV00024550,C0008184,03-2026,295,41,33
UV00024551,C0008184,02-2026,55,500,120
UV00024552,C0008184,01-2026,71,374,618
UV00024553,C0008185,03-2026,184,100,453
UV00024554,C0008185,02-2026,439,555,518
UV00024555,C0008185,01-2026,286,569,328
UV00024556,C0008186,03-2026,271,147,60
UV00024557,C0008186,02-2026,107,118,456
UV00024558,C0008186,01-2026,298,403,456
UV00024559,C0008187,03-2026,126,313,439
UV00024560,C0008187,02-2026,216,265,197
UV00024561,C0008187,01-2026,196,123,686
UV00024562,C0008188,03-2026,44,71,196
UV00024563,C0008188,02-2026,15,155,183
UV00024564,C0008188,01-2026,95,272,208
UV00024565,C0008189,03-2026,122,573,561
UV00024566,C0008189,02-2026,511,248,297
UV00024567,C0008189,01-2026,275,252,475
UV00024568,C0008190,03-2026,335,292,172
UV00024569,C0008190,02-2026,165,365,477
UV00024570,C0008190,01-2026,103,333,426
UV00024571,C0008191,03-2026,342,198,145
UV00024572,C0008191,02-2026,432,93,327
UV00024573,C0008191,01-2026,87,48,482
UV00024574,C0008192,03-2026,133,61,36
UV00024575,C0008192,02-2026,176,499,10
UV00024576,C0008192,01-2026,140,50,81
UV00024577,C0008193,03-2026,82,394,73
UV00024578,C0008193,02-2026,305,567,673
UV00024579,C0008193,01-2026,105,74,681
UV00024580,C0008194,03-2026,152,282,17
UV00024581,C0008194,02-2026,226,59,602
UV00024582,C0008194,01-2026,198,31,241
UV00024583,C0008195,03-2026,195,471,552
UV00024584,C0008195,02-2026,182,516,21
UV00024585,C0008195,01-2026,49,365,447
UV00024586,C0008196,03-2026,66,131,682
UV00024587,C0008196,02-2026,94,261,191
UV00024588,C0008196,01-2026,202,299,640
UV00024589,C0008197,03-2026,67,141,116
UV00024590,C0008197,02-2026,133,335,121
UV00024591,C0008197,01-2026,459,468,5
UV00024592,C0008198,03-2026,257,358,351
UV00024593,C0008198,02-2026,302,479,291
UV00024594,C0008198,01-2026,164,141,154
UV00024595,C0008199,03-2026,502,123,7
UV00024596,C0008199,02-2026,167,481,335
UV00024597,C0008199,01-2026,527,159,236
UV00024598,C0008200,03-2026,355,177,384
UV00024599,C0008200,02-2026,224,148,600
UV00024600,C0008200,01-2026,911,209,28
UV00024601,C0008201,03-2026,340,241,376
UV00024602,C0008201,02-2026,199,538,524
UV00024603,C0008201,01-2026,437,546,552
UV00024604,C0008202,03-2026,284,540,50
UV00024605,C0008202,02-2026,278,97,621
UV00024606,C0008202,01-2026,299,586,151
UV00024607,C0008203,03-2026,35,567,26
UV00024608,C0008203,02-2026,78,443,482
UV00024609,C0008203,01-2026,13,262,17
UV00024610,C0008204,03-2026,321,41,583
UV00024611,C0008204,02-2026,49,563,12
UV00024612,C0008204,01-2026,219,567,453
UV00024613,C0008205,03-2026,156,416,683
UV00024614,C0008205,02-2026,83,189,249
UV00024615,C0008205,01-2026,195,525,560
UV00024616,C0008206,03-2026,268,256,526
UV00024617,C0008206,02-2026,185,85,309
UV00024618,C0008206,01-2026,9,155,352
UV00024619,C0008207,03-2026,503,176,210
UV00024620,C0008207,02-2026,112,123,46
UV00024621,C0008207,01-2026,415,542,336
UV00024622,C0008208,03-2026,136,499,654
UV00024623,C0008208,02-2026,183,383,239
UV00024624,C0008208,01-2026,103,555,425
UV00024625,C0008209,03-2026,278,493,289
UV00024626,C0008209,02-2026,135,401,635
UV00024627,C0008209,01-2026,51,61,650
UV00024628,C0008210,03-2026,215,132,202
UV00024629,C0008210,02-2026,45,130,601
UV00024630,C0008210,01-2026,453,554,50
UV00024631,C0008211,03-2026,369,209,533
UV00024632,C0008211,02-2026,31,277,380
UV00024633,C0008211,01-2026,180,173,445
UV00024634,C0008212,03-2026,763,237,368
UV00024635,C0008212,02-2026,542,410,451
UV00024636,C0008212,01-2026,392,386,386
UV00024637,C0008213,03-2026,545,462,451
UV00024638,C0008213,02-2026,291,361,15
UV00024639,C0008213,01-2026,172,408,655
UV00024640,C0008214,03-2026,306,184,694
UV00024641,C0008214,02-2026,48,311,24
UV00024642,C0008214,01-2026,111,207,23
UV00024643,C0008215,03-2026,274,523,492
UV00024644,C0008215,02-2026,58,398,77
