record_id,customer_id,city_id,month,avg_signal_strength_dbm,dropped_call_rate_pct,avg_download_speed_mbps,network_downtime_hours
NQ00031770,C0010590,CT0012,01-2026,-67.9,1.67,43.3,0.62
NQ00031771,C0010591,CT0026,03-2026,-61.9,1.73,54.8,0.44
NQ00031772,C0010591,CT0026,02-2026,-61.9,1.57,60.3,0.06
NQ00031773,C0010591,CT0026,01-2026,-61.9,0.88,46.1,0.39
NQ00031774,C0010592,CT0015,03-2026,-73.7,3.82,51.3,1.95
NQ00031775,C0010592,CT0015,02-2026,-73.7,2.51,43.6,0.47
NQ00031776,C0010592,CT0015,01-2026,-73.7,3.3,46.8,1.13
NQ00031777,C0010593,CT0025,03-2026,-54.9,0.74,97.2,0.51
NQ00031778,C0010593,CT0025,02-2026,-54.9,0.36,90.7,0.17
NQ00031779,C0010593,CT0025,01-2026,-54.9,0.44,58.8,0.22
NQ00031780,C0010594,CT0002,03-2026,-66.1,3.08,66.4,0.48
NQ00031781,C0010594,CT0002,02-2026,-66.1,2.84,37.7,0.86
NQ00031782,C0010594,CT0002,01-2026,-66.1,2.36,22.6,0.22
NQ00031783,C0010595,CT0023,03-2026,-64.2,1.72,88.7,0.62
NQ00031784,C0010595,CT0023,02-2026,-64.2,1.23,28.6,0.16
NQ00031785,C0010595,CT0023,01-2026,-64.2,1.76,75.4,0.27
NQ00031786,C0010596,CT0034,03-2026,-65.4,2.93,51.4,0.53
NQ00031787,C0010596,CT0034,02-2026,-65.4,2.75,33.5,0.08
NQ00031788,C0010596,CT0034,01-2026,-65.4,2.5,45.6,0.39
NQ00031789,C0010597,CT0036,03-2026,-75.7,3.9,40.9,0.51
NQ00031790,C0010597,CT0036,02-2026,-75.7,3.57,55.4,0.28
NQ00031791,C0010597,CT0036,01-2026,-75.7,2.92,12.5,0.66
NQ00031792,C0010598,CT0031,03-2026,-74.9,3.12,67.9,0.26
NQ00031793,C0010598,CT0031,02-2026,-74.9,4.05,28.9,1.33
NQ00031794,C0010598,CT0031,01-2026,-74.9,2.31,16.1,1.45
NQ00031795,C0010599,CT0004,03-2026,-72.2,1.96,19.7,0.88
NQ00031796,C0010599,CT0004,02-2026,-72.2,4.43,26.5,0.09
NQ00031797,C0010599,CT0004,01-2026,-72.2,2.58,50.9,0.15
NQ00031798,C0010600,CT0065,03-2026,-63.7,2.12,28.2,0.44
NQ00031799,C0010600,CT0065,02-2026,-63.7,1.36,72.3,1.04
NQ00031800,C0010600,CT0065,01-2026,-63.7,1.05,84.5,0.27
NQ00031801,C0010601,CT0008,03-2026,-66.5,3.26,27.1,0.07
NQ00031802,C0010601,CT0008,02-2026,-66.5,1.48,76.7,0.57
NQ00031803,C0010601,CT0008,01-2026,-66.5,1.94,60.7,0.34
NQ00031804,C0010602,CT0063,03-2026,-69.4,3.61,48.3,1.15
NQ00031805,C0010602,CT0063,02-2026,-69.4,1.49,22.3,0.7
NQ00031806,C0010602,CT0063,01-2026,-69.4,3.24,31.5,0.55
NQ00031807,C0010603,CT0009,03-2026,-59.2,1.56,59.8,0.22
NQ00031808,C0010603,CT0009,02-2026,-59.2,1.82,36.9,0.51
NQ00031809,C0010603,CT0009,01-2026,-59.2,0.92,43.2,0.06
NQ00031810,C0010604,CT0053,03-2026,-65.9,2.51,27.6,0.15
NQ00031811,C0010604,CT0053,02-2026,-65.9,1.71,16.9,0.86
NQ00031812,C0010604,CT0053,01-2026,-65.9,2.36,23.4,0.64
NQ00031813,C0010605,CT0033,03-2026,-70.5,3.92,55.5,0.05
NQ00031814,C0010605,CT0033,02-2026,-70.5,3.55,60.1,1.63
NQ00031815,C0010605,CT0033,01-2026,-70.5,2.6,21.5,1.82
NQ00031816,C0010606,CT0007,03-2026,-62.9,2.44,25.5,0.18
NQ00031817,C0010606,CT0007,02-2026,-62.9,1.16,86.6,0.58
NQ00031818,C0010606,CT0007,01-2026,-62.9,1.84,73.2,0.27
NQ00031819,C0010607,CT0028,03-2026,-70.9,1.42,46.9,1.17
NQ00031820,C0010607,CT0028,02-2026,-70.9,3.52,22.3,1.13
NQ00031821,C0010607,CT0028,01-2026,-70.9,1.43,57.7,0.23
NQ00031822,C0010608,CT0052,03-2026,-81.2,5.99,39.8,1.12
NQ00031823,C0010608,CT0052,02-2026,-81.2,2.38,30.4,1.89
NQ00031824,C0010608,CT0052,01-2026,-81.2,3.32,43.2,0.47
NQ00031825,C0010609,CT0004,03-2026,-64.5,1.86,45.5,0.18
NQ00031826,C0010609,CT0004,02-2026,-64.5,1.56,88.5,0.51
NQ00031827,C0010609,CT0004,01-2026,-64.5,1.2,28.6,0.58
NQ00031828,C0010610,CT0005,03-2026,-68.4,1.36,20.9,0.73
NQ00031829,C0010610,CT0005,02-2026,-68.4,2.07,65.7,0.36
NQ00031830,C0010610,CT0005,01-2026,-68.4,2.66,78.5,0.4
NQ00031831,C0010611,CT0002,03-2026,-55.5,0.89,54.4,0.1
NQ00031832,C0010611,CT0002,02-2026,-55.5,0.52,69.9,0.22
NQ00031833,C0010611,CT0002,01-2026,-55.5,0.52,87.0,0.1
NQ00031834,C0010612,CT0035,03-2026,-58.3,0.81,102.1,0.54
NQ00031835,C0010612,CT0035,02-2026,-58.3,0.62,76.0,0.26
NQ00031836,C0010612,CT0035,01-2026,-58.3,1.26,74.1,0.54
NQ00031837,C0010613,CT0003,03-2026,-63.3,0.91,53.4,0.58
NQ00031838,C0010613,CT0003,02-2026,-63.3,2.16,92.9,1.12
NQ00031839,C0010613,CT0003,01-2026,-63.3,0.99,35.9,0.21
NQ00031840,C0010614,CT0005,03-2026,-56.7,1.3,38.7,0.2
NQ00031841,C0010614,CT0005,02-2026,-56.7,0.51,25.6,0.14
NQ00031842,C0010614,CT0005,01-2026,-56.7,0.53,50.7,0.57
NQ00031843,C0010615,CT0003,03-2026,-67.0,1.24,82.6,0.93
NQ00031844,C0010615,CT0003,02-2026,-67.0,3.4,70.7,0.11
NQ00031845,C0010615,CT0003,01-2026,-67.0,3.14,41.8,0.82
NQ00031846,C0010616,CT0016,03-2026,-69.8,1.84,49.4,1.33
NQ00031847,C0010616,CT0016,02-2026,-69.8,2.73,75.9,0.9
NQ00031848,C0010616,CT0016,01-2026,-69.8,2.82,47.8,0.38
NQ00031849,C0010617,CT0034,03-2026,-76.8,3.62,17.3,1.03
NQ00031850,C0010617,CT0034,02-2026,-76.8,3.73,52.4,0.6
NQ00031851,C0010617,CT0034,01-2026,-76.8,5.15,57.3,0.86
NQ00031852,C0010618,CT0048,03-2026,-76.8,4.75,35.3,0.22
NQ00031853,C0010618,CT0048,02-2026,-76.8,3.22,11.9,0.69
NQ00031854,C0010618,CT0048,01-2026,-76.8,2.1,21.8,2.02
NQ00031855,C0010619,CT0003,03-2026,-70.3,3.76,60.8,1.25
NQ00031856,C0010619,CT0003,02-2026,-70.3,1.73,57.4,0.46
NQ00031857,C0010619,CT0003,01-2026,-70.3,2.73,63.1,0.92
NQ00031858,C0010620,CT0004,03-2026,-78.4,2.18,45.8,1.98
NQ00031859,C0010620,CT0004,02-2026,-78.4,2.45,41.5,1.63
NQ00031860,C0010620,CT0004,01-2026,-78.4,2.13,28.0,0.57
NQ00031861,C0010621,CT0026,03-2026,-71.0,4.09,28.7,0.33
NQ00031862,C0010621,CT0026,02-2026,-71.0,2.87,35.8,0.51
NQ00031863,C0010621,CT0026,01-2026,-71.0,3.97,61.7,2.07
NQ00031864,C0010622,CT0014,03-2026,-68.8,1.64,64.5,0.38
NQ00031865,C0010622,CT0014,02-2026,-68.8,2.35,70.0,0.67
NQ00031866,C0010622,CT0014,01-2026,-68.8,2.33,68.1,0.38
NQ00031867,C0010623,CT0016,03-2026,-72.2,1.49,28.9,0.87
NQ00031868,C0010623,CT0016,02-2026,-72.2,2.29,54.6,2.3
NQ00031869,C0010623,CT0016,01-2026,-72.2,4.4,56.5,0.49
NQ00031870,C0010624,CT0008,03-2026,-70.0,2.15,41.8,0.34
NQ00031871,C0010624,CT0008,02-2026,-70.0,2.72,70.5,0.34
NQ00031872,C0010624,CT0008,01-2026,-70.0,2.48,63.3,0.88
NQ00031873,C0010625,CT0025,03-2026,-83.7,5.53,28.4,0.85
NQ00031874,C0010625,CT0025,02-2026,-83.7,2.89,36.3,0.27
NQ00031875,C0010625,CT0025,01-2026,-83.7,5.75,26.5,2.18
NQ00031876,C0010626,CT0023,03-2026,-68.9,2.05,19.0,0.41
NQ00031877,C0010626,CT0023,02-2026,-68.9,2.68,19.9,1.2
NQ00031878,C0010626,CT0023,01-2026,-68.9,2.25,56.6,0.02
NQ00031879,C0010627,CT0007,03-2026,-53.9,0.54,21.8,0.17
NQ00031880,C0010627,CT0007,02-2026,-53.9,0.72,28.1,0.28
NQ00031881,C0010627,CT0007,01-2026,-53.9,0.27,45.6,0.09
NQ00031882,C0010628,CT0004,03-2026,-64.1,1.31,21.5,0.5
NQ00031883,C0010628,CT0004,02-2026,-64.1,1.23,65.2,0.41
NQ00031884,C0010628,CT0004,01-2026,-64.1,1.27,55.8,0.44
NQ00031885,C0010629,CT0054,03-2026,-67.8,1.78,28.2,0.3
NQ00031886,C0010629,CT0054,02-2026,-67.8,2.26,65.3,0.59
NQ00031887,C0010629,CT0054,01-2026,-67.8,1.51,64.5,0.9
NQ00031888,C0010630,CT0009,03-2026,-65.3,2.36,40.0,0.37
NQ00031889,C0010630,CT0009,02-2026,-65.3,1.48,68.4,1.04
NQ00031890,C0010630,CT0009,01-2026,-65.3,1.64,15.2,0.93
NQ00031891,C0010631,CT0028,03-2026,-67.7,2.71,49.3,0.08
NQ00031892,C0010631,CT0028,02-2026,-67.7,3.0,71.3,0.36
NQ00031893,C0010631,CT0028,01-2026,-67.7,1.45,42.7,0.43
NQ00031894,C0010632,CT0043,03-2026,-81.2,4.67,44.9,2.93
NQ00031895,C0010632,CT0043,02-2026,-81.2,4.47,28.5,1.05
NQ00031896,C0010632,CT0043,01-2026,-81.2,6.04,55.8,0.32
NQ00031897,C0010633,CT0007,03-2026,-62.2,2.43,63.9,0.41
NQ00031898,C0010633,CT0007,02-2026,-62.2,1.87,40.6,0.26
NQ00031899,C0010633,CT0007,01-2026,-62.2,2.22,19.3,1.43
NQ00031900,C0010634,CT0031,03-2026,-60.7,1.7,22.3,0.3
NQ00031901,C0010634,CT0031,02-2026,-60.7,0.73,87.1,0.27
NQ00031902,C0010634,CT0031,01-2026,-60.7,1.15,89.3,0.43
NQ00031903,C0010635,CT0051,03-2026,-77.7,4.02,19.3,2.38
NQ00031904,C0010635,CT0051,02-2026,-77.7,4.99,15.6,0.98
NQ00031905,C0010635,CT0051,01-2026,-77.7,3.15,40.1,0.44
NQ00031906,C0010636,CT0013,03-2026,-76.1,2.67,41.2,0.94
NQ00031907,C0010636,CT0013,02-2026,-76.1,4.84,60.0,0.22
NQ00031908,C0010636,CT0013,01-2026,-76.1,4.2,16.2,1.82
NQ00031909,C0010637,CT0019,03-2026,-84.7,5.9,29.5,1.98
NQ00031910,C0010637,CT0019,02-2026,-84.7,4.91,29.7,1.3
NQ00031911,C0010637,CT0019,01-2026,-84.7,6.86,39.4,1.11
NQ00031912,C0010638,CT0027,03-2026,-54.1,0.64,97.9,0.14
NQ00031913,C0010638,CT0027,02-2026,-54.1,0.8,103.0,0.15
NQ00031914,C0010638,CT0027,01-2026,-54.1,0.55,68.7,0.15
NQ00031915,C0010639,CT0014,03-2026,-59.2,0.98,99.5,0.44
NQ00031916,C0010639,CT0014,02-2026,-59.2,1.27,99.8,0.11
NQ00031917,C0010639,CT0014,01-2026,-59.2,0.76,67.6,0.07
NQ00031918,C0010640,CT0027,03-2026,-90.4,5.64,21.0,0.51
NQ00031919,C0010640,CT0027,02-2026,-90.4,5.12,22.2,1.03
NQ00031920,C0010640,CT0027,01-2026,-90.4,7.61,13.4,2.09
NQ00031921,C0010641,CT0025,03-2026,-71.4,2.22,63.9,0.98
NQ00031922,C0010641,CT0025,02-2026,-71.4,4.15,14.5,0.28
NQ00031923,C0010641,CT0025,01-2026,-71.4,3.11,40.1,1.22
NQ00031924,C0010642,CT0007,03-2026,-79.5,5.29,50.3,0.97
NQ00031925,C0010642,CT0007,02-2026,-79.5,5.46,26.7,1.15
NQ00031926,C0010642,CT0007,01-2026,-79.5,5.66,26.7,0.8
NQ00031927,C0010643,CT0025,03-2026,-76.3,3.67,43.6,1.04
NQ00031928,C0010643,CT0025,02-2026,-76.3,3.93,43.2,1.43
NQ00031929,C0010643,CT0025,01-2026,-76.3,3.64,18.8,0.68
NQ00031930,C0010644,CT0012,03-2026,-70.0,2.18,48.5,0.32
NQ00031931,C0010644,CT0012,02-2026,-70.0,3.16,55.7,0.43
NQ00031932,C0010644,CT0012,01-2026,-70.0,1.92,34.4,1.38
NQ00031933,C0010645,CT0064,03-2026,-62.9,1.28,91.7,0.56
NQ00031934,C0010645,CT0064,02-2026,-62.9,1.18,50.5,0.38
NQ00031935,C0010645,CT0064,01-2026,-62.9,1.06,67.3,0.7
NQ00031936,C0010646,CT0025,03-2026,-78.1,2.77,61.1,1.3
NQ00031937,C0010646,CT0025,02-2026,-78.1,4.4,47.8,1.11
NQ00031938,C0010646,CT0025,01-2026,-78.1,5.0,63.2,1.06
NQ00031939,C0010647,CT0021,03-2026,-76.5,4.25,50.6,1.83
NQ00031940,C0010647,CT0021,02-2026,-76.5,3.73,48.7,0.84
NQ00031941,C0010647,CT0021,01-2026,-76.5,3.71,16.3,2.3
NQ00031942,C0010648,CT0022,03-2026,-74.3,4.55,15.8,0.2
NQ00031943,C0010648,CT0022,02-2026,-74.3,3.65,34.1,0.46
NQ00031944,C0010648,CT0022,01-2026,-74.3,4.55,35.3,1.65
NQ00031945,C0010649,CT0061,03-2026,-74.7,4.5,43.0,1.62
NQ00031946,C0010649,CT0061,02-2026,-74.7,2.86,31.7,0.67
NQ00031947,C0010649,CT0061,01-2026,-74.7,3.7,32.0,0.64
NQ00031948,C0010650,CT0004,03-2026,-66.0,2.94,53.8,0.1
NQ00031949,C0010650,CT0004,02-2026,-66.0,3.03,47.6,0.81
NQ00031950,C0010650,CT0004,01-2026,-66.0,2.82,25.2,1.66
NQ00031951,C0010651,CT0006,03-2026,-70.2,3.59,71.4,0.04
NQ00031952,C0010651,CT0006,02-2026,-70.2,3.9,21.4,0.42
NQ00031953,C0010651,CT0006,01-2026,-70.2,2.57,32.6,1.34
NQ00031954,C0010652,CT0023,03-2026,-68.7,1.47,28.1,1.95
NQ00031955,C0010652,CT0023,02-2026,-68.7,3.06,37.5,1.32
NQ00031956,C0010652,CT0023,01-2026,-68.7,1.34,55.3,0.26
NQ00031957,C0010653,CT0022,03-2026,-80.3,5.59,41.2,0.54
NQ00031958,C0010653,CT0022,02-2026,-80.3,4.98,51.3,1.56
NQ00031959,C0010653,CT0022,01-2026,-80.3,3.01,13.4,0.76
NQ00031960,C0010654,CT0016,03-2026,-69.5,2.45,73.0,0.37
NQ00031961,C0010654,CT0016,02-2026,-69.5,2.9,66.1,0.49
NQ00031962,C0010654,CT0016,01-2026,-69.5,3.3,50.5,0.91
NQ00031963,C0010655,CT0013,03-2026,-70.6,3.04,39.6,0.67
NQ00031964,C0010655,CT0013,02-2026,-70.6,3.81,56.0,0.54
NQ00031965,C0010655,CT0013,01-2026,-70.6,3.86,49.9,1.73
NQ00031966,C0010656,CT0027,03-2026,-71.3,3.18,43.9,0.99
NQ00031967,C0010656,CT0027,02-2026,-71.3,3.94,67.8,0.2
NQ00031968,C0010656,CT0027,01-2026,-71.3,2.14,61.5,0.65
NQ00031969,C0010657,CT0021,03-2026,-62.7,0.99,53.6,0.38
NQ00031970,C0010657,CT0021,02-2026,-62.7,1.13,83.0,0.3
NQ00031971,C0010657,CT0021,01-2026,-62.7,0.95,25.3,0.12
NQ00031972,C0010658,CT0060,03-2026,-63.7,1.43,49.8,0.46
NQ00031973,C0010658,CT0060,02-2026,-63.7,1.05,78.0,0.18
NQ00031974,C0010658,CT0060,01-2026,-63.7,1.95,56.5,0.8
NQ00031975,C0010659,CT0001,03-2026,-51.8,0.15,100.7,0.01
NQ00031976,C0010659,CT0001,02-2026,-51.8,0.18,72.8,0.06
NQ00031977,C0010659,CT0001,01-2026,-51.8,0.14,64.7,0.1
NQ00031978,C0010660,CT0035,03-2026,-53.7,0.42,48.8,0.03
NQ00031979,C0010660,CT0035,02-2026,-53.7,0.41,92.2,0.18
NQ00031980,C0010660,CT0035,01-2026,-53.7,0.47,42.4,0.18
NQ00031981,C0010661,CT0012,03-2026,-64.9,2.6,44.4,0.46
NQ00031982,C0010661,CT0012,02-2026,-64.9,1.66,32.0,0.51
NQ00031983,C0010661,CT0012,01-2026,-64.9,1.54,42.3,0.59
NQ00031984,C0010662,CT0021,03-2026,-77.9,4.39,41.1,0.27
NQ00031985,C0010662,CT0021,02-2026,-77.9,1.89,34.7,0.77
NQ00031986,C0010662,CT0021,01-2026,-77.9,3.47,17.6,0.43
NQ00031987,C0010663,CT0025,03-2026,-55.8,0.86,64.5,0.62
NQ00031988,C0010663,CT0025,02-2026,-55.8,0.59,25.3,0.19
NQ00031989,C0010663,CT0025,01-2026,-55.8,1.03,40.8,0.07
NQ00031990,C0010664,CT0036,03-2026,-67.6,1.83,28.9,0.21
NQ00031991,C0010664,CT0036,02-2026,-67.6,2.04,48.5,0.32
NQ00031992,C0010664,CT0036,01-2026,-67.6,3.2,71.6,0.23
NQ00031993,C0010665,CT0031,03-2026,-82.3,4.61,26.4,1.25
NQ00031994,C0010665,CT0031,02-2026,-82.3,6.28,28.4,1.75
NQ00031995,C0010665,CT0031,01-2026,-82.3,5.72,11.7,3.95
NQ00031996,C0010666,CT0036,03-2026,-67.1,1.78,55.1,0.74
NQ00031997,C0010666,CT0036,02-2026,-67.1,1.93,49.5,1.2
NQ00031998,C0010666,CT0036,01-2026,-67.1,3.36,53.5,1.2
NQ00031999,C0010667,CT0024,03-2026,-80.2,5.5,34.6,1.34
NQ00032000,C0010667,CT0024,02-2026,-80.2,3.09,58.5,1.29
NQ00032001,C0010667,CT0024,01-2026,-80.2,4.98,14.1,2.31
NQ00032002,C0010668,CT0007,03-2026,-50.6,0.11,62.9,0.03
NQ00032003,C0010668,CT0007,02-2026,-50.6,0.06,99.5,0.05
NQ00032004,C0010668,CT0007,01-2026,-50.6,0.11,94.1,0.01
NQ00032005,C0010669,CT0037,03-2026,-62.2,1.11,77.0,0.78
NQ00032006,C0010669,CT0037,02-2026,-62.2,1.68,95.4,0.57
NQ00032007,C0010669,CT0037,01-2026,-62.2,2.27,63.7,0.39
NQ00032008,C0010670,CT0009,03-2026,-56.0,0.52,49.9,0.38
NQ00032009,C0010670,CT0009,02-2026,-56.0,0.62,31.6,0.27
NQ00032010,C0010670,CT0009,01-2026,-56.0,0.6,73.6,0.19
NQ00032011,C0010671,CT0030,03-2026,-62.3,1.67,86.3,1.45
NQ00032012,C0010671,CT0030,02-2026,-62.3,0.93,74.2,0.39
NQ00032013,C0010671,CT0030,01-2026,-62.3,1.84,84.0,0.83
NQ00032014,C0010672,CT0021,03-2026,-69.1,2.47,34.0,0.95
NQ00032015,C0010672,CT0021,02-2026,-69.1,2.34,65.4,0.05
NQ00032016,C0010672,CT0021,01-2026,-69.1,3.58,13.9,0.88
NQ00032017,C0010673,CT0008,03-2026,-58.7,0.74,83.3,1.15
NQ00032018,C0010673,CT0008,02-2026,-58.7,0.88,23.0,0.34
NQ00032019,C0010673,CT0008,01-2026,-58.7,1.05,26.0,0.21
NQ00032020,C0010674,CT0027,03-2026,-74.6,3.82,14.5,0.29
NQ00032021,C0010674,CT0027,02-2026,-74.6,4.21,49.1,1.59
NQ00032022,C0010674,CT0027,01-2026,-74.6,3.5,17.2,0.65
NQ00032023,C0010675,CT0023,03-2026,-74.6,3.88,69.0,1.92
NQ00032024,C0010675,CT0023,02-2026,-74.6,2.8,57.8,0.27
NQ00032025,C0010675,CT0023,01-2026,-74.6,1.96,14.1,0.54
NQ00032026,C0010676,CT0005,03-2026,-66.3,2.62,51.1,0.3
NQ00032027,C0010676,CT0005,02-2026,-66.3,1.51,53.3,0.36
NQ00032028,C0010676,CT0005,01-2026,-66.3,2.94,75.3,1.04
NQ00032029,C0010677,CT0018,03-2026,-54.8,0.67,79.0,0.2
NQ00032030,C0010677,CT0018,02-2026,-54.8,0.9,24.9,0.45
NQ00032031,C0010677,CT0018,01-2026,-54.8,0.59,26.2,0.1
NQ00032032,C0010678,CT0046,03-2026,-81.2,3.85,43.1,2.21
NQ00032033,C0010678,CT0046,02-2026,-81.2,5.17,15.9,0.41
NQ00032034,C0010678,CT0046,01-2026,-81.2,2.92,39.6,0.36
NQ00032035,C0010679,CT0039,03-2026,-76.4,2.22,50.5,1.32
NQ00032036,C0010679,CT0039,02-2026,-76.4,2.93,22.6,0.93
NQ00032037,C0010679,CT0039,01-2026,-76.4,4.42,57.9,1.38
NQ00032038,C0010680,CT0007,03-2026,-60.4,0.76,17.7,0.72
NQ00032039,C0010680,CT0007,02-2026,-60.4,1.71,71.3,0.32
NQ00032040,C0010680,CT0007,01-2026,-60.4,1.39,89.1,0.4
NQ00032041,C0010681,CT0060,03-2026,-80.4,5.06,48.2,2.71
NQ00032042,C0010681,CT0060,02-2026,-80.4,2.19,23.7,0.75
NQ00032043,C0010681,CT0060,01-2026,-80.4,4.59,32.8,1.28
NQ00032044,C0010682,CT0060,03-2026,-75.6,3.62,51.6,1.2
NQ00032045,C0010682,CT0060,02-2026,-75.6,4.68,67.0,1.45
NQ00032046,C0010682,CT0060,01-2026,-75.6,4.09,56.4,2.13
NQ00032047,C0010683,CT0004,03-2026,-63.0,1.14,50.4,0.64
NQ00032048,C0010683,CT0004,02-2026,-63.0,1.11,59.2,0.29
NQ00032049,C0010683,CT0004,01-2026,-63.0,2.09,34.5,0.02
NQ00032050,C0010684,CT0033,03-2026,-78.8,5.26,32.3,1.74
NQ00032051,C0010684,CT0033,02-2026,-78.8,4.86,61.3,3.73
NQ00032052,C0010684,CT0033,01-2026,-78.8,2.65,29.4,2.15
NQ00032053,C0010685,CT0013,03-2026,-78.3,2.25,28.0,1.28
NQ00032054,C0010685,CT0013,02-2026,-78.3,5.03,58.4,0.28
NQ00032055,C0010685,CT0013,01-2026,-78.3,3.06,17.4,1.62
NQ00032056,C0010686,CT0042,03-2026,-72.3,3.9,23.5,0.71
NQ00032057,C0010686,CT0042,02-2026,-72.3,4.0,69.7,0.14
NQ00032058,C0010686,CT0042,01-2026,-72.3,4.33,46.7,0.51
NQ00032059,C0010687,CT0060,03-2026,-67.0,1.4,59.2,0.32
NQ00032060,C0010687,CT0060,02-2026,-67.0,3.33,24.0,0.86
NQ00032061,C0010687,CT0060,01-2026,-67.0,3.03,55.4,0.67
NQ00032062,C0010688,CT0013,03-2026,-66.3,2.13,15.9,0.19
NQ00032063,C0010688,CT0013,02-2026,-66.3,2.1,36.9,0.33
NQ00032064,C0010688,CT0013,01-2026,-66.3,1.6,77.0,0.14
NQ00032065,C0010689,CT0040,03-2026,-67.6,1.37,28.7,0.29
NQ00032066,C0010689,CT0040,02-2026,-67.6,2.23,63.4,1.94
NQ00032067,C0010689,CT0040,01-2026,-67.6,2.47,22.3,1.08
NQ00032068,C0010690,CT0008,03-2026,-70.7,3.08,67.6,0.15
NQ00032069,C0010690,CT0008,02-2026,-70.7,3.63,50.3,1.77
NQ00032070,C0010690,CT0008,01-2026,-70.7,2.32,45.7,0.24
NQ00032071,C0010691,CT0059,03-2026,-64.4,1.23,89.6,0.24
NQ00032072,C0010691,CT0059,02-2026,-64.4,1.97,42.8,0.11
NQ00032073,C0010691,CT0059,01-2026,-64.4,2.37,71.8,0.05
NQ00032074,C0010692,CT0017,03-2026,-77.3,4.02,38.7,1.09
NQ00032075,C0010692,CT0017,02-2026,-77.3,4.28,11.5,0.87
NQ00032076,C0010692,CT0017,01-2026,-77.3,4.15,43.8,1.48
NQ00032077,C0010693,CT0009,03-2026,-56.8,1.3,79.9,0.31
NQ00032078,C0010693,CT0009,02-2026,-56.8,0.47,69.6,0.17
NQ00032079,C0010693,CT0009,01-2026,-56.8,0.57,40.1,0.14
NQ00032080,C0010694,CT0059,03-2026,-76.9,4.01,61.0,1.22
NQ00032081,C0010694,CT0059,02-2026,-76.9,4.85,59.2,0.99
NQ00032082,C0010694,CT0059,01-2026,-76.9,1.96,41.0,2.39
NQ00032083,C0010695,CT0047,03-2026,-67.4,2.95,17.4,0.37
NQ00032084,C0010695,CT0047,02-2026,-67.4,2.92,15.3,0.39
NQ00032085,C0010695,CT0047,01-2026,-67.4,3.22,39.2,0.15
NQ00032086,C0010696,CT0067,03-2026,-82.0,4.66,30.9,0.56
NQ00032087,C0010696,CT0067,02-2026,-82.0,6.29,10.2,1.86
NQ00032088,C0010696,CT0067,01-2026,-82.0,2.32,34.0,4.0
NQ00032089,C0010697,CT0045,03-2026,-65.7,1.93,50.9,1.37
NQ00032090,C0010697,CT0045,02-2026,-65.7,2.79,60.4,0.2
NQ00032091,C0010697,CT0045,01-2026,-65.7,1.95,83.5,1.17
NQ00032092,C0010698,CT0066,03-2026,-71.2,3.57,45.4,0.26
NQ00032093,C0010698,CT0066,02-2026,-71.2,1.85,72.3,0.15
NQ00032094,C0010698,CT0066,01-2026,-71.2,2.34,25.2,1.26
NQ00032095,C0010699,CT0030,03-2026,-64.4,1.04,54.4,0.59
NQ00032096,C0010699,CT0030,02-2026,-64.4,2.71,91.2,1.07
NQ00032097,C0010699,CT0030,01-2026,-64.4,2.08,21.5,0.15
NQ00032098,C0010700,CT0065,03-2026,-78.6,4.99,23.2,1.87
NQ00032099,C0010700,CT0065,02-2026,-78.6,3.87,53.9,1.29
NQ00032100,C0010700,CT0065,01-2026,-78.6,5.27,27.3,1.82
NQ00032101,C0010701,CT0003,03-2026,-72.7,3.2,30.9,0.24
NQ00032102,C0010701,CT0003,02-2026,-72.7,2.15,17.4,0.55
NQ00032103,C0010701,CT0003,01-2026,-72.7,2.48,20.9,0.46
NQ00032104,C0010702,CT0052,03-2026,-85.5,5.04,26.6,3.42
NQ00032105,C0010702,CT0052,02-2026,-85.5,6.19,17.6,1.59
NQ00032106,C0010702,CT0052,01-2026,-85.5,6.44,19.8,1.32
NQ00032107,C0010703,CT0046,03-2026,-82.3,2.38,50.8,0.1
NQ00032108,C0010703,CT0046,02-2026,-82.3,4.51,9.7,0.4
NQ00032109,C0010703,CT0046,01-2026,-82.3,4.95,55.3,0.29
NQ00032110,C0010704,CT0028,03-2026,-67.0,1.3,44.3,1.07
NQ00032111,C0010704,CT0028,02-2026,-67.0,1.8,69.3,0.62
NQ00032112,C0010704,CT0028,01-2026,-67.0,1.88,53.9,1.01
NQ00032113,C0010705,CT0028,03-2026,-64.7,2.75,44.7,0.73
NQ00032114,C0010705,CT0028,02-2026,-64.7,2.11,62.1,0.79
NQ00032115,C0010705,CT0028,01-2026,-64.7,1.33,43.8,0.56
NQ00032116,C0010706,CT0010,03-2026,-67.7,3.32,58.1,0.54
NQ00032117,C0010706,CT0010,02-2026,-67.7,2.4,73.5,0.79
NQ00032118,C0010706,CT0010,01-2026,-67.7,1.46,58.4,0.12
NQ00032119,C0010707,CT0028,03-2026,-67.9,3.17,44.3,0.99
NQ00032120,C0010707,CT0028,02-2026,-67.9,3.04,55.7,0.69
NQ00032121,C0010707,CT0028,01-2026,-67.9,2.06,53.1,2.47
NQ00032122,C0010708,CT0005,03-2026,-65.6,1.71,78.4,0.92
NQ00032123,C0010708,CT0005,02-2026,-65.6,1.14,88.0,0.86
NQ00032124,C0010708,CT0005,01-2026,-65.6,1.22,22.8,0.36
NQ00032125,C0010709,CT0011,03-2026,-75.2,2.0,40.4,2.07
NQ00032126,C0010709,CT0011,02-2026,-75.2,4.36,43.9,0.83
