contract_id,customer_id,plan_id,contract_type,contract_length_months,start_date,end_date,auto_renew,renewal_status
CN006218,C0011199,PL005,Prepaid Mobile,12,02-02-2021,28-01-2022,Yes,Auto-Renewed
CN006219,C0011201,PL009,Postpaid Mobile,18,25-10-2019,17-04-2021,Yes,Renewed
CN006220,C0011203,PL009,Postpaid Mobile,24,09-09-2020,30-08-2022,Yes,Not Renewed
CN006221,C0011204,PL016,Fiber Broadband,36,18-02-2015,02-02-2018,Yes,Renewed
CN006222,C0011206,PL009,Postpaid Mobile,12,12-04-2021,07-04-2022,No,Active
CN006223,C0011207,PL018,Fiber Broadband,12,01-01-2014,27-12-2014,No,Active
CN006224,C0011208,PL017,Fiber Broadband,12,17-03-2023,11-03-2024,No,Active
CN006225,C0011213,PL009,Postpaid Mobile,12,22-10-2019,16-10-2020,Yes,Pending
CN006226,C0011214,PL010,Postpaid Mobile,12,17-12-2019,11-12-2020,No,Renewed
CN006227,C0011215,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN006228,C0011217,PL005,Prepaid Mobile,24,31-01-2022,21-01-2024,No,Pending
CN006229,C0011218,PL006,Prepaid Mobile,18,27-01-2021,21-07-2022,Yes,Renewed
CN006230,C0011219,PL022,Enterprise,12,01-01-2014,27-12-2014,Yes,Renewed
CN006231,C0011221,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Not Renewed
CN006232,C0011224,PL023,IoT Solutions,24,21-08-2025,11-08-2027,Yes,Cancelled
CN006233,C0011226,PL022,Enterprise,12,22-11-2022,17-11-2023,Yes,Active
CN006234,C0011227,PL023,IoT Solutions,24,29-07-2021,19-07-2023,No,Renewed
CN006235,C0011228,PL006,Prepaid Mobile,24,22-05-2024,12-05-2026,No,Not Renewed
CN006236,C0011229,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,No,Renewed
CN006237,C0011230,PL015,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Auto-Renewed
CN006238,C0011232,PL006,Prepaid Mobile,12,27-07-2015,21-07-2016,No,Pending
CN006239,C0011234,PL011,Postpaid Mobile,12,28-04-2020,23-04-2021,Yes,Auto-Renewed
CN006240,C0011235,PL010,Postpaid Mobile,18,13-01-2016,06-07-2017,No,Auto-Renewed
CN006241,C0011237,PL007,Postpaid Mobile,18,27-11-2015,20-05-2017,Yes,Not Renewed
CN006242,C0011238,PL017,Fiber Broadband,24,22-05-2023,11-05-2025,Yes,Cancelled
CN006243,C0011239,PL010,Postpaid Mobile,24,17-07-2021,07-07-2023,Yes,Renewed
CN006244,C0011240,PL009,Postpaid Mobile,12,10-02-2026,05-02-2027,No,Not Renewed
CN006245,C0011242,PL009,Postpaid Mobile,18,26-05-2022,17-11-2023,Yes,Renewed
CN006246,C0011243,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN006247,C0011245,PL005,Prepaid Mobile,18,21-09-2024,15-03-2026,No,Renewed
CN006248,C0011247,PL007,Postpaid Mobile,24,21-05-2018,10-05-2020,Yes,Renewed
CN006249,C0011248,PL005,Prepaid Mobile,12,13-04-2019,07-04-2020,Yes,Renewed
CN006250,C0011249,PL025,Smart Home,24,04-11-2019,24-10-2021,Yes,Auto-Renewed
CN006251,C0011250,PL007,Postpaid Mobile,24,11-09-2015,31-08-2017,No,Not Renewed
CN006252,C0011253,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,No,Active
CN006253,C0011258,PL007,Postpaid Mobile,24,28-12-2016,18-12-2018,No,Auto-Renewed
CN006254,C0011259,PL007,Postpaid Mobile,36,18-06-2023,02-06-2026,Yes,Cancelled
CN006255,C0011265,PL010,Postpaid Mobile,18,13-01-2021,07-07-2022,No,Renewed
CN006256,C0011266,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN006257,C0011268,PL011,Postpaid Mobile,24,23-04-2021,13-04-2023,Yes,Active
CN006258,C0011270,PL007,Postpaid Mobile,18,29-08-2023,19-02-2025,Yes,Pending
CN006259,C0011271,PL005,Prepaid Mobile,24,24-10-2021,14-10-2023,No,Active
CN006260,C0011272,PL009,Postpaid Mobile,36,22-02-2023,06-02-2026,Yes,Active
CN006261,C0011274,PL016,Fiber Broadband,24,01-01-2014,22-12-2015,No,Renewed
CN006262,C0011276,PL006,Prepaid Mobile,18,28-06-2024,20-12-2025,Yes,Renewed
CN006263,C0011277,PL008,Postpaid Mobile,12,16-07-2023,10-07-2024,No,Not Renewed
CN006264,C0011278,PL015,Fiber Broadband,12,04-11-2025,30-10-2026,Yes,Renewed
CN006265,C0011280,PL006,Prepaid Mobile,24,01-01-2014,22-12-2015,Yes,Pending
CN006266,C0011283,PL017,Fiber Broadband,12,06-05-2018,01-05-2019,Yes,Active
CN006267,C0011285,PL015,Fiber Broadband,24,02-02-2026,23-01-2028,Yes,Not Renewed
CN006268,C0011286,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,Yes,Pending
CN006269,C0011288,PL011,Postpaid Mobile,24,22-01-2018,12-01-2020,Yes,Active
CN006270,C0011289,PL005,Prepaid Mobile,12,06-12-2018,01-12-2019,No,Pending
CN006271,C0011292,PL023,IoT Solutions,24,11-01-2020,31-12-2021,Yes,Not Renewed
CN006272,C0011294,PL008,Postpaid Mobile,24,08-05-2022,27-04-2024,Yes,Auto-Renewed
CN006273,C0011296,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN006274,C0011297,PL016,Fiber Broadband,12,06-11-2020,01-11-2021,Yes,Renewed
CN006275,C0011298,PL006,Prepaid Mobile,12,06-03-2023,29-02-2024,Yes,Cancelled
CN006276,C0011300,PL005,Prepaid Mobile,24,10-04-2022,30-03-2024,Yes,Pending
CN006277,C0011304,PL008,Postpaid Mobile,36,24-11-2014,08-11-2017,No,Not Renewed
CN006278,C0011307,PL011,Postpaid Mobile,12,16-01-2021,11-01-2022,Yes,Auto-Renewed
CN006279,C0011308,PL010,Postpaid Mobile,12,22-05-2021,17-05-2022,Yes,Active
CN006280,C0011310,PL009,Postpaid Mobile,12,30-09-2021,25-09-2022,No,Cancelled
CN006281,C0011311,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Cancelled
CN006282,C0011312,PL007,Postpaid Mobile,18,31-01-2021,25-07-2022,Yes,Renewed
CN006283,C0011313,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN006284,C0011315,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Active
CN006285,C0011316,PL015,Fiber Broadband,12,06-07-2016,01-07-2017,No,Auto-Renewed
CN006286,C0011318,PL024,IoT Solutions,12,18-10-2017,13-10-2018,No,Renewed
CN006287,C0011319,PL008,Postpaid Mobile,24,17-05-2024,07-05-2026,Yes,Cancelled
CN006288,C0011321,PL007,Postpaid Mobile,12,21-01-2024,15-01-2025,Yes,Renewed
CN006289,C0011322,PL011,Postpaid Mobile,36,01-01-2014,16-12-2016,Yes,Active
CN006290,C0011326,PL010,Postpaid Mobile,24,17-01-2017,07-01-2019,Yes,Renewed
CN006291,C0011331,PL018,Fiber Broadband,24,01-01-2014,22-12-2015,No,Active
CN006292,C0011332,PL011,Postpaid Mobile,12,14-01-2022,09-01-2023,No,Auto-Renewed
CN006293,C0011333,PL009,Postpaid Mobile,18,23-12-2015,15-06-2017,No,Pending
CN006294,C0011334,PL006,Prepaid Mobile,24,01-01-2014,22-12-2015,Yes,Renewed
CN006295,C0011335,PL021,Enterprise,24,13-04-2022,02-04-2024,Yes,Renewed
CN006296,C0011336,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Pending
CN006297,C0011337,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Active
CN006298,C0011339,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN006299,C0011342,PL009,Postpaid Mobile,24,05-11-2019,25-10-2021,No,Auto-Renewed
CN006300,C0011345,PL024,IoT Solutions,24,22-01-2023,11-01-2025,No,Renewed
CN006301,C0011347,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Active
CN006302,C0011348,PL025,Smart Home,12,09-11-2024,04-11-2025,Yes,Not Renewed
CN006303,C0011349,PL015,Fiber Broadband,24,10-03-2017,28-02-2019,No,Active
CN006304,C0011351,PL022,Enterprise,18,01-01-2014,25-06-2015,Yes,Renewed
CN006305,C0011354,PL015,Fiber Broadband,12,31-10-2016,26-10-2017,No,Renewed
CN006306,C0011355,PL010,Postpaid Mobile,12,22-09-2018,17-09-2019,No,Auto-Renewed
CN006307,C0011356,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Renewed
CN006308,C0011357,PL007,Postpaid Mobile,12,10-10-2018,05-10-2019,No,Not Renewed
CN006309,C0011360,PL007,Postpaid Mobile,18,02-06-2019,23-11-2020,Yes,Not Renewed
CN006310,C0011363,PL007,Postpaid Mobile,12,27-03-2014,22-03-2015,Yes,Pending
CN006311,C0011365,PL018,Fiber Broadband,12,19-10-2019,13-10-2020,Yes,Active
CN006312,C0011366,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN006313,C0011370,PL010,Postpaid Mobile,12,25-10-2015,19-10-2016,Yes,Pending
CN006314,C0011371,PL006,Prepaid Mobile,12,15-05-2025,10-05-2026,Yes,Auto-Renewed
CN006315,C0011372,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,No,Renewed
CN006316,C0011373,PL023,IoT Solutions,18,24-11-2016,18-05-2018,No,Renewed
CN006317,C0011374,PL008,Postpaid Mobile,12,31-07-2020,26-07-2021,No,Pending
CN006318,C0011375,PL022,Enterprise,12,01-01-2014,27-12-2014,Yes,Active
CN006319,C0011376,PL005,Prepaid Mobile,24,21-03-2014,10-03-2016,No,Renewed
CN006320,C0011378,PL018,Fiber Broadband,12,16-11-2015,10-11-2016,No,Active
CN006321,C0011379,PL011,Postpaid Mobile,24,01-01-2014,22-12-2015,Yes,Pending
CN006322,C0011382,PL010,Postpaid Mobile,18,27-12-2018,19-06-2020,Yes,Pending
CN006323,C0011383,PL024,IoT Solutions,12,07-07-2021,02-07-2022,No,Not Renewed
CN006324,C0011384,PL007,Postpaid Mobile,24,03-04-2021,24-03-2023,Yes,Pending
CN006325,C0011385,PL010,Postpaid Mobile,12,20-01-2021,15-01-2022,No,Auto-Renewed
CN006326,C0011388,PL017,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Active
CN006327,C0011389,PL006,Prepaid Mobile,12,10-02-2021,05-02-2022,Yes,Renewed
CN006328,C0011390,PL011,Postpaid Mobile,12,13-09-2020,08-09-2021,No,Auto-Renewed
CN006329,C0011392,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN006330,C0011394,PL017,Fiber Broadband,18,12-11-2025,06-05-2027,Yes,Active
CN006331,C0011396,PL021,Enterprise,18,01-03-2024,23-08-2025,No,Not Renewed
CN006332,C0011397,PL009,Postpaid Mobile,18,13-09-2024,07-03-2026,Yes,Active
CN006333,C0011398,PL010,Postpaid Mobile,12,05-02-2023,31-01-2024,No,Active
CN006334,C0011399,PL011,Postpaid Mobile,12,14-03-2021,09-03-2022,Yes,Pending
CN006335,C0011402,PL017,Fiber Broadband,12,21-01-2014,16-01-2015,Yes,Renewed
CN006336,C0011403,PL009,Postpaid Mobile,24,22-07-2019,11-07-2021,No,Renewed
CN006337,C0011404,PL005,Prepaid Mobile,24,01-05-2017,21-04-2019,Yes,Active
CN006338,C0011405,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Pending
CN006339,C0011406,PL005,Prepaid Mobile,36,04-08-2015,19-07-2018,Yes,Active
CN006340,C0011408,PL018,Fiber Broadband,18,06-12-2019,29-05-2021,No,Renewed
CN006341,C0011409,PL021,Enterprise,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN006342,C0011411,PL005,Prepaid Mobile,12,21-09-2018,16-09-2019,No,Renewed
CN006343,C0011412,PL010,Postpaid Mobile,24,09-05-2023,28-04-2025,Yes,Not Renewed
CN006344,C0011414,PL007,Postpaid Mobile,18,19-04-2019,10-10-2020,No,Active
CN006345,C0011415,PL008,Postpaid Mobile,18,07-12-2020,31-05-2022,No,Renewed
CN006346,C0011416,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,Yes,Renewed
CN006347,C0011417,PL022,Enterprise,36,01-06-2020,17-05-2023,Yes,Renewed
CN006348,C0011418,PL007,Postpaid Mobile,24,03-11-2024,24-10-2026,No,Renewed
CN006349,C0011419,PL008,Postpaid Mobile,24,09-11-2020,30-10-2022,Yes,Not Renewed
CN006350,C0011422,PL008,Postpaid Mobile,12,08-09-2019,02-09-2020,Yes,Active
CN006351,C0011423,PL017,Fiber Broadband,18,12-11-2015,05-05-2017,No,Renewed
CN006352,C0011425,PL011,Postpaid Mobile,12,14-03-2022,09-03-2023,Yes,Auto-Renewed
CN006353,C0011426,PL009,Postpaid Mobile,18,25-06-2019,16-12-2020,No,Renewed
CN006354,C0011429,PL016,Fiber Broadband,36,24-05-2016,09-05-2019,No,Renewed
CN006355,C0011430,PL005,Prepaid Mobile,36,18-04-2015,02-04-2018,Yes,Not Renewed
CN006356,C0011437,PL016,Fiber Broadband,12,03-07-2020,28-06-2021,Yes,Renewed
CN006357,C0011440,PL010,Postpaid Mobile,24,13-10-2015,02-10-2017,No,Not Renewed
CN006358,C0011441,PL022,Enterprise,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN006359,C0011443,PL007,Postpaid Mobile,12,11-10-2018,06-10-2019,No,Auto-Renewed
CN006360,C0011444,PL006,Prepaid Mobile,24,01-01-2014,22-12-2015,Yes,Renewed
CN006361,C0011445,PL009,Postpaid Mobile,18,10-12-2016,03-06-2018,Yes,Cancelled
CN006362,C0011452,PL009,Postpaid Mobile,12,02-03-2025,25-02-2026,Yes,Auto-Renewed
CN006363,C0011453,PL005,Prepaid Mobile,12,15-04-2022,10-04-2023,Yes,Auto-Renewed
CN006364,C0011454,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,No,Pending
CN006365,C0011455,PL005,Prepaid Mobile,18,19-12-2014,11-06-2016,No,Renewed
CN006366,C0011458,PL007,Postpaid Mobile,24,21-05-2024,11-05-2026,Yes,Auto-Renewed
CN006367,C0011460,PL006,Prepaid Mobile,24,16-11-2015,05-11-2017,Yes,Pending
CN006368,C0011461,PL008,Postpaid Mobile,12,24-05-2023,18-05-2024,Yes,Renewed
CN006369,C0011463,PL010,Postpaid Mobile,12,04-10-2018,29-09-2019,No,Not Renewed
CN006370,C0011465,PL025,Smart Home,12,07-09-2017,02-09-2018,No,Not Renewed
CN006371,C0011466,PL021,Enterprise,12,17-04-2018,12-04-2019,No,Auto-Renewed
CN006372,C0011467,PL008,Postpaid Mobile,12,23-07-2014,18-07-2015,No,Renewed
CN006373,C0011468,PL006,Prepaid Mobile,12,16-06-2023,10-06-2024,No,Pending
CN006374,C0011470,PL022,Enterprise,24,01-01-2014,22-12-2015,No,Renewed
CN006375,C0011472,PL006,Prepaid Mobile,18,24-01-2017,18-07-2018,Yes,Renewed
CN006376,C0011473,PL017,Fiber Broadband,18,01-01-2014,25-06-2015,No,Auto-Renewed
CN006377,C0011474,PL010,Postpaid Mobile,18,08-09-2020,02-03-2022,Yes,Auto-Renewed
CN006378,C0011475,PL017,Fiber Broadband,18,01-01-2014,25-06-2015,No,Auto-Renewed
CN006379,C0011476,PL022,Enterprise,24,01-01-2014,22-12-2015,Yes,Active
CN006380,C0011478,PL011,Postpaid Mobile,12,06-12-2015,30-11-2016,Yes,Auto-Renewed
CN006381,C0011479,PL024,IoT Solutions,18,19-06-2025,11-12-2026,No,Active
CN006382,C0011481,PL006,Prepaid Mobile,12,14-03-2014,09-03-2015,Yes,Renewed
CN006383,C0011483,PL009,Postpaid Mobile,24,06-06-2014,26-05-2016,No,Renewed
CN006384,C0011485,PL025,Smart Home,12,26-11-2022,21-11-2023,No,Renewed
CN006385,C0011488,PL021,Enterprise,12,07-05-2022,02-05-2023,Yes,Renewed
CN006386,C0011489,PL011,Postpaid Mobile,36,29-06-2024,14-06-2027,No,Cancelled
CN006387,C0011490,PL006,Prepaid Mobile,36,06-03-2023,18-02-2026,No,Renewed
CN006388,C0011491,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,No,Renewed
CN006389,C0011494,PL008,Postpaid Mobile,12,06-11-2022,01-11-2023,Yes,Renewed
CN006390,C0011495,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN006391,C0011496,PL011,Postpaid Mobile,12,05-07-2023,29-06-2024,Yes,Auto-Renewed
CN006392,C0011497,PL021,Enterprise,12,06-09-2019,31-08-2020,Yes,Renewed
CN006393,C0011499,PL009,Postpaid Mobile,12,12-01-2025,07-01-2026,No,Auto-Renewed
CN006394,C0011501,PL011,Postpaid Mobile,24,01-01-2014,22-12-2015,Yes,Auto-Renewed
CN006395,C0011502,PL005,Prepaid Mobile,18,22-09-2024,16-03-2026,No,Renewed
CN006396,C0011503,PL017,Fiber Broadband,18,10-06-2025,02-12-2026,No,Pending
CN006397,C0011504,PL007,Postpaid Mobile,36,27-04-2024,12-04-2027,No,Auto-Renewed
CN006398,C0011505,PL010,Postpaid Mobile,12,16-12-2023,10-12-2024,No,Renewed
CN006399,C0011509,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,No,Not Renewed
CN006400,C0011513,PL022,Enterprise,12,01-01-2014,27-12-2014,No,Renewed
CN006401,C0011514,PL018,Fiber Broadband,12,04-04-2024,30-03-2025,Yes,Cancelled
CN006402,C0011516,PL025,Smart Home,18,13-07-2017,04-01-2019,Yes,Renewed
CN006403,C0011518,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Renewed
CN006404,C0011520,PL008,Postpaid Mobile,18,11-05-2016,02-11-2017,No,Active
CN006405,C0011521,PL008,Postpaid Mobile,12,05-11-2025,31-10-2026,Yes,Pending
CN006406,C0011522,PL007,Postpaid Mobile,12,12-09-2025,07-09-2026,Yes,Renewed
CN006407,C0011525,PL009,Postpaid Mobile,36,29-09-2019,13-09-2022,No,Active
CN006408,C0011527,PL018,Fiber Broadband,24,18-04-2025,08-04-2027,Yes,Auto-Renewed
CN006409,C0011531,PL008,Postpaid Mobile,12,02-12-2018,27-11-2019,Yes,Not Renewed
CN006410,C0011532,PL011,Postpaid Mobile,12,20-05-2021,15-05-2022,Yes,Renewed
CN006411,C0011533,PL010,Postpaid Mobile,12,21-04-2018,16-04-2019,No,Renewed
CN006412,C0011534,PL008,Postpaid Mobile,12,05-05-2019,29-04-2020,No,Renewed
CN006413,C0011535,PL007,Postpaid Mobile,12,01-02-2020,26-01-2021,No,Cancelled
CN006414,C0011536,PL007,Postpaid Mobile,18,31-12-2025,24-06-2027,Yes,Pending
CN006415,C0011537,PL024,IoT Solutions,36,23-01-2016,07-01-2019,Yes,Pending
CN006416,C0011539,PL016,Fiber Broadband,12,23-09-2023,17-09-2024,Yes,Pending
CN006417,C0011540,PL021,Enterprise,36,27-03-2015,11-03-2018,No,Auto-Renewed
CN006418,C0011543,PL023,IoT Solutions,12,21-06-2014,16-06-2015,No,Active
CN006419,C0011544,PL015,Fiber Broadband,18,17-11-2024,11-05-2026,Yes,Auto-Renewed
CN006420,C0011545,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,Yes,Renewed
CN006421,C0011546,PL018,Fiber Broadband,24,13-03-2018,02-03-2020,No,Auto-Renewed
CN006422,C0011547,PL022,Enterprise,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN006423,C0011550,PL021,Enterprise,18,01-01-2014,25-06-2015,No,Active
CN006424,C0011552,PL011,Postpaid Mobile,24,02-08-2018,22-07-2020,Yes,Pending
CN006425,C0011553,PL021,Enterprise,12,01-01-2014,27-12-2014,Yes,Renewed
CN006426,C0011555,PL018,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Renewed
CN006427,C0011556,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,No,Auto-Renewed
CN006428,C0011557,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Active
CN006429,C0011558,PL011,Postpaid Mobile,24,23-04-2018,12-04-2020,No,Pending
CN006430,C0011562,PL015,Fiber Broadband,24,02-03-2014,20-02-2016,Yes,Renewed
CN006431,C0011564,PL005,Prepaid Mobile,36,19-07-2018,03-07-2021,No,Active
CN006432,C0011565,PL021,Enterprise,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN006433,C0011566,PL007,Postpaid Mobile,24,20-05-2019,09-05-2021,No,Cancelled
CN006434,C0011567,PL022,Enterprise,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN006435,C0011568,PL005,Prepaid Mobile,36,15-09-2023,30-08-2026,No,Not Renewed
CN006436,C0011570,PL009,Postpaid Mobile,18,27-08-2015,17-02-2017,No,Auto-Renewed
CN006437,C0011579,PL022,Enterprise,12,29-12-2018,24-12-2019,No,Renewed
CN006438,C0011580,PL021,Enterprise,24,10-06-2014,30-05-2016,Yes,Auto-Renewed
CN006439,C0011582,PL022,Enterprise,18,01-01-2014,25-06-2015,Yes,Pending
CN006440,C0011584,PL009,Postpaid Mobile,24,07-06-2016,28-05-2018,Yes,Renewed
CN006441,C0011585,PL010,Postpaid Mobile,24,20-08-2020,10-08-2022,Yes,Auto-Renewed
CN006442,C0011586,PL017,Fiber Broadband,24,05-10-2025,25-09-2027,Yes,Renewed
CN006443,C0011588,PL009,Postpaid Mobile,12,22-01-2024,16-01-2025,Yes,Cancelled
CN006444,C0011589,PL010,Postpaid Mobile,12,26-11-2023,20-11-2024,No,Renewed
CN006445,C0011590,PL021,Enterprise,24,05-12-2020,25-11-2022,No,Renewed
CN006446,C0011593,PL009,Postpaid Mobile,24,16-06-2024,06-06-2026,Yes,Not Renewed
CN006447,C0011596,PL017,Fiber Broadband,12,09-06-2018,04-06-2019,No,Renewed
CN006448,C0011597,PL011,Postpaid Mobile,36,05-03-2014,17-02-2017,No,Auto-Renewed
CN006449,C0011598,PL015,Fiber Broadband,18,22-09-2024,16-03-2026,No,Active
CN006450,C0011600,PL007,Postpaid Mobile,12,15-01-2016,09-01-2017,Yes,Renewed
CN006451,C0011602,PL007,Postpaid Mobile,12,06-10-2022,01-10-2023,No,Cancelled
CN006452,C0011605,PL011,Postpaid Mobile,12,23-01-2026,18-01-2027,Yes,Renewed
CN006453,C0011606,PL021,Enterprise,12,24-10-2025,19-10-2026,No,Not Renewed
CN006454,C0011608,PL009,Postpaid Mobile,18,22-09-2025,16-03-2027,No,Renewed
CN006455,C0011609,PL015,Fiber Broadband,24,01-01-2014,22-12-2015,No,Active
CN006456,C0011610,PL005,Prepaid Mobile,18,30-07-2021,21-01-2023,No,Renewed
CN006457,C0011614,PL006,Prepaid Mobile,12,01-10-2016,26-09-2017,No,Auto-Renewed
CN006458,C0011618,PL009,Postpaid Mobile,36,24-08-2023,08-08-2026,No,Renewed
CN006459,C0011619,PL021,Enterprise,12,01-01-2014,27-12-2014,No,Renewed
CN006460,C0011621,PL005,Prepaid Mobile,12,17-07-2018,12-07-2019,No,Not Renewed
CN006461,C0011622,PL005,Prepaid Mobile,24,30-04-2016,20-04-2018,Yes,Pending
CN006462,C0011624,PL005,Prepaid Mobile,24,17-01-2024,06-01-2026,No,Active
CN006463,C0011625,PL006,Prepaid Mobile,24,29-11-2016,19-11-2018,No,Auto-Renewed
CN006464,C0011627,PL022,Enterprise,12,01-01-2014,27-12-2014,Yes,Renewed
CN006465,C0011628,PL008,Postpaid Mobile,12,06-01-2024,31-12-2024,Yes,Auto-Renewed
CN006466,C0011629,PL015,Fiber Broadband,12,26-10-2019,20-10-2020,Yes,Auto-Renewed
CN006467,C0011630,PL007,Postpaid Mobile,24,26-06-2019,15-06-2021,No,Not Renewed
CN006468,C0011631,PL007,Postpaid Mobile,12,04-03-2025,27-02-2026,No,Renewed
CN006469,C0011633,PL007,Postpaid Mobile,24,29-04-2019,18-04-2021,Yes,Not Renewed
CN006470,C0011634,PL022,Enterprise,12,03-11-2020,29-10-2021,Yes,Renewed
CN006471,C0011635,PL025,Smart Home,12,20-02-2021,15-02-2022,Yes,Renewed
CN006472,C0011636,PL007,Postpaid Mobile,24,24-10-2020,14-10-2022,Yes,Not Renewed
CN006473,C0011638,PL015,Fiber Broadband,18,01-01-2014,25-06-2015,Yes,Renewed
CN006474,C0011639,PL005,Prepaid Mobile,18,26-02-2016,19-08-2017,Yes,Pending
CN006475,C0011642,PL006,Prepaid Mobile,12,22-03-2020,17-03-2021,No,Renewed
CN006476,C0011643,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN006477,C0011646,PL009,Postpaid Mobile,12,01-10-2015,25-09-2016,Yes,Auto-Renewed
CN006478,C0011647,PL016,Fiber Broadband,36,06-09-2024,22-08-2027,Yes,Not Renewed
CN006479,C0011650,PL025,Smart Home,24,24-03-2025,14-03-2027,Yes,Renewed
CN006480,C0011653,PL016,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Active
CN006481,C0011654,PL022,Enterprise,12,05-12-2018,30-11-2019,No,Renewed
CN006482,C0011655,PL008,Postpaid Mobile,24,02-04-2017,23-03-2019,Yes,Renewed
CN006483,C0011656,PL005,Prepaid Mobile,12,23-08-2021,18-08-2022,No,Pending
CN006484,C0011661,PL007,Postpaid Mobile,24,21-11-2017,11-11-2019,Yes,Auto-Renewed
CN006485,C0011664,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,No,Active
CN006486,C0011666,PL007,Postpaid Mobile,12,22-12-2017,17-12-2018,Yes,Renewed
CN006487,C0011667,PL006,Prepaid Mobile,18,07-08-2024,29-01-2026,No,Active
CN006488,C0011669,PL006,Prepaid Mobile,24,24-12-2016,14-12-2018,No,Active
CN006489,C0011670,PL005,Prepaid Mobile,18,01-01-2014,25-06-2015,No,Renewed
CN006490,C0011671,PL011,Postpaid Mobile,24,10-07-2019,29-06-2021,No,Active
CN006491,C0011672,PL010,Postpaid Mobile,36,23-01-2021,08-01-2024,No,Auto-Renewed
CN006492,C0011675,PL010,Postpaid Mobile,24,03-08-2025,24-07-2027,Yes,Auto-Renewed
CN006493,C0011676,PL006,Prepaid Mobile,24,28-01-2026,18-01-2028,Yes,Active
CN006494,C0011677,PL010,Postpaid Mobile,24,24-03-2021,14-03-2023,Yes,Renewed
CN006495,C0011678,PL010,Postpaid Mobile,36,08-07-2025,22-06-2028,No,Not Renewed
CN006496,C0011680,PL007,Postpaid Mobile,12,26-11-2018,21-11-2019,No,Active
CN006497,C0011682,PL021,Enterprise,12,20-04-2017,15-04-2018,No,Active
CN006498,C0011684,PL006,Prepaid Mobile,12,11-03-2025,06-03-2026,No,Renewed
CN006499,C0011685,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,No,Active
CN006500,C0011687,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Pending
CN006501,C0011693,PL022,Enterprise,24,18-04-2021,08-04-2023,No,Active
CN006502,C0011694,PL015,Fiber Broadband,12,30-11-2020,25-11-2021,Yes,Renewed
CN006503,C0011695,PL011,Postpaid Mobile,18,02-07-2019,23-12-2020,Yes,Renewed
CN006504,C0011701,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,No,Active
CN006505,C0011702,PL018,Fiber Broadband,18,01-03-2022,23-08-2023,Yes,Auto-Renewed
CN006506,C0011703,PL006,Prepaid Mobile,24,06-12-2019,25-11-2021,Yes,Renewed
CN006507,C0011704,PL008,Postpaid Mobile,12,26-03-2024,21-03-2025,No,Active
CN006508,C0011706,PL023,IoT Solutions,18,04-08-2017,26-01-2019,Yes,Renewed
