recharge_id,customer_id,recharge_date,amount_inr,plan_id,payment_method
RC00063288,C0008104,15-09-2018,201.38,PL001,Debit Card
RC00063289,C0008104,30-11-2018,206.6,PL001,UPI
RC00063290,C0008104,22-10-2023,210.44,PL001,Net Banking
RC00063291,C0008104,18-03-2026,206.07,PL001,Net Banking
RC00063292,C0008104,05-02-2024,205.84,PL001,Cash
RC00063293,C0008104,29-11-2020,204.01,PL001,UPI
RC00063294,C0008104,26-01-2018,218.86,PL001,Wallet
RC00063295,C0008104,04-02-2023,193.68,PL001,Credit Card
RC00063296,C0008106,04-09-2024,446.9,PL004,Credit Card
RC00063297,C0008106,04-12-2022,417.78,PL004,UPI
RC00063298,C0008106,07-03-2023,472.24,PL004,Wallet
RC00063299,C0008106,02-09-2021,490.96,PL004,UPI
RC00063300,C0008106,20-01-2021,434.3,PL004,Auto Debit
RC00063301,C0008106,27-10-2024,426.92,PL004,NEFT
RC00063302,C0008106,05-09-2023,475.34,PL004,UPI
RC00063303,C0008106,16-12-2023,487.3,PL004,UPI
RC00063304,C0008106,10-01-2021,463.27,PL004,Debit Card
RC00063305,C0008106,06-09-2023,491.39,PL004,UPI
RC00063306,C0008106,23-02-2025,455.71,PL004,UPI
RC00063307,C0008106,23-12-2023,439.52,PL004,UPI
RC00063308,C0008106,14-01-2024,460.74,PL004,Wallet
RC00063309,C0008106,14-02-2021,449.18,PL004,UPI
RC00063310,C0008106,20-11-2022,427.5,PL004,Debit Card
RC00063311,C0008106,23-08-2024,453.68,PL004,Credit Card
RC00063312,C0008106,09-07-2020,438.35,PL004,Debit Card
RC00063313,C0008106,13-04-2025,422.89,PL004,UPI
RC00063314,C0008109,20-02-2026,238.03,PL005,UPI
RC00063315,C0008109,20-05-2016,251.44,PL005,UPI
RC00063316,C0008109,19-02-2025,237.12,PL005,UPI
RC00063317,C0008109,01-12-2018,258.03,PL005,Net Banking
RC00063318,C0008109,01-04-2020,242.79,PL005,Debit Card
RC00063319,C0008109,13-08-2017,257.37,PL005,Auto Debit
RC00063320,C0008109,05-01-2016,237.92,PL005,Debit Card
RC00063321,C0008109,12-08-2014,272.01,PL005,Debit Card
RC00063322,C0008109,22-05-2014,262.34,PL005,UPI
RC00063323,C0008109,14-05-2014,231.56,PL005,Wallet
RC00063324,C0008109,29-08-2017,255.69,PL005,Auto Debit
RC00063325,C0008109,17-01-2015,257.28,PL005,UPI
RC00063326,C0008109,31-05-2018,258.05,PL005,UPI
RC00063327,C0008109,21-02-2021,248.41,PL005,Cash
RC00063328,C0008109,31-01-2018,272.43,PL005,Cash
RC00063329,C0008109,29-11-2023,258.16,PL005,Net Banking
RC00063330,C0008109,16-04-2014,260.2,PL005,Wallet
RC00063331,C0008109,22-10-2016,240.85,PL005,Wallet
RC00063332,C0008113,11-08-2024,255.03,PL005,UPI
RC00063333,C0008113,26-10-2024,227.33,PL005,Debit Card
RC00063334,C0008113,05-04-2016,263.15,PL005,UPI
RC00063335,C0008113,07-11-2015,267.37,PL005,Credit Card
RC00063336,C0008113,14-11-2014,260.79,PL005,Net Banking
RC00063337,C0008113,26-12-2017,236.39,PL005,UPI
RC00063338,C0008113,26-05-2018,246.38,PL005,Wallet
RC00063339,C0008113,01-10-2025,245.43,PL005,Wallet
RC00063340,C0008113,21-05-2025,269.64,PL005,Wallet
RC00063341,C0008113,23-05-2025,236.82,PL005,UPI
RC00063342,C0008113,28-07-2022,262.64,PL005,IMPS
RC00063343,C0008113,22-02-2017,231.96,PL005,Wallet
RC00063344,C0008113,19-10-2022,236.39,PL005,Net Banking
RC00063345,C0008113,12-04-2017,247.49,PL005,Auto Debit
RC00063346,C0008113,01-01-2021,256.57,PL005,UPI
RC00063347,C0008113,13-05-2016,270.14,PL005,UPI
RC00063348,C0008113,22-04-2022,266.52,PL005,RTGS
RC00063349,C0008113,02-04-2014,258.15,PL005,Auto Debit
RC00063350,C0008118,23-06-2025,317.7,PL006,IMPS
RC00063351,C0008118,23-02-2026,285.59,PL006,IMPS
RC00063352,C0008118,27-12-2025,325.23,PL006,Wallet
RC00063353,C0008118,13-07-2025,324.98,PL006,Auto Debit
RC00063354,C0008118,01-05-2025,298.8,PL006,Credit Card
RC00063355,C0008118,06-09-2025,318.55,PL006,UPI
RC00063356,C0008118,31-03-2025,310.47,PL006,UPI
RC00063357,C0008118,23-04-2025,277.14,PL006,UPI
RC00063358,C0008118,10-03-2026,283.02,PL006,Net Banking
RC00063359,C0008118,05-04-2025,304.74,PL006,UPI
RC00063360,C0008118,27-10-2025,325.56,PL006,Cash
RC00063361,C0008118,02-08-2025,276.94,PL006,UPI
RC00063362,C0008118,24-03-2026,273.63,PL006,IMPS
RC00063363,C0008118,06-03-2026,311.28,PL006,UPI
RC00063364,C0008118,28-10-2025,306.64,PL006,UPI
RC00063365,C0008119,20-10-2025,187.81,PL001,Credit Card
RC00063366,C0008122,18-10-2025,216.36,PL001,Net Banking
RC00063367,C0008122,30-11-2025,188.51,PL001,Wallet
RC00063368,C0008122,09-04-2025,183.23,PL001,Credit Card
RC00063369,C0008122,27-09-2023,188.04,PL001,Debit Card
RC00063370,C0008122,01-05-2024,198.6,PL001,UPI
RC00063371,C0008122,25-10-2023,207.39,PL001,Wallet
RC00063372,C0008122,23-02-2023,204.95,PL001,Debit Card
RC00063373,C0008122,21-10-2023,214.46,PL001,IMPS
RC00063374,C0008122,07-01-2025,187.78,PL001,Credit Card
RC00063375,C0008122,23-07-2024,207.04,PL001,Debit Card
RC00063376,C0008122,08-01-2022,198.18,PL001,UPI
RC00063377,C0008122,29-05-2025,185.58,PL001,UPI
RC00063378,C0008122,23-08-2025,218.36,PL001,Credit Card
RC00063379,C0008122,16-07-2025,191.58,PL001,Debit Card
RC00063380,C0008122,08-07-2021,188.62,PL001,Credit Card
RC00063381,C0008122,26-02-2023,193.46,PL001,UPI
RC00063382,C0008122,03-06-2023,189.09,PL001,Debit Card
RC00063383,C0008122,30-04-2022,188.02,PL001,UPI
RC00063384,C0008125,06-11-2023,304.05,PL006,Auto Debit
RC00063385,C0008125,04-06-2018,315.12,PL006,UPI
RC00063386,C0008125,05-01-2024,298.34,PL006,UPI
RC00063387,C0008125,06-02-2018,320.18,PL006,Cash
RC00063388,C0008125,25-12-2018,273.25,PL006,UPI
RC00063389,C0008125,18-08-2022,323.0,PL006,Net Banking
RC00063390,C0008125,10-10-2018,295.75,PL006,NEFT
RC00063391,C0008125,15-10-2024,295.58,PL006,UPI
RC00063392,C0008125,10-02-2025,276.17,PL006,Wallet
RC00063393,C0008125,12-11-2019,273.98,PL006,Net Banking
RC00063394,C0008125,29-01-2020,271.3,PL006,Debit Card
RC00063395,C0008125,30-07-2023,300.15,PL006,Net Banking
RC00063396,C0008125,22-05-2025,308.61,PL006,UPI
RC00063397,C0008125,27-10-2025,303.33,PL006,UPI
RC00063398,C0008125,06-09-2025,277.27,PL006,Auto Debit
RC00063399,C0008125,10-10-2021,326.9,PL006,UPI
RC00063400,C0008125,30-08-2021,292.88,PL006,Wallet
RC00063401,C0008125,20-07-2022,291.14,PL006,Debit Card
RC00063402,C0008126,31-05-2021,328.5,PL002,UPI
RC00063403,C0008126,11-06-2020,291.19,PL002,UPI
RC00063404,C0008126,12-08-2022,272.01,PL002,Credit Card
RC00063405,C0008126,20-06-2025,277.28,PL002,Debit Card
RC00063406,C0008126,04-01-2016,291.14,PL002,NEFT
RC00063407,C0008126,03-04-2015,283.28,PL002,UPI
RC00063408,C0008126,21-09-2021,283.18,PL002,Debit Card
RC00063409,C0008126,14-09-2015,276.48,PL002,Credit Card
RC00063410,C0008126,16-05-2021,289.44,PL002,Auto Debit
RC00063411,C0008126,17-01-2023,276.17,PL002,UPI
RC00063412,C0008126,12-09-2019,274.88,PL002,UPI
RC00063413,C0008126,16-03-2024,322.54,PL002,Debit Card
RC00063414,C0008126,26-04-2018,273.55,PL002,Debit Card
RC00063415,C0008126,31-05-2024,301.54,PL002,UPI
RC00063416,C0008126,01-05-2021,272.61,PL002,RTGS
RC00063417,C0008126,06-06-2023,316.36,PL002,UPI
RC00063418,C0008126,27-04-2025,309.07,PL002,UPI
RC00063419,C0008126,27-12-2024,288.71,PL002,Auto Debit
RC00063420,C0008128,13-09-2019,257.0,PL005,Net Banking
RC00063421,C0008128,09-06-2023,245.33,PL005,UPI
RC00063422,C0008128,27-06-2021,261.54,PL005,UPI
RC00063423,C0008128,02-12-2023,240.27,PL005,Credit Card
RC00063424,C0008128,01-12-2017,259.79,PL005,NEFT
RC00063425,C0008128,04-02-2023,236.26,PL005,UPI
RC00063426,C0008128,03-11-2017,272.55,PL005,UPI
RC00063427,C0008128,07-10-2020,252.38,PL005,UPI
RC00063428,C0008128,16-03-2017,227.1,PL005,Cash
RC00063429,C0008128,31-12-2021,261.65,PL005,Auto Debit
RC00063430,C0008128,21-03-2021,225.61,PL005,Net Banking
RC00063431,C0008128,06-02-2018,243.69,PL005,Credit Card
RC00063432,C0008128,06-08-2021,240.27,PL005,UPI
RC00063433,C0008128,08-10-2022,247.4,PL005,Net Banking
RC00063434,C0008128,09-04-2023,252.88,PL005,UPI
RC00063435,C0008128,06-02-2026,238.31,PL005,UPI
RC00063436,C0008128,09-04-2018,255.63,PL005,UPI
RC00063437,C0008128,23-10-2019,251.32,PL005,Cash
RC00063438,C0008129,14-01-2021,199.96,PL001,NEFT
RC00063439,C0008129,20-01-2026,186.14,PL001,UPI
RC00063440,C0008129,29-01-2025,206.23,PL001,UPI
RC00063441,C0008129,09-11-2023,206.97,PL001,Net Banking
RC00063442,C0008129,26-04-2023,201.88,PL001,NEFT
RC00063443,C0008129,12-07-2018,184.73,PL001,UPI
RC00063444,C0008129,17-08-2021,202.61,PL001,UPI
RC00063445,C0008129,16-09-2022,216.95,PL001,UPI
RC00063446,C0008129,01-08-2025,207.19,PL001,UPI
RC00063447,C0008129,01-02-2024,180.64,PL001,Credit Card
RC00063448,C0008129,24-08-2020,183.55,PL001,Debit Card
RC00063449,C0008129,20-07-2023,193.31,PL001,Auto Debit
RC00063450,C0008129,06-11-2018,214.41,PL001,Debit Card
RC00063451,C0008129,25-10-2023,202.77,PL001,UPI
RC00063452,C0008129,15-07-2021,190.05,PL001,Cash
RC00063453,C0008129,08-10-2023,197.38,PL001,UPI
RC00063454,C0008129,25-04-2023,213.12,PL001,Auto Debit
RC00063455,C0008129,26-11-2022,194.13,PL001,NEFT
RC00063456,C0008133,26-02-2025,186.71,PL001,Debit Card
RC00063457,C0008133,19-04-2025,213.82,PL001,Cash
RC00063458,C0008133,03-03-2024,188.82,PL001,RTGS
RC00063459,C0008133,07-07-2024,217.67,PL001,UPI
RC00063460,C0008133,21-01-2024,190.55,PL001,UPI
RC00063461,C0008133,27-02-2025,189.38,PL001,Wallet
RC00063462,C0008133,13-02-2024,211.42,PL001,Net Banking
RC00063463,C0008133,03-08-2024,209.17,PL001,UPI
RC00063464,C0008133,27-10-2024,200.66,PL001,UPI
RC00063465,C0008133,13-11-2023,193.72,PL001,UPI
RC00063466,C0008133,14-02-2024,194.58,PL001,Debit Card
RC00063467,C0008133,07-12-2024,217.95,PL001,UPI
RC00063468,C0008133,19-10-2023,210.78,PL001,Credit Card
RC00063469,C0008133,10-12-2023,187.96,PL001,Wallet
RC00063470,C0008133,23-09-2024,218.5,PL001,UPI
RC00063471,C0008133,18-09-2023,206.67,PL001,Debit Card
RC00063472,C0008133,02-01-2025,188.14,PL001,Net Banking
RC00063473,C0008133,06-12-2023,216.29,PL001,Credit Card
RC00063474,C0008136,16-04-2022,204.53,PL001,Credit Card
RC00063475,C0008138,25-11-2023,426.64,PL004,Wallet
RC00063476,C0008138,28-03-2026,457.12,PL004,UPI
RC00063477,C0008138,17-04-2024,475.21,PL004,UPI
RC00063478,C0008138,25-07-2018,422.15,PL004,Credit Card
RC00063479,C0008138,05-08-2022,444.75,PL004,Wallet
RC00063480,C0008138,10-01-2018,404.83,PL004,Auto Debit
RC00063481,C0008138,05-09-2019,455.03,PL004,UPI
RC00063482,C0008138,02-07-2022,440.36,PL004,IMPS
RC00063483,C0008138,31-07-2020,489.36,PL004,Wallet
RC00063484,C0008138,20-01-2019,447.13,PL004,UPI
RC00063485,C0008138,11-12-2023,419.1,PL004,NEFT
RC00063486,C0008138,23-04-2019,472.42,PL004,UPI
RC00063487,C0008138,11-09-2021,426.79,PL004,UPI
RC00063488,C0008138,19-11-2018,443.21,PL004,Auto Debit
RC00063489,C0008138,10-02-2020,446.89,PL004,UPI
RC00063490,C0008138,15-09-2025,440.08,PL004,Debit Card
RC00063491,C0008138,31-08-2022,486.05,PL004,Debit Card
RC00063492,C0008138,04-07-2025,490.67,PL004,IMPS
RC00063493,C0008140,10-12-2016,203.6,PL001,Net Banking
RC00063494,C0008140,29-10-2023,211.13,PL001,IMPS
RC00063495,C0008140,19-05-2019,197.76,PL001,UPI
RC00063496,C0008140,28-09-2020,187.54,PL001,UPI
RC00063497,C0008140,20-02-2020,197.73,PL001,Cash
RC00063498,C0008140,27-02-2025,205.84,PL001,UPI
RC00063499,C0008140,09-04-2023,187.19,PL001,Auto Debit
RC00063500,C0008140,04-12-2025,218.81,PL001,UPI
RC00063501,C0008140,05-09-2020,211.03,PL001,UPI
RC00063502,C0008140,21-12-2025,210.01,PL001,Cash
RC00063503,C0008140,22-03-2023,188.57,PL001,Cash
RC00063504,C0008140,24-12-2017,193.97,PL001,UPI
RC00063505,C0008140,07-11-2021,181.9,PL001,Net Banking
RC00063506,C0008140,21-02-2021,187.41,PL001,Net Banking
RC00063507,C0008140,11-04-2018,212.97,PL001,Wallet
RC00063508,C0008140,04-03-2025,187.27,PL001,UPI
RC00063509,C0008140,28-12-2019,199.15,PL001,Credit Card
RC00063510,C0008140,09-02-2021,195.17,PL001,Net Banking
RC00063511,C0008143,15-02-2016,230.44,PL005,IMPS
RC00063512,C0008143,29-05-2020,261.68,PL005,UPI
RC00063513,C0008143,31-01-2017,273.22,PL005,Credit Card
RC00063514,C0008143,30-11-2020,230.53,PL005,Debit Card
RC00063515,C0008143,26-09-2015,225.24,PL005,UPI
RC00063516,C0008143,19-05-2015,240.27,PL005,UPI
RC00063517,C0008143,15-05-2019,243.68,PL005,Net Banking
RC00063518,C0008143,10-11-2017,246.74,PL005,RTGS
RC00063519,C0008143,07-04-2018,253.35,PL005,NEFT
RC00063520,C0008143,19-07-2018,245.29,PL005,UPI
RC00063521,C0008143,06-03-2018,247.19,PL005,UPI
RC00063522,C0008143,24-02-2022,225.15,PL005,UPI
RC00063523,C0008143,01-02-2021,265.62,PL005,Auto Debit
RC00063524,C0008143,10-04-2016,234.22,PL005,UPI
RC00063525,C0008143,09-06-2024,242.56,PL005,Debit Card
RC00063526,C0008143,28-09-2020,272.46,PL005,NEFT
RC00063527,C0008143,28-04-2024,269.15,PL005,Net Banking
RC00063528,C0008143,30-08-2014,231.82,PL005,Debit Card
RC00063529,C0008144,12-02-2015,200.05,PL001,UPI
RC00063530,C0008144,19-02-2015,187.93,PL001,UPI
RC00063531,C0008147,01-07-2025,242.96,PL005,UPI
RC00063532,C0008156,03-03-2026,438.89,PL004,Net Banking
RC00063533,C0008156,01-10-2025,435.12,PL004,Credit Card
RC00063534,C0008156,13-06-2024,483.91,PL004,UPI
RC00063535,C0008156,03-08-2025,459.89,PL004,Credit Card
RC00063536,C0008156,19-05-2025,463.75,PL004,Credit Card
RC00063537,C0008156,24-10-2024,484.68,PL004,Credit Card
RC00063538,C0008156,18-03-2026,482.81,PL004,NEFT
RC00063539,C0008156,29-11-2023,460.47,PL004,UPI
RC00063540,C0008156,28-03-2025,489.22,PL004,UPI
RC00063541,C0008156,21-09-2023,412.24,PL004,UPI
RC00063542,C0008156,05-01-2026,468.92,PL004,RTGS
RC00063543,C0008156,17-09-2023,409.49,PL004,UPI
RC00063544,C0008156,16-09-2025,439.58,PL004,Debit Card
RC00063545,C0008156,17-05-2025,415.41,PL004,Debit Card
RC00063546,C0008156,03-05-2024,418.33,PL004,Net Banking
RC00063547,C0008156,29-01-2025,450.29,PL004,Credit Card
RC00063548,C0008156,07-03-2026,458.95,PL004,UPI
RC00063549,C0008156,11-02-2024,470.8,PL004,Auto Debit
RC00063550,C0008162,14-01-2019,293.92,PL006,UPI
RC00063551,C0008162,28-11-2016,315.77,PL006,Debit Card
RC00063552,C0008162,14-03-2020,329.32,PL006,UPI
RC00063553,C0008162,31-10-2024,282.5,PL006,Cash
RC00063554,C0008162,16-05-2018,281.23,PL006,Auto Debit
RC00063555,C0008162,26-04-2021,301.29,PL006,UPI
RC00063556,C0008162,12-02-2020,294.01,PL006,Cash
RC00063557,C0008162,15-10-2024,299.36,PL006,UPI
RC00063558,C0008162,11-04-2024,293.66,PL006,UPI
RC00063559,C0008162,05-11-2017,275.64,PL006,Credit Card
RC00063560,C0008162,05-10-2024,305.79,PL006,UPI
RC00063561,C0008162,18-04-2023,283.98,PL006,Net Banking
RC00063562,C0008162,06-01-2025,311.15,PL006,UPI
RC00063563,C0008162,19-01-2019,307.39,PL006,Debit Card
RC00063564,C0008162,28-01-2015,282.45,PL006,Net Banking
RC00063565,C0008162,04-12-2022,326.14,PL006,UPI
RC00063566,C0008162,29-09-2016,281.64,PL006,UPI
RC00063567,C0008162,06-09-2025,314.2,PL006,UPI
RC00063568,C0008164,02-07-2019,213.89,PL001,Auto Debit
RC00063569,C0008164,19-05-2025,187.37,PL001,UPI
RC00063570,C0008164,08-06-2020,199.71,PL001,Wallet
RC00063571,C0008164,17-04-2021,213.2,PL001,Credit Card
RC00063572,C0008164,24-06-2018,209.21,PL001,Net Banking
RC00063573,C0008164,23-03-2026,218.23,PL001,Net Banking
RC00063574,C0008164,15-08-2024,216.76,PL001,UPI
RC00063575,C0008164,20-03-2025,211.9,PL001,IMPS
RC00063576,C0008164,29-04-2018,190.98,PL001,Credit Card
RC00063577,C0008164,27-03-2021,180.93,PL001,UPI
RC00063578,C0008164,14-03-2024,215.29,PL001,UPI
RC00063579,C0008164,11-09-2020,200.58,PL001,UPI
RC00063580,C0008164,21-04-2025,216.58,PL001,Debit Card
RC00063581,C0008164,29-11-2025,195.38,PL001,UPI
RC00063582,C0008164,02-07-2025,189.61,PL001,Credit Card
RC00063583,C0008164,08-05-2021,181.15,PL001,UPI
RC00063584,C0008164,04-01-2022,186.64,PL001,Wallet
RC00063585,C0008164,19-07-2023,184.42,PL001,UPI
RC00063586,C0008166,18-01-2026,309.06,PL006,Net Banking
RC00063587,C0008166,15-02-2021,273.49,PL006,IMPS
RC00063588,C0008166,23-02-2019,301.29,PL006,Credit Card
RC00063589,C0008166,07-07-2023,307.34,PL006,Net Banking
RC00063590,C0008166,15-07-2020,314.6,PL006,Debit Card
RC00063591,C0008166,06-03-2014,323.35,PL006,Auto Debit
RC00063592,C0008166,15-02-2016,298.31,PL006,IMPS
RC00063593,C0008166,31-01-2017,307.8,PL006,Credit Card
RC00063594,C0008166,08-05-2019,292.19,PL006,IMPS
RC00063595,C0008166,14-06-2023,325.8,PL006,UPI
RC00063596,C0008166,24-06-2017,313.24,PL006,Cash
RC00063597,C0008166,28-08-2017,310.06,PL006,Net Banking
RC00063598,C0008166,14-04-2016,302.09,PL006,UPI
RC00063599,C0008166,27-11-2015,304.9,PL006,UPI
RC00063600,C0008166,08-07-2016,291.47,PL006,UPI
RC00063601,C0008166,22-12-2025,300.41,PL006,UPI
RC00063602,C0008166,17-12-2017,283.58,PL006,Wallet
RC00063603,C0008166,21-06-2022,285.43,PL006,UPI
RC00063604,C0008168,06-08-2025,436.29,PL003,Auto Debit
RC00063605,C0008168,22-12-2024,435.59,PL003,Debit Card
RC00063606,C0008168,12-05-2025,416.11,PL003,Credit Card
RC00063607,C0008168,16-10-2024,432.66,PL003,Net Banking
RC00063608,C0008168,20-07-2024,394.24,PL003,UPI
RC00063609,C0008168,22-09-2025,416.89,PL003,UPI
RC00063610,C0008168,18-08-2025,437.33,PL003,Debit Card
RC00063611,C0008168,18-09-2025,376.43,PL003,Credit Card
RC00063612,C0008168,29-07-2025,366.22,PL003,Credit Card
RC00063613,C0008168,12-07-2025,394.27,PL003,Credit Card
RC00063614,C0008168,26-03-2025,436.39,PL003,NEFT
RC00063615,C0008168,02-03-2025,369.64,PL003,UPI
RC00063616,C0008168,10-02-2025,403.61,PL003,Cash
RC00063617,C0008168,06-08-2024,371.48,PL003,Credit Card
RC00063618,C0008168,17-07-2025,410.62,PL003,UPI
RC00063619,C0008168,02-12-2024,390.08,PL003,UPI
RC00063620,C0008168,14-11-2024,406.28,PL003,UPI
RC00063621,C0008168,31-08-2025,418.05,PL003,Wallet
RC00063622,C0008169,04-04-2017,280.12,PL002,UPI
RC00063623,C0008169,22-12-2019,298.38,PL002,Net Banking
RC00063624,C0008169,08-02-2017,274.42,PL002,Debit Card
RC00063625,C0008169,16-11-2016,275.37,PL002,UPI
RC00063626,C0008169,21-03-2017,269.12,PL002,Credit Card
RC00063627,C0008169,08-01-2018,295.45,PL002,Net Banking
RC00063628,C0008169,19-12-2015,328.88,PL002,Auto Debit
RC00063629,C0008169,12-06-2019,306.14,PL002,UPI
RC00063630,C0008169,20-05-2016,271.75,PL002,IMPS
RC00063631,C0008169,17-04-2016,280.97,PL002,UPI
RC00063632,C0008169,24-03-2016,288.25,PL002,Wallet
RC00063633,C0008169,20-12-2018,273.71,PL002,Debit Card
RC00063634,C0008169,29-09-2018,290.83,PL002,Auto Debit
RC00063635,C0008169,20-10-2020,327.89,PL002,Debit Card
RC00063636,C0008169,18-05-2017,305.63,PL002,Net Banking
RC00063637,C0008169,20-09-2018,292.06,PL002,UPI
RC00063638,C0008169,28-12-2016,305.29,PL002,UPI
RC00063639,C0008169,31-03-2020,274.09,PL002,Wallet
RC00063640,C0008171,13-03-2025,182.44,PL001,UPI
RC00063641,C0008171,30-12-2024,218.55,PL001,Auto Debit
RC00063642,C0008171,06-06-2022,205.66,PL001,UPI
RC00063643,C0008171,17-01-2026,179.45,PL001,NEFT
RC00063644,C0008171,07-08-2023,198.76,PL001,UPI
RC00063645,C0008171,18-09-2024,194.15,PL001,Net Banking
RC00063646,C0008171,24-10-2023,184.51,PL001,UPI
RC00063647,C0008171,04-07-2024,203.2,PL001,UPI
RC00063648,C0008171,12-12-2025,200.02,PL001,Auto Debit
RC00063649,C0008171,31-01-2023,181.19,PL001,UPI
RC00063650,C0008171,07-11-2023,210.76,PL001,UPI
RC00063651,C0008171,27-10-2025,208.12,PL001,Auto Debit
RC00063652,C0008171,05-11-2023,196.13,PL001,UPI
RC00063653,C0008171,30-09-2022,200.92,PL001,Net Banking
RC00063654,C0008171,24-04-2025,181.08,PL001,UPI
RC00063655,C0008171,16-01-2022,186.0,PL001,Net Banking
RC00063656,C0008171,10-01-2022,187.97,PL001,Auto Debit
RC00063657,C0008171,01-04-2024,193.81,PL001,UPI
RC00063658,C0008174,27-03-2020,491.18,PL004,IMPS
RC00063659,C0008174,30-11-2016,474.79,PL004,UPI
RC00063660,C0008174,05-05-2022,417.17,PL004,Wallet
RC00063661,C0008174,05-03-2025,405.42,PL004,UPI
RC00063662,C0008174,15-07-2025,485.44,PL004,Net Banking
RC00063663,C0008174,30-07-2018,483.14,PL004,UPI
RC00063664,C0008174,23-11-2018,419.53,PL004,UPI
RC00063665,C0008174,30-11-2022,457.51,PL004,UPI
RC00063666,C0008174,10-08-2021,418.26,PL004,Auto Debit
RC00063667,C0008174,03-05-2023,478.61,PL004,RTGS
RC00063668,C0008174,19-12-2016,472.34,PL004,Auto Debit
RC00063669,C0008174,19-05-2024,448.27,PL004,Net Banking
RC00063670,C0008174,24-02-2018,444.26,PL004,Credit Card
RC00063671,C0008174,07-08-2022,487.28,PL004,UPI
RC00063672,C0008174,05-05-2021,489.97,PL004,Net Banking
RC00063673,C0008174,06-04-2024,454.11,PL004,UPI
RC00063674,C0008174,24-02-2017,456.21,PL004,Auto Debit
RC00063675,C0008174,06-12-2016,447.57,PL004,Auto Debit
RC00063676,C0008178,16-11-2019,234.72,PL005,UPI
RC00063677,C0008178,10-04-2017,245.64,PL005,Net Banking
RC00063678,C0008178,07-08-2017,243.21,PL005,UPI
RC00063679,C0008178,18-09-2021,248.94,PL005,Auto Debit
RC00063680,C0008178,06-03-2020,236.67,PL005,Credit Card
RC00063681,C0008178,29-05-2024,265.04,PL005,UPI
RC00063682,C0008178,31-07-2025,249.07,PL005,UPI
RC00063683,C0008178,29-08-2019,261.96,PL005,UPI
RC00063684,C0008178,14-01-2017,234.26,PL005,Net Banking
RC00063685,C0008178,17-05-2016,247.01,PL005,Credit Card
RC00063686,C0008178,10-11-2016,265.95,PL005,Auto Debit
RC00063687,C0008178,15-01-2018,266.06,PL005,IMPS
RC00063688,C0008178,05-07-2019,263.24,PL005,Debit Card
RC00063689,C0008178,13-12-2019,230.22,PL005,UPI
RC00063690,C0008178,15-06-2024,273.32,PL005,Cash
RC00063691,C0008178,05-01-2014,260.33,PL005,Net Banking
RC00063692,C0008178,15-12-2023,233.4,PL005,UPI
RC00063693,C0008178,25-01-2025,232.35,PL005,Credit Card
RC00063694,C0008179,06-02-2020,269.26,PL005,Credit Card
RC00063695,C0008179,23-09-2025,231.95,PL005,Auto Debit
RC00063696,C0008179,09-04-2014,258.31,PL005,NEFT
RC00063697,C0008179,04-07-2017,264.91,PL005,UPI
RC00063698,C0008179,13-05-2015,244.72,PL005,UPI
RC00063699,C0008179,14-04-2020,261.08,PL005,Auto Debit
RC00063700,C0008179,06-02-2019,235.96,PL005,Cash
RC00063701,C0008179,15-03-2021,233.14,PL005,UPI
RC00063702,C0008179,18-10-2022,242.05,PL005,UPI
RC00063703,C0008179,25-01-2020,253.03,PL005,UPI
RC00063704,C0008179,20-05-2015,268.66,PL005,Debit Card
RC00063705,C0008179,09-10-2025,243.13,PL005,Credit Card
RC00063706,C0008179,03-11-2025,244.84,PL005,RTGS
RC00063707,C0008179,04-12-2022,247.89,PL005,UPI
RC00063708,C0008179,10-12-2024,248.89,PL005,IMPS
RC00063709,C0008179,27-01-2014,235.16,PL005,UPI
RC00063710,C0008179,25-12-2022,230.74,PL005,Debit Card
RC00063711,C0008179,03-08-2015,265.64,PL005,UPI
RC00063712,C0008180,06-03-2017,202.27,PL001,UPI
RC00063713,C0008180,30-10-2020,196.56,PL001,UPI
RC00063714,C0008180,20-03-2022,181.18,PL001,UPI
RC00063715,C0008180,20-04-2024,213.07,PL001,Auto Debit
RC00063716,C0008180,11-05-2017,217.48,PL001,UPI
RC00063717,C0008180,02-02-2018,212.41,PL001,UPI
