store_id,store_name,city_id,state_id,region_id,store_type,opened_date
SR1926,NexaTel Kochi Point,CT0017,ST017,RG03,Franchise,21-07-2023
SR1927,NexaTel Nashik Store,CT0030,ST010,RG02,Owned,02-01-2018
SR1928,NexaTel New Delhi Centre,CT0001,ST001,RG01,Mini Store,29-09-2012
SR1929,NexaTel Agra Store,CT0039,ST004,RG01,Mini Store,06-06-2016
SR1930,NexaTel Belagavi Point,CT0041,ST015,RG03,Franchise,03-02-2014
SR1931,NexaTel Mumbai Store,CT0002,ST010,RG02,Owned,14-01-2010
SR1932,NexaTel Jaipur Point,CT0011,ST005,RG01,Mini Store,11-10-2013
SR1933,NexaTel Surat Point,CT0019,ST011,RG02,Franchise,30-10-2015
SR1934,NexaTel Kanpur Point,CT0036,ST004,RG01,Franchise,12-10-2014
SR1935,NexaTel Nagpur Centre,CT0015,ST010,RG02,Franchise,24-04-2023
SR1936,NexaTel Vijayawada Point,CT0029,ST018,RG03,Mini Store,12-04-2021
SR1937,NexaTel Thiruvananthapuram Centre,CT0034,ST017,RG03,Franchise,01-11-2020
SR1938,NexaTel Nashik Store,CT0030,ST010,RG02,Mini Store,20-08-2023
SR1939,NexaTel Aizawl Hub,CT0067,ST032,RG04,Mini Store,30-11-2012
SR1940,NexaTel Mysuru Point,CT0027,ST015,RG03,Owned,15-11-2014
SR1941,NexaTel Noida Store,CT0010,ST004,RG01,Franchise,04-01-2012
SR1942,NexaTel Panaji Store,CT0063,ST013,RG02,Franchise,23-07-2011
SR1943,NexaTel Kollam Centre,CT0046,ST017,RG03,Owned,02-11-2022
SR1944,NexaTel Vijayawada Hub,CT0029,ST018,RG03,Franchise,22-11-2024
SR1945,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Owned,04-12-2012
SR1946,NexaTel Jamshedpur Store,CT0058,ST025,RG04,Franchise,22-08-2014
SR1947,NexaTel Bhagalpur Centre,CT0056,ST024,RG04,Franchise,08-06-2019
SR1948,NexaTel Bhubaneswar Hub,CT0022,ST023,RG04,Franchise,30-04-2018
SR1949,NexaTel Kollam Centre,CT0046,ST017,RG03,Franchise,04-09-2017
SR1950,NexaTel Bikaner Store,CT0051,ST005,RG01,Owned,16-11-2010
SR1951,NexaTel Agra Express,CT0039,ST004,RG01,Franchise,14-09-2010
SR1952,NexaTel Madurai Centre,CT0028,ST016,RG03,Franchise,03-03-2018
SR1953,NexaTel Udaipur Store,CT0060,ST005,RG01,Owned,09-09-2020
SR1954,NexaTel Panaji Hub,CT0063,ST013,RG02,Experience Centre,30-01-2012
SR1955,NexaTel Warangal Point,CT0043,ST019,RG03,Mini Store,25-03-2014
SR1956,NexaTel Vadodara Point,CT0020,ST011,RG02,Franchise,24-12-2018
SR1957,NexaTel Surat Store,CT0019,ST011,RG02,Franchise,09-11-2010
SR1958,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Franchise,03-05-2021
SR1959,NexaTel Jamshedpur Point,CT0058,ST025,RG04,Franchise,07-02-2021
SR1960,NexaTel Indore Express,CT0013,ST012,RG02,Mini Store,04-06-2018
SR1961,NexaTel Indore Hub,CT0013,ST012,RG02,Franchise,26-01-2011
SR1962,NexaTel Aurangabad Express,CT0038,ST010,RG02,Franchise,28-11-2020
SR1963,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Experience Centre,20-06-2011
SR1964,NexaTel Mumbai Store,CT0002,ST010,RG02,Mini Store,08-09-2013
SR1965,NexaTel Imphal Store,CT0064,ST031,RG04,Franchise,25-02-2019
SR1966,NexaTel Indore Centre,CT0013,ST012,RG02,Owned,25-05-2013
SR1967,NexaTel Imphal Hub,CT0064,ST031,RG04,Owned,17-07-2018
SR1968,NexaTel Madurai Point,CT0028,ST016,RG03,Mini Store,04-03-2025
SR1969,NexaTel Amritsar Express,CT0032,ST003,RG01,Owned,14-09-2023
SR1970,NexaTel Gaya Express,CT0057,ST024,RG04,Franchise,24-05-2024
SR1971,NexaTel Kochi Express,CT0017,ST017,RG03,Mini Store,21-09-2012
SR1972,NexaTel Jammu Point,CT0062,ST008,RG01,Owned,05-02-2013
SR1973,NexaTel Bengaluru Hub,CT0003,ST015,RG03,Owned,08-06-2021
SR1974,NexaTel Warangal Point,CT0043,ST019,RG03,Owned,30-10-2018
SR1975,NexaTel Bengaluru Store,CT0003,ST015,RG03,Experience Centre,18-01-2022
SR1976,NexaTel Agartala Express,CT0066,ST033,RG04,Owned,25-03-2010
SR1977,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,20-12-2023
SR1978,NexaTel Indore Express,CT0013,ST012,RG02,Franchise,28-11-2019
SR1979,NexaTel Chennai Store,CT0004,ST016,RG03,Franchise,30-01-2021
SR1980,NexaTel Belagavi Point,CT0041,ST015,RG03,Owned,08-07-2012
SR1981,NexaTel Rourkela Centre,CT0055,ST023,RG04,Franchise,07-03-2013
SR1982,NexaTel Pune Hub,CT0007,ST010,RG02,Franchise,18-09-2014
SR1983,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Owned,16-12-2019
SR1984,NexaTel Mysuru Centre,CT0027,ST015,RG03,Experience Centre,14-08-2017
SR1985,NexaTel Agartala Express,CT0066,ST033,RG04,Experience Centre,02-10-2017
SR1986,NexaTel Coimbatore Hub,CT0016,ST016,RG03,Mini Store,16-08-2012
SR1987,NexaTel Mumbai Point,CT0002,ST010,RG02,Owned,01-02-2010
SR1988,NexaTel Bhagalpur Hub,CT0056,ST024,RG04,Franchise,05-05-2013
SR1989,NexaTel Kochi Hub,CT0017,ST017,RG03,Franchise,19-10-2013
SR1990,NexaTel Agartala Express,CT0066,ST033,RG04,Experience Centre,14-07-2010
SR1991,NexaTel Bengaluru Express,CT0003,ST015,RG03,Owned,30-11-2010
SR1992,NexaTel Varanasi Hub,CT0037,ST004,RG01,Mini Store,09-03-2021
SR1993,NexaTel Bhopal Express,CT0014,ST012,RG02,Owned,01-04-2021
SR1994,NexaTel Patna Point,CT0021,ST024,RG04,Owned,30-03-2012
SR1995,NexaTel Gurugram Hub,CT0009,ST002,RG01,Franchise,16-10-2010
SR1996,NexaTel Gaya Hub,CT0057,ST024,RG04,Owned,04-01-2012
SR1997,NexaTel Jamshedpur Express,CT0058,ST025,RG04,Franchise,23-10-2013
SR1998,NexaTel Bhopal Centre,CT0014,ST012,RG02,Mini Store,18-01-2018
SR1999,NexaTel Tiruchirappalli Express,CT0045,ST016,RG03,Owned,27-11-2010
SR2000,NexaTel Rourkela Point,CT0055,ST023,RG04,Franchise,26-11-2022
SR2001,NexaTel Visakhapatnam Express,CT0018,ST018,RG03,Franchise,14-05-2025
SR2002,NexaTel Imphal Store,CT0064,ST031,RG04,Owned,23-07-2024
SR2003,NexaTel Indore Centre,CT0013,ST012,RG02,Franchise,09-02-2011
SR2004,NexaTel Ludhiana Point,CT0031,ST003,RG01,Franchise,16-05-2023
SR2005,NexaTel Dehradun Express,CT0033,ST006,RG01,Franchise,27-09-2014
SR2006,NexaTel Nashik Store,CT0030,ST010,RG02,Owned,17-03-2022
SR2007,NexaTel Shillong Hub,CT0065,ST034,RG04,Franchise,27-06-2016
SR2008,NexaTel Ahmedabad Store,CT0008,ST011,RG02,Owned,09-07-2012
SR2009,NexaTel Bhopal Centre,CT0014,ST012,RG02,Franchise,11-07-2012
SR2010,NexaTel Panaji Point,CT0063,ST013,RG02,Franchise,17-04-2021
SR2011,NexaTel Surat Express,CT0019,ST011,RG02,Mini Store,23-02-2014
SR2012,NexaTel Patna Store,CT0021,ST024,RG04,Owned,12-03-2025
SR2013,NexaTel Salem Store,CT0044,ST016,RG03,Mini Store,16-04-2010
SR2014,NexaTel Gangtok Store,CT0068,ST028,RG04,Franchise,11-03-2016
SR2015,NexaTel Shimla Hub,CT0061,ST007,RG01,Owned,23-10-2022
SR2016,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,28-02-2021
SR2017,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Franchise,08-12-2012
SR2018,NexaTel Madurai Hub,CT0028,ST016,RG03,Franchise,09-02-2013
SR2019,NexaTel Visakhapatnam Point,CT0018,ST018,RG03,Mini Store,18-10-2012
SR2020,NexaTel Jodhpur Express,CT0035,ST005,RG01,Mini Store,13-04-2024
SR2021,NexaTel Visakhapatnam Hub,CT0018,ST018,RG03,Franchise,06-08-2020
SR2022,NexaTel Raipur Hub,CT0026,ST027,RG04,Franchise,19-06-2013
SR2023,NexaTel Ludhiana Store,CT0031,ST003,RG01,Mini Store,30-08-2022
SR2024,NexaTel Surat Store,CT0019,ST011,RG02,Franchise,15-08-2018
SR2025,NexaTel Dehradun Point,CT0033,ST006,RG01,Franchise,25-08-2010
SR2026,NexaTel Lucknow Point,CT0012,ST004,RG01,Franchise,19-05-2012
SR2027,NexaTel Jammu Point,CT0062,ST008,RG01,Owned,15-12-2022
SR2028,NexaTel Ranchi Point,CT0025,ST025,RG04,Owned,15-06-2015
SR2029,NexaTel Kolkata Store,CT0005,ST022,RG04,Owned,21-11-2017
SR2030,NexaTel Siliguri Store,CT0052,ST022,RG04,Mini Store,25-08-2013
SR2031,NexaTel Cuttack Point,CT0054,ST023,RG04,Franchise,20-06-2017
SR2032,NexaTel Udaipur Hub,CT0060,ST005,RG01,Experience Centre,15-12-2015
SR2033,NexaTel Amritsar Centre,CT0032,ST003,RG01,Mini Store,30-10-2016
SR2034,NexaTel Patna Point,CT0021,ST024,RG04,Mini Store,11-10-2016
SR2035,NexaTel Bilaspur Point,CT0059,ST027,RG04,Owned,28-12-2021
SR2036,NexaTel Ludhiana Express,CT0031,ST003,RG01,Franchise,28-10-2011
SR2037,NexaTel Durgapur Centre,CT0053,ST022,RG04,Owned,18-01-2021
SR2038,NexaTel Gaya Store,CT0057,ST024,RG04,Franchise,13-09-2021
SR2039,NexaTel Chandigarh Store,CT0023,ST009,RG01,Franchise,24-11-2020
SR2040,NexaTel Chandigarh Centre,CT0023,ST009,RG01,Owned,02-07-2019
SR2041,NexaTel Patna Express,CT0021,ST024,RG04,Franchise,07-04-2013
SR2042,NexaTel Lucknow Store,CT0012,ST004,RG01,Experience Centre,09-05-2016
SR2043,NexaTel Hyderabad Store,CT0006,ST019,RG03,Franchise,12-06-2020
SR2044,NexaTel Bhopal Hub,CT0014,ST012,RG02,Owned,19-10-2014
SR2045,NexaTel Shillong Hub,CT0065,ST034,RG04,Owned,17-08-2012
SR2046,NexaTel Salem Point,CT0044,ST016,RG03,Owned,06-01-2019
SR2047,NexaTel Gurugram Centre,CT0009,ST002,RG01,Mini Store,25-02-2013
SR2048,NexaTel Kollam Centre,CT0046,ST017,RG03,Franchise,31-10-2018
SR2049,NexaTel Bhagalpur Store,CT0056,ST024,RG04,Owned,02-05-2015
SR2050,NexaTel Raipur Point,CT0026,ST027,RG04,Franchise,01-05-2022
SR2051,NexaTel Varanasi Point,CT0037,ST004,RG01,Owned,06-06-2020
SR2052,NexaTel Ludhiana Centre,CT0031,ST003,RG01,Owned,14-09-2015
SR2053,NexaTel Bilaspur Express,CT0059,ST027,RG04,Mini Store,31-03-2012
SR2054,NexaTel Shimla Hub,CT0061,ST007,RG01,Franchise,14-10-2023
SR2055,NexaTel Surat Point,CT0019,ST011,RG02,Franchise,01-04-2014
SR2056,NexaTel Patna Express,CT0021,ST024,RG04,Experience Centre,03-01-2012
SR2057,NexaTel Kota Hub,CT0050,ST005,RG01,Franchise,09-08-2015
SR2058,NexaTel Shillong Point,CT0065,ST034,RG04,Owned,04-10-2016
SR2059,NexaTel Bilaspur Express,CT0059,ST027,RG04,Mini Store,30-04-2022
SR2060,NexaTel Varanasi Express,CT0037,ST004,RG01,Experience Centre,07-10-2013
SR2061,NexaTel Aizawl Point,CT0067,ST032,RG04,Mini Store,09-01-2012
SR2062,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Franchise,03-07-2014
SR2063,NexaTel Indore Centre,CT0013,ST012,RG02,Franchise,04-12-2015
SR2064,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,15-12-2022
SR2065,NexaTel Tirupati Point,CT0042,ST018,RG03,Owned,31-05-2017
SR2066,NexaTel Mysuru Centre,CT0027,ST015,RG03,Franchise,22-03-2013
SR2067,NexaTel Panaji Centre,CT0063,ST013,RG02,Owned,21-08-2017
SR2068,NexaTel Bhubaneswar Store,CT0022,ST023,RG04,Owned,10-08-2022
SR2069,NexaTel Agartala Point,CT0066,ST033,RG04,Owned,16-06-2013
SR2070,NexaTel Patna Point,CT0021,ST024,RG04,Franchise,11-11-2010
SR2071,NexaTel Tiruchirappalli Express,CT0045,ST016,RG03,Mini Store,11-04-2017
SR2072,NexaTel Warangal Centre,CT0043,ST019,RG03,Mini Store,26-12-2011
SR2073,NexaTel Jaipur Point,CT0011,ST005,RG01,Owned,13-04-2012
SR2074,NexaTel Bikaner Point,CT0051,ST005,RG01,Franchise,30-03-2023
SR2075,NexaTel Agartala Store,CT0066,ST033,RG04,Franchise,17-07-2015
SR2076,NexaTel Hyderabad Hub,CT0006,ST019,RG03,Franchise,03-06-2021
SR2077,NexaTel Chennai Store,CT0004,ST016,RG03,Experience Centre,04-10-2015
SR2078,NexaTel Gaya Hub,CT0057,ST024,RG04,Franchise,29-06-2020
SR2079,NexaTel Noida Express,CT0010,ST004,RG01,Franchise,16-01-2011
SR2080,NexaTel Vadodara Centre,CT0020,ST011,RG02,Franchise,22-04-2022
SR2081,NexaTel Cuttack Hub,CT0054,ST023,RG04,Owned,20-03-2024
SR2082,NexaTel Gwalior Store,CT0048,ST012,RG02,Owned,04-08-2024
SR2083,NexaTel Ajmer Express,CT0040,ST005,RG01,Franchise,09-09-2018
SR2084,NexaTel Ajmer Express,CT0040,ST005,RG01,Franchise,19-06-2011
SR2085,NexaTel Nagpur Centre,CT0015,ST010,RG02,Experience Centre,08-06-2011
SR2086,NexaTel Nashik Centre,CT0030,ST010,RG02,Franchise,03-02-2019
SR2087,NexaTel Gaya Point,CT0057,ST024,RG04,Owned,23-05-2013
SR2088,NexaTel Ludhiana Express,CT0031,ST003,RG01,Owned,05-02-2022
SR2089,NexaTel Vijayawada Hub,CT0029,ST018,RG03,Experience Centre,14-05-2025
SR2090,NexaTel Ranchi Hub,CT0025,ST025,RG04,Franchise,23-08-2015
SR2091,NexaTel Durgapur Express,CT0053,ST022,RG04,Franchise,09-04-2015
SR2092,NexaTel Tirupati Store,CT0042,ST018,RG03,Mini Store,09-03-2015
SR2093,NexaTel Jaipur Express,CT0011,ST005,RG01,Franchise,31-03-2023
SR2094,NexaTel Panaji Express,CT0063,ST013,RG02,Franchise,19-10-2013
SR2095,NexaTel Agartala Store,CT0066,ST033,RG04,Franchise,02-03-2014
SR2096,NexaTel Belagavi Express,CT0041,ST015,RG03,Owned,25-10-2024
SR2097,NexaTel Kochi Hub,CT0017,ST017,RG03,Owned,24-05-2011
SR2098,NexaTel Tiruchirappalli Point,CT0045,ST016,RG03,Mini Store,27-09-2020
SR2099,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Franchise,30-12-2016
SR2100,NexaTel Bhubaneswar Centre,CT0022,ST023,RG04,Mini Store,23-09-2022
SR2101,NexaTel Bhubaneswar Store,CT0022,ST023,RG04,Franchise,15-11-2022
SR2102,NexaTel Surat Hub,CT0019,ST011,RG02,Franchise,16-12-2012
SR2103,NexaTel Vadodara Centre,CT0020,ST011,RG02,Owned,26-11-2012
SR2104,NexaTel Ranchi Store,CT0025,ST025,RG04,Owned,23-11-2012
SR2105,NexaTel Ajmer Point,CT0040,ST005,RG01,Franchise,30-01-2016
SR2106,NexaTel Siliguri Point,CT0052,ST022,RG04,Mini Store,24-01-2011
SR2107,NexaTel Surat Store,CT0019,ST011,RG02,Franchise,05-06-2020
SR2108,NexaTel Varanasi Centre,CT0037,ST004,RG01,Owned,17-05-2024
SR2109,NexaTel Salem Point,CT0044,ST016,RG03,Owned,03-06-2023
SR2110,NexaTel Gwalior Express,CT0048,ST012,RG02,Franchise,01-01-2020
SR2111,NexaTel Raipur Centre,CT0026,ST027,RG04,Owned,02-03-2016
SR2112,NexaTel Bengaluru Centre,CT0003,ST015,RG03,Franchise,27-11-2010
SR2113,NexaTel Chandigarh Centre,CT0023,ST009,RG01,Franchise,31-01-2021
SR2114,NexaTel Durgapur Express,CT0053,ST022,RG04,Franchise,07-04-2025
SR2115,NexaTel Belagavi Express,CT0041,ST015,RG03,Owned,28-05-2011
SR2116,NexaTel Gaya Express,CT0057,ST024,RG04,Owned,29-12-2010
SR2117,NexaTel Shimla Centre,CT0061,ST007,RG01,Experience Centre,21-09-2024
SR2118,NexaTel Bhopal Point,CT0014,ST012,RG02,Franchise,30-11-2024
SR2119,NexaTel Gwalior Express,CT0048,ST012,RG02,Mini Store,18-09-2019
SR2120,NexaTel Nashik Express,CT0030,ST010,RG02,Franchise,17-04-2022
SR2121,NexaTel Thiruvananthapuram Hub,CT0034,ST017,RG03,Franchise,14-03-2018
SR2122,NexaTel Jabalpur Point,CT0049,ST012,RG02,Owned,01-07-2024
SR2123,NexaTel Kochi Centre,CT0017,ST017,RG03,Franchise,16-01-2018
SR2124,NexaTel Bilaspur Centre,CT0059,ST027,RG04,Mini Store,16-04-2010
SR2125,NexaTel Shimla Hub,CT0061,ST007,RG01,Mini Store,26-09-2016
SR2126,NexaTel Ludhiana Hub,CT0031,ST003,RG01,Franchise,08-10-2024
SR2127,NexaTel Tirupati Hub,CT0042,ST018,RG03,Mini Store,05-01-2025
SR2128,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,28-12-2010
SR2129,NexaTel Chennai Express,CT0004,ST016,RG03,Owned,08-05-2020
SR2130,NexaTel Mysuru Express,CT0027,ST015,RG03,Franchise,02-01-2024
SR2131,NexaTel Jammu Centre,CT0062,ST008,RG01,Owned,21-03-2021
SR2132,NexaTel Siliguri Point,CT0052,ST022,RG04,Owned,13-12-2014
SR2133,NexaTel Vijayawada Centre,CT0029,ST018,RG03,Mini Store,06-03-2022
SR2134,NexaTel Bhopal Express,CT0014,ST012,RG02,Mini Store,01-05-2017
SR2135,NexaTel Aurangabad Point,CT0038,ST010,RG02,Franchise,24-06-2018
SR2136,NexaTel Kolkata Express,CT0005,ST022,RG04,Owned,02-12-2017
SR2137,NexaTel Durgapur Express,CT0053,ST022,RG04,Owned,22-05-2013
SR2138,NexaTel Chandigarh Point,CT0023,ST009,RG01,Owned,15-03-2014
SR2139,NexaTel Bikaner Express,CT0051,ST005,RG01,Franchise,02-11-2017
SR2140,NexaTel Aizawl Point,CT0067,ST032,RG04,Mini Store,23-09-2018
SR2141,NexaTel Aurangabad Store,CT0038,ST010,RG02,Franchise,17-04-2011
SR2142,NexaTel Guwahati Point,CT0024,ST026,RG04,Experience Centre,17-04-2014
SR2143,NexaTel Bilaspur Centre,CT0059,ST027,RG04,Mini Store,04-02-2010
SR2144,NexaTel Durgapur Express,CT0053,ST022,RG04,Franchise,14-07-2012
SR2145,NexaTel Aizawl Point,CT0067,ST032,RG04,Owned,17-11-2010
SR2146,NexaTel Kolkata Store,CT0005,ST022,RG04,Experience Centre,23-03-2020
SR2147,NexaTel Jamshedpur Express,CT0058,ST025,RG04,Franchise,15-01-2016
SR2148,NexaTel Agartala Express,CT0066,ST033,RG04,Owned,09-11-2014
SR2149,NexaTel Hyderabad Centre,CT0006,ST019,RG03,Franchise,21-12-2014
SR2150,NexaTel Aizawl Centre,CT0067,ST032,RG04,Mini Store,01-05-2020
SR2151,NexaTel Kanpur Store,CT0036,ST004,RG01,Owned,23-11-2022
SR2152,NexaTel Jamshedpur Express,CT0058,ST025,RG04,Owned,01-05-2011
SR2153,NexaTel Chandigarh Point,CT0023,ST009,RG01,Owned,18-04-2011
SR2154,NexaTel Gaya Point,CT0057,ST024,RG04,Experience Centre,09-06-2017
SR2155,NexaTel Kolkata Hub,CT0005,ST022,RG04,Owned,10-07-2020
SR2156,NexaTel Shimla Point,CT0061,ST007,RG01,Franchise,16-05-2020
SR2157,NexaTel Jammu Store,CT0062,ST008,RG01,Owned,14-08-2014
SR2158,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Owned,25-10-2010
SR2159,NexaTel Panaji Point,CT0063,ST013,RG02,Mini Store,27-01-2012
SR2160,NexaTel Chandigarh Hub,CT0023,ST009,RG01,Franchise,16-12-2016
SR2161,NexaTel Pune Express,CT0007,ST010,RG02,Franchise,19-03-2012
SR2162,NexaTel Shimla Store,CT0061,ST007,RG01,Mini Store,28-07-2011
SR2163,NexaTel Nashik Express,CT0030,ST010,RG02,Owned,02-04-2025
SR2164,NexaTel Bhagalpur Hub,CT0056,ST024,RG04,Owned,04-06-2020
SR2165,NexaTel Kota Centre,CT0050,ST005,RG01,Franchise,14-06-2014
SR2166,NexaTel Siliguri Point,CT0052,ST022,RG04,Franchise,23-03-2022
SR2167,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Mini Store,04-12-2017
SR2168,NexaTel Jammu Store,CT0062,ST008,RG01,Owned,16-12-2013
SR2169,NexaTel Hubballi Centre,CT0047,ST015,RG03,Franchise,06-10-2019
SR2170,NexaTel Hyderabad Store,CT0006,ST019,RG03,Owned,04-03-2013
SR2171,NexaTel Cuttack Point,CT0054,ST023,RG04,Owned,23-10-2010
SR2172,NexaTel Durgapur Hub,CT0053,ST022,RG04,Franchise,09-05-2012
SR2173,NexaTel Cuttack Hub,CT0054,ST023,RG04,Owned,14-07-2023
SR2174,NexaTel Hyderabad Store,CT0006,ST019,RG03,Franchise,15-02-2013
SR2175,NexaTel Hubballi Store,CT0047,ST015,RG03,Mini Store,02-08-2022
SR2176,NexaTel Gaya Point,CT0057,ST024,RG04,Owned,11-05-2020
SR2177,NexaTel Ajmer Store,CT0040,ST005,RG01,Owned,26-01-2016
SR2178,NexaTel Amritsar Centre,CT0032,ST003,RG01,Experience Centre,28-12-2022
SR2179,NexaTel Jaipur Centre,CT0011,ST005,RG01,Owned,28-04-2012
SR2180,NexaTel Vadodara Point,CT0020,ST011,RG02,Franchise,01-10-2012
