usage_id,customer_id,usage_month,sms_sent,sms_received
US00029781,C0009927,01-2026,37,33
US00029782,C0009928,03-2026,36,23
US00029783,C0009928,02-2026,38,25
US00029784,C0009928,01-2026,46,28
US00029785,C0009929,03-2026,24,23
US00029786,C0009929,02-2026,36,36
US00029787,C0009929,01-2026,42,26
US00029788,C0009930,03-2026,28,33
US00029789,C0009930,02-2026,16,24
US00029790,C0009930,01-2026,17,17
US00029791,C0009931,03-2026,38,28
US00029792,C0009931,02-2026,36,31
US00029793,C0009931,01-2026,36,19
US00029794,C0009932,03-2026,20,26
US00029795,C0009932,02-2026,15,17
US00029796,C0009932,01-2026,12,27
US00029797,C0009933,03-2026,35,27
US00029798,C0009933,02-2026,28,29
US00029799,C0009933,01-2026,42,33
US00029800,C0009934,03-2026,39,23
US00029801,C0009934,02-2026,38,25
US00029802,C0009934,01-2026,31,32
US00029803,C0009935,03-2026,16,30
US00029804,C0009935,02-2026,20,28
US00029805,C0009935,01-2026,16,29
US00029806,C0009936,03-2026,14,27
US00029807,C0009936,02-2026,16,28
US00029808,C0009936,01-2026,10,18
US00029809,C0009937,03-2026,38,15
US00029810,C0009937,02-2026,40,20
US00029811,C0009937,01-2026,40,22
US00029812,C0009938,03-2026,12,18
US00029813,C0009938,02-2026,19,35
US00029814,C0009938,01-2026,13,29
US00029815,C0009939,03-2026,15,21
US00029816,C0009939,02-2026,17,33
US00029817,C0009939,01-2026,19,26
US00029818,C0009940,03-2026,20,29
US00029819,C0009940,02-2026,14,25
US00029820,C0009940,01-2026,20,24
US00029821,C0009941,03-2026,9,15
US00029822,C0009941,02-2026,15,23
US00029823,C0009941,01-2026,23,25
US00029824,C0009942,03-2026,29,22
US00029825,C0009942,02-2026,34,25
US00029826,C0009942,01-2026,38,19
US00029827,C0009943,03-2026,28,27
US00029828,C0009943,02-2026,28,26
US00029829,C0009943,01-2026,36,18
US00029830,C0009944,03-2026,29,24
US00029831,C0009944,02-2026,34,25
US00029832,C0009944,01-2026,35,27
US00029833,C0009945,03-2026,27,21
US00029834,C0009945,02-2026,35,29
US00029835,C0009945,01-2026,33,38
US00029836,C0009946,03-2026,15,20
US00029837,C0009946,02-2026,15,23
US00029838,C0009946,01-2026,22,24
US00029839,C0009947,03-2026,21,30
US00029840,C0009947,02-2026,18,29
US00029841,C0009947,01-2026,20,22
US00029842,C0009948,03-2026,17,26
US00029843,C0009948,02-2026,18,34
US00029844,C0009948,01-2026,28,22
US00029845,C0009949,03-2026,18,31
US00029846,C0009949,02-2026,23,40
US00029847,C0009949,01-2026,19,29
US00029848,C0009950,03-2026,22,32
US00029849,C0009950,02-2026,21,19
US00029850,C0009950,01-2026,17,19
US00029851,C0009951,03-2026,34,24
US00029852,C0009951,02-2026,30,32
US00029853,C0009951,01-2026,31,22
US00029854,C0009952,03-2026,10,27
US00029855,C0009952,02-2026,21,20
US00029856,C0009952,01-2026,23,29
US00029857,C0009953,03-2026,27,26
US00029858,C0009953,02-2026,34,28
US00029859,C0009953,01-2026,33,29
US00029860,C0009954,03-2026,32,24
US00029861,C0009954,02-2026,41,23
US00029862,C0009954,01-2026,45,22
US00029863,C0009955,03-2026,20,27
US00029864,C0009955,02-2026,16,24
US00029865,C0009955,01-2026,17,18
US00029866,C0009956,03-2026,14,26
US00029867,C0009956,02-2026,14,32
US00029868,C0009956,01-2026,19,24
US00029869,C0009957,03-2026,22,29
US00029870,C0009957,02-2026,40,20
US00029871,C0009957,01-2026,32,29
US00029872,C0009958,03-2026,25,23
US00029873,C0009958,02-2026,19,19
US00029874,C0009958,01-2026,22,24
US00029875,C0009959,03-2026,22,28
US00029876,C0009959,02-2026,9,22
US00029877,C0009959,01-2026,16,22
US00029878,C0009960,03-2026,39,26
US00029879,C0009960,02-2026,45,41
US00029880,C0009960,01-2026,32,17
US00029881,C0009961,03-2026,11,20
US00029882,C0009961,02-2026,20,26
US00029883,C0009961,01-2026,20,18
US00029884,C0009962,03-2026,16,30
US00029885,C0009962,02-2026,19,25
US00029886,C0009962,01-2026,22,29
US00029887,C0009963,03-2026,41,19
US00029888,C0009963,02-2026,43,25
US00029889,C0009963,01-2026,35,31
US00029890,C0009964,03-2026,23,19
US00029891,C0009964,02-2026,21,16
US00029892,C0009964,01-2026,19,31
US00029893,C0009965,03-2026,33,20
US00029894,C0009965,02-2026,32,21
US00029895,C0009965,01-2026,44,28
US00029896,C0009966,03-2026,17,27
US00029897,C0009966,02-2026,20,29
US00029898,C0009966,01-2026,20,22
US00029899,C0009967,03-2026,35,18
US00029900,C0009967,02-2026,33,26
US00029901,C0009967,01-2026,37,30
US00029902,C0009968,03-2026,15,27
US00029903,C0009968,02-2026,21,23
US00029904,C0009968,01-2026,21,23
US00029905,C0009969,03-2026,38,19
US00029906,C0009969,02-2026,47,12
US00029907,C0009969,01-2026,37,19
US00029908,C0009970,03-2026,30,24
US00029909,C0009970,02-2026,33,32
US00029910,C0009970,01-2026,33,26
US00029911,C0009971,03-2026,51,29
US00029912,C0009971,02-2026,36,19
US00029913,C0009971,01-2026,36,19
US00029914,C0009972,03-2026,33,19
US00029915,C0009972,02-2026,39,23
US00029916,C0009972,01-2026,35,29
US00029917,C0009973,03-2026,27,24
US00029918,C0009973,02-2026,25,21
US00029919,C0009973,01-2026,12,21
US00029920,C0009974,03-2026,39,27
US00029921,C0009974,02-2026,37,25
US00029922,C0009974,01-2026,49,34
US00029923,C0009975,03-2026,16,23
US00029924,C0009975,02-2026,13,20
US00029925,C0009975,01-2026,25,23
US00029926,C0009976,03-2026,21,33
US00029927,C0009976,02-2026,21,26
US00029928,C0009976,01-2026,22,26
US00029929,C0009977,03-2026,16,28
US00029930,C0009977,02-2026,11,31
US00029931,C0009977,01-2026,21,30
US00029932,C0009978,03-2026,15,17
US00029933,C0009978,02-2026,15,19
US00029934,C0009978,01-2026,15,24
US00029935,C0009979,03-2026,11,29
US00029936,C0009979,02-2026,17,24
US00029937,C0009979,01-2026,10,22
US00029938,C0009980,03-2026,19,29
US00029939,C0009980,02-2026,21,22
US00029940,C0009980,01-2026,23,26
US00029941,C0009981,03-2026,20,21
US00029942,C0009981,02-2026,19,21
US00029943,C0009981,01-2026,22,22
US00029944,C0009982,03-2026,14,25
US00029945,C0009982,02-2026,16,26
US00029946,C0009982,01-2026,22,29
US00029947,C0009983,03-2026,13,31
US00029948,C0009983,02-2026,24,22
US00029949,C0009983,01-2026,17,22
US00029950,C0009984,03-2026,26,21
US00029951,C0009984,02-2026,17,28
US00029952,C0009984,01-2026,17,19
US00029953,C0009985,03-2026,21,34
US00029954,C0009985,02-2026,17,30
US00029955,C0009985,01-2026,22,25
US00029956,C0009986,03-2026,29,24
US00029957,C0009986,02-2026,39,29
US00029958,C0009986,01-2026,33,21
US00029959,C0009987,03-2026,12,33
US00029960,C0009987,02-2026,14,24
US00029961,C0009987,01-2026,17,25
US00029962,C0009988,03-2026,18,25
US00029963,C0009988,02-2026,13,25
US00029964,C0009988,01-2026,17,25
US00029965,C0009989,03-2026,10,27
US00029966,C0009989,02-2026,13,22
US00029967,C0009989,01-2026,19,24
US00029968,C0009990,03-2026,14,19
US00029969,C0009990,02-2026,21,19
US00029970,C0009990,01-2026,13,19
US00029971,C0009991,03-2026,15,24
US00029972,C0009991,02-2026,16,38
US00029973,C0009991,01-2026,17,25
US00029974,C0009992,03-2026,10,19
US00029975,C0009992,02-2026,21,33
US00029976,C0009992,01-2026,17,24
US00029977,C0009993,03-2026,14,23
US00029978,C0009993,02-2026,26,16
US00029979,C0009993,01-2026,18,23
US00029980,C0009994,03-2026,15,24
US00029981,C0009994,02-2026,19,26
US00029982,C0009994,01-2026,19,20
US00029983,C0009995,03-2026,16,22
US00029984,C0009995,02-2026,15,22
US00029985,C0009995,01-2026,19,31
US00029986,C0009996,03-2026,39,27
US00029987,C0009996,02-2026,37,21
US00029988,C0009996,01-2026,33,21
US00029989,C0009997,03-2026,15,17
US00029990,C0009997,02-2026,21,27
US00029991,C0009997,01-2026,18,20
US00029992,C0009998,03-2026,13,22
US00029993,C0009998,02-2026,17,19
US00029994,C0009998,01-2026,20,19
US00029995,C0009999,03-2026,36,20
US00029996,C0009999,02-2026,33,27
US00029997,C0009999,01-2026,29,33
US00029998,C0010000,03-2026,34,22
US00029999,C0010000,02-2026,48,32
US00030000,C0010000,01-2026,39,24
US00030001,C0010001,03-2026,17,24
US00030002,C0010001,02-2026,20,15
US00030003,C0010001,01-2026,19,25
US00030004,C0010002,03-2026,33,24
US00030005,C0010002,02-2026,35,26
US00030006,C0010002,01-2026,48,29
US00030007,C0010003,03-2026,22,35
US00030008,C0010003,02-2026,22,28
US00030009,C0010003,01-2026,16,30
US00030010,C0010004,03-2026,20,27
US00030011,C0010004,02-2026,18,34
US00030012,C0010004,01-2026,21,27
US00030013,C0010005,03-2026,21,22
US00030014,C0010005,02-2026,9,21
US00030015,C0010005,01-2026,16,29
US00030016,C0010006,03-2026,17,32
US00030017,C0010006,02-2026,15,23
US00030018,C0010006,01-2026,25,22
US00030019,C0010007,03-2026,27,39
US00030020,C0010007,02-2026,38,23
US00030021,C0010007,01-2026,44,14
US00030022,C0010008,03-2026,28,19
US00030023,C0010008,02-2026,29,30
US00030024,C0010008,01-2026,31,28
US00030025,C0010009,03-2026,29,30
US00030026,C0010009,02-2026,22,21
US00030027,C0010009,01-2026,18,22
US00030028,C0010010,03-2026,19,27
US00030029,C0010010,02-2026,15,17
US00030030,C0010010,01-2026,18,23
US00030031,C0010011,03-2026,13,19
US00030032,C0010011,02-2026,19,23
US00030033,C0010011,01-2026,18,35
US00030034,C0010012,03-2026,29,31
US00030035,C0010012,02-2026,36,28
US00030036,C0010012,01-2026,37,24
US00030037,C0010013,03-2026,18,27
US00030038,C0010013,02-2026,26,28
US00030039,C0010013,01-2026,14,27
US00030040,C0010014,03-2026,23,26
US00030041,C0010014,02-2026,13,22
US00030042,C0010014,01-2026,21,32
US00030043,C0010015,03-2026,20,19
US00030044,C0010015,02-2026,23,19
US00030045,C0010015,01-2026,21,30
US00030046,C0010016,03-2026,16,29
US00030047,C0010016,02-2026,11,27
US00030048,C0010016,01-2026,21,17
US00030049,C0010017,03-2026,16,27
US00030050,C0010017,02-2026,23,20
US00030051,C0010017,01-2026,17,18
US00030052,C0010018,03-2026,19,20
US00030053,C0010018,02-2026,13,25
US00030054,C0010018,01-2026,15,21
US00030055,C0010019,03-2026,32,21
US00030056,C0010019,02-2026,30,24
US00030057,C0010019,01-2026,34,20
US00030058,C0010020,03-2026,15,32
US00030059,C0010020,02-2026,17,26
US00030060,C0010020,01-2026,20,23
US00030061,C0010021,03-2026,15,20
US00030062,C0010021,02-2026,19,24
US00030063,C0010021,01-2026,18,21
US00030064,C0010022,03-2026,14,27
US00030065,C0010022,02-2026,20,32
US00030066,C0010022,01-2026,17,26
US00030067,C0010023,03-2026,24,27
US00030068,C0010023,02-2026,13,25
US00030069,C0010023,01-2026,19,33
US00030070,C0010024,03-2026,21,26
US00030071,C0010024,02-2026,17,31
US00030072,C0010024,01-2026,16,27
US00030073,C0010025,03-2026,31,24
US00030074,C0010025,02-2026,34,27
US00030075,C0010025,01-2026,35,26
US00030076,C0010026,03-2026,22,25
US00030077,C0010026,02-2026,22,19
US00030078,C0010026,01-2026,15,21
US00030079,C0010027,03-2026,27,26
US00030080,C0010027,02-2026,12,31
US00030081,C0010027,01-2026,22,19
US00030082,C0010028,03-2026,7,32
US00030083,C0010028,02-2026,15,34
US00030084,C0010028,01-2026,16,21
US00030085,C0010029,03-2026,24,24
US00030086,C0010029,02-2026,22,26
US00030087,C0010029,01-2026,13,23
US00030088,C0010030,03-2026,18,26
US00030089,C0010030,02-2026,18,26
US00030090,C0010030,01-2026,23,26
US00030091,C0010031,03-2026,14,25
US00030092,C0010031,02-2026,16,34
US00030093,C0010031,01-2026,12,21
US00030094,C0010032,03-2026,34,20
US00030095,C0010032,02-2026,39,29
US00030096,C0010032,01-2026,31,27
US00030097,C0010033,03-2026,31,20
US00030098,C0010033,02-2026,42,26
US00030099,C0010033,01-2026,41,18
US00030100,C0010034,03-2026,31,18
US00030101,C0010034,02-2026,38,25
US00030102,C0010034,01-2026,37,27
US00030103,C0010035,03-2026,16,23
US00030104,C0010035,02-2026,15,31
US00030105,C0010035,01-2026,16,28
US00030106,C0010036,03-2026,15,28
US00030107,C0010036,02-2026,19,22
US00030108,C0010036,01-2026,18,32
US00030109,C0010037,03-2026,12,24
US00030110,C0010037,02-2026,15,31
US00030111,C0010037,01-2026,19,23
US00030112,C0010038,03-2026,41,32
US00030113,C0010038,02-2026,36,28
US00030114,C0010038,01-2026,36,23
US00030115,C0010039,03-2026,17,26
US00030116,C0010039,02-2026,16,20
US00030117,C0010039,01-2026,11,29
US00030118,C0010040,03-2026,18,26
US00030119,C0010040,02-2026,20,22
US00030120,C0010040,01-2026,17,33
US00030121,C0010041,03-2026,18,23
US00030122,C0010041,02-2026,18,21
US00030123,C0010041,01-2026,18,22
US00030124,C0010042,03-2026,27,25
US00030125,C0010042,02-2026,44,40
US00030126,C0010042,01-2026,39,16
US00030127,C0010043,03-2026,14,17
US00030128,C0010043,02-2026,21,26
US00030129,C0010043,01-2026,19,26
US00030130,C0010044,03-2026,14,28
US00030131,C0010044,02-2026,20,28
US00030132,C0010044,01-2026,17,23
US00030133,C0010045,03-2026,23,36
US00030134,C0010045,02-2026,25,19
US00030135,C0010045,01-2026,18,28
US00030136,C0010046,03-2026,14,23
US00030137,C0010046,02-2026,18,25
US00030138,C0010046,01-2026,16,34
US00030139,C0010047,03-2026,20,22
US00030140,C0010047,02-2026,14,20
US00030141,C0010047,01-2026,12,29
US00030142,C0010048,03-2026,25,20
US00030143,C0010048,02-2026,16,22
US00030144,C0010048,01-2026,18,23
US00030145,C0010049,03-2026,18,13
US00030146,C0010049,02-2026,16,17
US00030147,C0010049,01-2026,18,35
US00030148,C0010050,03-2026,41,24
US00030149,C0010050,02-2026,37,27
US00030150,C0010050,01-2026,39,24
US00030151,C0010051,03-2026,17,21
US00030152,C0010051,02-2026,24,25
US00030153,C0010051,01-2026,10,22
US00030154,C0010052,03-2026,18,24
US00030155,C0010052,02-2026,21,25
US00030156,C0010052,01-2026,22,25
US00030157,C0010053,03-2026,30,18
US00030158,C0010053,02-2026,31,21
US00030159,C0010053,01-2026,32,25
US00030160,C0010054,03-2026,43,26
US00030161,C0010054,02-2026,35,24
US00030162,C0010054,01-2026,36,19
US00030163,C0010055,03-2026,17,25
US00030164,C0010055,02-2026,20,19
US00030165,C0010055,01-2026,14,27
US00030166,C0010056,03-2026,19,25
US00030167,C0010056,02-2026,16,30
US00030168,C0010056,01-2026,21,31
US00030169,C0010057,03-2026,29,23
US00030170,C0010057,02-2026,35,21
US00030171,C0010057,01-2026,30,13
US00030172,C0010058,03-2026,17,23
US00030173,C0010058,02-2026,10,15
US00030174,C0010058,01-2026,17,24
US00030175,C0010059,03-2026,34,27
US00030176,C0010059,02-2026,40,18
US00030177,C0010059,01-2026,51,29
US00030178,C0010060,03-2026,32,32
US00030179,C0010060,02-2026,27,21
US00030180,C0010060,01-2026,40,23
US00030181,C0010061,03-2026,21,35
US00030182,C0010061,02-2026,19,23
US00030183,C0010061,01-2026,32,36
US00030184,C0010062,03-2026,19,26
US00030185,C0010062,02-2026,20,20
US00030186,C0010062,01-2026,13,30
US00030187,C0010063,03-2026,18,22
US00030188,C0010063,02-2026,18,29
US00030189,C0010063,01-2026,25,20
US00030190,C0010064,03-2026,20,23
US00030191,C0010064,02-2026,12,19
US00030192,C0010064,01-2026,16,25
US00030193,C0010065,03-2026,22,25
US00030194,C0010065,02-2026,20,37
US00030195,C0010065,01-2026,17,30
US00030196,C0010066,03-2026,37,25
US00030197,C0010066,02-2026,34,27
US00030198,C0010066,01-2026,40,23
US00030199,C0010067,03-2026,30,23
US00030200,C0010067,02-2026,15,35
US00030201,C0010067,01-2026,25,16
US00030202,C0010068,03-2026,40,22
US00030203,C0010068,02-2026,35,20
US00030204,C0010068,01-2026,36,26
US00030205,C0010069,03-2026,25,30
US00030206,C0010069,02-2026,18,26
US00030207,C0010069,01-2026,19,28
US00030208,C0010070,03-2026,12,25
US00030209,C0010070,02-2026,22,20
US00030210,C0010070,01-2026,26,32
US00030211,C0010071,03-2026,23,27
US00030212,C0010071,02-2026,15,26
US00030213,C0010071,01-2026,24,27
US00030214,C0010072,03-2026,21,23
US00030215,C0010072,02-2026,17,25
US00030216,C0010072,01-2026,19,24
US00030217,C0010073,03-2026,23,26
US00030218,C0010073,02-2026,16,25
US00030219,C0010073,01-2026,23,29
US00030220,C0010074,03-2026,26,29
US00030221,C0010074,02-2026,40,26
US00030222,C0010074,01-2026,30,25
US00030223,C0010075,03-2026,12,18
US00030224,C0010075,02-2026,17,22
US00030225,C0010075,01-2026,17,27
US00030226,C0010076,03-2026,20,20
US00030227,C0010076,02-2026,22,24
US00030228,C0010076,01-2026,14,25
US00030229,C0010077,03-2026,31,23
US00030230,C0010077,02-2026,30,29
US00030231,C0010077,01-2026,40,24
US00030232,C0010078,03-2026,20,21
US00030233,C0010078,02-2026,11,33
US00030234,C0010078,01-2026,17,21
US00030235,C0010079,03-2026,23,24
US00030236,C0010079,02-2026,21,35
US00030237,C0010079,01-2026,21,20
US00030238,C0010080,03-2026,15,26
US00030239,C0010080,02-2026,16,20
US00030240,C0010080,01-2026,20,29
US00030241,C0010081,03-2026,35,23
US00030242,C0010081,02-2026,35,23
US00030243,C0010081,01-2026,31,32
US00030244,C0010082,03-2026,28,22
US00030245,C0010082,02-2026,37,25
US00030246,C0010082,01-2026,40,14
US00030247,C0010083,03-2026,26,17
US00030248,C0010083,02-2026,16,16
US00030249,C0010083,01-2026,18,32
US00030250,C0010084,03-2026,34,24
US00030251,C0010084,02-2026,39,18
US00030252,C0010084,01-2026,29,29
US00030253,C0010085,03-2026,15,19
US00030254,C0010085,02-2026,22,26
US00030255,C0010085,01-2026,19,23
US00030256,C0010086,03-2026,16,19
US00030257,C0010086,02-2026,18,21
US00030258,C0010086,01-2026,24,23
US00030259,C0010087,03-2026,10,34
US00030260,C0010087,02-2026,21,21
US00030261,C0010087,01-2026,23,30
US00030262,C0010088,03-2026,40,23
US00030263,C0010088,02-2026,30,28
US00030264,C0010088,01-2026,25,27
US00030265,C0010089,03-2026,21,32
US00030266,C0010089,02-2026,13,29
US00030267,C0010089,01-2026,18,14
US00030268,C0010090,03-2026,33,34
US00030269,C0010090,02-2026,34,18
US00030270,C0010090,01-2026,44,31
US00030271,C0010091,03-2026,28,26
US00030272,C0010091,02-2026,32,20
US00030273,C0010091,01-2026,30,25
US00030274,C0010092,03-2026,29,21
US00030275,C0010092,02-2026,37,28
US00030276,C0010092,01-2026,31,21
US00030277,C0010093,03-2026,37,32
US00030278,C0010093,02-2026,32,38
US00030279,C0010093,01-2026,40,35
US00030280,C0010094,03-2026,42,31
US00030281,C0010094,02-2026,34,16
US00030282,C0010094,01-2026,37,25
US00030283,C0010095,03-2026,38,26
US00030284,C0010095,02-2026,34,25
US00030285,C0010095,01-2026,28,23
US00030286,C0010096,03-2026,20,24
US00030287,C0010096,02-2026,18,27
US00030288,C0010096,01-2026,13,22
US00030289,C0010097,03-2026,37,22
US00030290,C0010097,02-2026,28,25
US00030291,C0010097,01-2026,36,31
US00030292,C0010098,03-2026,25,12
US00030293,C0010098,02-2026,20,23
US00030294,C0010098,01-2026,23,29
US00030295,C0010099,03-2026,13,18
US00030296,C0010099,02-2026,21,20
US00030297,C0010099,01-2026,17,36
US00030298,C0010100,03-2026,17,23
US00030299,C0010100,02-2026,19,19
US00030300,C0010100,01-2026,18,21
US00030301,C0010101,03-2026,31,35
US00030302,C0010101,02-2026,28,24
US00030303,C0010101,01-2026,37,26
US00030304,C0010102,03-2026,16,15
US00030305,C0010102,02-2026,20,33
US00030306,C0010102,01-2026,21,22
US00030307,C0010103,03-2026,36,27
US00030308,C0010103,02-2026,34,23
US00030309,C0010103,01-2026,46,31
US00030310,C0010104,03-2026,15,27
US00030311,C0010104,02-2026,23,26
US00030312,C0010104,01-2026,11,24
US00030313,C0010105,03-2026,18,27
US00030314,C0010105,02-2026,18,34
US00030315,C0010105,01-2026,16,25
US00030316,C0010106,03-2026,27,30
US00030317,C0010106,02-2026,30,29
US00030318,C0010106,01-2026,45,24
US00030319,C0010107,03-2026,20,19
US00030320,C0010107,02-2026,11,20
US00030321,C0010107,01-2026,15,23
US00030322,C0010108,03-2026,22,22
US00030323,C0010108,02-2026,10,22
US00030324,C0010108,01-2026,15,28
US00030325,C0010109,03-2026,14,21
US00030326,C0010109,02-2026,12,27
US00030327,C0010109,01-2026,12,24
US00030328,C0010110,03-2026,16,17
US00030329,C0010110,02-2026,18,30
US00030330,C0010110,01-2026,16,21
US00030331,C0010111,03-2026,17,39
US00030332,C0010111,02-2026,20,16
US00030333,C0010111,01-2026,20,36
US00030334,C0010112,03-2026,15,28
US00030335,C0010112,02-2026,22,18
US00030336,C0010112,01-2026,19,26
US00030337,C0010113,03-2026,26,24
US00030338,C0010113,02-2026,15,27
US00030339,C0010113,01-2026,11,28
US00030340,C0010114,03-2026,23,26
US00030341,C0010114,02-2026,27,22
US00030342,C0010114,01-2026,24,25
US00030343,C0010115,03-2026,24,22
US00030344,C0010115,02-2026,28,20
US00030345,C0010115,01-2026,23,26
US00030346,C0010116,03-2026,37,31
US00030347,C0010116,02-2026,41,28
US00030348,C0010116,01-2026,38,27
US00030349,C0010117,03-2026,21,28
US00030350,C0010117,02-2026,15,24
US00030351,C0010117,01-2026,18,19
US00030352,C0010118,03-2026,14,28
US00030353,C0010118,02-2026,20,28
US00030354,C0010118,01-2026,17,32
US00030355,C0010119,03-2026,20,26
US00030356,C0010119,02-2026,16,24
US00030357,C0010119,01-2026,14,16
US00030358,C0010120,03-2026,21,32
US00030359,C0010120,02-2026,23,21
US00030360,C0010120,01-2026,18,23
US00030361,C0010121,03-2026,13,20
US00030362,C0010121,02-2026,18,23
US00030363,C0010121,01-2026,23,16
US00030364,C0010122,03-2026,15,17
US00030365,C0010122,02-2026,16,26
US00030366,C0010122,01-2026,20,23
US00030367,C0010123,03-2026,19,29
US00030368,C0010123,02-2026,24,26
US00030369,C0010123,01-2026,17,25
