campaign_id,customer_id,campaign_name,offer_type,contact_date,channel,response,retained_flag
RTC0003160,C0009474,Win-Back Drive,Plan Upgrade Offer,28-07-2025,Call,Accepted,Yes
RTC0003161,C0009475,Win-Back Drive,Plan Upgrade Offer,17-08-2025,Email,Declined,Yes
RTC0003162,C0009477,Loyalty Save,Free OTT 3 Months,10-01-2025,SMS,No Response,Yes
RTC0003163,C0009491,Loyalty Save,Extra Data 50GB,07-07-2025,App,Accepted,No
RTC0003164,C0009496,Renewal Nudge,Plan Upgrade Offer,25-03-2025,WhatsApp,No Response,No
RTC0003165,C0009498,Value Retention,Extra Data 50GB,13-02-2026,Email,Declined,Yes
RTC0003166,C0009503,Value Retention,Extra Data 50GB,15-09-2025,Call,Accepted,No
RTC0003167,C0009508,Renewal Nudge,Bill Waiver,16-11-2025,Call,Accepted,Yes
RTC0003168,C0009509,At-Risk Outreach,Priority Support,24-02-2026,Email,Declined,Yes
RTC0003169,C0009510,Value Retention,Cashback Voucher,26-03-2025,WhatsApp,No Response,Yes
RTC0003170,C0009511,At-Risk Outreach,Cashback Voucher,20-11-2025,App,Accepted,Yes
RTC0003171,C0009519,Win-Back Drive,Plan Upgrade Offer,01-10-2025,SMS,Declined,Yes
RTC0003172,C0009521,Win-Back Drive,Cashback Voucher,03-08-2025,Email,Accepted,Yes
RTC0003173,C0009525,At-Risk Outreach,Cashback Voucher,29-03-2025,WhatsApp,Declined,Yes
RTC0003174,C0009527,Loyalty Save,Bill Waiver,26-10-2025,Call,No Response,Yes
RTC0003175,C0009528,At-Risk Outreach,Plan Upgrade Offer,07-03-2026,Email,Accepted,Yes
RTC0003176,C0009529,Renewal Nudge,Bill Waiver,17-05-2025,SMS,No Response,Yes
RTC0003177,C0009536,Renewal Nudge,Cashback Voucher,02-02-2025,WhatsApp,No Response,Yes
RTC0003178,C0009537,Value Retention,Priority Support,28-11-2025,SMS,Accepted,Yes
RTC0003179,C0009538,Loyalty Save,Loyalty Discount 10%,01-11-2025,WhatsApp,Declined,Yes
RTC0003180,C0009539,Win-Back Drive,Free OTT 3 Months,09-06-2025,App,No Response,Yes
RTC0003181,C0009541,Value Retention,Cashback Voucher,23-01-2025,WhatsApp,Declined,Yes
RTC0003182,C0009542,Value Retention,Free OTT 3 Months,10-04-2025,WhatsApp,Accepted,Yes
RTC0003183,C0009543,Renewal Nudge,Loyalty Discount 10%,12-01-2026,WhatsApp,Declined,Yes
RTC0003184,C0009544,Renewal Nudge,Cashback Voucher,02-02-2025,WhatsApp,Accepted,Yes
RTC0003185,C0009546,Loyalty Save,Priority Support,16-06-2025,Email,Accepted,Yes
RTC0003186,C0009550,At-Risk Outreach,Extra Data 50GB,23-03-2025,App,No Response,Yes
RTC0003187,C0009552,Renewal Nudge,Loyalty Discount 10%,10-04-2025,App,No Response,Yes
RTC0003188,C0009556,Win-Back Drive,Extra Data 50GB,09-01-2026,Email,Declined,Yes
RTC0003189,C0009561,At-Risk Outreach,Plan Upgrade Offer,23-02-2026,WhatsApp,Accepted,Yes
RTC0003190,C0009566,Win-Back Drive,Loyalty Discount 10%,02-12-2025,Email,Declined,Yes
RTC0003191,C0009570,Value Retention,Loyalty Discount 10%,19-07-2025,Email,No Response,Yes
RTC0003192,C0009571,Loyalty Save,Loyalty Discount 10%,15-12-2025,WhatsApp,Accepted,Yes
RTC0003193,C0009573,Win-Back Drive,Plan Upgrade Offer,03-06-2025,SMS,Declined,Yes
RTC0003194,C0009574,At-Risk Outreach,Plan Upgrade Offer,09-10-2025,WhatsApp,Accepted,Yes
RTC0003195,C0009575,Renewal Nudge,Free OTT 3 Months,09-10-2025,SMS,Accepted,Yes
RTC0003196,C0009577,Value Retention,Priority Support,15-05-2025,SMS,Accepted,No
RTC0003197,C0009579,At-Risk Outreach,Cashback Voucher,15-07-2025,Email,Accepted,No
RTC0003198,C0009582,Loyalty Save,Bill Waiver,10-07-2025,App,Declined,Yes
RTC0003199,C0009585,Loyalty Save,Extra Data 50GB,06-04-2025,WhatsApp,No Response,Yes
RTC0003200,C0009589,At-Risk Outreach,Priority Support,06-03-2026,Email,No Response,Yes
RTC0003201,C0009593,Loyalty Save,Priority Support,27-11-2025,WhatsApp,Accepted,Yes
RTC0003202,C0009596,Renewal Nudge,Free OTT 3 Months,13-05-2025,Email,No Response,Yes
RTC0003203,C0009598,Loyalty Save,Loyalty Discount 10%,03-03-2026,SMS,No Response,Yes
RTC0003204,C0009602,Value Retention,Free OTT 3 Months,11-12-2025,SMS,Declined,No
RTC0003205,C0009603,Loyalty Save,Bill Waiver,22-01-2025,SMS,Accepted,Yes
RTC0003206,C0009606,Value Retention,Free OTT 3 Months,19-12-2025,App,Declined,Yes
RTC0003207,C0009607,Win-Back Drive,Loyalty Discount 10%,23-05-2025,WhatsApp,Accepted,Yes
RTC0003208,C0009608,Win-Back Drive,Priority Support,20-01-2026,Email,Accepted,Yes
RTC0003209,C0009622,At-Risk Outreach,Extra Data 50GB,06-01-2026,Email,No Response,No
RTC0003210,C0009623,Loyalty Save,Free OTT 3 Months,29-09-2025,SMS,No Response,No
RTC0003211,C0009628,Value Retention,Free OTT 3 Months,02-01-2025,App,No Response,Yes
RTC0003212,C0009630,Win-Back Drive,Cashback Voucher,09-02-2026,SMS,Accepted,No
RTC0003213,C0009632,Win-Back Drive,Free OTT 3 Months,28-09-2025,WhatsApp,No Response,No
RTC0003214,C0009633,Value Retention,Extra Data 50GB,01-11-2025,Call,Accepted,Yes
RTC0003215,C0009636,At-Risk Outreach,Annual Plan Discount,10-03-2025,WhatsApp,No Response,Yes
RTC0003216,C0009639,Win-Back Drive,Cashback Voucher,28-02-2026,Email,Declined,Yes
RTC0003217,C0009647,At-Risk Outreach,Bill Waiver,24-02-2025,Email,Declined,Yes
RTC0003218,C0009648,At-Risk Outreach,Free OTT 3 Months,02-09-2025,Email,Declined,Yes
RTC0003219,C0009649,At-Risk Outreach,Loyalty Discount 10%,04-05-2025,SMS,No Response,No
RTC0003220,C0009650,Renewal Nudge,Cashback Voucher,17-01-2026,WhatsApp,Accepted,Yes
RTC0003221,C0009659,Win-Back Drive,Cashback Voucher,18-02-2025,WhatsApp,No Response,Yes
RTC0003222,C0009668,Loyalty Save,Bill Waiver,25-11-2025,SMS,Accepted,Yes
RTC0003223,C0009670,Win-Back Drive,Extra Data 50GB,23-01-2025,Call,Declined,Yes
RTC0003224,C0009682,Win-Back Drive,Cashback Voucher,18-09-2025,SMS,Declined,Yes
RTC0003225,C0009683,Win-Back Drive,Plan Upgrade Offer,13-07-2025,WhatsApp,Declined,Yes
RTC0003226,C0009685,Value Retention,Bill Waiver,25-05-2025,App,Accepted,Yes
RTC0003227,C0009686,Renewal Nudge,Extra Data 50GB,19-02-2025,Call,Accepted,Yes
RTC0003228,C0009689,At-Risk Outreach,Priority Support,31-05-2025,WhatsApp,Accepted,Yes
RTC0003229,C0009691,Renewal Nudge,Annual Plan Discount,07-04-2025,SMS,Accepted,Yes
RTC0003230,C0009693,Value Retention,Plan Upgrade Offer,25-04-2025,SMS,Accepted,Yes
RTC0003231,C0009694,Win-Back Drive,Loyalty Discount 10%,16-02-2026,Email,Accepted,No
RTC0003232,C0009696,Win-Back Drive,Free OTT 3 Months,29-05-2025,App,No Response,Yes
RTC0003233,C0009699,Renewal Nudge,Free OTT 3 Months,18-12-2025,WhatsApp,No Response,Yes
RTC0003234,C0009709,Renewal Nudge,Priority Support,28-03-2026,SMS,No Response,No
RTC0003235,C0009712,Renewal Nudge,Free OTT 3 Months,25-01-2026,SMS,Accepted,Yes
RTC0003236,C0009715,At-Risk Outreach,Priority Support,11-03-2026,SMS,Accepted,Yes
RTC0003237,C0009720,Loyalty Save,Priority Support,02-01-2026,SMS,No Response,Yes
RTC0003238,C0009721,Loyalty Save,Loyalty Discount 10%,25-09-2025,Call,No Response,Yes
RTC0003239,C0009722,Value Retention,Bill Waiver,06-02-2025,WhatsApp,No Response,Yes
RTC0003240,C0009723,At-Risk Outreach,Plan Upgrade Offer,27-12-2025,App,No Response,Yes
RTC0003241,C0009725,Loyalty Save,Loyalty Discount 10%,24-03-2025,WhatsApp,Accepted,Yes
RTC0003242,C0009727,Renewal Nudge,Annual Plan Discount,02-02-2026,App,Accepted,Yes
RTC0003243,C0009729,Value Retention,Free OTT 3 Months,16-08-2025,Email,Accepted,Yes
RTC0003244,C0009731,At-Risk Outreach,Bill Waiver,04-11-2025,WhatsApp,Accepted,No
RTC0003245,C0009734,Value Retention,Plan Upgrade Offer,20-06-2025,Email,Accepted,Yes
RTC0003246,C0009735,Renewal Nudge,Bill Waiver,20-01-2026,App,Accepted,Yes
RTC0003247,C0009738,Win-Back Drive,Cashback Voucher,19-09-2025,SMS,No Response,Yes
RTC0003248,C0009739,Loyalty Save,Loyalty Discount 10%,20-06-2025,SMS,Accepted,Yes
RTC0003249,C0009740,At-Risk Outreach,Free OTT 3 Months,16-10-2025,WhatsApp,Accepted,Yes
RTC0003250,C0009743,At-Risk Outreach,Loyalty Discount 10%,14-06-2025,WhatsApp,Declined,No
RTC0003251,C0009745,Win-Back Drive,Priority Support,15-03-2026,Call,Accepted,Yes
RTC0003252,C0009750,Value Retention,Loyalty Discount 10%,09-11-2025,Email,No Response,No
RTC0003253,C0009760,Value Retention,Annual Plan Discount,01-01-2026,SMS,Declined,Yes
RTC0003254,C0009763,Loyalty Save,Extra Data 50GB,17-04-2025,WhatsApp,Declined,Yes
RTC0003255,C0009765,Renewal Nudge,Cashback Voucher,11-12-2025,Email,Declined,Yes
RTC0003256,C0009768,Win-Back Drive,Annual Plan Discount,28-06-2025,SMS,Accepted,Yes
RTC0003257,C0009769,Win-Back Drive,Plan Upgrade Offer,04-04-2025,App,Accepted,Yes
RTC0003258,C0009773,Value Retention,Cashback Voucher,13-10-2025,WhatsApp,No Response,Yes
RTC0003259,C0009775,Win-Back Drive,Cashback Voucher,09-01-2025,SMS,Accepted,Yes
RTC0003260,C0009776,Renewal Nudge,Loyalty Discount 10%,10-09-2025,App,Accepted,Yes
RTC0003261,C0009777,Value Retention,Bill Waiver,18-03-2025,Call,Declined,Yes
RTC0003262,C0009778,Value Retention,Loyalty Discount 10%,31-05-2025,SMS,Accepted,Yes
RTC0003263,C0009781,Win-Back Drive,Priority Support,21-09-2025,App,No Response,Yes
RTC0003264,C0009782,Value Retention,Bill Waiver,19-02-2025,App,Accepted,Yes
RTC0003265,C0009783,Win-Back Drive,Annual Plan Discount,21-03-2025,App,Declined,No
RTC0003266,C0009804,Renewal Nudge,Extra Data 50GB,21-01-2025,Email,No Response,Yes
RTC0003267,C0009806,Loyalty Save,Loyalty Discount 10%,26-06-2025,App,Accepted,No
RTC0003268,C0009808,Value Retention,Free OTT 3 Months,27-06-2025,WhatsApp,Accepted,Yes
RTC0003269,C0009815,Loyalty Save,Annual Plan Discount,09-01-2026,Call,No Response,Yes
RTC0003270,C0009816,Value Retention,Loyalty Discount 10%,06-09-2025,Email,Declined,Yes
RTC0003271,C0009817,Win-Back Drive,Annual Plan Discount,16-03-2025,WhatsApp,Declined,Yes
RTC0003272,C0009818,Win-Back Drive,Free OTT 3 Months,04-07-2025,SMS,No Response,Yes
RTC0003273,C0009823,At-Risk Outreach,Free OTT 3 Months,27-05-2025,App,Declined,Yes
RTC0003274,C0009824,Win-Back Drive,Loyalty Discount 10%,26-03-2026,Email,Declined,Yes
RTC0003275,C0009825,Value Retention,Cashback Voucher,12-03-2026,App,Declined,Yes
RTC0003276,C0009833,Win-Back Drive,Loyalty Discount 10%,24-12-2025,Call,No Response,Yes
RTC0003277,C0009834,Loyalty Save,Priority Support,23-12-2025,App,Declined,Yes
RTC0003278,C0009835,Win-Back Drive,Cashback Voucher,11-05-2025,SMS,Declined,No
RTC0003279,C0009836,Renewal Nudge,Priority Support,23-01-2026,Email,No Response,Yes
RTC0003280,C0009838,Renewal Nudge,Plan Upgrade Offer,14-08-2025,Call,No Response,Yes
RTC0003281,C0009842,At-Risk Outreach,Extra Data 50GB,22-05-2025,App,Declined,Yes
RTC0003282,C0009848,Win-Back Drive,Extra Data 50GB,24-06-2025,SMS,Declined,Yes
RTC0003283,C0009849,Win-Back Drive,Cashback Voucher,19-08-2025,Call,Declined,Yes
RTC0003284,C0009850,Loyalty Save,Free OTT 3 Months,25-02-2026,Email,No Response,Yes
RTC0003285,C0009851,Win-Back Drive,Loyalty Discount 10%,21-07-2025,Email,Accepted,Yes
RTC0003286,C0009852,Win-Back Drive,Annual Plan Discount,28-03-2025,Call,No Response,No
RTC0003287,C0009854,At-Risk Outreach,Loyalty Discount 10%,13-01-2026,WhatsApp,Accepted,No
RTC0003288,C0009857,Value Retention,Free OTT 3 Months,23-03-2026,Email,No Response,Yes
RTC0003289,C0009863,At-Risk Outreach,Annual Plan Discount,08-11-2025,App,Accepted,Yes
RTC0003290,C0009864,Value Retention,Free OTT 3 Months,01-01-2026,Call,Accepted,Yes
RTC0003291,C0009874,Renewal Nudge,Priority Support,19-11-2025,Call,Declined,Yes
RTC0003292,C0009882,Value Retention,Cashback Voucher,02-02-2025,Email,Declined,Yes
RTC0003293,C0009883,Renewal Nudge,Cashback Voucher,07-08-2025,Email,Accepted,Yes
RTC0003294,C0009886,Value Retention,Annual Plan Discount,04-10-2025,WhatsApp,Accepted,Yes
RTC0003295,C0009887,Win-Back Drive,Extra Data 50GB,05-02-2025,SMS,Declined,Yes
RTC0003296,C0009888,Loyalty Save,Extra Data 50GB,01-03-2026,Call,No Response,Yes
RTC0003297,C0009890,Win-Back Drive,Annual Plan Discount,09-11-2025,App,Accepted,Yes
RTC0003298,C0009893,At-Risk Outreach,Annual Plan Discount,03-01-2025,App,Declined,Yes
RTC0003299,C0009894,Win-Back Drive,Plan Upgrade Offer,25-05-2025,WhatsApp,Accepted,Yes
RTC0003300,C0009899,Value Retention,Plan Upgrade Offer,23-06-2025,WhatsApp,Accepted,Yes
RTC0003301,C0009901,Win-Back Drive,Plan Upgrade Offer,12-02-2026,SMS,Declined,Yes
RTC0003302,C0009902,Value Retention,Loyalty Discount 10%,03-03-2026,Email,Accepted,Yes
RTC0003303,C0009908,Value Retention,Plan Upgrade Offer,19-10-2025,App,No Response,Yes
RTC0003304,C0009917,Renewal Nudge,Free OTT 3 Months,22-07-2025,SMS,No Response,Yes
RTC0003305,C0009921,Renewal Nudge,Loyalty Discount 10%,01-04-2025,App,Accepted,Yes
RTC0003306,C0009924,Win-Back Drive,Loyalty Discount 10%,04-12-2025,App,Accepted,Yes
RTC0003307,C0009927,At-Risk Outreach,Plan Upgrade Offer,16-03-2026,App,No Response,Yes
RTC0003308,C0009929,Win-Back Drive,Free OTT 3 Months,03-05-2025,WhatsApp,Accepted,Yes
RTC0003309,C0009934,Value Retention,Bill Waiver,07-01-2025,App,Accepted,Yes
RTC0003310,C0009950,Value Retention,Plan Upgrade Offer,10-08-2025,Call,Accepted,Yes
RTC0003311,C0009954,At-Risk Outreach,Plan Upgrade Offer,10-06-2025,App,No Response,Yes
RTC0003312,C0009957,Loyalty Save,Annual Plan Discount,27-07-2025,Email,Accepted,Yes
RTC0003313,C0009959,Win-Back Drive,Priority Support,05-05-2025,App,Declined,Yes
RTC0003314,C0009965,At-Risk Outreach,Extra Data 50GB,28-12-2025,SMS,Declined,Yes
RTC0003315,C0009966,Value Retention,Bill Waiver,27-10-2025,Email,Declined,Yes
RTC0003316,C0009967,Value Retention,Priority Support,08-09-2025,App,Accepted,Yes
RTC0003317,C0009968,Renewal Nudge,Loyalty Discount 10%,04-09-2025,WhatsApp,No Response,Yes
RTC0003318,C0009969,Value Retention,Loyalty Discount 10%,19-02-2026,SMS,Accepted,Yes
RTC0003319,C0009970,Renewal Nudge,Cashback Voucher,23-07-2025,Email,Accepted,No
RTC0003320,C0009971,Value Retention,Plan Upgrade Offer,30-10-2025,SMS,Accepted,No
RTC0003321,C0009972,Renewal Nudge,Annual Plan Discount,27-01-2026,SMS,Accepted,Yes
RTC0003322,C0009975,Loyalty Save,Priority Support,16-01-2026,App,No Response,Yes
RTC0003323,C0009981,Renewal Nudge,Cashback Voucher,04-01-2025,SMS,Declined,Yes
RTC0003324,C0009983,At-Risk Outreach,Annual Plan Discount,27-01-2025,SMS,No Response,No
RTC0003325,C0009985,Renewal Nudge,Plan Upgrade Offer,13-04-2025,WhatsApp,Accepted,Yes
RTC0003326,C0009989,Win-Back Drive,Extra Data 50GB,27-02-2026,App,Declined,Yes
RTC0003327,C0009991,At-Risk Outreach,Annual Plan Discount,01-01-2026,Call,Declined,Yes
RTC0003328,C0009992,Renewal Nudge,Annual Plan Discount,23-05-2025,WhatsApp,Accepted,Yes
RTC0003329,C0009995,Win-Back Drive,Priority Support,09-04-2025,SMS,Accepted,Yes
RTC0003330,C0009997,Win-Back Drive,Annual Plan Discount,11-03-2026,App,Accepted,No
RTC0003331,C0009998,Value Retention,Annual Plan Discount,08-10-2025,WhatsApp,No Response,Yes
RTC0003332,C0010000,Renewal Nudge,Cashback Voucher,13-05-2025,WhatsApp,Declined,Yes
RTC0003333,C0010001,Renewal Nudge,Loyalty Discount 10%,06-01-2026,App,Declined,No
RTC0003334,C0010003,Win-Back Drive,Annual Plan Discount,18-09-2025,Call,No Response,Yes
RTC0003335,C0010010,Value Retention,Loyalty Discount 10%,06-01-2026,WhatsApp,No Response,No
RTC0003336,C0010014,At-Risk Outreach,Plan Upgrade Offer,21-02-2026,Email,Accepted,Yes
RTC0003337,C0010019,At-Risk Outreach,Annual Plan Discount,16-02-2025,Call,No Response,Yes
RTC0003338,C0010020,Value Retention,Plan Upgrade Offer,18-11-2025,App,Accepted,Yes
RTC0003339,C0010022,Loyalty Save,Bill Waiver,11-07-2025,Call,Accepted,Yes
RTC0003340,C0010025,Renewal Nudge,Priority Support,31-10-2025,WhatsApp,No Response,No
RTC0003341,C0010031,Win-Back Drive,Loyalty Discount 10%,16-08-2025,SMS,Declined,Yes
RTC0003342,C0010033,Loyalty Save,Free OTT 3 Months,07-06-2025,Call,No Response,Yes
RTC0003343,C0010034,Value Retention,Extra Data 50GB,07-09-2025,Email,No Response,Yes
RTC0003344,C0010036,At-Risk Outreach,Free OTT 3 Months,18-03-2026,WhatsApp,No Response,Yes
RTC0003345,C0010037,Renewal Nudge,Free OTT 3 Months,20-02-2025,SMS,Accepted,Yes
RTC0003346,C0010040,At-Risk Outreach,Bill Waiver,15-12-2025,Call,Accepted,Yes
RTC0003347,C0010041,Value Retention,Priority Support,22-11-2025,App,Accepted,Yes
RTC0003348,C0010047,Win-Back Drive,Annual Plan Discount,12-03-2025,Call,No Response,Yes
RTC0003349,C0010049,Value Retention,Cashback Voucher,06-11-2025,WhatsApp,Declined,Yes
RTC0003350,C0010051,Loyalty Save,Plan Upgrade Offer,23-02-2026,Call,No Response,No
RTC0003351,C0010052,At-Risk Outreach,Loyalty Discount 10%,09-05-2025,WhatsApp,Accepted,Yes
RTC0003352,C0010055,Renewal Nudge,Extra Data 50GB,31-03-2025,App,No Response,Yes
RTC0003353,C0010057,Win-Back Drive,Priority Support,09-04-2025,Call,Accepted,Yes
RTC0003354,C0010058,Renewal Nudge,Plan Upgrade Offer,20-10-2025,App,Declined,Yes
RTC0003355,C0010059,Value Retention,Cashback Voucher,25-04-2025,SMS,No Response,Yes
RTC0003356,C0010064,Renewal Nudge,Annual Plan Discount,28-08-2025,Email,No Response,Yes
RTC0003357,C0010065,Win-Back Drive,Annual Plan Discount,13-04-2025,Email,Declined,Yes
RTC0003358,C0010066,Value Retention,Loyalty Discount 10%,23-08-2025,Email,No Response,Yes
RTC0003359,C0010067,Renewal Nudge,Extra Data 50GB,16-10-2025,App,Accepted,Yes
RTC0003360,C0010069,Win-Back Drive,Annual Plan Discount,25-04-2025,Email,Declined,No
RTC0003361,C0010075,Win-Back Drive,Cashback Voucher,11-03-2025,Email,Declined,Yes
RTC0003362,C0010076,At-Risk Outreach,Free OTT 3 Months,05-08-2025,WhatsApp,Accepted,Yes
RTC0003363,C0010079,At-Risk Outreach,Annual Plan Discount,16-10-2025,Call,Declined,Yes
RTC0003364,C0010083,Value Retention,Plan Upgrade Offer,13-06-2025,Call,Accepted,Yes
RTC0003365,C0010087,At-Risk Outreach,Loyalty Discount 10%,09-10-2025,App,Accepted,Yes
RTC0003366,C0010088,Win-Back Drive,Bill Waiver,16-03-2025,App,Accepted,No
RTC0003367,C0010089,At-Risk Outreach,Annual Plan Discount,16-02-2026,WhatsApp,Declined,Yes
RTC0003368,C0010091,Value Retention,Free OTT 3 Months,26-06-2025,App,Declined,No
RTC0003369,C0010095,Renewal Nudge,Priority Support,02-02-2025,SMS,Declined,Yes
RTC0003370,C0010105,Value Retention,Cashback Voucher,17-05-2025,WhatsApp,Accepted,Yes
RTC0003371,C0010118,Value Retention,Loyalty Discount 10%,26-07-2025,WhatsApp,Declined,Yes
RTC0003372,C0010121,Win-Back Drive,Loyalty Discount 10%,13-12-2025,App,Declined,Yes
RTC0003373,C0010122,Value Retention,Loyalty Discount 10%,25-02-2026,Email,Declined,Yes
RTC0003374,C0010132,Value Retention,Extra Data 50GB,15-07-2025,SMS,Accepted,Yes
RTC0003375,C0010136,Renewal Nudge,Annual Plan Discount,30-12-2025,SMS,Declined,Yes
RTC0003376,C0010140,Value Retention,Annual Plan Discount,05-03-2025,Call,Accepted,No
RTC0003377,C0010141,At-Risk Outreach,Cashback Voucher,28-11-2025,Email,No Response,Yes
RTC0003378,C0010142,Renewal Nudge,Cashback Voucher,14-07-2025,App,Declined,Yes
RTC0003379,C0010147,At-Risk Outreach,Priority Support,29-12-2025,Call,No Response,Yes
RTC0003380,C0010150,Win-Back Drive,Annual Plan Discount,21-06-2025,SMS,Accepted,Yes
RTC0003381,C0010152,Loyalty Save,Extra Data 50GB,03-02-2026,Call,Declined,Yes
RTC0003382,C0010153,Loyalty Save,Cashback Voucher,15-01-2025,App,No Response,Yes
RTC0003383,C0010155,Value Retention,Priority Support,05-06-2025,App,Accepted,Yes
RTC0003384,C0010158,Loyalty Save,Priority Support,24-08-2025,App,Accepted,Yes
RTC0003385,C0010160,Win-Back Drive,Plan Upgrade Offer,01-01-2026,Email,No Response,Yes
RTC0003386,C0010161,Win-Back Drive,Bill Waiver,18-10-2025,Email,No Response,No
RTC0003387,C0010172,Renewal Nudge,Cashback Voucher,01-02-2026,Call,No Response,Yes
RTC0003388,C0010180,At-Risk Outreach,Bill Waiver,02-04-2025,Email,Accepted,Yes
RTC0003389,C0010182,Win-Back Drive,Plan Upgrade Offer,16-06-2025,App,No Response,Yes
RTC0003390,C0010183,Win-Back Drive,Loyalty Discount 10%,14-05-2025,App,Declined,Yes
RTC0003391,C0010188,At-Risk Outreach,Loyalty Discount 10%,17-12-2025,WhatsApp,No Response,Yes
RTC0003392,C0010193,Loyalty Save,Loyalty Discount 10%,09-09-2025,SMS,Accepted,Yes
RTC0003393,C0010195,Win-Back Drive,Extra Data 50GB,28-11-2025,App,Accepted,Yes
RTC0003394,C0010196,Loyalty Save,Plan Upgrade Offer,28-07-2025,Call,Accepted,Yes
RTC0003395,C0010198,Value Retention,Plan Upgrade Offer,11-01-2026,Call,Accepted,Yes
RTC0003396,C0010201,Renewal Nudge,Bill Waiver,15-03-2026,WhatsApp,Declined,No
RTC0003397,C0010204,Win-Back Drive,Loyalty Discount 10%,10-01-2025,WhatsApp,Accepted,Yes
RTC0003398,C0010208,Renewal Nudge,Plan Upgrade Offer,11-02-2026,Email,Declined,Yes
RTC0003399,C0010210,Renewal Nudge,Priority Support,20-03-2025,App,Accepted,No
RTC0003400,C0010216,At-Risk Outreach,Cashback Voucher,18-03-2026,SMS,Accepted,Yes
RTC0003401,C0010219,Win-Back Drive,Loyalty Discount 10%,01-10-2025,WhatsApp,Accepted,Yes
RTC0003402,C0010220,Win-Back Drive,Plan Upgrade Offer,26-12-2025,Call,Accepted,Yes
RTC0003403,C0010222,Loyalty Save,Priority Support,09-08-2025,Email,Declined,No
RTC0003404,C0010224,At-Risk Outreach,Extra Data 50GB,01-08-2025,SMS,Declined,Yes
RTC0003405,C0010225,Value Retention,Loyalty Discount 10%,26-05-2025,Email,Accepted,Yes
RTC0003406,C0010227,Win-Back Drive,Annual Plan Discount,03-10-2025,Call,No Response,Yes
RTC0003407,C0010232,At-Risk Outreach,Cashback Voucher,26-08-2025,App,Accepted,Yes
RTC0003408,C0010234,Renewal Nudge,Annual Plan Discount,21-02-2025,App,Declined,Yes
RTC0003409,C0010241,Loyalty Save,Cashback Voucher,19-07-2025,App,No Response,Yes
RTC0003410,C0010243,Renewal Nudge,Loyalty Discount 10%,23-10-2025,WhatsApp,Accepted,Yes
RTC0003411,C0010245,At-Risk Outreach,Bill Waiver,11-12-2025,App,No Response,Yes
RTC0003412,C0010247,Renewal Nudge,Free OTT 3 Months,11-11-2025,App,Declined,No
RTC0003413,C0010251,Value Retention,Free OTT 3 Months,14-12-2025,WhatsApp,No Response,Yes
RTC0003414,C0010256,Value Retention,Free OTT 3 Months,22-12-2025,Email,No Response,Yes
RTC0003415,C0010257,At-Risk Outreach,Cashback Voucher,17-01-2025,App,Accepted,No
RTC0003416,C0010258,Loyalty Save,Plan Upgrade Offer,07-03-2025,SMS,Accepted,Yes
RTC0003417,C0010260,Win-Back Drive,Priority Support,30-08-2025,Email,Accepted,Yes
