complaint_id,customer_id,complaint_date,complaint_type,severity,status,resolution_date
CMP00006858,C0007898,02-12-2014,Service Quality,Moderate,Resolved,10-12-2014
CMP00006859,C0007900,01-12-2024,Billing Error,Moderate,Unresolved,
CMP00006860,C0007900,13-05-2021,Service Quality,Minor,Unresolved,
CMP00006861,C0007900,15-01-2022,Wrongful Charge,Severe,Resolved,20-01-2022
CMP00006862,C0007901,23-12-2016,Billing Error,Severe,Unresolved,
CMP00006863,C0007901,11-12-2021,Network Coverage,Moderate,Resolved,14-12-2021
CMP00006864,C0007902,24-08-2024,Customer Service,Moderate,Unresolved,
CMP00006865,C0007903,27-10-2015,Customer Service,Severe,Resolved,03-11-2015
CMP00006866,C0007906,13-02-2015,Service Quality,Severe,Unresolved,
CMP00006867,C0007906,20-11-2025,Connection Down,Major,Unresolved,
CMP00006868,C0007906,29-08-2024,Billing Error,Moderate,Resolved,04-09-2024
CMP00006869,C0007907,12-04-2021,Wrongful Charge,Minor,Resolved,17-04-2021
CMP00006870,C0007907,27-06-2019,Customer Service,Major,Resolved,28-06-2019
CMP00006871,C0007908,17-09-2022,Customer Service,Severe,Resolved,23-09-2022
CMP00006872,C0007910,12-10-2015,Recharge Not Credited,Minor,Unresolved,
CMP00006873,C0007910,13-08-2023,Connection Down,Minor,Resolved,16-08-2023
CMP00006874,C0007911,26-07-2014,Data Speed,Moderate,Unresolved,
CMP00006875,C0007911,22-08-2021,Connection Down,Major,Resolved,25-08-2021
CMP00006876,C0007913,19-03-2014,Billing Error,Moderate,Unresolved,
CMP00006877,C0007918,02-09-2020,Data Speed,Moderate,Unresolved,
CMP00006878,C0007921,30-03-2023,Wrongful Charge,Minor,Resolved,02-04-2023
CMP00006879,C0007923,25-05-2014,Wrongful Charge,Moderate,Resolved,01-06-2014
CMP00006880,C0007923,12-03-2018,Connection Down,Minor,Resolved,15-03-2018
CMP00006881,C0007924,24-01-2016,Connection Down,Severe,Resolved,27-01-2016
CMP00006882,C0007925,09-12-2020,Recharge Not Credited,Major,Resolved,10-12-2020
CMP00006883,C0007926,30-07-2019,Wrongful Charge,Major,Unresolved,
CMP00006884,C0007929,04-06-2024,Billing Error,Moderate,Unresolved,
CMP00006885,C0007929,12-02-2025,Service Quality,Major,Unresolved,
CMP00006886,C0007930,27-06-2023,Wrongful Charge,Major,Resolved,05-07-2023
CMP00006887,C0007930,19-06-2015,Wrongful Charge,Moderate,Resolved,22-06-2015
CMP00006888,C0007931,30-09-2023,Connection Down,Severe,Unresolved,
CMP00006889,C0007932,04-08-2019,Billing Error,Moderate,Unresolved,
CMP00006890,C0007933,09-07-2020,Data Speed,Severe,Unresolved,
CMP00006891,C0007934,02-04-2023,Data Speed,Moderate,Resolved,06-04-2023
CMP00006892,C0007935,23-11-2022,Recharge Not Credited,Major,Resolved,26-11-2022
CMP00006893,C0007936,07-08-2025,Network Coverage,Major,Unresolved,
CMP00006894,C0007938,24-06-2015,Recharge Not Credited,Severe,Resolved,01-07-2015
CMP00006895,C0007939,05-06-2015,Customer Service,Major,Unresolved,
CMP00006896,C0007940,23-06-2021,Billing Error,Major,Unresolved,
CMP00006897,C0007941,06-01-2017,Network Coverage,Major,Unresolved,
CMP00006898,C0007941,01-01-2021,Data Speed,Moderate,Resolved,07-01-2021
CMP00006899,C0007943,14-09-2018,Customer Service,Major,Unresolved,
CMP00006900,C0007948,16-12-2024,Billing Error,Severe,Resolved,19-12-2024
CMP00006901,C0007949,14-09-2021,Connection Down,Major,Resolved,21-09-2021
CMP00006902,C0007951,06-06-2021,Service Quality,Minor,Resolved,07-06-2021
CMP00006903,C0007956,29-11-2019,Customer Service,Moderate,Unresolved,
CMP00006904,C0007956,10-12-2020,Recharge Not Credited,Major,Resolved,12-12-2020
CMP00006905,C0007956,06-05-2021,Service Quality,Severe,Resolved,10-05-2021
CMP00006906,C0007957,05-09-2024,Data Speed,Minor,Unresolved,
CMP00006907,C0007959,06-07-2021,Service Quality,Severe,Unresolved,
CMP00006908,C0007959,05-02-2017,Network Coverage,Moderate,Unresolved,
CMP00006909,C0007960,12-02-2018,Billing Error,Minor,Resolved,16-02-2018
CMP00006910,C0007961,22-08-2020,Customer Service,Major,Unresolved,
CMP00006911,C0007961,11-10-2021,Wrongful Charge,Moderate,Resolved,14-10-2021
CMP00006912,C0007963,11-11-2018,Customer Service,Moderate,Resolved,18-11-2018
CMP00006913,C0007965,24-04-2023,Service Quality,Severe,Resolved,27-04-2023
CMP00006914,C0007966,30-09-2022,Wrongful Charge,Minor,Resolved,30-09-2022
CMP00006915,C0007967,31-08-2025,Customer Service,Minor,Resolved,08-09-2025
CMP00006916,C0007967,19-07-2016,Connection Down,Minor,Resolved,27-07-2016
CMP00006917,C0007970,28-04-2015,Recharge Not Credited,Minor,Resolved,05-05-2015
CMP00006918,C0007970,19-08-2020,Connection Down,Minor,Resolved,21-08-2020
CMP00006919,C0007970,01-05-2022,Wrongful Charge,Moderate,Resolved,07-05-2022
CMP00006920,C0007972,16-08-2020,Network Coverage,Major,Unresolved,
CMP00006921,C0007972,16-01-2014,Recharge Not Credited,Moderate,Unresolved,
CMP00006922,C0007973,25-04-2024,Service Quality,Minor,Unresolved,
CMP00006923,C0007976,07-04-2021,Recharge Not Credited,Minor,Unresolved,
CMP00006924,C0007976,09-09-2021,Wrongful Charge,Minor,Resolved,10-09-2021
CMP00006925,C0007976,16-12-2014,Billing Error,Minor,Resolved,20-12-2014
CMP00006926,C0007977,11-09-2022,Customer Service,Moderate,Resolved,12-09-2022
CMP00006927,C0007980,13-01-2019,Billing Error,Moderate,Resolved,18-01-2019
CMP00006928,C0007980,01-11-2023,Data Speed,Minor,Resolved,07-11-2023
CMP00006929,C0007981,15-07-2020,Connection Down,Major,Unresolved,
CMP00006930,C0007982,08-03-2018,Connection Down,Minor,Unresolved,
CMP00006931,C0007984,22-02-2025,Recharge Not Credited,Major,Resolved,22-02-2025
CMP00006932,C0007988,23-07-2025,Data Speed,Major,Resolved,23-07-2025
CMP00006933,C0007990,02-11-2025,Wrongful Charge,Moderate,Resolved,09-11-2025
CMP00006934,C0007992,10-04-2020,Wrongful Charge,Severe,Resolved,11-04-2020
CMP00006935,C0007994,30-03-2022,Data Speed,Major,Resolved,05-04-2022
CMP00006936,C0007994,11-02-2018,Wrongful Charge,Moderate,Resolved,18-02-2018
CMP00006937,C0007996,02-04-2020,Connection Down,Minor,Unresolved,
CMP00006938,C0007998,09-09-2022,Network Coverage,Moderate,Unresolved,
CMP00006939,C0007998,14-02-2019,Recharge Not Credited,Moderate,Resolved,18-02-2019
CMP00006940,C0008000,14-07-2024,Billing Error,Minor,Resolved,22-07-2024
CMP00006941,C0008001,22-10-2021,Connection Down,Minor,Resolved,29-10-2021
CMP00006942,C0008002,14-05-2023,Customer Service,Minor,Unresolved,
CMP00006943,C0008003,15-11-2021,Customer Service,Moderate,Resolved,18-11-2021
CMP00006944,C0008005,19-05-2015,Billing Error,Minor,Resolved,25-05-2015
CMP00006945,C0008005,27-07-2016,Customer Service,Major,Resolved,27-07-2016
CMP00006946,C0008006,14-11-2018,Billing Error,Minor,Unresolved,
CMP00006947,C0008007,06-05-2019,Data Speed,Moderate,Unresolved,
CMP00006948,C0008010,03-03-2021,Recharge Not Credited,Moderate,Resolved,11-03-2021
CMP00006949,C0008013,07-08-2016,Connection Down,Major,Unresolved,
CMP00006950,C0008014,21-06-2018,Connection Down,Severe,Resolved,30-06-2018
CMP00006951,C0008015,25-12-2022,Service Quality,Moderate,Unresolved,
CMP00006952,C0008016,24-02-2024,Recharge Not Credited,Minor,Unresolved,
CMP00006953,C0008017,18-10-2023,Data Speed,Major,Unresolved,
CMP00006954,C0008017,19-12-2021,Network Coverage,Major,Unresolved,
CMP00006955,C0008018,20-06-2017,Recharge Not Credited,Moderate,Unresolved,
CMP00006956,C0008018,22-04-2025,Billing Error,Minor,Unresolved,
CMP00006957,C0008018,27-03-2023,Wrongful Charge,Moderate,Resolved,28-03-2023
CMP00006958,C0008021,07-12-2016,Billing Error,Minor,Unresolved,
CMP00006959,C0008022,12-08-2024,Billing Error,Minor,Unresolved,
CMP00006960,C0008023,16-08-2019,Connection Down,Major,Resolved,22-08-2019
CMP00006961,C0008024,09-08-2020,Wrongful Charge,Moderate,Unresolved,
CMP00006962,C0008025,21-08-2015,Service Quality,Minor,Unresolved,
CMP00006963,C0008025,25-08-2020,Customer Service,Moderate,Resolved,27-08-2020
CMP00006964,C0008028,20-10-2018,Data Speed,Major,Resolved,24-10-2018
CMP00006965,C0008028,21-01-2025,Recharge Not Credited,Major,Resolved,21-01-2025
CMP00006966,C0008029,14-07-2022,Data Speed,Minor,Unresolved,
CMP00006967,C0008032,30-10-2025,Data Speed,Moderate,Unresolved,
CMP00006968,C0008032,10-08-2021,Connection Down,Major,Resolved,13-08-2021
CMP00006969,C0008033,15-09-2017,Network Coverage,Major,Resolved,22-09-2017
CMP00006970,C0008035,09-04-2025,Connection Down,Major,Unresolved,
CMP00006971,C0008036,08-04-2014,Network Coverage,Minor,Resolved,13-04-2014
CMP00006972,C0008037,03-09-2020,Recharge Not Credited,Minor,Resolved,04-09-2020
CMP00006973,C0008037,22-01-2025,Connection Down,Moderate,Resolved,23-01-2025
CMP00006974,C0008038,06-01-2021,Billing Error,Minor,Resolved,11-01-2021
CMP00006975,C0008041,09-12-2016,Service Quality,Minor,Resolved,18-12-2016
CMP00006976,C0008041,07-08-2015,Service Quality,Moderate,Resolved,16-08-2015
CMP00006977,C0008042,27-11-2025,Data Speed,Moderate,Unresolved,
CMP00006978,C0008042,18-06-2022,Connection Down,Minor,Resolved,20-06-2022
CMP00006979,C0008042,27-02-2025,Billing Error,Moderate,Resolved,07-03-2025
CMP00006980,C0008043,27-11-2024,Customer Service,Minor,Unresolved,
CMP00006981,C0008044,26-09-2021,Customer Service,Moderate,Unresolved,
CMP00006982,C0008044,13-04-2017,Network Coverage,Moderate,Unresolved,
CMP00006983,C0008044,10-03-2019,Service Quality,Severe,Resolved,12-03-2019
CMP00006984,C0008047,30-09-2020,Data Speed,Major,Resolved,03-10-2020
CMP00006985,C0008049,27-10-2022,Network Coverage,Moderate,Unresolved,
CMP00006986,C0008049,14-10-2018,Data Speed,Major,Unresolved,
CMP00006987,C0008049,21-01-2024,Customer Service,Major,Resolved,23-01-2024
CMP00006988,C0008049,17-04-2018,Recharge Not Credited,Minor,Resolved,22-04-2018
CMP00006989,C0008050,08-10-2018,Data Speed,Moderate,Resolved,09-10-2018
CMP00006990,C0008051,22-12-2018,Customer Service,Moderate,Unresolved,
CMP00006991,C0008051,16-02-2016,Connection Down,Moderate,Resolved,18-02-2016
CMP00006992,C0008052,28-06-2021,Service Quality,Major,Unresolved,
CMP00006993,C0008052,05-01-2017,Data Speed,Moderate,Resolved,07-01-2017
CMP00006994,C0008052,08-05-2024,Network Coverage,Minor,Resolved,15-05-2024
CMP00006995,C0008053,01-04-2016,Wrongful Charge,Minor,Unresolved,
CMP00006996,C0008054,07-03-2019,Billing Error,Moderate,Resolved,09-03-2019
CMP00006997,C0008054,09-09-2022,Connection Down,Minor,Resolved,10-09-2022
CMP00006998,C0008055,04-02-2016,Wrongful Charge,Moderate,Resolved,08-02-2016
CMP00006999,C0008055,21-07-2016,Data Speed,Minor,Resolved,21-07-2016
CMP00007000,C0008057,08-10-2022,Connection Down,Moderate,Unresolved,
CMP00007001,C0008059,11-06-2025,Billing Error,Major,Resolved,19-06-2025
CMP00007002,C0008060,02-10-2014,Network Coverage,Major,Resolved,03-10-2014
CMP00007003,C0008060,21-01-2026,Data Speed,Major,Resolved,21-01-2026
CMP00007004,C0008061,06-09-2016,Service Quality,Minor,Unresolved,
CMP00007005,C0008062,11-04-2025,Service Quality,Minor,Unresolved,
CMP00007006,C0008062,16-12-2021,Data Speed,Major,Unresolved,
CMP00007007,C0008062,28-03-2021,Billing Error,Moderate,Resolved,31-03-2021
CMP00007008,C0008066,26-08-2020,Recharge Not Credited,Minor,Resolved,31-08-2020
CMP00007009,C0008067,02-12-2019,Data Speed,Moderate,Resolved,04-12-2019
CMP00007010,C0008068,11-08-2025,Recharge Not Credited,Major,Resolved,17-08-2025
CMP00007011,C0008071,09-03-2024,Customer Service,Major,Unresolved,
CMP00007012,C0008075,16-01-2017,Billing Error,Minor,Resolved,17-01-2017
CMP00007013,C0008075,31-10-2025,Customer Service,Minor,Resolved,05-11-2025
CMP00007014,C0008076,23-03-2017,Service Quality,Moderate,Unresolved,
CMP00007015,C0008078,15-04-2024,Recharge Not Credited,Major,Resolved,18-04-2024
CMP00007016,C0008078,11-01-2023,Network Coverage,Moderate,Resolved,12-01-2023
CMP00007017,C0008079,16-06-2014,Billing Error,Moderate,Unresolved,
CMP00007018,C0008081,24-01-2015,Service Quality,Moderate,Resolved,27-01-2015
CMP00007019,C0008083,05-02-2022,Customer Service,Minor,Unresolved,
CMP00007020,C0008083,24-10-2019,Data Speed,Minor,Resolved,01-11-2019
CMP00007021,C0008084,14-07-2015,Recharge Not Credited,Minor,Resolved,15-07-2015
CMP00007022,C0008085,07-10-2024,Billing Error,Minor,Resolved,13-10-2024
CMP00007023,C0008090,28-12-2024,Wrongful Charge,Moderate,Unresolved,
CMP00007024,C0008092,31-10-2025,Service Quality,Minor,Unresolved,
CMP00007025,C0008092,17-01-2025,Wrongful Charge,Moderate,Unresolved,
CMP00007026,C0008093,19-11-2021,Data Speed,Major,Resolved,26-11-2021
CMP00007027,C0008096,22-05-2020,Data Speed,Minor,Resolved,26-05-2020
CMP00007028,C0008097,14-06-2017,Recharge Not Credited,Minor,Resolved,18-06-2017
CMP00007029,C0008099,01-03-2025,Billing Error,Minor,Unresolved,
CMP00007030,C0008099,12-06-2018,Network Coverage,Moderate,Resolved,22-06-2018
CMP00007031,C0008099,24-03-2018,Billing Error,Major,Resolved,27-03-2018
CMP00007032,C0008100,20-06-2016,Data Speed,Moderate,Resolved,23-06-2016
CMP00007033,C0008101,19-04-2016,Service Quality,Moderate,Resolved,19-04-2016
CMP00007034,C0008103,20-02-2022,Billing Error,Moderate,Resolved,20-02-2022
CMP00007035,C0008104,17-10-2025,Recharge Not Credited,Moderate,Unresolved,
CMP00007036,C0008105,11-07-2024,Network Coverage,Moderate,Unresolved,
CMP00007037,C0008105,29-06-2018,Billing Error,Minor,Resolved,30-06-2018
CMP00007038,C0008109,09-08-2017,Recharge Not Credited,Moderate,Unresolved,
CMP00007039,C0008114,01-10-2016,Connection Down,Major,Unresolved,
CMP00007040,C0008115,31-12-2025,Network Coverage,Severe,Unresolved,
CMP00007041,C0008116,17-06-2021,Wrongful Charge,Moderate,Unresolved,
CMP00007042,C0008116,12-08-2020,Data Speed,Moderate,Unresolved,
CMP00007043,C0008117,19-02-2015,Data Speed,Minor,Resolved,25-02-2015
CMP00007044,C0008118,05-03-2018,Service Quality,Major,Resolved,08-03-2018
CMP00007045,C0008120,15-08-2021,Billing Error,Moderate,Resolved,25-08-2021
CMP00007046,C0008121,22-09-2022,Data Speed,Moderate,Unresolved,
CMP00007047,C0008122,07-04-2024,Customer Service,Minor,Unresolved,
CMP00007048,C0008122,19-12-2024,Recharge Not Credited,Major,Unresolved,
CMP00007049,C0008123,10-07-2024,Wrongful Charge,Minor,Resolved,13-07-2024
CMP00007050,C0008126,27-11-2017,Service Quality,Minor,Resolved,02-12-2017
CMP00007051,C0008127,25-09-2025,Billing Error,Minor,Unresolved,
CMP00007052,C0008129,27-08-2018,Network Coverage,Minor,Unresolved,
CMP00007053,C0008131,18-11-2017,Service Quality,Moderate,Unresolved,
CMP00007054,C0008131,12-12-2015,Wrongful Charge,Major,Unresolved,
CMP00007055,C0008131,23-12-2023,Service Quality,Moderate,Resolved,01-01-2024
CMP00007056,C0008133,27-10-2023,Wrongful Charge,Major,Resolved,31-10-2023
CMP00007057,C0008135,03-07-2020,Network Coverage,Major,Resolved,10-07-2020
CMP00007058,C0008136,15-11-2021,Wrongful Charge,Major,Unresolved,
CMP00007059,C0008136,26-02-2018,Network Coverage,Severe,Unresolved,
CMP00007060,C0008138,14-05-2024,Recharge Not Credited,Minor,Resolved,17-05-2024
CMP00007061,C0008139,14-11-2017,Recharge Not Credited,Minor,Unresolved,
CMP00007062,C0008141,13-02-2023,Service Quality,Minor,Unresolved,
CMP00007063,C0008141,24-06-2023,Billing Error,Minor,Resolved,30-06-2023
CMP00007064,C0008142,10-07-2022,Connection Down,Major,Resolved,20-07-2022
CMP00007065,C0008142,18-08-2017,Network Coverage,Minor,Resolved,22-08-2017
CMP00007066,C0008143,08-12-2014,Connection Down,Severe,Resolved,17-12-2014
CMP00007067,C0008144,15-10-2015,Service Quality,Minor,Resolved,21-10-2015
CMP00007068,C0008145,02-10-2021,Service Quality,Moderate,Unresolved,
CMP00007069,C0008145,24-05-2017,Network Coverage,Moderate,Resolved,27-05-2017
CMP00007070,C0008146,22-12-2017,Wrongful Charge,Minor,Resolved,29-12-2017
CMP00007071,C0008147,20-06-2015,Recharge Not Credited,Moderate,Unresolved,
CMP00007072,C0008147,20-06-2022,Customer Service,Moderate,Resolved,24-06-2022
CMP00007073,C0008148,18-04-2019,Network Coverage,Moderate,Resolved,19-04-2019
CMP00007074,C0008153,15-06-2015,Network Coverage,Minor,Unresolved,
CMP00007075,C0008154,21-07-2019,Service Quality,Minor,Unresolved,
CMP00007076,C0008155,15-01-2026,Service Quality,Moderate,Unresolved,
CMP00007077,C0008157,27-11-2020,Data Speed,Moderate,Resolved,05-12-2020
CMP00007078,C0008160,04-06-2018,Network Coverage,Moderate,Resolved,10-06-2018
CMP00007079,C0008160,26-09-2018,Billing Error,Moderate,Resolved,29-09-2018
CMP00007080,C0008161,24-10-2021,Service Quality,Moderate,Resolved,02-11-2021
CMP00007081,C0008161,21-01-2024,Data Speed,Minor,Resolved,22-01-2024
CMP00007082,C0008162,07-10-2022,Recharge Not Credited,Moderate,Resolved,12-10-2022
CMP00007083,C0008164,01-12-2025,Network Coverage,Minor,Resolved,01-12-2025
CMP00007084,C0008166,11-07-2022,Network Coverage,Minor,Unresolved,
CMP00007085,C0008166,21-06-2015,Recharge Not Credited,Moderate,Resolved,23-06-2015
CMP00007086,C0008166,12-03-2019,Data Speed,Minor,Resolved,20-03-2019
CMP00007087,C0008169,13-05-2023,Recharge Not Credited,Moderate,Resolved,16-05-2023
CMP00007088,C0008170,17-06-2025,Wrongful Charge,Major,Resolved,21-06-2025
CMP00007089,C0008172,23-04-2022,Wrongful Charge,Minor,Unresolved,
CMP00007090,C0008172,19-04-2019,Customer Service,Moderate,Resolved,24-04-2019
CMP00007091,C0008175,12-09-2021,Billing Error,Minor,Unresolved,
CMP00007092,C0008175,24-03-2014,Customer Service,Major,Resolved,25-03-2014
CMP00007093,C0008175,15-12-2020,Wrongful Charge,Minor,Resolved,19-12-2020
CMP00007094,C0008178,19-08-2025,Connection Down,Major,Unresolved,
CMP00007095,C0008179,22-11-2014,Network Coverage,Moderate,Resolved,26-11-2014
CMP00007096,C0008182,25-07-2017,Connection Down,Severe,Unresolved,
CMP00007097,C0008182,07-04-2021,Network Coverage,Moderate,Resolved,11-04-2021
CMP00007098,C0008185,18-10-2016,Network Coverage,Severe,Resolved,20-10-2016
CMP00007099,C0008186,24-01-2019,Data Speed,Moderate,Unresolved,
CMP00007100,C0008191,15-10-2021,Network Coverage,Major,Unresolved,
CMP00007101,C0008193,19-09-2023,Data Speed,Severe,Resolved,21-09-2023
CMP00007102,C0008194,14-04-2019,Network Coverage,Moderate,Unresolved,
CMP00007103,C0008194,17-09-2018,Recharge Not Credited,Major,Resolved,25-09-2018
CMP00007104,C0008195,15-01-2025,Billing Error,Major,Resolved,25-01-2025
CMP00007105,C0008195,13-12-2014,Billing Error,Minor,Resolved,17-12-2014
CMP00007106,C0008196,30-10-2016,Wrongful Charge,Moderate,Unresolved,
CMP00007107,C0008198,02-03-2025,Service Quality,Major,Unresolved,
CMP00007108,C0008198,05-09-2018,Wrongful Charge,Moderate,Resolved,07-09-2018
CMP00007109,C0008198,07-10-2024,Data Speed,Minor,Resolved,09-10-2024
CMP00007110,C0008201,22-05-2014,Wrongful Charge,Moderate,Unresolved,
CMP00007111,C0008205,09-09-2019,Customer Service,Severe,Resolved,15-09-2019
CMP00007112,C0008207,28-01-2017,Connection Down,Severe,Unresolved,
CMP00007113,C0008207,20-06-2021,Connection Down,Moderate,Resolved,24-06-2021
CMP00007114,C0008212,01-04-2025,Data Speed,Major,Resolved,02-04-2025
CMP00007115,C0008214,23-07-2015,Connection Down,Severe,Unresolved,
CMP00007116,C0008214,29-11-2018,Billing Error,Moderate,Unresolved,
CMP00007117,C0008215,31-12-2014,Data Speed,Severe,Unresolved,
CMP00007118,C0008220,15-01-2018,Data Speed,Major,Unresolved,
CMP00007119,C0008220,28-12-2017,Wrongful Charge,Minor,Unresolved,
CMP00007120,C0008220,17-02-2024,Billing Error,Minor,Resolved,23-02-2024
CMP00007121,C0008222,20-07-2025,Data Speed,Moderate,Unresolved,
CMP00007122,C0008222,04-09-2015,Wrongful Charge,Major,Resolved,14-09-2015
CMP00007123,C0008224,08-05-2024,Recharge Not Credited,Moderate,Unresolved,
CMP00007124,C0008224,18-10-2024,Billing Error,Severe,Unresolved,
CMP00007125,C0008226,08-02-2024,Connection Down,Moderate,Unresolved,
CMP00007126,C0008227,25-09-2024,Wrongful Charge,Major,Unresolved,
CMP00007127,C0008227,27-10-2019,Service Quality,Moderate,Resolved,03-11-2019
CMP00007128,C0008227,09-12-2021,Customer Service,Minor,Resolved,10-12-2021
CMP00007129,C0008230,29-09-2020,Recharge Not Credited,Moderate,Unresolved,
CMP00007130,C0008233,08-01-2016,Connection Down,Major,Unresolved,
CMP00007131,C0008234,21-04-2017,Data Speed,Moderate,Resolved,30-04-2017
CMP00007132,C0008236,30-04-2019,Customer Service,Moderate,Unresolved,
CMP00007133,C0008237,08-08-2023,Wrongful Charge,Moderate,Unresolved,
CMP00007134,C0008238,04-09-2022,Customer Service,Minor,Unresolved,
CMP00007135,C0008238,24-12-2017,Network Coverage,Moderate,Resolved,03-01-2018
