feedback_id,customer_id,feedback_date,csat_score,nps_score,channel,feedback_category
FB00012013,C0008020,11-05-2025,3,5,App Rating,Pricing
FB00012014,C0008021,07-01-2023,5,8,Email Survey,Billing
FB00012015,C0008023,09-04-2020,2,5,Email Survey,App Experience
FB00012016,C0008023,05-07-2017,4,4,App Rating,Billing
FB00012017,C0008023,26-12-2020,3,6,SMS Survey,Pricing
FB00012018,C0008024,31-05-2017,3,10,App Rating,Billing
FB00012019,C0008025,09-05-2018,4,8,IVR Survey,Billing
FB00012020,C0008025,26-08-2020,3,6,Email Survey,App Experience
FB00012021,C0008025,07-10-2023,5,8,IVR Survey,Support
FB00012022,C0008026,16-12-2016,3,6,IVR Survey,Network
FB00012023,C0008026,19-09-2015,3,8,SMS Survey,Overall Experience
FB00012024,C0008026,21-11-2018,3,8,SMS Survey,Overall Experience
FB00012025,C0008027,30-11-2022,4,8,App Rating,Overall Experience
FB00012026,C0008028,25-07-2020,1,2,SMS Survey,Billing
FB00012027,C0008028,22-01-2018,3,3,Call Centre,App Experience
FB00012028,C0008029,18-02-2022,3,2,SMS Survey,Support
FB00012029,C0008029,26-01-2017,1,3,IVR Survey,Support
FB00012030,C0008030,19-09-2023,3,8,IVR Survey,Support
FB00012031,C0008031,30-08-2023,3,3,Email Survey,Network
FB00012032,C0008032,02-12-2024,4,3,SMS Survey,Network
FB00012033,C0008032,10-01-2020,4,3,App Rating,Pricing
FB00012034,C0008032,15-08-2018,4,5,SMS Survey,App Experience
FB00012035,C0008033,02-03-2021,1,3,SMS Survey,Overall Experience
FB00012036,C0008033,15-11-2014,1,3,Call Centre,Billing
FB00012037,C0008034,08-05-2019,3,7,App Rating,Billing
FB00012038,C0008036,01-12-2021,1,2,Call Centre,Billing
FB00012039,C0008036,30-12-2015,2,1,SMS Survey,Billing
FB00012040,C0008037,21-08-2022,4,7,App Rating,Billing
FB00012041,C0008037,04-09-2022,3,6,IVR Survey,Pricing
FB00012042,C0008037,27-02-2015,3,8,Call Centre,Billing
FB00012043,C0008038,11-07-2015,2,8,IVR Survey,Support
FB00012044,C0008039,05-07-2020,3,8,Email Survey,Pricing
FB00012045,C0008040,06-04-2019,2,8,SMS Survey,Network
FB00012046,C0008040,03-03-2016,2,6,IVR Survey,Overall Experience
FB00012047,C0008040,09-12-2024,3,6,Call Centre,Network
FB00012048,C0008040,29-04-2020,4,7,SMS Survey,App Experience
FB00012049,C0008040,24-06-2021,4,7,IVR Survey,Overall Experience
FB00012050,C0008042,17-09-2017,1,1,IVR Survey,Overall Experience
FB00012051,C0008042,12-02-2015,1,3,SMS Survey,Overall Experience
FB00012052,C0008043,02-01-2021,2,4,IVR Survey,Overall Experience
FB00012053,C0008043,21-08-2018,4,6,SMS Survey,Overall Experience
FB00012054,C0008043,05-06-2014,4,5,IVR Survey,Network
FB00012055,C0008043,20-07-2015,4,4,Call Centre,App Experience
FB00012056,C0008044,24-01-2023,1,0,Email Survey,Overall Experience
FB00012057,C0008045,06-11-2022,2,6,App Rating,Overall Experience
FB00012058,C0008045,25-03-2025,2,7,SMS Survey,Support
FB00012059,C0008045,05-03-2020,4,7,App Rating,Overall Experience
FB00012060,C0008046,03-12-2014,2,4,Email Survey,Overall Experience
FB00012061,C0008046,29-06-2015,1,4,Email Survey,Pricing
FB00012062,C0008047,22-05-2022,4,8,App Rating,Network
FB00012063,C0008047,07-07-2024,3,7,App Rating,Overall Experience
FB00012064,C0008047,27-02-2018,5,8,IVR Survey,Pricing
FB00012065,C0008048,20-06-2020,1,4,IVR Survey,Pricing
FB00012066,C0008048,27-06-2015,3,4,Call Centre,Network
FB00012067,C0008048,25-07-2020,2,2,Call Centre,Network
FB00012068,C0008048,06-08-2024,2,2,Call Centre,App Experience
FB00012069,C0008048,15-03-2015,2,2,Email Survey,Network
FB00012070,C0008049,07-03-2019,3,2,SMS Survey,Support
FB00012071,C0008051,19-09-2022,2,8,Call Centre,Support
FB00012072,C0008052,15-11-2014,2,4,Email Survey,Pricing
FB00012073,C0008052,05-07-2017,4,4,App Rating,Pricing
FB00012074,C0008053,27-04-2023,4,4,Call Centre,Network
FB00012075,C0008054,25-01-2020,4,7,Call Centre,Billing
FB00012076,C0008056,03-03-2016,2,1,SMS Survey,App Experience
FB00012077,C0008056,21-09-2018,1,0,IVR Survey,Billing
FB00012078,C0008056,29-12-2016,2,0,Call Centre,Support
FB00012079,C0008058,25-06-2019,3,10,SMS Survey,Pricing
FB00012080,C0008058,25-02-2014,3,9,SMS Survey,Overall Experience
FB00012081,C0008059,22-04-2014,3,8,App Rating,Billing
FB00012082,C0008060,13-07-2015,2,4,Call Centre,Network
FB00012083,C0008061,08-05-2014,4,8,App Rating,Billing
FB00012084,C0008061,25-09-2024,4,8,Email Survey,Support
FB00012085,C0008064,03-04-2024,5,10,IVR Survey,App Experience
FB00012086,C0008064,08-03-2016,4,8,App Rating,Network
FB00012087,C0008064,28-11-2021,5,10,SMS Survey,Network
FB00012088,C0008064,04-09-2019,4,10,App Rating,App Experience
FB00012089,C0008065,19-11-2015,4,6,Email Survey,Overall Experience
FB00012090,C0008065,07-10-2014,3,6,App Rating,Billing
FB00012091,C0008065,01-11-2021,2,5,IVR Survey,Support
FB00012092,C0008066,26-10-2017,5,7,SMS Survey,App Experience
FB00012093,C0008066,04-06-2014,5,9,SMS Survey,Network
FB00012094,C0008067,08-08-2023,3,9,SMS Survey,Pricing
FB00012095,C0008068,10-10-2019,2,7,IVR Survey,Overall Experience
FB00012096,C0008068,17-01-2014,4,8,Email Survey,Overall Experience
FB00012097,C0008070,13-03-2021,3,4,App Rating,Overall Experience
FB00012098,C0008070,11-05-2022,4,4,Email Survey,Network
FB00012099,C0008074,09-05-2015,2,0,App Rating,Billing
FB00012100,C0008075,20-10-2022,2,5,Call Centre,Billing
FB00012101,C0008075,12-05-2022,2,5,SMS Survey,Network
FB00012102,C0008075,07-03-2023,3,4,Email Survey,Support
FB00012103,C0008075,08-05-2019,4,3,IVR Survey,Pricing
FB00012104,C0008075,01-05-2017,4,5,SMS Survey,Billing
FB00012105,C0008077,03-04-2024,4,6,SMS Survey,Support
FB00012106,C0008080,19-10-2019,5,8,App Rating,Pricing
FB00012107,C0008081,05-03-2021,5,9,App Rating,Billing
FB00012108,C0008084,03-06-2023,1,3,App Rating,Pricing
FB00012109,C0008084,14-11-2021,1,2,App Rating,Billing
FB00012110,C0008085,11-01-2016,3,10,App Rating,Overall Experience
FB00012111,C0008085,24-03-2025,3,8,Call Centre,Support
FB00012112,C0008086,17-03-2014,4,10,Call Centre,Overall Experience
FB00012113,C0008086,11-05-2016,4,10,App Rating,App Experience
FB00012114,C0008086,14-09-2024,5,8,App Rating,Overall Experience
FB00012115,C0008087,01-11-2018,4,4,Call Centre,Pricing
FB00012116,C0008088,13-11-2016,3,7,IVR Survey,Pricing
FB00012117,C0008090,30-12-2020,3,4,Email Survey,Overall Experience
FB00012118,C0008091,10-03-2019,4,7,Email Survey,Support
FB00012119,C0008091,25-06-2022,2,6,Email Survey,Billing
FB00012120,C0008091,28-05-2015,3,8,App Rating,Support
FB00012121,C0008093,05-01-2020,4,4,App Rating,Overall Experience
FB00012122,C0008095,14-02-2016,4,7,Call Centre,Billing
FB00012123,C0008096,04-11-2025,2,6,IVR Survey,App Experience
FB00012124,C0008096,10-03-2019,2,8,Email Survey,Support
FB00012125,C0008097,19-06-2016,1,0,IVR Survey,Pricing
FB00012126,C0008098,16-09-2015,3,3,App Rating,Billing
FB00012127,C0008100,14-08-2016,5,8,Call Centre,Support
FB00012128,C0008100,10-10-2018,5,8,App Rating,Network
FB00012129,C0008102,21-12-2022,2,3,Call Centre,Overall Experience
FB00012130,C0008102,19-05-2019,2,3,Email Survey,App Experience
FB00012131,C0008102,29-02-2020,2,4,SMS Survey,Overall Experience
FB00012132,C0008102,17-09-2022,3,4,Email Survey,Pricing
FB00012133,C0008102,01-06-2014,3,4,Call Centre,App Experience
FB00012134,C0008103,31-12-2018,4,8,Email Survey,Pricing
FB00012135,C0008103,05-03-2020,2,8,IVR Survey,Billing
FB00012136,C0008105,20-05-2022,1,2,App Rating,Network
FB00012137,C0008105,04-05-2024,1,1,IVR Survey,Support
FB00012138,C0008106,25-10-2016,2,8,Email Survey,App Experience
FB00012139,C0008107,12-01-2014,3,7,Email Survey,Network
FB00012140,C0008108,19-09-2024,5,7,IVR Survey,App Experience
FB00012141,C0008109,29-07-2023,2,7,Call Centre,Support
FB00012142,C0008109,23-09-2014,4,7,Email Survey,Network
FB00012143,C0008110,07-04-2020,2,4,Email Survey,App Experience
FB00012144,C0008111,11-02-2018,4,5,Call Centre,App Experience
FB00012145,C0008111,07-12-2019,4,7,IVR Survey,Billing
FB00012146,C0008112,13-10-2016,3,6,Email Survey,Support
FB00012147,C0008114,07-02-2014,4,8,IVR Survey,Support
FB00012148,C0008114,13-10-2023,4,7,App Rating,Billing
FB00012149,C0008114,03-03-2026,2,7,App Rating,Support
FB00012150,C0008115,12-01-2016,2,5,SMS Survey,Pricing
FB00012151,C0008115,07-10-2018,3,3,Email Survey,App Experience
FB00012152,C0008116,22-08-2023,5,8,Email Survey,Billing
FB00012153,C0008116,29-12-2015,3,10,Email Survey,App Experience
FB00012154,C0008117,21-09-2024,4,9,Call Centre,Network
FB00012155,C0008118,03-07-2014,3,7,App Rating,Support
FB00012156,C0008119,16-06-2022,4,7,SMS Survey,Pricing
FB00012157,C0008119,25-08-2018,2,7,SMS Survey,Network
FB00012158,C0008119,21-08-2014,4,6,SMS Survey,App Experience
FB00012159,C0008120,28-09-2015,2,7,Call Centre,Network
FB00012160,C0008120,29-05-2022,2,6,SMS Survey,Network
FB00012161,C0008121,15-06-2022,2,4,Call Centre,App Experience
FB00012162,C0008121,09-12-2016,3,4,Call Centre,App Experience
FB00012163,C0008121,06-11-2017,2,3,SMS Survey,App Experience
FB00012164,C0008122,03-09-2018,1,5,IVR Survey,Overall Experience
FB00012165,C0008123,06-03-2023,3,6,IVR Survey,Pricing
FB00012166,C0008124,10-12-2022,3,0,SMS Survey,Support
FB00012167,C0008124,03-01-2017,3,2,App Rating,App Experience
FB00012168,C0008127,17-08-2023,2,1,SMS Survey,Support
FB00012169,C0008128,21-10-2016,5,8,SMS Survey,Overall Experience
FB00012170,C0008128,23-06-2018,5,8,IVR Survey,App Experience
FB00012171,C0008128,15-11-2017,5,9,Call Centre,Billing
FB00012172,C0008128,19-01-2018,5,9,IVR Survey,Pricing
FB00012173,C0008131,01-07-2022,2,4,SMS Survey,App Experience
FB00012174,C0008131,15-09-2023,1,2,App Rating,App Experience
FB00012175,C0008134,07-02-2017,5,6,IVR Survey,Overall Experience
FB00012176,C0008134,06-05-2025,4,8,SMS Survey,App Experience
FB00012177,C0008134,21-04-2023,3,6,Call Centre,Overall Experience
FB00012178,C0008135,17-03-2016,2,5,Email Survey,Support
FB00012179,C0008136,23-12-2019,1,0,IVR Survey,Billing
FB00012180,C0008136,26-03-2021,3,1,Email Survey,Pricing
FB00012181,C0008136,02-08-2024,3,0,App Rating,Overall Experience
FB00012182,C0008136,01-07-2023,1,1,IVR Survey,App Experience
FB00012183,C0008137,05-05-2015,2,0,IVR Survey,Network
FB00012184,C0008138,28-02-2022,2,5,Email Survey,App Experience
FB00012185,C0008139,08-05-2021,4,5,Email Survey,Network
FB00012186,C0008140,07-09-2019,5,5,App Rating,Support
FB00012187,C0008141,18-12-2017,1,3,SMS Survey,Network
FB00012188,C0008141,29-06-2025,3,1,Call Centre,Support
FB00012189,C0008142,17-01-2020,4,8,App Rating,Network
FB00012190,C0008143,06-02-2021,4,7,IVR Survey,App Experience
FB00012191,C0008143,08-02-2024,2,7,SMS Survey,Pricing
FB00012192,C0008144,09-12-2015,3,7,Email Survey,App Experience
FB00012193,C0008145,08-10-2021,2,6,Call Centre,Pricing
FB00012194,C0008145,26-11-2025,3,5,IVR Survey,Pricing
FB00012195,C0008146,26-10-2017,1,3,Email Survey,Support
FB00012196,C0008146,14-09-2020,2,5,App Rating,Overall Experience
FB00012197,C0008146,12-07-2014,1,3,App Rating,App Experience
FB00012198,C0008147,28-11-2018,5,7,IVR Survey,Billing
FB00012199,C0008147,23-03-2021,4,7,SMS Survey,Billing
FB00012200,C0008150,04-08-2014,5,6,SMS Survey,Overall Experience
FB00012201,C0008151,03-10-2017,4,5,Call Centre,App Experience
FB00012202,C0008151,06-03-2026,3,7,App Rating,Support
FB00012203,C0008152,20-11-2018,5,10,Call Centre,Network
FB00012204,C0008153,12-03-2020,3,9,SMS Survey,Pricing
FB00012205,C0008153,21-02-2025,4,9,Email Survey,Support
FB00012206,C0008154,02-11-2015,2,3,SMS Survey,App Experience
FB00012207,C0008154,19-11-2015,3,3,Call Centre,Network
FB00012208,C0008154,24-11-2021,1,4,IVR Survey,Billing
FB00012209,C0008155,13-07-2017,2,7,Call Centre,Pricing
FB00012210,C0008156,04-05-2015,1,1,App Rating,Pricing
FB00012211,C0008156,21-11-2014,1,3,IVR Survey,Overall Experience
FB00012212,C0008157,08-08-2014,3,6,Email Survey,App Experience
FB00012213,C0008158,19-07-2016,4,8,Call Centre,App Experience
FB00012214,C0008158,18-10-2018,4,6,SMS Survey,App Experience
FB00012215,C0008159,19-11-2025,5,8,Call Centre,Billing
FB00012216,C0008160,19-05-2024,2,8,Call Centre,Overall Experience
FB00012217,C0008160,13-04-2018,4,7,IVR Survey,Pricing
FB00012218,C0008160,08-02-2017,3,8,App Rating,Pricing
FB00012219,C0008160,09-03-2014,3,6,Call Centre,Pricing
FB00012220,C0008161,07-02-2020,3,10,App Rating,Pricing
FB00012221,C0008161,17-03-2025,4,8,Email Survey,Pricing
FB00012222,C0008161,05-10-2019,3,9,IVR Survey,Network
FB00012223,C0008162,30-08-2017,3,7,IVR Survey,Billing
FB00012224,C0008162,19-12-2015,2,6,App Rating,App Experience
FB00012225,C0008162,29-06-2022,3,6,SMS Survey,App Experience
FB00012226,C0008163,21-11-2020,5,9,SMS Survey,Support
FB00012227,C0008163,16-01-2014,5,7,SMS Survey,Network
FB00012228,C0008163,27-08-2025,5,8,IVR Survey,Pricing
FB00012229,C0008163,22-02-2023,5,8,Call Centre,Pricing
FB00012230,C0008167,05-01-2023,3,5,Call Centre,Pricing
FB00012231,C0008167,09-09-2023,2,4,Call Centre,Overall Experience
FB00012232,C0008167,19-10-2015,3,4,SMS Survey,Pricing
FB00012233,C0008168,04-05-2025,3,3,IVR Survey,Support
FB00012234,C0008171,18-02-2025,4,8,SMS Survey,Support
FB00012235,C0008171,03-12-2018,4,6,Email Survey,Network
FB00012236,C0008171,10-09-2024,2,6,App Rating,Network
FB00012237,C0008171,03-05-2017,2,7,Email Survey,Overall Experience
FB00012238,C0008171,31-03-2022,2,6,Call Centre,Overall Experience
FB00012239,C0008172,04-12-2017,3,8,IVR Survey,Overall Experience
FB00012240,C0008174,16-08-2024,3,8,Email Survey,Billing
FB00012241,C0008174,10-12-2018,3,8,SMS Survey,Overall Experience
FB00012242,C0008175,21-02-2022,3,6,Email Survey,Support
FB00012243,C0008175,25-09-2022,2,5,SMS Survey,Support
FB00012244,C0008176,27-12-2017,3,6,IVR Survey,App Experience
FB00012245,C0008176,18-08-2023,3,7,IVR Survey,Overall Experience
FB00012246,C0008176,07-03-2024,3,7,IVR Survey,Support
FB00012247,C0008177,30-09-2018,2,5,IVR Survey,Support
FB00012248,C0008177,04-04-2018,4,4,SMS Survey,Support
FB00012249,C0008177,28-06-2019,2,4,Email Survey,Support
FB00012250,C0008180,08-05-2017,5,7,IVR Survey,Network
FB00012251,C0008181,10-03-2017,4,8,IVR Survey,Pricing
FB00012252,C0008181,25-12-2022,5,8,IVR Survey,Pricing
FB00012253,C0008182,06-02-2016,1,0,App Rating,Network
FB00012254,C0008183,09-07-2022,2,1,App Rating,Billing
FB00012255,C0008184,02-03-2026,4,6,IVR Survey,Overall Experience
FB00012256,C0008185,27-01-2019,2,7,IVR Survey,Network
FB00012257,C0008186,24-03-2022,2,1,Email Survey,Pricing
FB00012258,C0008186,14-09-2024,1,0,Email Survey,Network
FB00012259,C0008187,15-08-2021,5,9,IVR Survey,Billing
FB00012260,C0008188,15-01-2024,2,4,Call Centre,Pricing
FB00012261,C0008188,18-06-2023,3,5,App Rating,Support
FB00012262,C0008189,20-02-2016,3,7,Email Survey,Billing
FB00012263,C0008189,07-02-2022,3,7,Call Centre,Support
FB00012264,C0008190,24-06-2022,4,7,IVR Survey,App Experience
FB00012265,C0008190,28-03-2020,4,7,Call Centre,Network
FB00012266,C0008191,10-08-2024,3,3,SMS Survey,Overall Experience
FB00012267,C0008191,04-05-2015,3,5,IVR Survey,Pricing
FB00012268,C0008191,09-04-2024,4,3,SMS Survey,Pricing
FB00012269,C0008192,26-09-2018,2,5,App Rating,Network
FB00012270,C0008192,04-12-2019,3,3,Email Survey,Overall Experience
FB00012271,C0008193,16-11-2023,4,4,App Rating,Support
FB00012272,C0008194,11-07-2015,3,3,SMS Survey,Network
FB00012273,C0008195,09-09-2021,3,5,Call Centre,Billing
FB00012274,C0008196,05-09-2014,5,8,Email Survey,Network
FB00012275,C0008196,22-11-2022,3,8,SMS Survey,Pricing
FB00012276,C0008197,19-10-2025,1,0,SMS Survey,Support
FB00012277,C0008200,20-11-2020,5,9,Call Centre,Billing
FB00012278,C0008200,11-03-2016,5,10,SMS Survey,Support
FB00012279,C0008202,25-03-2019,3,7,Call Centre,Overall Experience
FB00012280,C0008205,18-07-2016,2,6,IVR Survey,Network
FB00012281,C0008206,23-10-2017,3,8,IVR Survey,Overall Experience
FB00012282,C0008206,25-08-2018,3,6,Email Survey,Network
FB00012283,C0008207,27-11-2014,3,2,Email Survey,Support
FB00012284,C0008208,29-03-2018,2,8,Call Centre,Overall Experience
FB00012285,C0008208,29-11-2018,3,8,App Rating,Overall Experience
FB00012286,C0008209,10-08-2022,1,3,SMS Survey,Network
FB00012287,C0008209,05-10-2020,3,2,SMS Survey,Network
FB00012288,C0008210,19-04-2022,1,2,IVR Survey,App Experience
FB00012289,C0008210,18-06-2024,3,1,IVR Survey,Billing
FB00012290,C0008210,15-01-2026,2,2,Email Survey,Support
FB00012291,C0008211,20-06-2016,4,5,Email Survey,Overall Experience
FB00012292,C0008211,03-12-2025,4,6,Email Survey,Network
FB00012293,C0008212,30-04-2015,4,7,SMS Survey,App Experience
FB00012294,C0008213,25-04-2016,1,2,App Rating,Network
FB00012295,C0008214,14-11-2015,4,6,IVR Survey,Overall Experience
FB00012296,C0008215,25-09-2022,3,6,SMS Survey,Pricing
FB00012297,C0008215,29-03-2022,3,6,IVR Survey,Pricing
FB00012298,C0008215,21-10-2022,3,6,Call Centre,Support
FB00012299,C0008216,09-02-2020,4,7,Email Survey,Billing
FB00012300,C0008217,23-12-2014,2,3,Email Survey,Pricing
FB00012301,C0008218,07-07-2020,4,6,IVR Survey,Billing
FB00012302,C0008218,22-03-2020,3,6,IVR Survey,App Experience
FB00012303,C0008218,17-02-2014,2,5,App Rating,Overall Experience
FB00012304,C0008219,07-03-2020,3,6,IVR Survey,Pricing
FB00012305,C0008219,02-03-2019,3,5,Call Centre,Pricing
FB00012306,C0008219,11-01-2024,3,5,SMS Survey,Support
FB00012307,C0008220,18-04-2021,4,3,Call Centre,Billing
FB00012308,C0008220,31-08-2022,2,3,Call Centre,Overall Experience
FB00012309,C0008220,27-12-2024,2,3,IVR Survey,Network
FB00012310,C0008221,21-07-2023,3,9,App Rating,Support
FB00012311,C0008221,07-06-2016,4,8,Call Centre,Support
FB00012312,C0008222,15-04-2023,1,3,Email Survey,Pricing
FB00012313,C0008222,25-10-2020,2,1,SMS Survey,Support
FB00012314,C0008222,09-11-2020,1,1,SMS Survey,Network
FB00012315,C0008223,02-09-2023,3,8,SMS Survey,Network
FB00012316,C0008223,21-07-2019,4,8,Call Centre,Overall Experience
FB00012317,C0008225,05-10-2024,3,5,SMS Survey,Pricing
FB00012318,C0008225,07-11-2022,4,5,IVR Survey,App Experience
FB00012319,C0008228,24-09-2021,4,9,Call Centre,Billing
FB00012320,C0008229,14-03-2024,5,8,IVR Survey,Overall Experience
FB00012321,C0008232,16-07-2024,5,7,IVR Survey,App Experience
FB00012322,C0008232,11-01-2022,3,7,SMS Survey,Overall Experience
FB00012323,C0008234,14-02-2020,1,6,App Rating,Overall Experience
FB00012324,C0008234,14-04-2024,2,5,Email Survey,App Experience
FB00012325,C0008234,10-10-2025,2,4,Email Survey,Overall Experience
FB00012326,C0008235,25-11-2017,3,8,App Rating,Overall Experience
FB00012327,C0008236,26-04-2021,3,2,App Rating,Billing
FB00012328,C0008236,03-03-2020,1,1,Email Survey,App Experience
FB00012329,C0008237,20-12-2025,1,5,Call Centre,Billing
FB00012330,C0008237,28-06-2019,2,5,App Rating,Overall Experience
FB00012331,C0008237,04-02-2022,2,6,IVR Survey,App Experience
FB00012332,C0008238,02-09-2023,1,4,App Rating,Network
FB00012333,C0008240,30-04-2023,2,4,App Rating,Support
FB00012334,C0008241,23-07-2016,3,1,Call Centre,App Experience
FB00012335,C0008243,12-08-2016,2,4,IVR Survey,Support
FB00012336,C0008243,26-05-2016,3,3,IVR Survey,Pricing
FB00012337,C0008245,17-03-2026,5,8,IVR Survey,Pricing
FB00012338,C0008247,27-12-2019,4,8,IVR Survey,Support
FB00012339,C0008248,28-04-2018,4,7,Call Centre,Pricing
FB00012340,C0008248,24-08-2015,3,8,App Rating,Billing
FB00012341,C0008248,10-04-2015,4,8,Email Survey,Overall Experience
FB00012342,C0008249,30-07-2019,1,0,Call Centre,Network
FB00012343,C0008249,27-02-2024,1,1,SMS Survey,Support
FB00012344,C0008249,27-09-2020,1,0,SMS Survey,Network
FB00012345,C0008249,01-09-2018,1,1,Call Centre,Billing
FB00012346,C0008250,31-01-2014,3,3,IVR Survey,Support
FB00012347,C0008250,01-11-2018,4,3,Email Survey,Overall Experience
FB00012348,C0008251,13-10-2019,3,4,App Rating,Billing
FB00012349,C0008252,25-08-2017,2,6,Call Centre,Overall Experience
FB00012350,C0008253,15-03-2019,2,6,Call Centre,App Experience
FB00012351,C0008254,10-06-2015,5,7,Email Survey,Pricing
FB00012352,C0008255,25-05-2022,5,7,App Rating,Billing
FB00012353,C0008257,28-01-2015,4,8,Call Centre,Billing
FB00012354,C0008259,14-10-2016,3,6,IVR Survey,Billing
FB00012355,C0008259,03-10-2021,3,6,Email Survey,Support
FB00012356,C0008259,19-03-2015,2,4,SMS Survey,Support
FB00012357,C0008259,04-11-2021,3,5,Call Centre,Support
FB00012358,C0008260,17-11-2023,4,7,Call Centre,Overall Experience
FB00012359,C0008260,08-10-2020,4,7,Email Survey,App Experience
FB00012360,C0008260,12-05-2023,2,5,Email Survey,Pricing
FB00012361,C0008260,13-02-2014,2,5,SMS Survey,Overall Experience
FB00012362,C0008261,08-08-2021,4,5,App Rating,App Experience
FB00012363,C0008262,25-12-2016,2,5,IVR Survey,Overall Experience
FB00012364,C0008262,09-05-2023,4,4,IVR Survey,Billing
FB00012365,C0008263,05-12-2016,4,8,Call Centre,Pricing
FB00012366,C0008263,12-01-2021,3,8,SMS Survey,Billing
