payment_id,invoice_id,customer_id,payment_date,amount_inr,payment_method,payment_status
PAY00039218,INV00049024,C0008187,02-10-2025,1577.2,Debit Card,Success
PAY00039219,INV00049025,C0008187,14-09-2025,1715.5,Debit Card,Success
PAY00039220,INV00049026,C0008187,14-08-2025,1798.1,Net Banking,Success
PAY00039221,INV00049027,C0008187,17-07-2025,1918.21,Net Banking,Success
PAY00039222,INV00049028,C0008187,02-08-2025,1808.79,Debit Card,Success
PAY00039223,INV00049031,C0008188,20-03-2026,9511.8,RTGS,Success
PAY00039224,INV00049033,C0008188,07-01-2026,10183.57,UPI,Success
PAY00039225,INV00049034,C0008188,03-12-2025,10293.68,Credit Card,Success
PAY00039226,INV00049035,C0008188,12-11-2025,10028.4,RTGS,Success
PAY00039227,INV00049036,C0008188,06-10-2025,10126.26,Credit Card,Success
PAY00039228,INV00049037,C0008188,13-09-2025,10835.63,UPI,Success
PAY00039229,INV00049038,C0008188,13-08-2025,10530.86,Debit Card,Success
PAY00039230,INV00049039,C0008188,06-07-2025,10770.2,UPI,Success
PAY00039231,INV00049042,C0008192,14-05-2026,10267.25,Debit Card,Success
PAY00039232,INV00049043,C0008192,26-03-2026,10950.2,Wallet,Success
PAY00039233,INV00049044,C0008192,23-03-2026,9270.99,UPI,Success
PAY00039234,INV00049046,C0008192,05-12-2025,9440.73,Wallet,Success
PAY00039235,INV00049047,C0008192,03-11-2025,11043.11,UPI,Success
PAY00039236,INV00049048,C0008192,11-10-2025,9707.08,Credit Card,Success
PAY00039237,INV00049049,C0008192,06-10-2025,9610.05,Auto Debit,Success
PAY00039238,INV00049051,C0008192,11-07-2025,9670.63,Auto Debit,Success
PAY00039239,INV00049052,C0008192,05-06-2025,10278.64,Credit Card,Success
PAY00039240,INV00049053,C0008192,05-05-2025,9393.25,UPI,Success
PAY00039241,INV00049055,C0008196,04-04-2026,1689.24,Debit Card,Success
PAY00039242,INV00049058,C0008196,09-12-2025,1521.14,Credit Card,Success
PAY00039243,INV00049059,C0008196,13-11-2025,1513.46,UPI,Success
PAY00039244,INV00049060,C0008196,02-10-2025,1505.18,UPI,Success
PAY00039245,INV00049061,C0008196,13-09-2025,1638.16,UPI,Success
PAY00039246,INV00049062,C0008196,15-08-2025,1570.56,UPI,Success
PAY00039247,INV00049063,C0008196,16-07-2025,1425.97,Credit Card,Success
PAY00039248,INV00049064,C0008196,04-06-2025,1577.01,UPI,Success
PAY00039249,INV00049065,C0008196,06-05-2025,1507.62,Debit Card,Success
PAY00039250,INV00049066,C0008198,06-04-2026,1065.99,UPI,Success
PAY00039251,INV00049067,C0008198,13-03-2026,1028.18,Debit Card,Success
PAY00039252,INV00049068,C0008198,05-02-2026,1025.59,UPI,Success
PAY00039253,INV00049069,C0008198,05-01-2026,1106.25,Credit Card,Success
PAY00039254,INV00049070,C0008198,09-12-2025,1148.12,Debit Card,Success
PAY00039255,INV00049072,C0008198,03-10-2025,1024.66,UPI,Success
PAY00039256,INV00049073,C0008198,05-09-2025,928.08,Debit Card,Success
PAY00039257,INV00049075,C0008198,11-07-2025,1070.7,Credit Card,Success
PAY00039258,INV00049076,C0008198,15-06-2025,989.52,UPI,Success
PAY00039259,INV00049078,C0008202,31-03-2026,592.25,Wallet,Success
PAY00039260,INV00049079,C0008202,04-03-2026,620.18,NEFT,Success
PAY00039261,INV00049080,C0008202,13-02-2026,579.45,Credit Card,Success
PAY00039262,INV00049082,C0008202,04-12-2025,620.42,UPI,Success
PAY00039263,INV00049084,C0008202,04-10-2025,560.83,Credit Card,Success
PAY00039264,INV00049085,C0008202,16-10-2025,571.21,UPI,Success
PAY00039265,INV00049086,C0008202,09-09-2025,541.35,UPI,Success
PAY00039266,INV00049088,C0008202,11-06-2025,554.72,Debit Card,Success
PAY00039267,INV00049089,C0008202,07-05-2025,589.42,Auto Debit,Success
PAY00039268,INV00049090,C0008203,22-04-2026,4964.3,Auto Debit,Success
PAY00039269,INV00049091,C0008203,11-03-2026,4948.83,Credit Card,Success
PAY00039270,INV00049093,C0008203,01-01-2026,5034.2,Wallet,Success
PAY00039271,INV00049094,C0008203,11-12-2025,4526.74,Net Banking,Success
PAY00039272,INV00049095,C0008203,05-11-2025,4960.12,UPI,Success
PAY00039273,INV00049096,C0008203,21-11-2025,4967.73,Credit Card,Success
PAY00039274,INV00049097,C0008203,08-09-2025,4872.93,Auto Debit,Success
PAY00039275,INV00049098,C0008203,12-08-2025,4793.56,Credit Card,Success
PAY00039276,INV00049100,C0008203,10-06-2025,5422.56,UPI,Success
PAY00039277,INV00049101,C0008203,15-05-2025,5058.72,Debit Card,Success
PAY00039278,INV00049103,C0008204,14-03-2026,866.57,Wallet,Success
PAY00039279,INV00049104,C0008204,03-02-2026,873.62,Wallet,Success
PAY00039280,INV00049105,C0008204,09-01-2026,800.11,UPI,Success
PAY00039281,INV00049107,C0008204,02-11-2025,762.06,UPI,Success
PAY00039282,INV00049108,C0008204,11-10-2025,942.06,Debit Card,Success
PAY00039283,INV00049109,C0008204,08-09-2025,874.84,UPI,Success
PAY00039284,INV00049111,C0008204,31-08-2025,944.66,Net Banking,Success
PAY00039285,INV00049112,C0008204,13-06-2025,897.0,IMPS,Success
PAY00039286,INV00049113,C0008204,12-05-2025,855.78,Credit Card,Success
PAY00039287,INV00049114,C0008205,06-04-2026,1152.78,UPI,Success
PAY00039288,INV00049115,C0008205,23-04-2026,1308.23,UPI,Success
PAY00039289,INV00049116,C0008205,28-03-2026,1148.88,UPI,Success
PAY00039290,INV00049117,C0008205,07-01-2026,1322.59,Wallet,Success
PAY00039291,INV00049118,C0008205,19-01-2026,1380.27,UPI,Success
PAY00039292,INV00049119,C0008205,03-11-2025,1181.29,UPI,Success
PAY00039293,INV00049120,C0008205,11-10-2025,1133.35,UPI,Success
PAY00039294,INV00049121,C0008205,09-09-2025,1021.25,UPI,Success
PAY00039295,INV00049122,C0008205,12-08-2025,1344.36,Auto Debit,Success
PAY00039296,INV00049123,C0008205,22-08-2025,1143.11,UPI,Success
PAY00039297,INV00049125,C0008205,29-05-2025,1174.02,IMPS,Success
PAY00039298,INV00049126,C0008206,07-04-2026,616.75,Cash,Success
PAY00039299,INV00049127,C0008206,02-03-2026,608.81,UPI,Success
PAY00039300,INV00049129,C0008206,13-01-2026,562.39,Wallet,Success
PAY00039301,INV00049130,C0008206,06-12-2025,569.61,UPI,Success
PAY00039302,INV00049131,C0008206,13-11-2025,543.85,Net Banking,Success
PAY00039303,INV00049132,C0008206,26-11-2025,588.49,UPI,Success
PAY00039304,INV00049133,C0008206,28-10-2025,598.64,Debit Card,Success
PAY00039305,INV00049134,C0008206,15-08-2025,597.12,UPI,Success
PAY00039306,INV96170984,C0008206,17-07-2025,545.3,UPI,Success
PAY00039307,INV00049136,C0008206,02-07-2025,618.41,Net Banking,Success
PAY00039308,INV00049137,C0008206,05-05-2025,591.36,Credit Card,Success
PAY00039309,INV00049138,C0008208,14-04-2026,992.07,UPI,Success
PAY00039310,INV00049139,C0008208,08-03-2026,993.67,Cash,Success
PAY00039311,INV00049140,C0008208,13-02-2026,997.09,Debit Card,Success
PAY00039312,INV00049141,C0008208,01-01-2026,942.41,Debit Card,Success
PAY00039313,INV00049142,C0008208,03-12-2025,846.3,UPI,Success
PAY00039314,INV00049143,C0008208,08-11-2025,888.96,Wallet,Success
PAY00039315,INV00049146,C0008210,24-02-2026,655.99,Credit Card,Success
PAY00039316,INV00049147,C0008210,31-12-2025,694.26,Wallet,Success
PAY00039317,INV00049150,C0008210,22-11-2025,763.33,Credit Card,Success
PAY00039318,INV00049151,C0008210,07-09-2025,807.34,Credit Card,Success
PAY00039319,INV00049153,C0008210,14-07-2025,711.71,Debit Card,Success
PAY00039320,INV00049154,C0008210,15-06-2025,717.27,UPI,Success
PAY00039321,INV00049156,C0008214,31-03-2026,10443.84,Debit Card,Success
PAY00039322,INV00049157,C0008214,01-03-2026,9650.69,Credit Card,Success
PAY00039323,INV00049158,C0008214,06-02-2026,8777.95,Net Banking,Success
PAY00039324,INV00049160,C0008214,15-12-2025,9205.17,Credit Card,Success
PAY00039325,INV00049162,C0008214,16-11-2025,9668.54,UPI,Success
PAY00039326,INV00049164,C0008214,20-08-2025,9339.06,IMPS,Success
PAY00039327,INV00049165,C0008214,16-07-2025,9553.8,Credit Card,Success
PAY00039328,INV00049168,C0008215,01-04-2026,844.64,UPI,Success
PAY00039329,INV00049169,C0008215,14-03-2026,791.64,UPI,Success
PAY00039330,INV00049170,C0008215,21-03-2026,781.05,Net Banking,Success
PAY00039331,INV00049171,C0008215,04-01-2026,685.0,UPI,Success
PAY00039332,INV00049172,C0008215,03-12-2025,818.03,Auto Debit,Success
PAY00039333,INV00049173,C0008215,04-11-2025,865.8,Credit Card,Success
PAY00039334,INV00049174,C0008215,08-10-2025,748.85,Debit Card,Success
PAY00039335,INV00049175,C0008215,13-09-2025,815.99,UPI,Success
PAY00039336,INV00049176,C0008215,12-08-2025,797.43,Wallet,Success
PAY00039337,INV94628327,C0008215,14-07-2025,823.43,Wallet,Success
PAY00039338,INV00049178,C0008215,05-06-2025,749.98,UPI,Success
PAY00039339,INV00049179,C0008215,26-06-2025,853.21,Credit Card,Success
PAY00039340,INV00049180,C0008216,03-04-2026,838.44,Credit Card,Success
PAY00039341,INV00049182,C0008216,01-02-2026,838.33,UPI,Success
PAY00039342,INV00049183,C0008216,12-01-2026,772.42,NEFT,Success
PAY00039343,INV00049184,C0008216,07-12-2025,822.72,Credit Card,Success
PAY00039344,INV00049187,C0008216,27-10-2025,865.49,Credit Card,Success
PAY00039345,INV00049189,C0008216,12-07-2025,853.29,Credit Card,Success
PAY00039346,INV00049190,C0008216,08-06-2025,830.14,Credit Card,Success
PAY00039347,INV00049191,C0008216,04-06-2025,781.3,NEFT,Success
PAY00039348,INV00049192,C0008217,06-04-2026,1098.6,Auto Debit,Success
PAY00039349,INV00049193,C0008217,20-04-2026,1131.93,Auto Debit,Success
PAY00039350,INV00049194,C0008217,02-02-2026,1122.68,RTGS,Success
PAY00039351,INV00049195,C0008217,05-01-2026,1302.5,Auto Debit,Success
PAY00039352,INV00049196,C0008217,12-12-2025,1098.9,UPI,Success
PAY00039353,INV00049197,C0008217,12-11-2025,1239.67,Credit Card,Success
PAY00039354,INV00049199,C0008217,15-09-2025,1191.75,IMPS,Success
PAY00039355,INV00049201,C0008217,04-07-2025,1212.8,Cash,Success
PAY00039356,INV00049203,C0008217,11-06-2025,1214.41,IMPS,Success
PAY00039357,INV00049204,C0008218,09-04-2026,1217.52,Wallet,Success
PAY00039358,INV00049205,C0008218,07-03-2026,1211.48,UPI,Success
PAY00039359,INV00049206,C0008218,07-02-2026,1188.61,Credit Card,Success
PAY00039360,INV00049210,C0008218,04-10-2025,1043.32,Net Banking,Success
PAY00039361,INV00049212,C0008218,13-08-2025,1273.94,Wallet,Success
PAY00039362,INV00049214,C0008218,09-06-2025,1268.15,Debit Card,Success
PAY00039363,INV00049215,C0008218,10-05-2025,1268.91,Credit Card,Success
PAY00039364,INV00049216,C0008219,14-04-2026,10433.03,Debit Card,Success
PAY00039365,INV00049217,C0008219,02-03-2026,9351.43,RTGS,Success
PAY00039366,INV00049219,C0008219,18-01-2026,10234.47,Debit Card,Success
PAY00039367,INV00049220,C0008219,02-12-2025,9655.6,UPI,Success
PAY00039368,INV00049221,C0008219,12-12-2025,9776.48,Debit Card,Success
PAY00039369,INV00049222,C0008219,06-10-2025,9341.89,UPI,Success
PAY00039370,INV00049226,C0008219,04-06-2025,10093.34,Debit Card,Success
PAY00039371,INV00049227,C0008219,05-05-2025,9141.17,UPI,Success
PAY00039372,INV00049228,C0008223,15-05-2026,997.04,Debit Card,Success
PAY00039373,INV00049229,C0008223,15-03-2026,1030.93,UPI,Success
PAY00039374,INV00049230,C0008223,04-02-2026,1048.57,UPI,Success
PAY00039375,INV00049233,C0008223,18-11-2025,972.93,UPI,Success
PAY00039376,INV00049234,C0008223,10-10-2025,1118.35,UPI,Success
PAY00039377,INV00049235,C0008223,03-09-2025,949.06,UPI,Success
PAY00039378,INV00049236,C0008223,12-08-2025,1049.63,UPI,Success
PAY00039379,INV00049237,C0008223,14-07-2025,1099.49,Debit Card,Success
PAY00039380,INV00049238,C0008223,10-07-2025,1072.08,UPI,Success
PAY00039381,INV00049239,C0008223,18-06-2025,1096.9,UPI,Success
PAY00039382,INV00049240,C0008224,29-03-2015,840.03,Debit Card,Success
PAY00039383,INV00049241,C0008224,01-03-2015,812.01,IMPS,Success
PAY00039384,INV00049242,C0008224,28-01-2015,860.8,Auto Debit,Success
PAY00039385,INV00049243,C0008224,20-12-2014,849.71,Net Banking,Success
PAY00039386,INV00049244,C0008224,26-11-2014,808.23,Debit Card,Success
PAY00039387,INV00049245,C0008224,22-10-2014,884.7,Auto Debit,Success
PAY00039388,INV00049247,C0008224,03-09-2014,840.21,Debit Card,Success
PAY00039389,INV00049248,C0008224,29-07-2014,769.57,Cash,Success
PAY00039390,INV00049249,C0008224,30-06-2014,800.51,NEFT,Success
PAY00039391,INV00049250,C0008224,23-05-2014,833.59,Debit Card,Success
PAY00039392,INV00049251,C0008224,02-05-2014,828.87,Credit Card,Success
PAY00039393,INV00049252,C0008225,08-04-2026,123.68,Debit Card,Success
PAY00039394,INV00049253,C0008225,06-03-2026,114.67,UPI,Success
PAY00039395,INV00049254,C0008225,30-01-2026,120.7,Net Banking,Success
PAY00039396,INV00049255,C0008225,10-01-2026,132.5,Credit Card,Success
PAY00039397,INV00049256,C0008225,09-12-2025,126.67,Cash,Success
PAY00039398,INV00049257,C0008225,12-11-2025,123.01,Net Banking,Success
PAY00039399,INV00049259,C0008225,08-09-2025,120.35,RTGS,Success
PAY00039400,INV00049260,C0008225,16-08-2025,118.46,Debit Card,Success
PAY00039401,INV00049261,C0008225,08-07-2025,111.92,UPI,Success
PAY00039402,INV00049262,C0008225,07-06-2025,123.79,Wallet,Success
PAY00039403,INV00049263,C0008225,17-05-2025,112.56,IMPS,Success
PAY00039404,INV00049264,C0008227,19-03-2026,1292.21,UPI,Success
PAY00039405,INV00049267,C0008228,31-01-2026,1121.29,Net Banking,Success
PAY00039406,INV00049268,C0008228,06-01-2026,1022.62,IMPS,Success
PAY00039407,INV00049269,C0008228,10-12-2025,1109.06,Credit Card,Success
PAY00039408,INV00049270,C0008228,04-11-2025,1136.61,UPI,Success
PAY00039409,INV00049271,C0008228,05-10-2025,1259.77,Cash,Success
PAY00039410,INV00049273,C0008228,05-08-2025,1094.34,UPI,Success
PAY00039411,INV00049274,C0008228,18-07-2025,1083.9,Debit Card,Success
PAY00039412,INV00049275,C0008228,18-06-2025,1205.39,Debit Card,Success
PAY00039413,INV00049276,C0008228,15-05-2025,1188.34,UPI,Success
PAY00039414,INV00049280,C0008229,20-11-2023,780.04,Wallet,Success
PAY00039415,INV00049281,C0008229,19-10-2023,712.18,Credit Card,Success
PAY00039416,INV00049282,C0008229,19-10-2023,812.55,RTGS,Success
PAY00039417,INV00049283,C0008229,18-08-2023,829.0,UPI,Success
PAY00039418,INV00049284,C0008230,26-12-2019,1557.71,Debit Card,Success
PAY00039419,INV00049285,C0008230,02-12-2019,1484.22,UPI,Success
PAY00039420,INV00049286,C0008230,23-12-2019,1644.12,UPI,Success
PAY00039421,INV00049287,C0008230,04-10-2019,1495.19,UPI,Success
PAY00039422,INV00049288,C0008230,05-09-2019,1588.61,UPI,Success
PAY00039423,INV00049290,C0008230,02-08-2019,1636.58,UPI,Success
PAY00039424,INV00049291,C0008230,07-06-2019,1576.44,UPI,Success
PAY00039425,INV00049292,C0008230,04-06-2019,1363.58,Debit Card,Success
PAY00039426,INV00049293,C0008230,21-04-2019,1509.39,Wallet,Success
PAY00039427,INV00049294,C0008230,23-04-2019,1568.67,Credit Card,Success
PAY00039428,INV00049295,C0008230,10-02-2019,1536.5,Auto Debit,Success
PAY00039429,INV00049296,C0008231,13-12-2015,761.47,Credit Card,Success
PAY00039430,INV00049299,C0008231,11-08-2015,748.98,UPI,Success
PAY00039431,INV00049300,C0008231,04-08-2015,936.38,UPI,Success
PAY00039432,INV00049301,C0008231,05-06-2015,784.04,UPI,Success
PAY00039433,INV00049302,C0008231,06-05-2015,902.63,Auto Debit,Success
PAY00039434,INV00049303,C0008231,03-04-2015,811.27,Debit Card,Success
PAY00039435,INV00049304,C0008231,28-02-2015,865.78,UPI,Success
PAY00039436,INV00049305,C0008231,01-02-2015,787.34,Cash,Success
PAY00039437,INV00049307,C0008231,13-12-2014,822.86,NEFT,Success
PAY00039438,INV00049308,C0008234,18-08-2023,808.42,Debit Card,Success
PAY00039439,INV00049311,C0008234,22-06-2023,886.62,Net Banking,Success
PAY00039440,INV00049312,C0008234,23-04-2023,855.02,UPI,Success
PAY00039441,INV00049314,C0008234,23-03-2023,819.26,Wallet,Success
PAY00039442,INV00049315,C0008234,21-01-2023,831.85,Net Banking,Success
PAY00039443,INV00049317,C0008234,22-11-2022,851.77,Net Banking,Success
PAY00039444,INV00049318,C0008234,05-11-2022,847.61,UPI,Success
PAY00039445,INV00049319,C0008234,18-09-2022,838.24,Credit Card,Success
PAY00039446,INV00049321,C0008237,17-10-2021,625.81,RTGS,Success
PAY00039447,INV00049322,C0008237,19-08-2021,682.03,UPI,Success
PAY00039448,INV00049323,C0008237,09-07-2021,666.31,Net Banking,Success
PAY00039449,INV00049324,C0008237,06-06-2021,683.04,NEFT,Success
PAY00039450,INV00049325,C0008237,30-06-2021,728.84,Debit Card,Success
PAY00039451,INV00049326,C0008237,18-04-2021,685.44,Net Banking,Success
PAY00039452,INV00049327,C0008237,21-03-2021,662.37,Debit Card,Success
PAY00039453,INV00049328,C0008237,11-02-2021,649.52,UPI,Success
PAY00039454,INV00049332,C0008239,01-04-2026,1154.3,Auto Debit,Success
PAY00039455,INV00049335,C0008239,05-01-2026,1239.64,UPI,Success
PAY00039456,INV00049338,C0008239,19-11-2025,1258.68,Wallet,Success
PAY00039457,INV00049339,C0008239,07-09-2025,1166.82,Credit Card,Success
PAY00039458,INV00049342,C0008239,07-06-2025,1225.93,Debit Card,Success
PAY00039459,INV00049344,C0008241,09-11-2019,99.46,UPI,Success
PAY00039460,INV00049345,C0008241,18-09-2019,119.79,Wallet,Success
PAY00039461,INV00049348,C0008241,23-06-2019,110.06,UPI,Success
PAY00039462,INV00049350,C0008241,28-05-2019,117.29,RTGS,Success
PAY00039463,INV00049351,C0008242,14-04-2026,850.18,Credit Card,Success
PAY00039464,INV00049352,C0008242,09-03-2026,855.97,NEFT,Success
PAY00039465,INV00049353,C0008242,15-02-2026,891.48,NEFT,Success
PAY00039466,INV00049354,C0008242,12-01-2026,758.36,UPI,Success
PAY00039467,INV00049355,C0008242,15-12-2025,820.34,UPI,Success
PAY00039468,INV00049356,C0008242,12-11-2025,849.68,Net Banking,Success
PAY00039469,INV00049357,C0008242,04-10-2025,819.96,Wallet,Success
PAY00039470,INV00049358,C0008242,13-09-2025,735.74,UPI,Success
PAY00039471,INV00049359,C0008242,02-09-2025,808.67,Debit Card,Success
PAY00039472,INV00049360,C0008242,25-07-2025,884.04,UPI,Success
PAY00039473,INV00049361,C0008242,09-06-2025,791.25,Credit Card,Success
PAY00039474,INV00049362,C0008242,10-05-2025,882.1,UPI,Success
PAY00039475,INV00049363,C0008243,13-04-2026,883.02,Net Banking,Success
PAY00039476,INV00049364,C0008243,29-04-2026,830.15,Wallet,Success
PAY00039477,INV00049365,C0008243,08-02-2026,850.19,IMPS,Success
PAY00039478,INV00049366,C0008243,03-01-2026,821.32,UPI,Success
PAY00039479,INV00049367,C0008243,14-12-2025,741.64,UPI,Success
PAY00039480,INV00049368,C0008243,13-11-2025,857.84,Credit Card,Success
PAY00039481,INV00049371,C0008243,10-08-2025,810.68,RTGS,Success
PAY00039482,INV00049372,C0008243,10-07-2025,858.21,UPI,Success
PAY00039483,INV00049373,C0008243,16-06-2025,834.28,RTGS,Success
PAY00039484,INV00049374,C0008243,02-07-2025,820.24,Net Banking,Success
PAY00039485,INV00049377,C0008248,01-02-2026,1005.55,UPI,Success
PAY00039486,INV00049378,C0008248,10-01-2026,1086.6,UPI,Success
PAY00039487,INV00049380,C0008248,15-11-2025,1060.68,UPI,Success
PAY00039488,INV00049381,C0008248,05-10-2025,1008.3,UPI,Success
PAY00039489,INV00049382,C0008248,14-09-2025,1096.53,UPI,Success
PAY00039490,INV00049383,C0008248,19-09-2025,1095.84,UPI,Success
PAY00039491,INV00049384,C0008248,14-07-2025,1033.5,Credit Card,Success
PAY00039492,INV00049385,C0008248,04-06-2025,1067.17,Debit Card,Success
PAY00039493,INV00049386,C0008248,17-05-2025,912.78,Net Banking,Success
PAY00039494,INV00049388,C0008249,14-02-2025,563.91,UPI,Success
PAY00039495,INV00049389,C0008249,18-12-2024,597.43,Credit Card,Success
PAY00039496,INV00049390,C0008249,18-11-2024,558.48,Net Banking,Success
PAY00039497,INV00049391,C0008249,20-10-2024,542.65,Debit Card,Success
PAY00039498,INV00049392,C0008249,10-09-2024,638.56,IMPS,Success
PAY00039499,INV00049394,C0008249,30-07-2024,583.6,Net Banking,Success
PAY00039500,INV00049395,C0008249,23-06-2024,567.53,UPI,Success
PAY00039501,INV00049396,C0008249,24-06-2024,564.81,UPI,Success
PAY00039502,INV00049398,C0008249,05-05-2024,574.29,Debit Card,Success
PAY00039503,INV00049399,C0008253,09-04-2026,1170.63,Wallet,Success
PAY00039504,INV00049402,C0008253,31-12-2025,1073.06,UPI,Success
PAY00039505,INV00049403,C0008253,18-01-2026,1133.18,Credit Card,Success
PAY00039506,INV00049404,C0008253,10-11-2025,1141.79,UPI,Success
PAY00039507,INV00049405,C0008253,09-10-2025,1277.62,Wallet,Success
PAY00039508,INV00049407,C0008253,10-09-2025,1109.92,Wallet,Success
PAY00039509,INV00049408,C0008253,14-07-2025,1285.73,Debit Card,Success
PAY00039510,INV00049410,C0008253,08-05-2025,1121.98,UPI,Success
PAY00039511,INV00049411,C0008254,03-04-2026,1217.77,UPI,Success
PAY00039512,INV00049413,C0008254,06-02-2026,1279.41,Cash,Success
PAY00039513,INV00049414,C0008254,12-01-2026,1251.61,Credit Card,Success
PAY00039514,INV00049415,C0008254,08-12-2025,1122.97,Debit Card,Success
PAY00039515,INV00049416,C0008254,05-11-2025,1217.88,UPI,Success
PAY00039516,INV00049419,C0008254,09-09-2025,1162.44,UPI,Success
PAY00039517,INV00049420,C0008254,07-07-2025,1181.04,Cash,Success
PAY00039518,INV00049421,C0008254,13-06-2025,1231.83,Debit Card,Success
PAY00039519,INV00049422,C0008254,14-05-2025,1243.89,UPI,Success
