usage_id,customer_id,usage_month,data_gb_used,data_sessions
UD00023405,C0007802,02-2026,7.94,39
UD00023406,C0007802,01-2026,12.99,498
UD00023407,C0007803,03-2026,12.18,614
UD00023408,C0007803,02-2026,31.98,328
UD00023409,C0007803,01-2026,50.48,423
UD00023410,C0007804,03-2026,8.04,1198
UD00023411,C0007804,02-2026,11.42,356
UD00023412,C0007804,01-2026,9.52,917
UD00023413,C0007805,03-2026,40.63,469
UD00023414,C0007805,02-2026,44.18,314
UD00023415,C0007805,01-2026,60.34,600
UD00023416,C0007806,03-2026,17.48,956
UD00023417,C0007806,02-2026,12.11,921
UD00023418,C0007806,01-2026,35.97,363
UD00023419,C0007807,03-2026,11.05,471
UD00023420,C0007807,02-2026,44.47,830
UD00023421,C0007807,01-2026,46.01,665
UD00023422,C0007808,03-2026,16.33,431
UD00023423,C0007808,02-2026,15.44,834
UD00023424,C0007808,01-2026,7.59,272
UD00023425,C0007809,03-2026,32.86,1028
UD00023426,C0007809,02-2026,10.89,1138
UD00023427,C0007809,01-2026,20.48,333
UD00023428,C0007810,03-2026,13.99,286
UD00023429,C0007810,02-2026,15.74,924
UD00023430,C0007810,01-2026,13.32,193
UD00023431,C0007811,03-2026,8.13,430
UD00023432,C0007811,02-2026,7.58,752
UD00023433,C0007811,01-2026,23.21,657
UD00023434,C0007812,03-2026,4.83,40
UD00023435,C0007812,02-2026,7.8,750
UD00023436,C0007812,01-2026,5.33,789
UD00023437,C0007813,03-2026,64.64,761
UD00023438,C0007813,02-2026,3.91,386
UD00023439,C0007813,01-2026,22.14,1198
UD00023440,C0007814,03-2026,19.05,191
UD00023441,C0007814,02-2026,32.45,671
UD00023442,C0007814,01-2026,54.19,800
UD00023443,C0007815,03-2026,10.93,847
UD00023444,C0007815,02-2026,44.82,665
UD00023445,C0007815,01-2026,22.51,780
UD00023446,C0007816,03-2026,60.31,940
UD00023447,C0007816,02-2026,194.46,398
UD00023448,C0007816,01-2026,82.57,256
UD00023449,C0007817,03-2026,26.23,813
UD00023450,C0007817,02-2026,13.4,895
UD00023451,C0007817,01-2026,30.41,436
UD00023452,C0007818,03-2026,17.82,441
UD00023453,C0007818,02-2026,10.32,632
UD00023454,C0007818,01-2026,5.83,540
UD00023455,C0007819,03-2026,27.54,1195
UD00023456,C0007819,02-2026,11.16,711
UD00023457,C0007819,01-2026,7.26,1029
UD00023458,C0007820,03-2026,9.65,257
UD00023459,C0007820,02-2026,7.86,1180
UD00023460,C0007820,01-2026,22.58,1035
UD00023461,C0007821,03-2026,3.87,659
UD00023462,C0007821,02-2026,25.24,975
UD00023463,C0007821,01-2026,34.09,1063
UD00023464,C0007822,03-2026,10.97,54
UD00023465,C0007822,02-2026,17.59,778
UD00023466,C0007822,01-2026,32.73,920
UD00023467,C0007823,03-2026,13.71,884
UD00023468,C0007823,02-2026,21.1,864
UD00023469,C0007823,01-2026,26.55,705
UD00023470,C0007824,03-2026,10.67,1081
UD00023471,C0007824,02-2026,19.86,816
UD00023472,C0007824,01-2026,12.87,411
UD00023473,C0007825,03-2026,6.77,1017
UD00023474,C0007825,02-2026,22.42,928
UD00023475,C0007825,01-2026,10.01,690
UD00023476,C0007826,03-2026,36.28,832
UD00023477,C0007826,02-2026,7.71,512
UD00023478,C0007826,01-2026,12.88,194
UD00023479,C0007827,03-2026,13.69,771
UD00023480,C0007827,02-2026,25.5,1135
UD00023481,C0007827,01-2026,13.11,573
UD00023482,C0007828,03-2026,23.45,612
UD00023483,C0007828,02-2026,11.0,673
UD00023484,C0007828,01-2026,16.1,219
UD00023485,C0007829,03-2026,8.1,171
UD00023486,C0007829,02-2026,44.86,537
UD00023487,C0007829,01-2026,75.97,60
UD00023488,C0007830,03-2026,7.06,589
UD00023489,C0007830,02-2026,18.32,475
UD00023490,C0007830,01-2026,3.84,971
UD00023491,C0007831,03-2026,9.63,196
UD00023492,C0007831,02-2026,14.87,614
UD00023493,C0007831,01-2026,19.32,205
UD00023494,C0007832,03-2026,23.39,239
UD00023495,C0007832,02-2026,6.89,672
UD00023496,C0007832,01-2026,19.4,1032
UD00023497,C0007833,03-2026,16.03,673
UD00023498,C0007833,02-2026,13.82,447
UD00023499,C0007833,01-2026,32.02,794
UD00023500,C0007834,03-2026,32.45,177
UD00023501,C0007834,02-2026,21.93,800
UD00023502,C0007834,01-2026,23.01,580
UD00023503,C0007835,03-2026,20.63,888
UD00023504,C0007835,02-2026,31.18,934
UD00023505,C0007835,01-2026,19.32,1166
UD00023506,C0007836,03-2026,70.45,951
UD00023507,C0007836,02-2026,100.71,1003
UD00023508,C0007836,01-2026,34.64,672
UD00023509,C0007837,03-2026,60.11,1038
UD00023510,C0007837,02-2026,55.8,711
UD00023511,C0007837,01-2026,21.5,129
UD00023512,C0007838,03-2026,17.56,875
UD00023513,C0007838,02-2026,11.36,119
UD00023514,C0007838,01-2026,7.86,595
UD00023515,C0007839,03-2026,50.93,953
UD00023516,C0007839,02-2026,23.03,610
UD00023517,C0007839,01-2026,44.32,303
UD00023518,C0007840,03-2026,21.43,938
UD00023519,C0007840,02-2026,30.76,369
UD00023520,C0007840,01-2026,12.77,44
UD00023521,C0007841,03-2026,19.88,516
UD00023522,C0007841,02-2026,23.18,320
UD00023523,C0007841,01-2026,56.19,753
UD00023524,C0007842,03-2026,10.21,280
UD00023525,C0007842,02-2026,31.04,1192
UD00023526,C0007842,01-2026,22.16,1132
UD00023527,C0007843,03-2026,40.84,254
UD00023528,C0007843,02-2026,33.84,157
UD00023529,C0007843,01-2026,11.77,891
UD00023530,C0007844,03-2026,11.58,586
UD00023531,C0007844,02-2026,30.89,74
UD00023532,C0007844,01-2026,13.13,1114
UD00023533,C0007845,03-2026,29.64,469
UD00023534,C0007845,02-2026,8.46,1040
UD00023535,C0007845,01-2026,35.18,587
UD00023536,C0007846,03-2026,19.75,126
UD00023537,C0007846,02-2026,23.69,799
UD00023538,C0007846,01-2026,48.01,68
UD00023539,C0007847,03-2026,62.6,1123
UD00023540,C0007847,02-2026,43.34,597
UD00023541,C0007847,01-2026,164.65,299
UD00023542,C0007848,03-2026,21.96,709
UD00023543,C0007848,02-2026,35.53,789
UD00023544,C0007848,01-2026,16.06,210
UD00023545,C0007849,03-2026,13.13,247
UD00023546,C0007849,02-2026,13.75,83
UD00023547,C0007849,01-2026,823.5626876141869,870
UD00023548,C0007850,03-2026,58.14,200
UD00023549,C0007850,02-2026,90.67,1161
UD00023550,C0007850,01-2026,39.05,1147
UD00023551,C0007851,03-2026,44.51,561
UD00023552,C0007851,02-2026,10.62,111
UD00023553,C0007851,01-2026,54.25,1155
UD00023554,C0007852,03-2026,11.88,503
UD00023555,C0007852,02-2026,28.45,547
UD00023556,C0007852,01-2026,31.03,48
UD00023557,C0007853,03-2026,22.16,560
UD00023558,C0007853,02-2026,9.7,837
UD00023559,C0007853,01-2026,15.79,760
UD00023560,C0007854,03-2026,15.25,521
UD00023561,C0007854,02-2026,35.8,1066
UD00023562,C0007854,01-2026,19.49,58
UD00023563,C0007855,03-2026,15.16,781
UD00023564,C0007855,02-2026,64.24,258
UD00023565,C0007855,01-2026,69.91,565
UD00023566,C0007856,03-2026,5.06,579
UD00023567,C0007856,02-2026,21.37,480
UD00023568,C0007856,01-2026,16.31,1076
UD00023569,C0007857,03-2026,5.57,911
UD00023570,C0007857,02-2026,2.7,69
UD00023571,C0007857,01-2026,19.11,983
UD00023572,C0007858,03-2026,7.77,776
UD00023573,C0007858,02-2026,24.68,963
UD00023574,C0007858,01-2026,33.98,787
UD00023575,C0007859,03-2026,43.64,872
UD00023576,C0007859,02-2026,45.82,102
UD00023577,C0007859,01-2026,28.26,474
UD00023578,C0007860,03-2026,52.24,284
UD00023579,C0007860,02-2026,34.3,959
UD00023580,C0007860,01-2026,76.78,540
UD00023581,C0007861,03-2026,79.52,643
UD00023582,C0007861,02-2026,11149.14092596637,819
UD00023583,C0007861,01-2026,92.07,968
UD00023584,C0007862,03-2026,11.74,756
UD00023585,C0007862,02-2026,34.51,704
UD00023586,C0007862,01-2026,37.42,745
UD00023587,C0007863,03-2026,18.25,781
UD00023588,C0007863,02-2026,5.69,762
UD00023589,C0007863,01-2026,21.55,896
UD00023590,C0007864,03-2026,7.9,753
UD00023591,C0007864,02-2026,29.8,31
UD00023592,C0007864,01-2026,16.44,476
UD00023593,C0007865,03-2026,28.46,1090
UD00023594,C0007865,02-2026,21.48,487
UD00023595,C0007865,01-2026,22.33,795
UD00023596,C0007866,03-2026,3.36,109
UD00023597,C0007866,02-2026,12.52,865
UD00023598,C0007866,01-2026,18.36,83
UD00023599,C0007867,03-2026,71.04,284
UD00023600,C0007867,02-2026,40.64,557
UD00023601,C0007867,01-2026,6.18,940
UD00023602,C0007868,03-2026,10.93,298
UD00023603,C0007868,02-2026,12.8,370
UD00023604,C0007868,01-2026,17.77,97
UD00023605,C0007869,03-2026,75.29,591
UD00023606,C0007869,02-2026,18.69,954
UD00023607,C0007869,01-2026,19.72,343
UD00023608,C0007870,03-2026,33.49,390
UD00023609,C0007870,02-2026,35.1,1191
UD00023610,C0007870,01-2026,14.03,1071
UD00023611,C0007871,03-2026,44.26,498
UD00023612,C0007871,02-2026,8.77,743
UD00023613,C0007871,01-2026,33.13,780
UD00023614,C0007872,03-2026,29.52,555
UD00023615,C0007872,02-2026,43.66,1098
UD00023616,C0007872,01-2026,7.3,941
UD00023617,C0007873,03-2026,31.61,1118
UD00023618,C0007873,02-2026,3.5,271
UD00023619,C0007873,01-2026,19.59,507
UD00023620,C0007874,03-2026,14.79,739
UD00023621,C0007874,02-2026,10.49,298
UD00023622,C0007874,01-2026,27.46,769
UD00023623,C0007875,03-2026,44.88,483
UD00023624,C0007875,02-2026,45.89,864
UD00023625,C0007875,01-2026,46.26,796
UD00023626,C0007876,03-2026,13.91,820
UD00023627,C0007876,02-2026,15.82,1013
UD00023628,C0007876,01-2026,24.59,890
UD00023629,C0007877,03-2026,32.54,870
UD00023630,C0007877,02-2026,42.96,1151
UD00023631,C0007877,01-2026,56.45,691
UD00023632,C0007878,03-2026,13.02,1117
UD00023633,C0007878,02-2026,9.7,756
UD00023634,C0007878,01-2026,10.65,1042
UD00023635,C0007879,03-2026,12.73,1130
UD00023636,C0007879,02-2026,35.19,932
UD00023637,C0007879,01-2026,36.63,1061
UD00023638,C0007880,03-2026,25.36,158
UD00023639,C0007880,02-2026,31.14,1188
UD00023640,C0007880,01-2026,36.13,100
UD00023641,C0007881,03-2026,7.23,653
UD00023642,C0007881,02-2026,17.67,348
UD00023643,C0007881,01-2026,3.56,786
UD00023644,C0007882,03-2026,10.03,1010
UD00023645,C0007882,02-2026,23.7,645
UD00023646,C0007882,01-2026,12.37,679
UD00023647,C0007883,03-2026,10.85,737
UD00023648,C0007883,02-2026,6.1,1028
UD00023649,C0007883,01-2026,23.83,336
UD00023650,C0007884,03-2026,27.0,963
UD00023651,C0007884,02-2026,231.35,328
UD00023652,C0007884,01-2026,116.42,1197
UD00023653,C0007885,03-2026,6.05,136
UD00023654,C0007885,02-2026,19.58,153
UD00023655,C0007885,01-2026,13.75,888
UD00023656,C0007886,03-2026,11.31,353
UD00023657,C0007886,02-2026,5.6,319
UD00023658,C0007886,01-2026,6.09,373
UD00023659,C0007887,03-2026,23.5,225
UD00023660,C0007887,02-2026,16.07,658
UD00023661,C0007887,01-2026,26.27,509
UD00023662,C0007888,03-2026,27.42,189
UD00023663,C0007888,02-2026,4.38,458
UD00023664,C0007888,01-2026,13.37,697
UD00023665,C0007889,03-2026,22.04,897
UD00023666,C0007889,02-2026,10.65,121
UD00023667,C0007889,01-2026,11.41,364
UD00023668,C0007890,03-2026,13.05,661
UD00023669,C0007890,02-2026,68.14,234
UD00023670,C0007890,01-2026,18.99,404
UD00023671,C0007891,03-2026,73.12,568
UD00023672,C0007891,02-2026,122.84,648
UD00023673,C0007891,01-2026,23.72,121
UD00023674,C0007892,03-2026,15.73,594
UD00023675,C0007892,02-2026,16.46,847
UD00023676,C0007892,01-2026,29.03,1106
UD00023677,C0007893,03-2026,45.72,1127
UD00023678,C0007893,02-2026,32.78,337
UD00023679,C0007893,01-2026,20.94,100
UD00023680,C0007894,03-2026,7.41,1148
UD00023681,C0007894,02-2026,4.96,614
UD00023682,C0007894,01-2026,21.2,875
UD00023683,C0007895,03-2026,47.39,802
UD00023684,C0007895,02-2026,48.35,94
UD00023685,C0007895,01-2026,69.71,599
UD00023686,C0007896,03-2026,18.47,488
UD00023687,C0007896,02-2026,22.48,1094
UD00023688,C0007896,01-2026,14.92,273
UD00023689,C0007897,03-2026,14.51,519
UD00023690,C0007897,02-2026,0.65,356
UD00023691,C0007897,01-2026,16.96,864
UD00023692,C0007898,03-2026,11.7,1150
UD00023693,C0007898,02-2026,7.38,1089
UD00023694,C0007898,01-2026,15.12,175
UD00023695,C0007899,03-2026,32.84,729
UD00023696,C0007899,02-2026,36.0,525
UD00023697,C0007899,01-2026,18.44,970
UD00023698,C0007900,03-2026,16.69,574
UD00023699,C0007900,02-2026,17.35,1068
UD00023700,C0007900,01-2026,27.81,184
UD00023701,C0007901,03-2026,58.09,598
UD00023702,C0007901,02-2026,5.24,69
UD00023703,C0007901,01-2026,34.01,24
UD00023704,C0007902,03-2026,9.81,638
UD00023705,C0007902,02-2026,17.05,136
UD00023706,C0007902,01-2026,16.34,944
UD00023707,C0007903,03-2026,54.51,895
UD00023708,C0007903,02-2026,61.5,443
UD00023709,C0007903,01-2026,13.39,1093
UD00023710,C0007904,03-2026,18.94,1052
UD00023711,C0007904,02-2026,9.79,302
UD00023712,C0007904,01-2026,10.08,272
UD00023713,C0007905,03-2026,23.45,276
UD00023714,C0007905,02-2026,35.8,335
UD00023715,C0007905,01-2026,32.68,554
UD00023716,C0007906,03-2026,4.52,295
UD00023717,C0007906,02-2026,11.61,1079
UD00023718,C0007906,01-2026,12.27,901
UD00023719,C0007907,03-2026,74.81,290
UD00023720,C0007907,02-2026,134.27,879
UD00023721,C0007907,01-2026,24.41,993
UD00023722,C0007908,03-2026,17.48,189
UD00023723,C0007908,02-2026,20.43,728
UD00023724,C0007908,01-2026,12.11,704
UD00023725,C0007909,03-2026,50.65,316
UD00023726,C0007909,02-2026,105.51,1105
UD00023727,C0007909,01-2026,78.74,1057
UD00023728,C0007910,03-2026,26.23,1025
UD00023729,C0007910,02-2026,21.81,1135
UD00023730,C0007910,01-2026,28.74,685
UD00023731,C0007911,03-2026,17.47,233
UD00023732,C0007911,02-2026,27.12,1013
UD00023733,C0007911,01-2026,31.95,551
UD00023734,C0007912,03-2026,21.41,700
UD00023735,C0007912,02-2026,19.13,20
UD00023736,C0007912,01-2026,21.45,212
UD00023737,C0007913,03-2026,10.24,866
UD00023738,C0007913,02-2026,8.44,423
UD00023739,C0007913,01-2026,17.65,785
UD00023740,C0007914,03-2026,12.05,501
UD00023741,C0007914,02-2026,27.95,951
UD00023742,C0007914,01-2026,14.28,1167
UD00023743,C0007915,03-2026,19.67,1056
UD00023744,C0007915,02-2026,52.68,99
UD00023745,C0007915,01-2026,47.98,588
UD00023746,C0007916,03-2026,23.7,569
UD00023747,C0007916,02-2026,47.66,571
UD00023748,C0007916,01-2026,31.18,79
UD00023749,C0007917,03-2026,12.3,705
UD00023750,C0007917,02-2026,25.41,684
UD00023751,C0007917,01-2026,10.57,993
UD00023752,C0007918,03-2026,23.74,411
UD00023753,C0007918,02-2026,7.45,560
UD00023754,C0007918,01-2026,3.9,580
UD00023755,C0007919,03-2026,7.88,677
UD00023756,C0007919,02-2026,7.03,369
UD00023757,C0007919,01-2026,10.79,677
UD00023758,C0007920,03-2026,16.19,599
UD00023759,C0007920,02-2026,22.41,27
UD00023760,C0007920,01-2026,28.62,520
UD00023761,C0007921,03-2026,83.06,37
UD00023762,C0007921,02-2026,27.32,251
UD00023763,C0007921,01-2026,91.42,990
UD00023764,C0007922,03-2026,34.89,407
UD00023765,C0007922,02-2026,21.66,638
UD00023766,C0007922,01-2026,84.75,657
UD00023767,C0007923,03-2026,8.93,619
UD00023768,C0007923,02-2026,24.3,856
UD00023769,C0007923,01-2026,16.41,512
UD00023770,C0007924,03-2026,31.55,777
UD00023771,C0007924,02-2026,58.42,1156
UD00023772,C0007924,01-2026,68.45,499
UD00023773,C0007925,03-2026,24.98,403
UD00023774,C0007925,02-2026,38.0,835
UD00023775,C0007925,01-2026,42.49,173
UD00023776,C0007926,03-2026,16.76,590
UD00023777,C0007926,02-2026,22.86,577
UD00023778,C0007926,01-2026,18.33,423
UD00023779,C0007927,03-2026,12.76,394
UD00023780,C0007927,02-2026,22.53,835
UD00023781,C0007927,01-2026,10.67,1116
UD00023782,C0007928,03-2026,16.03,1153
UD00023783,C0007928,02-2026,5.12,41
UD00023784,C0007928,01-2026,36.53,256
UD00023785,C0007929,03-2026,21.22,987
UD00023786,C0007929,02-2026,31.35,499
UD00023787,C0007929,01-2026,21.07,370
UD00023788,C0007930,03-2026,3.75,843
UD00023789,C0007930,02-2026,14.2,200
UD00023790,C0007930,01-2026,25.08,129
UD00023791,C0007931,03-2026,114.05,854
UD00023792,C0007931,02-2026,81.92,750
UD00023793,C0007931,01-2026,97.06,377
UD00023794,C0007932,03-2026,21.49,1169
UD00023795,C0007932,02-2026,47.69,614
UD00023796,C0007932,01-2026,25.05,494
UD00023797,C0007933,03-2026,8.65,658
UD00023798,C0007933,02-2026,6.0,294
UD00023799,C0007933,01-2026,9.74,1002
UD00023800,C0007934,03-2026,51.21,921
UD00023801,C0007934,02-2026,90.89,149
UD00023802,C0007934,01-2026,111.91,361
UD00023803,C0007935,03-2026,5.44,771
UD00023804,C0007935,02-2026,5.57,1113
UD00023805,C0007935,01-2026,22.71,726
UD00023806,C0007936,03-2026,1.74,765
UD00023807,C0007936,02-2026,6.8,809
UD00023808,C0007936,01-2026,7.13,300
UD00023809,C0007937,03-2026,40.03,1124
UD00023810,C0007937,02-2026,211.83,464
UD00023811,C0007937,01-2026,135.62,974
UD00023812,C0007938,03-2026,20.25,506
UD00023813,C0007938,02-2026,33.55,464
UD00023814,C0007938,01-2026,14.66,752
UD00023815,C0007939,03-2026,25.7,1131
UD00023816,C0007939,02-2026,110.73,54
UD00023817,C0007939,01-2026,81.21,323
UD00023818,C0007940,03-2026,19.67,994
UD00023819,C0007940,02-2026,32.14,299
UD00023820,C0007940,01-2026,15.94,1037
UD00023821,C0007941,03-2026,27.89,873
UD00023822,C0007941,02-2026,8.28,731
UD00023823,C0007941,01-2026,10.89,1084
UD00023824,C0007942,03-2026,11.58,788
UD00023825,C0007942,02-2026,11.62,334
UD00023826,C0007942,01-2026,21.64,570
UD00023827,C0007943,03-2026,55.59,632
UD00023828,C0007943,02-2026,126.58,615
UD00023829,C0007943,01-2026,43.83,765
UD00023830,C0007944,03-2026,45.58,741
UD00023831,C0007944,02-2026,54.14,391
UD00023832,C0007944,01-2026,24.23,835
UD00023833,C0007945,03-2026,5.62,392
UD00023834,C0007945,02-2026,17.88,655
UD00023835,C0007945,01-2026,18.14,492
UD00023836,C0007946,03-2026,39.1,453
UD00023837,C0007946,02-2026,35.35,74
UD00023838,C0007946,01-2026,92.71,1073
UD00023839,C0007947,03-2026,9.14,902
UD00023840,C0007947,02-2026,23.41,316
UD00023841,C0007947,01-2026,13.71,809
UD00023842,C0007948,03-2026,113.69,1127
UD00023843,C0007948,02-2026,57.42,187
UD00023844,C0007948,01-2026,77.44,829
UD00023845,C0007949,03-2026,11.64,787
UD00023846,C0007949,02-2026,28.21,77
UD00023847,C0007949,01-2026,21.22,452
UD00023848,C0007950,03-2026,25.34,1165
UD00023849,C0007950,02-2026,11.19,442
UD00023850,C0007950,01-2026,50.33,171
UD00023851,C0007951,03-2026,23.5,203
UD00023852,C0007951,02-2026,22.93,169
UD00023853,C0007951,01-2026,11.74,393
UD00023854,C0007952,03-2026,21.35,190
UD00023855,C0007952,02-2026,10.9,947
UD00023856,C0007952,01-2026,9.16,541
UD00023857,C0007953,03-2026,52.92,756
UD00023858,C0007953,02-2026,5.07,603
UD00023859,C0007953,01-2026,30.29,1075
UD00023860,C0007954,03-2026,2047.2370025666903,578
UD00023861,C0007954,02-2026,10.42,565
UD00023862,C0007954,01-2026,27.86,397
UD00023863,C0007955,03-2026,15.49,621
UD00023864,C0007955,02-2026,3.8,262
UD00023865,C0007955,01-2026,22.73,1133
UD00023866,C0007956,03-2026,6.09,706
UD00023867,C0007956,02-2026,14.16,953
UD00023868,C0007956,01-2026,4.38,416
UD00023869,C0007957,03-2026,59.16,171
UD00023870,C0007957,02-2026,9.56,335
UD00023871,C0007957,01-2026,25.31,925
UD00023872,C0007958,03-2026,22.86,497
UD00023873,C0007958,02-2026,13.58,312
UD00023874,C0007958,01-2026,15.6,253
UD00023875,C0007959,03-2026,45.16,859
UD00023876,C0007959,02-2026,151.51,849
UD00023877,C0007959,01-2026,71.75,872
UD00023878,C0007960,03-2026,17.0,30
UD00023879,C0007960,02-2026,23.54,737
UD00023880,C0007960,01-2026,23.67,666
UD00023881,C0007961,03-2026,31.14,527
UD00023882,C0007961,02-2026,17.24,656
UD00023883,C0007961,01-2026,9.48,525
UD00023884,C0007962,03-2026,2.06,250
UD00023885,C0007962,02-2026,10.59,62
UD00023886,C0007962,01-2026,12.38,1192
UD00023887,C0007963,03-2026,4.29,757
UD00023888,C0007963,02-2026,13.83,1115
UD00023889,C0007963,01-2026,8.95,1036
UD00023890,C0007964,03-2026,54.41,644
UD00023891,C0007964,02-2026,28.28,882
UD00023892,C0007964,01-2026,15.15,660
UD00023893,C0007965,03-2026,40.68,221
UD00023894,C0007965,02-2026,13.29,220
UD00023895,C0007965,01-2026,15.14,518
UD00023896,C0007966,03-2026,7.05,478
UD00023897,C0007966,02-2026,9.07,362
UD00023898,C0007966,01-2026,34.38,679
UD00023899,C0007967,03-2026,8.97,604
UD00023900,C0007967,02-2026,17.37,957
UD00023901,C0007967,01-2026,26.16,474
UD00023902,C0007968,03-2026,17.35,1058
UD00023903,C0007968,02-2026,30.38,50
UD00023904,C0007968,01-2026,8.25,421
UD00023905,C0007969,03-2026,47.43,269
UD00023906,C0007969,02-2026,125.12,536
UD00023907,C0007969,01-2026,96.39,32
UD00023908,C0007970,03-2026,4.01,569
UD00023909,C0007970,02-2026,14.95,144
UD00023910,C0007970,01-2026,26.02,743
UD00023911,C0007971,03-2026,17.87,73
UD00023912,C0007971,02-2026,16.6,160
UD00023913,C0007971,01-2026,5.75,1023
UD00023914,C0007972,03-2026,6.78,575
UD00023915,C0007972,02-2026,6.66,1015
UD00023916,C0007972,01-2026,3.58,666
UD00023917,C0007973,03-2026,2.85,502
UD00023918,C0007973,02-2026,31.98,995
UD00023919,C0007973,01-2026,28.6,161
UD00023920,C0007974,03-2026,40.64,1107
UD00023921,C0007974,02-2026,17.11,490
UD00023922,C0007974,01-2026,3.04,907
UD00023923,C0007975,03-2026,10.18,504
UD00023924,C0007975,02-2026,41.21,688
UD00023925,C0007975,01-2026,14.72,655
UD00023926,C0007976,03-2026,46.38,1165
UD00023927,C0007976,02-2026,32.08,721
UD00023928,C0007976,01-2026,74.45,323
UD00023929,C0007977,03-2026,93.29,790
UD00023930,C0007977,02-2026,135.98,127
UD00023931,C0007977,01-2026,50.34,951
UD00023932,C0007978,03-2026,42.45,430
UD00023933,C0007978,02-2026,7.6,944
UD00023934,C0007978,01-2026,26.95,202
UD00023935,C0007979,03-2026,15.64,460
UD00023936,C0007979,02-2026,6.12,674
UD00023937,C0007979,01-2026,5.36,252
UD00023938,C0007980,03-2026,12.99,1046
UD00023939,C0007980,02-2026,21.56,328
UD00023940,C0007980,01-2026,17.99,28
UD00023941,C0007981,03-2026,15.2,323
UD00023942,C0007981,02-2026,15.17,59
UD00023943,C0007981,01-2026,44.59,34
UD00023944,C0007982,03-2026,38.4,256
UD00023945,C0007982,02-2026,21.4,1057
UD00023946,C0007982,01-2026,39.65,199
UD00023947,C0007983,03-2026,21.59,1087
UD00023948,C0007983,02-2026,30.62,513
UD00023949,C0007983,01-2026,12.94,852
UD00023950,C0007984,03-2026,19.04,1139
UD00023951,C0007984,02-2026,24.6,587
UD00023952,C0007984,01-2026,9.84,1048
UD00023953,C0007985,03-2026,13.07,1163
UD00023954,C0007985,02-2026,8.72,691
UD00023955,C0007985,01-2026,7.39,945
UD00023956,C0007986,03-2026,17.67,694
UD00023957,C0007986,02-2026,28.85,186
UD00023958,C0007986,01-2026,3.04,460
UD00023959,C0007987,03-2026,17.84,904
UD00023960,C0007987,02-2026,17.31,552
UD00023961,C0007987,01-2026,32.1,766
UD00023962,C0007988,03-2026,6.99,64
UD00023963,C0007988,02-2026,14.47,889
