ticket_id,customer_id,created_date,category,priority,channel,status,first_contact_resolution,assigned_employee_id,resolution_hours,resolution_date
TK00013034,C0007878,31-08-2023,Account Update,Medium,Chat,Resolved,Yes,EM00566,10.1,01-09-2023
TK00013035,C0007879,10-07-2024,Call Drop,Medium,Store,Reopened,No,EM00044,,
TK00013036,C0007880,20-03-2025,Account Update,Medium,Store,Reopened,No,EM00022,,
TK00013037,C0007880,03-06-2020,Network Issue,Low,Chat,Resolved,Yes,EM00156,10.1,03-06-2020
TK00013038,C0007880,13-06-2015,Roaming,Low,Call,Resolved,Yes,EM00510,15.7,14-06-2015
TK00013039,C0007881,06-09-2020,Plan Change,Low,Store,Reopened,No,EM00322,,
TK00013040,C0007881,28-08-2022,Network Issue,Medium,Email,Resolved,Yes,EM00188,19.7,29-08-2022
TK00013041,C0007882,14-08-2018,Roaming,Medium,App,Escalated,No,EM00156,,
TK00013042,C0007884,15-11-2024,Billing Dispute,High,App,Pending,No,EM00638,,
TK00013043,C0007884,21-06-2019,Fiber Downtime,Low,Chat,Resolved,No,EM00707,9.1,21-06-2019
TK00013044,C0007885,18-01-2023,Fiber Downtime,High,Chat,Resolved,No,EM00416,20.8,19-01-2023
TK00013045,C0007886,20-08-2023,Call Drop,Medium,Email,Resolved,Yes,EM00447,18.8,21-08-2023
TK00013046,C0007886,25-08-2023,Recharge Failure,Medium,Chat,Pending,No,EM00210,,
TK00013047,C0007887,01-07-2015,Slow Data Speed,Critical,App,Resolved,Yes,EM00324,18.2,02-07-2015
TK00013048,C0007887,29-10-2018,Account Update,High,Call,Pending,No,EM00170,,
TK00013049,C0007888,11-02-2014,Call Drop,Medium,Chat,Pending,No,EM00582,,
TK00013050,C0007888,22-07-2015,Recharge Failure,Medium,Email,Escalated,No,EM00703,,
TK00013051,C0007888,10-08-2025,Billing Dispute,Medium,App,Resolved,Yes,EM00447,24.1,11-08-2025
TK00013052,C0007889,12-11-2019,Billing Dispute,High,Chat,Pending,No,EM00038,,
TK00013053,C0007889,18-02-2022,Network Issue,Low,Chat,Resolved,Yes,EM00184,8.1,18-02-2022
TK00013054,C0007889,18-11-2023,Fiber Downtime,High,Email,Resolved,Yes,EM00738,14.6,19-11-2023
TK00013055,C0007889,27-12-2015,Roaming,Low,Email,Resolved,No,EM00384,14.5,27-12-2015
TK00013056,C0007889,22-02-2024,Plan Change,Low,Email,Resolved,No,EM00413,9.6,23-02-2024
TK00013057,C0007890,21-05-2023,Recharge Failure,Medium,Chat,Pending,No,EM00211,,
TK00013058,C0007891,30-12-2015,Account Update,Low,Email,Resolved,Yes,EM00028,14.6,31-12-2015
TK00013059,C0007891,06-03-2023,SIM/Activation,High,Call,Pending,No,EM00078,,
TK00013060,C0007892,13-07-2024,Network Issue,Medium,Chat,Resolved,No,EM00610,6.5,14-07-2024
TK00013061,C0007893,08-09-2022,Fiber Downtime,Medium,Email,Resolved,Yes,EM00174,22.8,09-09-2022
TK00013062,C0007895,05-07-2018,Plan Change,Medium,Email,Pending,No,EM00455,,
TK00013063,C0007897,20-08-2016,Plan Change,Medium,Chat,Resolved,Yes,EM00472,18.2,21-08-2016
TK00013064,C0007897,14-01-2026,Roaming,Medium,Chat,Resolved,Yes,EM00622,20.2,15-01-2026
TK00013065,C0007898,23-01-2016,Slow Data Speed,Low,Email,Resolved,No,EM00072,27.1,24-01-2016
TK00013066,C0007898,15-09-2017,Billing Dispute,Medium,App,Resolved,Yes,EM00068,14.2,16-09-2017
TK00013067,C0007899,01-01-2018,Billing Dispute,Low,Store,Pending,No,EM00700,,
TK00013068,C0007900,11-01-2016,Roaming,Medium,App,Escalated,No,EM00481,,
TK00013069,C0007900,18-08-2018,Recharge Failure,Low,Store,Reopened,No,EM00146,,
TK00013070,C0007900,22-12-2017,Device Support,Medium,App,Resolved,Yes,EM00631,35.7,23-12-2017
TK00013071,C0007900,18-03-2017,Slow Data Speed,High,Call,Resolved,Yes,EM00581,20.0,19-03-2017
TK00013072,C0007901,19-02-2017,Slow Data Speed,High,Chat,Escalated,No,EM00018,,
TK00013073,C0007901,08-04-2025,Recharge Failure,Medium,Store,Pending,No,EM00587,,
TK00013074,C0007901,18-11-2014,Payment Issue,Medium,App,Resolved,No,EM00781,6.7,18-11-2014
TK00013075,C0007902,25-01-2026,Payment Issue,Low,App,Escalated,No,EM00273,,
TK00013076,C0007902,31-01-2024,Call Drop,Medium,App,Pending,No,EM00220,,
TK00013077,C0007903,10-01-2018,Call Drop,Low,App,Resolved,Yes,EM00405,5.8,11-01-2018
TK00013078,C0007903,01-08-2014,Fiber Downtime,Medium,App,Resolved,Yes,EM00712,13.0,02-08-2014
TK00013079,C0007903,24-07-2023,Roaming,High,App,Resolved,Yes,EM00636,27.9,25-07-2023
TK00013080,C0007906,09-10-2025,Roaming,Medium,Store,Escalated,No,EM00693,,
TK00013081,C0007906,09-09-2023,Call Drop,Low,Call,Escalated,No,EM00537,,
TK00013082,C0007906,24-11-2016,SIM/Activation,Low,Email,Pending,No,EM00043,,
TK00013083,C0007907,20-06-2015,Slow Data Speed,Medium,Call,Pending,No,EM00087,,
TK00013084,C0007907,29-08-2014,Device Support,Low,Store,Pending,No,EM00018,,
TK00013085,C0007908,09-12-2021,Call Drop,High,Call,Pending,No,EM00622,,
TK00013086,C0007910,19-07-2019,Call Drop,Low,Email,Pending,No,EM00774,,
TK00013087,C0007910,14-06-2020,Slow Data Speed,High,App,Pending,No,EM00507,,
TK00013088,C0007910,05-11-2017,Call Drop,Medium,Email,Pending,No,EM00585,,
TK00013089,C0007911,14-03-2026,Device Support,Medium,Store,Escalated,No,EM00599,,
TK00013090,C0007911,06-03-2020,Fiber Downtime,Medium,Store,Resolved,Yes,EM00474,14.1,07-03-2020
TK00013091,C0007912,29-01-2021,Plan Change,Medium,App,Resolved,No,EM00283,7.0,29-01-2021
TK00013092,C0007913,31-05-2019,Device Support,High,App,Reopened,No,EM00375,,
TK00013093,C0007913,11-11-2018,Billing Dispute,Medium,Store,Resolved,Yes,EM00099,6.6,11-11-2018
TK00013094,C0007915,27-12-2014,Recharge Failure,High,Call,Resolved,Yes,EM00695,30.0,28-12-2014
TK00013095,C0007915,09-05-2017,Plan Change,High,App,Resolved,No,EM00766,34.7,10-05-2017
TK00013096,C0007918,15-03-2017,Network Issue,Low,App,Pending,No,EM00639,,
TK00013097,C0007921,14-12-2019,Slow Data Speed,Low,Chat,Resolved,Yes,EM00018,3.2,14-12-2019
TK00013098,C0007921,11-12-2015,Payment Issue,Medium,Call,Resolved,Yes,EM00416,12.8,12-12-2015
TK00013099,C0007923,13-08-2023,Slow Data Speed,Low,Email,Resolved,Yes,EM00017,9.8,13-08-2023
TK00013100,C0007923,27-05-2020,Device Support,Low,App,Pending,No,EM00656,,
TK00013101,C0007923,11-09-2014,Payment Issue,Medium,Call,Pending,No,EM00646,,
TK00013102,C0007924,18-03-2025,Device Support,Low,App,Resolved,Yes,EM00257,11.2,19-03-2025
TK00013103,C0007925,02-10-2019,Plan Change,Medium,Chat,Resolved,Yes,EM00434,11.1,03-10-2019
TK00013104,C0007925,10-10-2022,Payment Issue,Low,Email,Resolved,Yes,EM00131,9.6,11-10-2022
TK00013105,C0007925,26-10-2018,Call Drop,Medium,Email,Resolved,Yes,EM00718,11.6,27-10-2018
TK00013106,C0007925,10-08-2017,Plan Change,Medium,Email,Resolved,Yes,EM00704,25.4,11-08-2017
TK00013107,C0007926,23-12-2025,Network Issue,Medium,Store,Escalated,No,EM00714,,
TK00013108,C0007926,27-08-2025,Billing Dispute,Low,Call,Resolved,No,EM00344,12.3,27-08-2025
TK00013109,C0007927,01-08-2021,Payment Issue,High,Call,Resolved,Yes,EM00541,15.8,01-08-2021
TK00013110,C0007927,04-06-2022,Recharge Failure,Medium,Email,Resolved,Yes,EM00676,31.0,05-06-2022
TK00013111,C0007928,01-04-2025,Device Support,Low,App,Resolved,Yes,EM00154,7.8,01-04-2025
TK00013112,C0007928,23-01-2018,Slow Data Speed,Medium,Store,Pending,No,EM00223,,
TK00013113,C0007929,25-04-2014,Device Support,Medium,App,Pending,No,EM00578,,
TK00013114,C0007929,13-07-2020,Device Support,Medium,App,Pending,No,EM00473,,
TK00013115,C0007929,21-11-2023,Account Update,Low,App,Resolved,No,EM00245,17.9,22-11-2023
TK00013116,C0007929,28-01-2014,Account Update,Medium,Email,Resolved,No,EM00390,3.8,28-01-2014
TK00013117,C0007929,21-01-2020,Account Update,Medium,Chat,Resolved,Yes,EM00479,4.9,21-01-2020
TK00013118,C0007930,01-12-2016,Payment Issue,Medium,App,Resolved,Yes,EM00280,10.5,01-12-2016
TK00013119,C0007930,29-07-2024,Device Support,Low,App,Resolved,Yes,EM00150,11.8,30-07-2024
TK00013120,C0007931,05-03-2023,Roaming,Medium,Call,Escalated,No,EM00229,,
TK00013121,C0007932,05-06-2017,Device Support,Medium,App,Reopened,No,EM00473,,
TK00013122,C0007932,05-10-2018,Account Update,Medium,Chat,Resolved,Yes,EM00653,9.5,05-10-2018
TK00013123,C0007933,27-08-2023,Fiber Downtime,Medium,Email,Escalated,No,EM00277,,
TK00013124,C0007933,23-10-2024,Fiber Downtime,Medium,Store,Resolved,No,EM00118,13.4,23-10-2024
TK00013125,C0007934,03-04-2016,Roaming,Medium,Email,Resolved,Yes,EM00017,21.2,03-04-2016
TK00013126,C0007934,16-09-2020,Billing Dispute,Medium,Chat,Resolved,No,EM00485,14.8,17-09-2020
TK00013127,C0007935,31-07-2024,Roaming,Medium,Call,Resolved,No,EM00562,2.9,31-07-2024
TK00013128,C0007935,19-12-2019,Network Issue,Medium,App,Resolved,Yes,EM00691,16.7,20-12-2019
TK00013129,C0007935,02-10-2014,Device Support,High,Email,Pending,No,EM00783,,
TK00013130,C0007935,08-03-2014,Payment Issue,Medium,Email,Resolved,No,EM00192,6.4,08-03-2014
TK00013131,C0007936,06-05-2020,Payment Issue,Medium,App,Reopened,No,EM00506,,
TK00013132,C0007936,31-07-2020,Slow Data Speed,Low,Chat,Pending,No,EM00478,,
TK00013133,C0007938,30-10-2022,Network Issue,Medium,Store,Resolved,Yes,EM00396,12.5,30-10-2022
TK00013134,C0007939,07-08-2021,Recharge Failure,Low,App,Escalated,No,EM00788,,
TK00013135,C0007939,18-05-2014,SIM/Activation,Low,Chat,Pending,No,EM00219,,
TK00013136,C0007939,31-05-2018,Fiber Downtime,Medium,Email,Resolved,No,EM00431,11.6,01-06-2018
TK00013137,C0007940,14-09-2025,Payment Issue,Low,App,Escalated,No,EM00311,,
TK00013138,C0007940,05-01-2025,Network Issue,Medium,Store,Resolved,Yes,EM00500,19.0,06-01-2025
TK00013139,C0007941,06-02-2021,Slow Data Speed,Medium,Chat,Reopened,No,EM00325,,
TK00013140,C0007941,22-05-2024,Slow Data Speed,High,Email,Resolved,Yes,EM00020,11.5,22-05-2024
TK00013141,C0007943,03-02-2017,Payment Issue,Low,Store,Pending,No,EM00322,,
TK00013142,C0007943,20-07-2024,SIM/Activation,Low,Email,Resolved,Yes,EM00032,3.9,21-07-2024
TK00013143,C0007943,06-08-2021,Payment Issue,Medium,Chat,Resolved,Yes,EM00627,23.2,07-08-2021
TK00013144,C0007944,26-11-2018,Device Support,Medium,Store,Resolved,No,EM00280,1.4,26-11-2018
TK00013145,C0007945,23-03-2026,Recharge Failure,Medium,Email,Resolved,Yes,EM00081,7.6,23-03-2026
TK00013146,C0007946,18-06-2019,Slow Data Speed,Low,Store,Resolved,Yes,EM00668,33.8,20-06-2019
TK00013147,C0007946,01-05-2024,Recharge Failure,Low,App,Resolved,Yes,EM00483,8.5,01-05-2024
TK00013148,C0007948,24-06-2023,Account Update,Medium,App,Resolved,Yes,EM00662,45.0,26-06-2023
TK00013149,C0007949,27-02-2022,Fiber Downtime,High,Store,Resolved,Yes,EM00208,23.3,28-02-2022
TK00013150,C0007951,14-12-2024,Roaming,High,Email,Resolved,No,EM00747,25.3,15-12-2024
TK00013151,C0007951,14-10-2014,Roaming,Medium,Store,Resolved,Yes,EM00337,2.3,14-10-2014
TK00013152,C0007952,03-11-2022,Call Drop,Low,Store,Resolved,Yes,EM00068,5.5,03-11-2022
TK00013153,C0007955,17-08-2014,Roaming,Medium,Store,Pending,No,EM00358,,
TK00013154,C0007955,30-08-2025,Recharge Failure,High,Chat,Resolved,No,EM00152,11.3,31-08-2025
TK00013155,C0007956,10-10-2015,Recharge Failure,Low,Call,Pending,No,EM00564,,
TK00013156,C0007956,17-08-2024,Recharge Failure,Medium,Store,Pending,No,EM00216,,
TK00013157,C0007956,03-08-2018,Network Issue,Low,Chat,Pending,No,EM00161,,
TK00013158,C0007957,27-09-2015,Slow Data Speed,Low,Chat,Escalated,No,EM00265,,
TK00013159,C0007957,19-08-2023,Fiber Downtime,Low,Store,Resolved,Yes,EM00239,4.3,19-08-2023
TK00013160,C0007959,01-05-2014,Account Update,High,Email,Pending,No,EM00226,,
TK00013161,C0007959,06-06-2018,Plan Change,High,App,Escalated,No,EM00520,,
TK00013162,C0007959,05-04-2023,Payment Issue,High,Call,Pending,No,EM00016,,
TK00013163,C0007960,24-04-2014,Network Issue,Medium,Chat,Resolved,No,EM00603,37.8,26-04-2014
TK00013164,C0007960,18-09-2014,Billing Dispute,Medium,Call,Pending,No,EM00321,,
TK00013165,C0007961,22-08-2025,Roaming,Low,Chat,Pending,No,EM00393,,
TK00013166,C0007961,17-06-2025,Payment Issue,Medium,Chat,Resolved,Yes,EM00043,37.6,19-06-2025
TK00013167,C0007961,10-07-2015,Payment Issue,Medium,App,Resolved,Yes,EM00518,8.7,10-07-2015
TK00013168,C0007961,23-12-2016,Device Support,Medium,Chat,Resolved,Yes,EM00249,14.3,24-12-2016
TK00013169,C0007962,26-10-2021,Roaming,High,Email,Resolved,Yes,EM00082,19.1,27-10-2021
TK00013170,C0007963,03-02-2019,Recharge Failure,Medium,Store,Resolved,No,EM00041,18.5,04-02-2019
TK00013171,C0007963,14-01-2021,SIM/Activation,Medium,App,Resolved,No,EM00084,4.9,14-01-2021
TK00013172,C0007963,05-02-2022,Roaming,Low,App,Resolved,Yes,EM00548,3.8,05-02-2022
TK00013173,C0007965,22-01-2017,SIM/Activation,Medium,App,Resolved,Yes,EM00691,16.3,23-01-2017
TK00013174,C0007965,18-09-2022,Fiber Downtime,High,Store,Pending,No,EM00398,,
TK00013175,C0007966,29-10-2016,Fiber Downtime,Low,Email,Resolved,Yes,EM00254,13.4,29-10-2016
TK00013176,C0007967,02-02-2026,Network Issue,Low,Email,Resolved,No,EM00717,6.5,03-02-2026
TK00013177,C0007967,19-04-2023,Slow Data Speed,Medium,Store,Pending,No,EM00175,,
TK00013178,C0007967,09-05-2025,Device Support,High,App,Pending,No,EM00153,,
TK00013179,C0007968,17-10-2015,Recharge Failure,Low,App,Resolved,Yes,EM00547,4.1,17-10-2015
TK00013180,C0007968,20-05-2014,Plan Change,Low,App,Resolved,Yes,EM00233,12.9,21-05-2014
TK00013181,C0007970,23-08-2017,Plan Change,Medium,Store,Resolved,No,EM00586,9.3,23-08-2017
TK00013182,C0007970,12-02-2021,Payment Issue,Medium,Chat,Resolved,No,EM00133,10.4,13-02-2021
TK00013183,C0007970,17-12-2014,Device Support,Medium,Call,Pending,No,EM00790,,
TK00013184,C0007970,07-01-2023,SIM/Activation,Low,Email,Pending,No,EM00012,,
TK00013185,C0007971,11-08-2018,Roaming,Low,Chat,Resolved,Yes,EM00677,14.8,11-08-2018
TK00013186,C0007972,03-07-2015,Roaming,Medium,Store,Pending,No,EM00008,,
TK00013187,C0007972,04-12-2023,Device Support,Medium,Store,Escalated,No,EM00209,,
TK00013188,C0007972,12-06-2018,Plan Change,Medium,Email,Resolved,Yes,EM00421,19.1,13-06-2018
TK00013189,C0007973,22-09-2019,Device Support,Medium,Email,Escalated,No,EM00308,,
TK00013190,C0007973,30-03-2014,Payment Issue,Critical,Chat,Pending,No,EM00613,,
TK00013191,C0007973,21-04-2016,Fiber Downtime,High,App,Pending,No,EM00788,,
TK00013192,C0007976,21-04-2024,Call Drop,Medium,Chat,Pending,No,EM00186,,
TK00013193,C0007976,12-12-2014,Account Update,Low,Chat,Resolved,Yes,EM00789,18.6,12-12-2014
TK00013194,C0007976,12-01-2022,Billing Dispute,Medium,Email,Resolved,Yes,EM00476,72.2,15-01-2022
TK00013195,C0007977,29-07-2019,Billing Dispute,Medium,App,Resolved,Yes,EM00787,39.4,31-07-2019
TK00013196,C0007978,04-10-2023,SIM/Activation,Medium,Store,Pending,No,EM00429,,
TK00013197,C0007980,07-07-2023,Recharge Failure,Low,App,Pending,No,EM00787,,
TK00013198,C0007980,17-02-2017,Recharge Failure,Medium,Store,Resolved,Yes,EM00772,8.5,18-02-2017
TK00013199,C0007980,05-02-2019,SIM/Activation,Medium,App,Resolved,Yes,EM00718,6.0,06-02-2019
TK00013200,C0007981,03-01-2018,Payment Issue,Low,App,Reopened,No,EM00163,,
TK00013201,C0007981,26-10-2018,Fiber Downtime,Critical,Store,Resolved,Yes,EM00005,4.2,26-10-2018
TK00013202,C0007981,05-02-2020,Account Update,High,Call,Resolved,Yes,EM00159,11.0,05-02-2020
TK00013203,C0007982,13-03-2015,Call Drop,Medium,App,Escalated,No,EM00267,,
TK00013204,C0007982,09-08-2019,Billing Dispute,High,Chat,Pending,No,EM00587,,
TK00013205,C0007983,09-08-2025,Payment Issue,Medium,App,Resolved,No,EM00665,19.9,10-08-2025
TK00013206,C0007984,22-03-2019,Fiber Downtime,Low,Chat,Resolved,Yes,EM00670,10.4,23-03-2019
TK00013207,C0007985,02-02-2022,Network Issue,Low,Email,Resolved,Yes,EM00248,16.2,03-02-2022
TK00013208,C0007987,17-10-2022,Account Update,Low,Chat,Pending,No,EM00521,,
TK00013209,C0007988,20-03-2016,Fiber Downtime,Low,Call,Resolved,No,EM00209,11.1,20-03-2016
TK00013210,C0007988,02-07-2023,Roaming,Low,Chat,Resolved,Yes,EM00700,13.0,03-07-2023
TK00013211,C0007988,06-11-2022,Call Drop,Low,Email,Resolved,Yes,EM00704,7.0,07-11-2022
TK00013212,C0007990,07-10-2022,Fiber Downtime,Medium,Call,Pending,No,EM00412,,
TK00013213,C0007990,15-07-2021,Account Update,Medium,Chat,Resolved,Yes,EM00338,9.9,16-07-2021
TK00013214,C0007991,23-12-2016,Device Support,Medium,Call,Pending,No,EM00577,,
TK00013215,C0007992,22-06-2021,Call Drop,Medium,Chat,Pending,No,EM00160,,
TK00013216,C0007993,11-04-2016,Fiber Downtime,Critical,Store,Pending,No,EM00638,,
TK00013217,C0007993,10-05-2019,Payment Issue,Low,Chat,Resolved,No,EM00081,12.2,11-05-2019
TK00013218,C0007993,10-05-2020,Network Issue,Low,Call,Resolved,Yes,EM00679,8.4,10-05-2020
TK00013219,C0007994,17-04-2016,Billing Dispute,Medium,Chat,Pending,No,EM00594,,
TK00013220,C0007994,30-01-2026,Account Update,High,Store,Resolved,Yes,EM00496,12.9,30-01-2026
TK00013221,C0007994,11-04-2021,Device Support,Medium,Store,Resolved,Yes,EM00043,15.0,12-04-2021
TK00013222,C0007996,08-04-2020,Billing Dispute,Medium,Store,Pending,No,EM00608,,
TK00013223,C0007996,11-09-2016,Roaming,Medium,Call,Resolved,Yes,EM00395,13.1,11-09-2016
TK00013224,C0007998,04-02-2016,Roaming,Medium,App,Reopened,No,EM00651,,
TK00013225,C0007998,21-04-2018,Fiber Downtime,Low,Chat,Resolved,Yes,EM00172,7.7,22-04-2018
TK00013226,C0007998,22-03-2014,SIM/Activation,Low,Store,Pending,No,EM00716,,
TK00013227,C0008000,31-03-2016,Fiber Downtime,Medium,Chat,Resolved,Yes,EM00044,21.9,01-04-2016
TK00013228,C0008001,25-07-2025,SIM/Activation,High,Email,Resolved,No,EM00182,21.2,26-07-2025
TK00013229,C0008001,11-05-2016,Call Drop,Critical,Email,Resolved,No,EM00495,3.3,11-05-2016
TK00013230,C0008002,03-12-2014,Plan Change,Medium,Store,Escalated,No,EM00431,,
TK00013231,C0008002,02-12-2021,Plan Change,Medium,App,Resolved,No,EM00595,27.5,03-12-2021
TK00013232,C0008002,29-12-2022,Call Drop,Medium,Chat,Resolved,No,EM00126,2.5,29-12-2022
TK00013233,C0008003,17-11-2016,Network Issue,Medium,Store,Resolved,Yes,EM00632,8.9,17-11-2016
TK00013234,C0008003,22-03-2018,Recharge Failure,High,Chat,Resolved,Yes,EM00091,13.5,23-03-2018
TK00013235,C0008003,01-10-2019,Billing Dispute,Low,Store,Resolved,Yes,EM00341,8.5,01-10-2019
TK00013236,C0008003,17-03-2018,Account Update,High,Call,Resolved,Yes,EM00036,22.5,18-03-2018
TK00013237,C0008005,26-08-2025,Recharge Failure,High,App,Resolved,No,EM00623,30.5,27-08-2025
TK00013238,C0008005,06-03-2024,Call Drop,Low,Call,Resolved,Yes,EM00228,35.1,08-03-2024
TK00013239,C0008005,01-03-2025,Recharge Failure,Low,App,Resolved,Yes,EM00551,8.3,02-03-2025
TK00013240,C0008005,27-06-2019,Network Issue,Medium,App,Resolved,Yes,EM00235,3.1,27-06-2019
TK00013241,C0008006,11-07-2025,Account Update,High,App,Pending,No,EM00352,,
TK00013242,C0008006,26-11-2025,Call Drop,High,App,Resolved,Yes,EM00234,39.1,28-11-2025
TK00013243,C0008006,04-07-2022,Call Drop,High,Email,Pending,No,EM00467,,
TK00013244,C0008007,07-12-2015,Roaming,High,Call,Escalated,No,EM00609,,
TK00013245,C0008008,23-02-2019,Fiber Downtime,Medium,Store,Pending,No,EM00508,,
TK00013246,C0008008,18-07-2016,Call Drop,Medium,Store,Resolved,Yes,EM00055,5.5,18-07-2016
TK00013247,C0008009,18-12-2020,Plan Change,Low,Chat,Resolved,No,EM00195,4.8,18-12-2020
TK00013248,C0008009,11-10-2021,Account Update,Low,App,Resolved,No,EM00648,36.4,12-10-2021
TK00013249,C0008010,27-02-2025,Device Support,High,Call,Resolved,Yes,EM00679,7.8,28-02-2025
TK00013250,C0008013,01-12-2015,SIM/Activation,Medium,Email,Escalated,No,EM00754,,
TK00013251,C0008014,12-08-2017,Network Issue,Critical,Chat,Resolved,Yes,EM00095,12.7,12-08-2017
TK00013252,C0008014,17-12-2016,Call Drop,High,Email,Resolved,Yes,EM00675,8.5,17-12-2016
TK00013253,C0008014,17-08-2022,Device Support,Medium,Store,Resolved,Yes,EM00237,9.8,17-08-2022
TK00013254,C0008015,29-05-2014,Device Support,High,App,Escalated,No,EM00781,,
TK00013255,C0008015,30-04-2017,Device Support,High,Store,Pending,No,EM00717,,
TK00013256,C0008016,07-03-2023,Device Support,Medium,App,Pending,No,EM00210,,
TK00013257,C0008017,03-04-2020,Device Support,Low,App,Pending,No,EM00550,,
TK00013258,C0008017,23-07-2024,Network Issue,Low,Store,Reopened,No,EM00419,,
TK00013259,C0008017,31-01-2022,Payment Issue,Critical,Email,Resolved,Yes,EM00300,27.7,01-02-2022
TK00013260,C0008017,30-10-2020,Roaming,High,Call,Resolved,Yes,EM00184,4.6,31-10-2020
TK00013261,C0008018,22-12-2025,Billing Dispute,Medium,Call,Reopened,No,EM00632,,
TK00013262,C0008018,17-11-2019,Payment Issue,High,Call,Pending,No,EM00064,,
TK00013263,C0008018,05-02-2016,Plan Change,Critical,Chat,Resolved,Yes,EM00263,17.0,06-02-2016
TK00013264,C0008018,29-11-2025,SIM/Activation,High,App,Pending,No,EM00641,,
TK00013265,C0008019,06-03-2024,Device Support,High,Call,Resolved,Yes,EM00741,7.8,06-03-2024
TK00013266,C0008020,26-08-2023,Roaming,High,App,Resolved,Yes,EM00682,22.6,27-08-2023
TK00013267,C0008021,15-07-2019,Slow Data Speed,High,Call,Escalated,No,EM00334,,
TK00013268,C0008022,13-10-2023,Account Update,High,Call,Escalated,No,EM00118,,
TK00013269,C0008022,31-08-2020,Call Drop,Medium,Email,Resolved,Yes,EM00550,7.8,31-08-2020
TK00013270,C0008023,05-06-2015,Network Issue,Medium,App,Pending,No,EM00768,,
TK00013271,C0008023,18-12-2017,Call Drop,Low,Call,Resolved,No,EM00581,3.5,18-12-2017
TK00013272,C0008023,15-02-2016,Recharge Failure,Critical,Store,Resolved,No,EM00203,10.1,15-02-2016
TK00013273,C0008024,24-01-2024,Device Support,High,Store,Pending,No,EM00135,,
TK00013274,C0008025,06-04-2014,Network Issue,Low,Store,Escalated,No,EM00507,,
TK00013275,C0008025,23-07-2019,Billing Dispute,High,Store,Resolved,No,EM00584,8.2,23-07-2019
TK00013276,C0008025,14-03-2016,Call Drop,High,Store,Resolved,Yes,EM00642,16.7,14-03-2016
TK00013277,C0008026,10-06-2018,SIM/Activation,High,Call,Resolved,Yes,EM00345,14.2,11-06-2018
TK00013278,C0008028,09-10-2025,Account Update,Medium,Chat,Resolved,Yes,EM00110,36.0,11-10-2025
TK00013279,C0008028,15-01-2016,Roaming,Low,Call,Resolved,No,EM00493,33.1,16-01-2016
TK00013280,C0008029,21-11-2025,Plan Change,High,Call,Escalated,No,EM00249,,
TK00013281,C0008032,24-11-2021,Device Support,Medium,Store,Escalated,No,EM00727,,
TK00013282,C0008032,24-10-2025,Device Support,Medium,Call,Resolved,Yes,EM00310,2.3,24-10-2025
TK00013283,C0008033,17-05-2014,Slow Data Speed,Low,Call,Resolved,No,EM00064,6.6,17-05-2014
TK00013284,C0008034,08-07-2025,Call Drop,Low,Chat,Resolved,No,EM00104,7.9,09-07-2025
